smr_capacity,htse_capacity,ft_capacity,ft_elec_consumption_capacity,electricity_market_capacity,naphtha_market_capacity,jet_fuel_market_capacity,diesel_market_capacity,h2_storage_capacity,h2_import_capacity,h2_export_capacity,scenario_label,location_label,fuel_region_label,co2_location_label,mean_NPV,std_NPV,med_NPV,max_NPV,min_NPV,perc_5_NPV,perc_95_NPV,samp_NPV,var_NPV,ProbabilityWeight-h2_storage_capacity,ProbabilityWeight-htse_capacity,PointProbability,ProbabilityWeight-ft_capacity,prefix,ProbabilityWeight
720.0,-188.4,-7332.1,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,2976819.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-98010788480600.0,21245345.814,-98010788480600.0,-98010773457800.0,-98010803503300.0,-98010802001000.0,-98010774960100.0,2.0,451364718757000.0,0.166667002596,0.166693548387,1.73877090418e-14,0.166668806079,223,0.0046304451148
720.0,-601.8,-17719.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,1984546.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-124951260289000.0,6197968.96228,-124951260289000.0,-124951255907000.0,-124951264672000.0,-124951264234000.0,-124951256345000.0,2.0,38414819257400.0,0.166666918614,0.166693548387,1.73877090418e-14,0.0833344030397,16,0.00231522139078
720.0,-291.8,-9928.9,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,1984546.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-124951692942000.0,14819077.3512,-124951692942000.0,-124951682464000.0,-124951703421000.0,-124951702373000.0,-124951683512000.0,2.0,219605053540000.0,0.166666918614,0.166693548387,1.73877090418e-14,0.16666559696,166,0.00463035362484
720.0,-395.1,-12525.6,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,1984546.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-125004723134000.0,16280299.3724,-125004723134000.0,-125004711622000.0,-125004734646000.0,-125004733494000.0,-125004712773000.0,2.0,265048147653000.0,0.166666918614,0.166612903226,1.73877090418e-14,0.16666559696,116,0.00462811349247
720.0,-85.1,-4735.3,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,1984546.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-125005119764000.0,22050919.5899,-125005119764000.0,-125005104171000.0,-125005135356000.0,-125005133797000.0,-125005105730000.0,2.0,486243054761000.0,0.166666918614,0.0833064516129,0.0,0.16666559696,266,0.00231405674623
720.0,-498.4,-15122.4,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,1984546.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-125064664742000.0,10316237.1127,-125064664742000.0,-125064657448000.0,-125064672037000.0,-125064671307000.0,-125064658177000.0,2.0,106424748166000.0,0.166666918614,0.166693548387,1.73877090418e-14,0.166668806079,66,0.00463044278155
720.0,-188.4,-7332.1,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,1984546.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-125065102298000.0,38030087.9052,-125065102298000.0,-125065075407000.0,-125065129190000.0,-125065126500000.0,-125065078096000.0,2.0,1446287586080000.0,0.166666918614,0.166693548387,1.73877090418e-14,0.166668806079,216,0.00463044278155
720.0,-601.8,-17719.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,992273.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-152005538306000.0,9097945.16177,-152005538306000.0,-152005531872000.0,-152005544739000.0,-152005544096000.0,-152005532516000.0,2.0,82772606166600.0,0.16666607879,0.166693548387,1.73877090418e-14,0.0833344030397,9,0.00231520972452
720.0,-291.8,-9928.9,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,992273.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-152006001424000.0,48183857.4017,-152006001424000.0,-152005967353000.0,-152006035495000.0,-152006032088000.0,-152005970760000.0,2.0,2321684114110000.0,0.16666607879,0.166693548387,1.73877090418e-14,0.16666559696,159,0.00463033029279
720.0,-395.1,-12525.6,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,992273.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-152059037386000.0,11215795.6219,-152059037386000.0,-152059029455000.0,-152059045317000.0,-152059044524000.0,-152059030248000.0,2.0,125794071432000.0,0.16666607879,0.166612903226,1.73877090418e-14,0.16666559696,109,0.0046280901717
720.0,-85.1,-4735.3,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,992273.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-152059390813000.0,58065091.7698,-152059390813000.0,-152059349754000.0,-152059431871000.0,-152059427765000.0,-152059353860000.0,2.0,3371554882230000.0,0.16666607879,0.0833064516129,0.0,0.16666559696,259,0.00231404508585
720.0,-498.4,-15122.4,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,992273.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-152118956546000.0,3565761.04145,-152118956546000.0,-152118954024000.0,-152118959067000.0,-152118958815000.0,-152118954276000.0,2.0,12714651804700.0,0.16666607879,0.166693548387,1.73877090418e-14,0.166668806079,59,0.00463041944905
720.0,-188.4,-7332.1,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,992273.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-152119379402000.0,909280.940102,-152119379402000.0,-152119378759000.0,-152119380045000.0,-152119379981000.0,-152119378823000.0,2.0,826791828033.0,0.16666607879,0.166693548387,1.73877090418e-14,0.166668806079,209,0.00463041944905
720.0,-601.8,-17719.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-179059551561000.0,7230036.86257,-179059551561000.0,-179059546449000.0,-179059556673000.0,-179059556162000.0,-179059546960000.0,2.0,52273433034100.0,0.083332619483,0.166693548387,1.73877090418e-14,0.0833344030397,2,0.00115759902914
720.0,-291.8,-9928.9,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-179060007031000.0,35732595.2438,-179060007031000.0,-179059981764000.0,-179060032298000.0,-179060029771000.0,-179059984291000.0,2.0,1276818362850000.0,0.083332619483,0.166693548387,1.73877090418e-14,0.16666559696,152,0.00231515348037
720.0,-395.1,-12525.6,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-179113007095000.0,1897621.96471,-179113007095000.0,-179113005753000.0,-179113008436000.0,-179113008302000.0,-179113005887000.0,2.0,3600969120950.0,0.083332619483,0.166612903226,1.73877090418e-14,0.16666559696,102,0.00231403342547
720.0,-85.1,-4735.3,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-179113419580000.0,31903553.2454,-179113419580000.0,-179113397021000.0,-179113442139000.0,-179113439883000.0,-179113399276000.0,2.0,1017836709680000.0,0.083332619483,0.0833064516129,0.0,0.16666559696,252,0.00115701671273
720.0,-498.4,-15122.4,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-179172948262000.0,11840354.8237,-179172948262000.0,-179172939889000.0,-179172956634000.0,-179172955797000.0,-179172940726000.0,2.0,140194002351000.0,0.083332619483,0.166693548387,1.73877090418e-14,0.166668806079,52,0.00231519805827
720.0,-188.4,-7332.1,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-179173350884000.0,16364835.5238,-179173350884000.0,-179173339312000.0,-179173362455000.0,-179173361298000.0,-179173340469000.0,2.0,267807841721000.0,0.083332619483,0.166693548387,1.73877090418e-14,0.166668806079,202,0.00231519805827
720.0,-291.8,-12525.6,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,5953639.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-195845804788000.0,31880689.3895,-195845804788000.0,-195845782245000.0,-195845827331000.0,-195845825077000.0,-195845784499000.0,2.0,1016378355950000.0,0.0833334593069,0.166693548387,1.73877090418e-14,0.16666559696,145,0.00231517681242
720.0,-395.1,-15122.4,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,5953639.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-195905736819000.0,853552.727726,-195905736819000.0,-195905736215000.0,-195905737422000.0,-195905737362000.0,-195905736276000.0,2.0,728552259008.0,0.0833334593069,0.166612903226,1.73877090418e-14,0.166668806079,95,0.00231410130302
720.0,-85.1,-7332.1,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,5953639.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-195906134604000.0,85240225.0629,-195906134604000.0,-195906074330000.0,-195906194878000.0,-195906188851000.0,-195906080358000.0,2.0,7265895968780000.0,0.0833334593069,0.0833064516129,0.0,0.166668806079,245,0.00115705065151
720.0,-498.4,-17719.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,5953639.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-195965678053000.0,11331024.6381,-195965678053000.0,-195965670041000.0,-195965686065000.0,-195965685264000.0,-195965670842000.0,2.0,128392119349000.0,0.0833334593069,0.166693548387,1.73877090418e-14,0.0833344030397,45,0.00115761069539
720.0,-188.4,-9928.9,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,5953639.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-195966055469000.0,24036042.6048,-195966055469000.0,-195966038473000.0,-195966072465000.0,-195966070766000.0,-195966040173000.0,2.0,577731344100000.0,0.0833334593069,0.166693548387,1.73877090418e-14,0.16666559696,195,0.00231517681242
720.0,-291.8,-12525.6,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,4961366.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-222900110709000.0,32565522.5281,-222900110709000.0,-222900087682000.0,-222900133737000.0,-222900131434000.0,-222900089985000.0,2.0,1060513257530000.0,0.166666918614,0.166693548387,1.73877090418e-14,0.16666559696,138,0.00463035362484
720.0,-395.1,-15122.4,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,4961366.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-222960015913000.0,6006192.97431,-222960015913000.0,-222960011666000.0,-222960020160000.0,-222960019735000.0,-222960012090000.0,2.0,36074354044700.0,0.166666918614,0.166612903226,1.73877090418e-14,0.166668806079,88,0.00462820260604
720.0,-85.1,-7332.1,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,4961366.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-222960458921000.0,12698141.3533,-222960458921000.0,-222960449942000.0,-222960467900000.0,-222960467002000.0,-222960450840000.0,2.0,161242793828000.0,0.166666918614,0.0833064516129,0.0,0.166668806079,238,0.00231410130302
720.0,-498.4,-17719.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,4961366.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-223019965757000.0,8114304.20964,-223019965757000.0,-223019960020000.0,-223019971495000.0,-223019970921000.0,-223019960593000.0,2.0,65841932806700.0,0.166666918614,0.166693548387,1.73877090418e-14,0.0833344030397,38,0.00231522139078
720.0,-188.4,-9928.9,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,4961366.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-223020417217000.0,13029188.3305,-223020417217000.0,-223020408004000.0,-223020426430000.0,-223020425509000.0,-223020408925000.0,2.0,169759748552000.0,0.166666918614,0.166693548387,1.73877090418e-14,0.16666559696,188,0.00463035362484
720.0,-291.8,-12525.6,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,3969093.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-249954374866000.0,39850824.3376,-249954374866000.0,-249954346687000.0,-249954403045000.0,-249954400227000.0,-249954349505000.0,2.0,1588088200390000.0,0.166667002596,0.166693548387,1.73877090418e-14,0.16666559696,131,0.00463035595805
720.0,-395.1,-15122.4,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,3969093.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-250014313464000.0,15382138.6476,-250014313464000.0,-250014302587000.0,-250014324341000.0,-250014323253000.0,-250014303675000.0,2.0,236610189374000.0,0.166667002596,0.166612903226,1.73877090418e-14,0.166668806079,81,0.00462820493816
720.0,-85.1,-7332.1,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,3969093.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-250014728569000.0,307434.604693,-250014728569000.0,-250014728352000.0,-250014728787000.0,-250014728765000.0,-250014728374000.0,2.0,94516036162.9,0.166667002596,0.0833064516129,0.0,0.166668806079,231,0.00231410246908
720.0,-498.4,-17719.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,3969093.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-250074253530000.0,28477385.4461,-250074253530000.0,-250074233393000.0,-250074273667000.0,-250074271653000.0,-250074235407000.0,2.0,810961481844000.0,0.166667002596,0.166693548387,1.73877090418e-14,0.0833344030397,31,0.0023152225574
720.0,-188.4,-9928.9,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,3969093.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-250074664940000.0,17919948.7081,-250074664940000.0,-250074652268000.0,-250074677611000.0,-250074676344000.0,-250074653536000.0,2.0,321124561700000.0,0.166667002596,0.166693548387,1.73877090418e-14,0.16666559696,181,0.00463035595805
720.0,-291.8,-12525.6,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,2976819.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-277008678931000.0,3253219.24754,-277008678931000.0,-277008676630000.0,-277008681231000.0,-277008681001000.0,-277008676860000.0,2.0,10583435472600.0,0.166667002596,0.166693548387,1.73877090418e-14,0.16666559696,124,0.00463035595805
720.0,-395.1,-15122.4,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,2976819.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-277068637946000.0,22364325.7003,-277068637946000.0,-277068622132000.0,-277068653760000.0,-277068652178000.0,-277068623713000.0,2.0,500163064031000.0,0.166667002596,0.166612903226,1.73877090418e-14,0.166668806079,74,0.00462820493816
720.0,-85.1,-7332.1,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,2976819.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-277069068167000.0,32523926.6181,-277069068167000.0,-277069045169000.0,-277069091165000.0,-277069088865000.0,-277069047469000.0,2.0,1057805802660000.0,0.166667002596,0.0833064516129,0.0,0.166668806079,224,0.00231410246908
720.0,-498.4,-17719.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,2976819.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-277128561005000.0,4995717.73968,-277128561005000.0,-277128557472000.0,-277128564537000.0,-277128564184000.0,-277128557825000.0,2.0,24957195734600.0,0.166667002596,0.166693548387,1.73877090418e-14,0.0833344030397,24,0.0023152225574
720.0,-188.4,-9928.9,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,2976819.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-277128925460000.0,6677825.11427,-277128925460000.0,-277128920738000.0,-277128930182000.0,-277128929710000.0,-277128921210000.0,2.0,44593348256700.0,0.166667002596,0.166693548387,1.73877090418e-14,0.16666559696,174,0.00463035595805
720.0,-291.8,-12525.6,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,1984546.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-304063022507000.0,57068620.6524,-304063022507000.0,-304062982153000.0,-304063062860000.0,-304063058825000.0,-304062986189000.0,2.0,3256827463160000.0,0.166666918614,0.166693548387,1.73877090418e-14,0.16666559696,117,0.00463035362484
720.0,-395.1,-15122.4,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,1984546.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-304122918380000.0,28913905.8629,-304122918380000.0,-304122897934000.0,-304122938825000.0,-304122936780000.0,-304122899979000.0,2.0,836013952249000.0,0.166666918614,0.166612903226,1.73877090418e-14,0.166668806079,67,0.00462820260604
720.0,-85.1,-7332.1,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,1984546.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-304123293355000.0,84989053.5085,-304123293355000.0,-304123233259000.0,-304123353451000.0,-304123347442000.0,-304123239268000.0,2.0,7223139216270000.0,0.166666918614,0.0833064516129,0.0,0.166668806079,217,0.00231410130302
720.0,-498.4,-17719.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,1984546.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-304182849846000.0,6030876.30427,-304182849846000.0,-304182845581000.0,-304182854110000.0,-304182853684000.0,-304182846008000.0,2.0,36371468997500.0,0.166666918614,0.166693548387,1.73877090418e-14,0.0833344030397,17,0.00231522139078
720.0,-188.4,-9928.9,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,1984546.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-304183255174000.0,41475785.9054,-304183255174000.0,-304183225847000.0,-304183284502000.0,-304183281569000.0,-304183228779000.0,2.0,1720240816470000.0,0.166666918614,0.166693548387,1.73877090418e-14,0.16666559696,167,0.00463035362484
720.0,-291.8,-12525.6,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,992273.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-331117253604000.0,31093783.4868,-331117253604000.0,-331117231617000.0,-331117275590000.0,-331117273392000.0,-331117233816000.0,2.0,966823371523000.0,0.16666607879,0.166693548387,1.73877090418e-14,0.16666559696,110,0.00463033029279
720.0,-395.1,-15122.4,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,992273.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-331177184727000.0,4473361.94003,-331177184727000.0,-331177181564000.0,-331177187890000.0,-331177187574000.0,-331177181880000.0,2.0,20010967046500.0,0.16666607879,0.166612903226,1.73877090418e-14,0.166668806079,60,0.00462817928483
720.0,-85.1,-7332.1,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,992273.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-331177602737000.0,57561940.9019,-331177602737000.0,-331177562035000.0,-331177643440000.0,-331177639369000.0,-331177566105000.0,2.0,3313377040400000.0,0.16666607879,0.0833064516129,0.0,0.166668806079,210,0.00231408964241
720.0,-498.4,-17719.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,992273.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-331237129941000.0,7186228.99002,-331237129941000.0,-331237124860000.0,-331237135023000.0,-331237134514000.0,-331237125368000.0,2.0,51641887097000.0,0.16666607879,0.166693548387,1.73877090418e-14,0.0833344030397,10,0.00231520972452
720.0,-188.4,-9928.9,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,992273.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-331237532794000.0,6600958.91694,-331237532794000.0,-331237528126000.0,-331237537462000.0,-331237536995000.0,-331237528593000.0,2.0,43572658623100.0,0.16666607879,0.166693548387,1.73877090418e-14,0.16666559696,160,0.00463033029279
720.0,-291.8,-12525.6,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-358171273981000.0,24338372.2963,-358171273981000.0,-358171256771000.0,-358171291191000.0,-358171289470000.0,-358171258492000.0,2.0,592356366033000.0,0.083332619483,0.166693548387,1.73877090418e-14,0.16666559696,103,0.00231515348037
720.0,-395.1,-15122.4,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-358231212668000.0,8319274.93169,-358231212668000.0,-358231206785000.0,-358231218550000.0,-358231217962000.0,-358231207373000.0,2.0,69210335389000.0,0.083332619483,0.166612903226,1.73877090418e-14,0.166668806079,53,0.0023140779818
720.0,-85.1,-7332.1,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-358231599934000.0,88698300.6138,-358231599934000.0,-358231537215000.0,-358231662653000.0,-358231656381000.0,-358231543487000.0,2.0,7867388531780000.0,0.083332619483,0.0833064516129,0.0,0.166668806079,203,0.0011570389909
720.0,-498.4,-17719.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-358291155645000.0,5971274.27369,-358291155645000.0,-358291151422000.0,-358291159867000.0,-358291159445000.0,-358291151845000.0,2.0,35656116451600.0,0.083332619483,0.166693548387,1.73877090418e-14,0.0833344030397,3,0.00115759902914
720.0,-188.4,-9928.9,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-358291588392000.0,71939958.6416,-358291588392000.0,-358291537523000.0,-358291639261000.0,-358291634174000.0,-358291542610000.0,2.0,5175357649350000.0,0.083332619483,0.166693548387,1.73877090418e-14,0.16666559696,153,0.00231515348037
720.0,-291.8,-15122.4,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,5953639.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-374963959703000.0,3332476.65904,-374963959703000.0,-374963957347000.0,-374963962060000.0,-374963961824000.0,-374963957583000.0,2.0,11105400683000.0,0.0833334593069,0.166693548387,1.73877090418e-14,0.166668806079,96,0.00231522139078
720.0,-395.1,-17719.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,5953639.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-375023945856000.0,9010771.31421,-375023945856000.0,-375023939484000.0,-375023952227000.0,-375023951590000.0,-375023940121000.0,2.0,81193999677000.0,0.0833334593069,0.166612903226,1.73877090418e-14,0.0833344030397,46,0.00115705065151
720.0,-85.1,-9928.9,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,5953639.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-375024307632000.0,31398010.39,-375024307632000.0,-375024285430000.0,-375024329834000.0,-375024327614000.0,-375024287651000.0,2.0,985835056447000.0,0.0833334593069,0.0833064516129,0.0,0.16666559696,196,0.00115702837312
720.0,-188.4,-12525.6,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,5953639.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-375077413173000.0,9165517.25805,-375077413173000.0,-375077406692000.0,-375077419654000.0,-375077419005000.0,-375077407340000.0,2.0,84006706607600.0,0.0833334593069,0.166693548387,1.73877090418e-14,0.16666559696,146,0.00231517681242
720.0,-291.8,-15122.4,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,4961366.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-402018293085000.0,28303099.8659,-402018293085000.0,-402018273072000.0,-402018313099000.0,-402018311097000.0,-402018275073000.0,2.0,801065462017000.0,0.166666918614,0.166693548387,1.73877090418e-14,0.166668806079,89,0.00463044278155
720.0,-395.1,-17719.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,4961366.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-402078233397000.0,18584889.7838,-402078233397000.0,-402078220256000.0,-402078246539000.0,-402078245225000.0,-402078221570000.0,2.0,345398128277000.0,0.166666918614,0.166612903226,1.73877090418e-14,0.0833344030397,39,0.00231410130302
720.0,-85.1,-9928.9,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,4961366.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-402078650534000.0,59829837.7637,-402078650534000.0,-402078608227000.0,-402078692840000.0,-402078688609000.0,-402078612458000.0,2.0,3579609486830000.0,0.166666918614,0.0833064516129,0.0,0.16666559696,189,0.00231405674623
720.0,-188.4,-12525.6,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,4961366.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-402131683126000.0,27592795.0617,-402131683126000.0,-402131663615000.0,-402131702637000.0,-402131700686000.0,-402131665566000.0,2.0,761362339316000.0,0.166666918614,0.166693548387,1.73877090418e-14,0.16666559696,139,0.00463035362484
720.0,-291.8,-15122.4,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,3969093.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-429072599840000.0,17305968.4203,-429072599840000.0,-429072587603000.0,-429072612077000.0,-429072610853000.0,-429072588826000.0,2.0,299496542965000.0,0.166667002596,0.166693548387,1.73877090418e-14,0.166668806079,82,0.0046304451148
720.0,-395.1,-17719.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,3969093.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-429132508927000.0,6795747.83166,-429132508927000.0,-429132504122000.0,-429132513733000.0,-429132513252000.0,-429132504602000.0,2.0,46182188591500.0,0.166667002596,0.166612903226,1.73877090418e-14,0.0833344030397,32,0.00231410246908
720.0,-85.1,-9928.9,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,3969093.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-429132958728000.0,12778893.4117,-429132958728000.0,-429132949692000.0,-429132967764000.0,-429132966860000.0,-429132950596000.0,2.0,163300116829000.0,0.166667002596,0.0833064516129,0.0,0.16666559696,182,0.00231405791227
720.0,-188.4,-12525.6,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,3969093.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-429185947020000.0,29349030.8266,-429185947020000.0,-429185926267000.0,-429185967773000.0,-429185965698000.0,-429185928342000.0,2.0,861365610461000.0,0.166667002596,0.166693548387,1.73877090418e-14,0.16666559696,132,0.00463035595805
720.0,-291.8,-15122.4,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,2976819.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-456126916056000.0,25815507.402,-456126916056000.0,-456126897802000.0,-456126934311000.0,-456126932485000.0,-456126899628000.0,2.0,666440422424000.0,0.166667002596,0.166693548387,1.73877090418e-14,0.166668806079,75,0.0046304451148
720.0,-395.1,-17719.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,2976819.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-456186798457000.0,28513201.6641,-456186798457000.0,-456186778295000.0,-456186818619000.0,-456186816603000.0,-456186780311000.0,2.0,813002669136000.0,0.166667002596,0.166612903226,1.73877090418e-14,0.0833344030397,25,0.00231410246908
720.0,-85.1,-9928.9,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,2976819.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-456187193461000.0,11087772.5028,-456187193461000.0,-456187185621000.0,-456187201302000.0,-456187200518000.0,-456187186405000.0,2.0,122938699074000.0,0.166667002596,0.0833064516129,0.0,0.16666559696,175,0.00231405791227
720.0,-188.4,-12525.6,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,2976819.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-456240253714000.0,7192493.9119,-456240253714000.0,-456240248629000.0,-456240258800000.0,-456240258292000.0,-456240249137000.0,2.0,51731968672800.0,0.166667002596,0.166693548387,1.73877090418e-14,0.16666559696,125,0.00463035595805
720.0,-291.8,-15122.4,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,1984546.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-483181190617000.0,38185456.4786,-483181190617000.0,-483181163616000.0,-483181217618000.0,-483181214918000.0,-483181166316000.0,2.0,1458129086480000.0,0.166666918614,0.166693548387,1.73877090418e-14,0.166668806079,68,0.00463044278155
