smr_capacity,htse_capacity,meoh_capacity,electricity_market_capacity,naphtha_market_capacity,jet_fuel_market_capacity,diesel_market_capacity,h2_storage_capacity,h2_import_capacity,h2_export_capacity,scenario_label,location_label,co2_location_label,fuel_region_label,mean_NPV,std_NPV,med_NPV,max_NPV,min_NPV,perc_5_NPV,perc_95_NPV,samp_NPV,var_NPV,prefix,ProbabilityWeight-meoh_capacity,PointProbability,ProbabilityWeight,ProbabilityWeight-h2_storage_capacity,ProbabilityWeight-htse_capacity
480.0,-264.1,-9366.3,-1e+200,-1e+200,-1e+200,-1e+200,147161.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-167775436823000.0,488272.567788,-167775436823000.0,-167775436478000.0,-167775437169000.0,-167775437134000.0,-167775436513000.0,2.0,238410100454.0,282,0.142857142857,1.07010398565e-12,0.00291366394246,0.14286352234,0.142763157895
480.0,-264.1,-9366.3,-1e+200,-1e+200,-1e+200,-1e+200,183952.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-167775456562000.0,1341888.16173,-167775456562000.0,-167775455613000.0,-167775457511000.0,-167775457416000.0,-167775455708000.0,2.0,1800663838580.0,346,0.142857142857,1.07010398565e-12,0.00291366394246,0.14286352234,0.142763157895
480.0,-209.9,-9366.3,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-251497233044000.0,1777601.2394,-251497233044000.0,-251497231787000.0,-251497234301000.0,-251497234175000.0,-251497231913000.0,2.0,3159866166310.0,34,0.142857142857,1.07010398565e-12,0.00145641619173,0.0714113745622,0.142763157895
480.0,-209.9,-9366.3,-1e+200,-1e+200,-1e+200,-1e+200,36790.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-251497252597000.0,826850.121765,-251497252597000.0,-251497252013000.0,-251497253182000.0,-251497253124000.0,-251497252071000.0,2.0,683681123863.0,98,0.142857142857,1.07010398565e-12,0.00291326796198,0.142844106523,0.142763157895
480.0,-209.9,-9366.3,-1e+200,-1e+200,-1e+200,-1e+200,73581.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-251497262046000.0,1452448.43912,-251497262046000.0,-251497261019000.0,-251497263073000.0,-251497262971000.0,-251497261122000.0,2.0,2109606468300.0,162,0.142857142857,1.07010398565e-12,0.00291366394246,0.14286352234,0.142763157895
480.0,-209.9,-9366.3,-1e+200,-1e+200,-1e+200,-1e+200,110371.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-251497284218000.0,234962.479388,-251497284218000.0,-251497284052000.0,-251497284385000.0,-251497284368000.0,-251497284069000.0,2.0,55207366720.4,226,0.142857142857,1.07010398565e-12,0.00291362434441,0.142861580758,0.142763157895
480.0,-209.9,-9366.3,-1e+200,-1e+200,-1e+200,-1e+200,147161.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-251497300680000.0,1859857.40236,-251497300680000.0,-251497299365000.0,-251497301995000.0,-251497301864000.0,-251497299497000.0,2.0,3459069557120.0,290,0.142857142857,1.07010398565e-12,0.00291366394246,0.14286352234,0.142763157895
480.0,-209.9,-9366.3,-1e+200,-1e+200,-1e+200,-1e+200,183952.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-251497314187000.0,1775351.29191,-251497314187000.0,-251497312932000.0,-251497315443000.0,-251497315317000.0,-251497313057000.0,2.0,3151872209700.0,354,0.142857142857,1.07010398565e-12,0.00291366394246,0.14286352234,0.142763157895
480.0,-155.6,-8002.1,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-251519373716000.0,468484.626458,-251519373716000.0,-251519373385000.0,-251519374048000.0,-251519374014000.0,-251519373418000.0,2.0,219477845227.0,43,0.142857142857,1.07010398565e-12,0.0014577585108,0.0714113745622,0.142894736842
480.0,-155.6,-8002.1,-1e+200,-1e+200,-1e+200,-1e+200,36790.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-251519392049000.0,1568603.8757,-251519392049000.0,-251519390940000.0,-251519393159000.0,-251519393048000.0,-251519391051000.0,2.0,2460518118850.0,107,0.142857142857,1.07010398565e-12,0.00291595300158,0.142844106523,0.142894736842
480.0,-155.6,-8002.1,-1e+200,-1e+200,-1e+200,-1e+200,73581.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-251519410207000.0,4100884.93567,-251519410207000.0,-251519407307000.0,-251519413106000.0,-251519412817000.0,-251519407597000.0,2.0,16817257255600.0,171,0.142857142857,1.07010398565e-12,0.00291634934701,0.14286352234,0.142894736842
480.0,-155.6,-8002.1,-1e+200,-1e+200,-1e+200,-1e+200,110371.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-251519423056000.0,294872.410784,-251519423056000.0,-251519422848000.0,-251519423265000.0,-251519423244000.0,-251519422869000.0,2.0,86949738641.4,235,0.142857142857,1.07010398565e-12,0.00291630971247,0.142861580758,0.142894736842
480.0,-155.6,-8002.1,-1e+200,-1e+200,-1e+200,-1e+200,147161.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-251519441483000.0,494742.528544,-251519441483000.0,-251519441133000.0,-251519441833000.0,-251519441798000.0,-251519441168000.0,2.0,244770169550.0,299,0.142857142857,1.07010398565e-12,0.00291634934701,0.14286352234,0.142894736842
480.0,-155.6,-8002.1,-1e+200,-1e+200,-1e+200,-1e+200,183952.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-251519460163000.0,1703426.06951,-251519460163000.0,-251519458959000.0,-251519461368000.0,-251519461247000.0,-251519459079000.0,2.0,2901660374280.0,363,0.142857142857,1.07010398565e-12,0.00291634934701,0.14286352234,0.142894736842
480.0,-101.3,-6637.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-251541514085000.0,3374295.5065,-251541514085000.0,-251541511699000.0,-251541516471000.0,-251541516233000.0,-251541511938000.0,2.0,11385870165200.0,52,0.142857142857,1.07010398565e-12,0.0014577585108,0.0714113745622,0.142894736842
480.0,-101.3,-6637.9,-1e+200,-1e+200,-1e+200,-1e+200,36790.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-251541527998000.0,3445983.00844,-251541527998000.0,-251541525562000.0,-251541530435000.0,-251541530191000.0,-251541525805000.0,2.0,11874798894500.0,116,0.142857142857,1.07010398565e-12,0.00291595300158,0.142844106523,0.142894736842
480.0,-101.3,-6637.9,-1e+200,-1e+200,-1e+200,-1e+200,73581.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-251541547082000.0,626591.934964,-251541547082000.0,-251541546639000.0,-251541547525000.0,-251541547480000.0,-251541546683000.0,2.0,392617452962.0,180,0.142857142857,1.07010398565e-12,0.00291634934701,0.14286352234,0.142894736842
480.0,-101.3,-6637.9,-1e+200,-1e+200,-1e+200,-1e+200,110371.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-251541566793000.0,4524106.24285,-251541566793000.0,-251541563594000.0,-251541569992000.0,-251541569672000.0,-251541563913000.0,2.0,20467537296600.0,244,0.142857142857,1.07010398565e-12,0.00291630971247,0.142861580758,0.142894736842
480.0,-101.3,-6637.9,-1e+200,-1e+200,-1e+200,-1e+200,147161.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-251541583282000.0,455534.871741,-251541583282000.0,-251541582960000.0,-251541583604000.0,-251541583572000.0,-251541582992000.0,2.0,207512019372.0,308,0.142857142857,1.07010398565e-12,0.00291634934701,0.14286352234,0.142894736842
480.0,-101.3,-6637.9,-1e+200,-1e+200,-1e+200,-1e+200,183952.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-251541593693000.0,736823.208831,-251541593693000.0,-251541593172000.0,-251541594214000.0,-251541594162000.0,-251541593224000.0,2.0,542908441072.0,372,0.142857142857,1.07010398565e-12,0.00291634934701,0.14286352234,0.142894736842
480.0,-47.0,-5273.7,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-251563642934000.0,1027082.83062,-251563642934000.0,-251563642208000.0,-251563643660000.0,-251563643588000.0,-251563642280000.0,2.0,1054899140960.0,61,0.142857142857,1.07010398565e-12,0.0007288792554,0.0714113745622,0.0714473684211
480.0,-47.0,-5273.7,-1e+200,-1e+200,-1e+200,-1e+200,36790.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-251563664647000.0,1730096.67889,-251563664647000.0,-251563663424000.0,-251563665871000.0,-251563665748000.0,-251563663546000.0,2.0,2993234518300.0,125,0.142857142857,1.07010398565e-12,0.00145797650079,0.142844106523,0.0714473684211
480.0,-47.0,-5273.7,-1e+200,-1e+200,-1e+200,-1e+200,73581.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-251563682543000.0,2370590.81931,-251563682543000.0,-251563680867000.0,-251563684220000.0,-251563684052000.0,-251563681035000.0,2.0,5619700832580.0,189,0.142857142857,1.07010398565e-12,0.00145817467351,0.14286352234,0.0714473684211
480.0,-47.0,-5273.7,-1e+200,-1e+200,-1e+200,-1e+200,110371.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-251563701255000.0,2848657.58234,-251563701255000.0,-251563699241000.0,-251563703269000.0,-251563703068000.0,-251563699442000.0,2.0,8114850021410.0,253,0.142857142857,1.07010398565e-12,0.00145815485623,0.142861580758,0.0714473684211
480.0,-47.0,-5273.7,-1e+200,-1e+200,-1e+200,-1e+200,147161.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-251563716563000.0,1782168.57468,-251563716563000.0,-251563715303000.0,-251563717823000.0,-251563717697000.0,-251563715429000.0,2.0,3176124828580.0,317,0.142857142857,1.07010398565e-12,0.00145817467351,0.14286352234,0.0714473684211
480.0,-47.0,-5273.7,-1e+200,-1e+200,-1e+200,-1e+200,183952.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-251563734306000.0,3158056.77274,-251563734306000.0,-251563732073000.0,-251563736539000.0,-251563736316000.0,-251563732296000.0,2.0,9973322579840.0,381,0.142857142857,1.07010398565e-12,0.00145817467351,0.14286352234,0.0714473684211
480.0,-264.1,-10730.5,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-251629555949000.0,3054061.95971,-251629555949000.0,-251629553790000.0,-251629558109000.0,-251629557893000.0,-251629554006000.0,2.0,9327294453750.0,25,0.0714285714286,1.07010398565e-12,0.000728208095864,0.0714113745622,0.142763157895
480.0,-264.1,-10730.5,-1e+200,-1e+200,-1e+200,-1e+200,36790.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-251629571860000.0,1296591.23278,-251629571860000.0,-251629570943000.0,-251629572777000.0,-251629572685000.0,-251629571035000.0,2.0,1681148824920.0,89,0.0714285714286,1.07010398565e-12,0.00145663398099,0.142844106523,0.142763157895
480.0,-264.1,-10730.5,-1e+200,-1e+200,-1e+200,-1e+200,73581.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-251629589288000.0,134488.881355,-251629589288000.0,-251629589193000.0,-251629589383000.0,-251629589374000.0,-251629589203000.0,2.0,18087259208.0,153,0.0714285714286,1.07010398565e-12,0.00145683197123,0.14286352234,0.142763157895
480.0,-264.1,-10730.5,-1e+200,-1e+200,-1e+200,-1e+200,110371.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-251629604200000.0,3338839.75828,-251629604200000.0,-251629601839000.0,-251629606561000.0,-251629606324000.0,-251629602075000.0,2.0,11147850931500.0,217,0.0714285714286,1.07010398565e-12,0.0014568121722,0.142861580758,0.142763157895
480.0,-264.1,-10730.5,-1e+200,-1e+200,-1e+200,-1e+200,147161.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-251629621709000.0,116792.760757,-251629621709000.0,-251629621627000.0,-251629621792000.0,-251629621784000.0,-251629621635000.0,2.0,13640548965.3,281,0.0714285714286,1.07010398565e-12,0.00145683197123,0.14286352234,0.142763157895
480.0,-264.1,-10730.5,-1e+200,-1e+200,-1e+200,-1e+200,183952.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-251629637571000.0,473666.658504,-251629637571000.0,-251629637236000.0,-251629637906000.0,-251629637872000.0,-251629637269000.0,2.0,224360103378.0,345,0.0714285714286,1.07010398565e-12,0.00145683197123,0.14286352234,0.142763157895
480.0,-209.9,-10730.5,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-335351417842000.0,4392800.82251,-335351417842000.0,-335351414736000.0,-335351420948000.0,-335351420637000.0,-335351415046000.0,2.0,19296699066300.0,33,0.0714285714286,1.07010398565e-12,0.000728208095864,0.0714113745622,0.142763157895
480.0,-209.9,-10730.5,-1e+200,-1e+200,-1e+200,-1e+200,36790.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-335351432909000.0,3814237.92242,-335351432909000.0,-335351430212000.0,-335351435606000.0,-335351435336000.0,-335351430481000.0,2.0,14548410928800.0,97,0.0714285714286,1.07010398565e-12,0.00145663398099,0.142844106523,0.142763157895
480.0,-209.9,-10730.5,-1e+200,-1e+200,-1e+200,-1e+200,73581.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-335351452184000.0,2731181.07142,-335351452184000.0,-335351450253000.0,-335351454115000.0,-335351453922000.0,-335351450446000.0,2.0,7459350044890.0,161,0.0714285714286,1.07010398565e-12,0.00145683197123,0.14286352234,0.142763157895
480.0,-209.9,-10730.5,-1e+200,-1e+200,-1e+200,-1e+200,110371.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-335351467537000.0,3849759.1664,-335351467537000.0,-335351464814000.0,-335351470259000.0,-335351469987000.0,-335351465087000.0,2.0,14820645639300.0,225,0.0714285714286,1.07010398565e-12,0.0014568121722,0.142861580758,0.142763157895
480.0,-209.9,-10730.5,-1e+200,-1e+200,-1e+200,-1e+200,147161.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-335351484479000.0,2345807.78729,-335351484479000.0,-335351482821000.0,-335351486138000.0,-335351485972000.0,-335351482987000.0,2.0,5502814174890.0,289,0.0714285714286,1.07010398565e-12,0.00145683197123,0.14286352234,0.142763157895
480.0,-209.9,-10730.5,-1e+200,-1e+200,-1e+200,-1e+200,183952.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-335351501463000.0,3132706.39801,-335351501463000.0,-335351499247000.0,-335351503678000.0,-335351503456000.0,-335351499469000.0,2.0,9813849376140.0,353,0.0714285714286,1.07010398565e-12,0.00145683197123,0.14286352234,0.142763157895
480.0,-155.6,-9366.3,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-335373561876000.0,2498897.02413,-335373561876000.0,-335373560109000.0,-335373563643000.0,-335373563466000.0,-335373560285000.0,2.0,6244486337210.0,42,0.142857142857,1.07010398565e-12,0.0014577585108,0.0714113745622,0.142894736842
480.0,-155.6,-9366.3,-1e+200,-1e+200,-1e+200,-1e+200,36790.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-335373578321000.0,4688363.85565,-335373578321000.0,-335373575006000.0,-335373581637000.0,-335373581305000.0,-335373575338000.0,2.0,21980755643000.0,106,0.142857142857,1.07010398565e-12,0.00291595300158,0.142844106523,0.142894736842
480.0,-155.6,-9366.3,-1e+200,-1e+200,-1e+200,-1e+200,73581.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-335373596105000.0,937921.946721,-335373596105000.0,-335373595442000.0,-335373596768000.0,-335373596702000.0,-335373595508000.0,2.0,879697578141.0,170,0.142857142857,1.07010398565e-12,0.00291634934701,0.14286352234,0.142894736842
480.0,-155.6,-9366.3,-1e+200,-1e+200,-1e+200,-1e+200,110371.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-335373608028000.0,2088976.57228,-335373608028000.0,-335373606551000.0,-335373609505000.0,-335373609357000.0,-335373606699000.0,2.0,4363823119540.0,234,0.142857142857,1.07010398565e-12,0.00291630971247,0.142861580758,0.142894736842
480.0,-155.6,-9366.3,-1e+200,-1e+200,-1e+200,-1e+200,147161.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-335373626533000.0,4583870.97428,-335373626533000.0,-335373623292000.0,-335373629775000.0,-335373629451000.0,-335373623616000.0,2.0,21011873108900.0,298,0.142857142857,1.07010398565e-12,0.00291634934701,0.14286352234,0.142894736842
480.0,-155.6,-9366.3,-1e+200,-1e+200,-1e+200,-1e+200,183952.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-335373646522000.0,5318620.85764,-335373646522000.0,-335373642761000.0,-335373650282000.0,-335373649906000.0,-335373643137000.0,2.0,28287727827400.0,362,0.142857142857,1.07010398565e-12,0.00291634934701,0.14286352234,0.142894736842
480.0,-101.3,-8002.1,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-335395703095000.0,3936104.72676,-335395703095000.0,-335395700312000.0,-335395705878000.0,-335395705600000.0,-335395700590000.0,2.0,15492920420000.0,51,0.142857142857,1.07010398565e-12,0.0014577585108,0.0714113745622,0.142894736842
480.0,-101.3,-8002.1,-1e+200,-1e+200,-1e+200,-1e+200,36790.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-335395723643000.0,7530390.05801,-335395723643000.0,-335395718318000.0,-335395728968000.0,-335395728435000.0,-335395718851000.0,2.0,56706774425800.0,115,0.142857142857,1.07010398565e-12,0.00291595300158,0.142844106523,0.142894736842
480.0,-101.3,-8002.1,-1e+200,-1e+200,-1e+200,-1e+200,73581.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-335395739203000.0,1249623.98503,-335395739203000.0,-335395738319000.0,-335395740086000.0,-335395739998000.0,-335395738407000.0,2.0,1561560103970.0,179,0.142857142857,1.07010398565e-12,0.00291634934701,0.14286352234,0.142894736842
480.0,-101.3,-8002.1,-1e+200,-1e+200,-1e+200,-1e+200,110371.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-335395755890000.0,2047553.32896,-335395755890000.0,-335395754442000.0,-335395757338000.0,-335395757193000.0,-335395754587000.0,2.0,4192474634940.0,243,0.142857142857,1.07010398565e-12,0.00291630971247,0.142861580758,0.142894736842
480.0,-101.3,-8002.1,-1e+200,-1e+200,-1e+200,-1e+200,147161.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-335395768465000.0,9995.70565312,-335395768465000.0,-335395768458000.0,-335395768472000.0,-335395768471000.0,-335395768458000.0,2.0,99914131.5039,307,0.142857142857,1.07010398565e-12,0.00291634934701,0.14286352234,0.142894736842
480.0,-101.3,-8002.1,-1e+200,-1e+200,-1e+200,-1e+200,183952.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-335395788982000.0,3266143.36964,-335395788982000.0,-335395786673000.0,-335395791292000.0,-335395791061000.0,-335395786904000.0,2.0,10667692511000.0,371,0.142857142857,1.07010398565e-12,0.00291634934701,0.14286352234,0.142894736842
480.0,-47.0,-6637.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-335417835462000.0,2929161.82196,-335417835462000.0,-335417833391000.0,-335417837534000.0,-335417837327000.0,-335417833598000.0,2.0,8579988979220.0,60,0.142857142857,1.07010398565e-12,0.0007288792554,0.0714113745622,0.0714473684211
480.0,-47.0,-6637.9,-1e+200,-1e+200,-1e+200,-1e+200,36790.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-335417853832000.0,5600375.9515,-335417853832000.0,-335417849872000.0,-335417857792000.0,-335417857396000.0,-335417850268000.0,2.0,31364210798100.0,124,0.142857142857,1.07010398565e-12,0.00145797650079,0.142844106523,0.0714473684211
480.0,-47.0,-6637.9,-1e+200,-1e+200,-1e+200,-1e+200,73581.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-335417875755000.0,3383769.96397,-335417875755000.0,-335417873362000.0,-335417878147000.0,-335417877908000.0,-335417873601000.0,2.0,11449899169100.0,188,0.142857142857,1.07010398565e-12,0.00145817467351,0.14286352234,0.0714473684211
480.0,-47.0,-6637.9,-1e+200,-1e+200,-1e+200,-1e+200,110371.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-335417890015000.0,5256301.3715,-335417890015000.0,-335417886299000.0,-335417893732000.0,-335417893361000.0,-335417886670000.0,2.0,27628704108100.0,252,0.142857142857,1.07010398565e-12,0.00145815485623,0.142861580758,0.0714473684211
480.0,-47.0,-6637.9,-1e+200,-1e+200,-1e+200,-1e+200,147161.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-335417908488000.0,5609800.18229,-335417908488000.0,-335417904521000.0,-335417912454000.0,-335417912058000.0,-335417904918000.0,2.0,31469858085200.0,316,0.142857142857,1.07010398565e-12,0.00145817467351,0.14286352234,0.0714473684211
480.0,-47.0,-6637.9,-1e+200,-1e+200,-1e+200,-1e+200,183952.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-335417918139000.0,958190.985827,-335417918139000.0,-335417917461000.0,-335417918816000.0,-335417918748000.0,-335417917529000.0,2.0,918129965320.0,380,0.142857142857,1.07010398565e-12,0.00145817467351,0.14286352234,0.0714473684211
480.0,-155.6,-10730.5,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-419227746166000.0,1910159.87392,-419227746166000.0,-419227744815000.0,-419227747516000.0,-419227747381000.0,-419227744950000.0,2.0,3648710743940.0,41,0.0714285714286,1.07010398565e-12,0.0007288792554,0.0714113745622,0.142894736842
480.0,-155.6,-10730.5,-1e+200,-1e+200,-1e+200,-1e+200,36790.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-419227760814000.0,2002281.30343,-419227760814000.0,-419227759398000.0,-419227762230000.0,-419227762088000.0,-419227759540000.0,2.0,4009130418070.0,105,0.0714285714286,1.07010398565e-12,0.00145797650079,0.142844106523,0.142894736842
480.0,-155.6,-10730.5,-1e+200,-1e+200,-1e+200,-1e+200,73581.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-419227779115000.0,5964499.30684,-419227779115000.0,-419227774898000.0,-419227783333000.0,-419227782911000.0,-419227775319000.0,2.0,35575251981300.0,169,0.0714285714286,1.07010398565e-12,0.00145817467351,0.14286352234,0.142894736842
480.0,-155.6,-10730.5,-1e+200,-1e+200,-1e+200,-1e+200,110371.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-419227796335000.0,4914536.11386,-419227796335000.0,-419227792859000.0,-419227799810000.0,-419227799462000.0,-419227793207000.0,2.0,24152665214500.0,233,0.0714285714286,1.07010398565e-12,0.00145815485623,0.142861580758,0.142894736842
480.0,-155.6,-10730.5,-1e+200,-1e+200,-1e+200,-1e+200,147161.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-419227815620000.0,2182095.99463,-419227815620000.0,-419227814077000.0,-419227817163000.0,-419227817009000.0,-419227814231000.0,2.0,4761542929760.0,297,0.0714285714286,1.07010398565e-12,0.00145817467351,0.14286352234,0.142894736842
480.0,-155.6,-10730.5,-1e+200,-1e+200,-1e+200,-1e+200,183952.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-419227831050000.0,6117657.4866,-419227831050000.0,-419227826725000.0,-419227835376000.0,-419227834944000.0,-419227827157000.0,2.0,37425733123300.0,361,0.0714285714286,1.07010398565e-12,0.00145817467351,0.14286352234,0.142894736842
480.0,-101.3,-9366.3,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-419249889975000.0,1793539.27157,-419249889975000.0,-419249888706000.0,-419249891243000.0,-419249891116000.0,-419249888833000.0,2.0,3216783118660.0,50,0.142857142857,1.07010398565e-12,0.0014577585108,0.0714113745622,0.142894736842
480.0,-101.3,-9366.3,-1e+200,-1e+200,-1e+200,-1e+200,36790.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-419249909605000.0,4207748.37042,-419249909605000.0,-419249906630000.0,-419249912581000.0,-419249912283000.0,-419249906928000.0,2.0,17705146348800.0,114,0.142857142857,1.07010398565e-12,0.00291595300158,0.142844106523,0.142894736842
480.0,-101.3,-9366.3,-1e+200,-1e+200,-1e+200,-1e+200,73581.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-419249925511000.0,168442.248638,-419249925511000.0,-419249925392000.0,-419249925631000.0,-419249925619000.0,-419249925404000.0,2.0,28372791126.1,178,0.142857142857,1.07010398565e-12,0.00291634934701,0.14286352234,0.142894736842
480.0,-101.3,-9366.3,-1e+200,-1e+200,-1e+200,-1e+200,110371.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-419249941851000.0,430936.770241,-419249941851000.0,-419249941546000.0,-419249942155000.0,-419249942125000.0,-419249941576000.0,2.0,185706499946.0,242,0.142857142857,1.07010398565e-12,0.00291630971247,0.142861580758,0.142894736842
480.0,-101.3,-9366.3,-1e+200,-1e+200,-1e+200,-1e+200,147161.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-419249957959000.0,381257.259756,-419249957959000.0,-419249957690000.0,-419249958229000.0,-419249958202000.0,-419249957717000.0,2.0,145357098117.0,306,0.142857142857,1.07010398565e-12,0.00291634934701,0.14286352234,0.142894736842
480.0,-101.3,-9366.3,-1e+200,-1e+200,-1e+200,-1e+200,183952.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-419249976287000.0,96207.5344347,-419249976287000.0,-419249976219000.0,-419249976355000.0,-419249976348000.0,-419249976225000.0,2.0,9255889682.0,370,0.142857142857,1.07010398565e-12,0.00291634934701,0.14286352234,0.142894736842
480.0,-47.0,-8002.1,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-419272033037000.0,1805259.74324,-419272033037000.0,-419272031760000.0,-419272034313000.0,-419272034186000.0,-419272031888000.0,2.0,3258962740570.0,59,0.142857142857,1.07010398565e-12,0.0007288792554,0.0714113745622,0.0714473684211
480.0,-47.0,-8002.1,-1e+200,-1e+200,-1e+200,-1e+200,36790.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-419272051184000.0,4918337.38734,-419272051184000.0,-419272047706000.0,-419272054661000.0,-419272054314000.0,-419272048054000.0,2.0,24190042655700.0,123,0.142857142857,1.07010398565e-12,0.00145797650079,0.142844106523,0.0714473684211
480.0,-47.0,-8002.1,-1e+200,-1e+200,-1e+200,-1e+200,73581.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-419272059686000.0,2407869.22365,-419272059686000.0,-419272057984000.0,-419272061389000.0,-419272061219000.0,-419272058154000.0,2.0,5797834198180.0,187,0.142857142857,1.07010398565e-12,0.00145817467351,0.14286352234,0.0714473684211
480.0,-47.0,-8002.1,-1e+200,-1e+200,-1e+200,-1e+200,110371.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-419272077995000.0,71641.8935553,-419272077995000.0,-419272077944000.0,-419272078045000.0,-419272078040000.0,-419272077949000.0,2.0,5132560912.19,251,0.142857142857,1.07010398565e-12,0.00145815485623,0.142861580758,0.0714473684211
480.0,-47.0,-8002.1,-1e+200,-1e+200,-1e+200,-1e+200,147161.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-419272099401000.0,3562479.13791,-419272099401000.0,-419272096882000.0,-419272101920000.0,-419272101668000.0,-419272097134000.0,2.0,12691257608000.0,315,0.142857142857,1.07010398565e-12,0.00145817467351,0.14286352234,0.0714473684211
480.0,-47.0,-8002.1,-1e+200,-1e+200,-1e+200,-1e+200,183952.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-419272110814000.0,6002131.88329,-419272110814000.0,-419272106570000.0,-419272115058000.0,-419272114634000.0,-419272106994000.0,2.0,36025587144400.0,379,0.142857142857,1.07010398565e-12,0.00145817467351,0.14286352234,0.0714473684211
