smr_capacity,htse_capacity,ft_capacity,ft_elec_consumption_capacity,electricity_market_capacity,naphtha_market_capacity,jet_fuel_market_capacity,diesel_market_capacity,h2_storage_capacity,h2_import_capacity,h2_export_capacity,scenario_label,location_label,fuel_region_label,co2_location_label,mean_NPV,std_NPV,med_NPV,max_NPV,min_NPV,perc_5_NPV,perc_95_NPV,samp_NPV,var_NPV,PointProbability,ProbabilityWeight-ft_capacity,prefix,ProbabilityWeight-h2_storage_capacity,ProbabilityWeight-htse_capacity,ProbabilityWeight
720.0,-395.1,-17719.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-537349311802000.0,2514126.33643,-537349311802000.0,-537349310024000.0,-537349313580000.0,-537349313402000.0,-537349310202000.0,2.0,6320831235540.0,1.2171516948100001e-13,0.0833344030397,4,0.0833282383511,0.166612903226,0.0011569781607
720.0,-85.1,-9928.9,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-537349853066000.0,681009.988961,-537349853066000.0,-537349852585000.0,-537349853548000.0,-537349853500000.0,-537349852633000.0,2.0,463774605064.0,0.0,0.16666559696,154,0.0833282383511,0.0833064516129,0.0011569558837
720.0,-188.4,-12525.6,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-537402858541000.0,3806711.0359,-537402858541000.0,-537402855849000.0,-537402861232000.0,-537402860963000.0,-537402856118000.0,2.0,14491048910800.0,1.2171516948100001e-13,0.16666559696,104,0.0833282383511,0.166693548387,0.00231503176341
720.0,-291.8,-17719.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,850520.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-693218462841000.0,2964179.34075,-693218462841000.0,-693218460745000.0,-693218464937000.0,-693218464727000.0,-693218460954000.0,2.0,8786359164150.0,1.2171516948100001e-13,0.0833344030397,47,0.0833341171768,0.166693548387,0.00115761983406
720.0,-85.1,-12525.6,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,850520.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-693271992958000.0,5891384.9518,-693271992958000.0,-693271988792000.0,-693271997124000.0,-693271996708000.0,-693271989209000.0,2.0,34708416650300.0,0.0,0.16666559696,147,0.0833341171768,0.0833064516129,0.00115703750719
720.0,-188.4,-15122.4,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,850520.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-693331898769000.0,1062800.05368,-693331898769000.0,-693331898017000.0,-693331899520000.0,-693331899445000.0,-693331898092000.0,2.0,1129543954090.0,1.2171516948100001e-13,0.166668806079,97,0.0833341171768,0.166693548387,0.00231523966812
720.0,-291.8,-17719.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,708767.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-697083353088000.0,4153391.1718,-697083353088000.0,-697083350152000.0,-697083356025000.0,-697083355732000.0,-697083350445000.0,2.0,17250658226000.0,1.2171516948100001e-13,0.0833344030397,40,0.166668822236,0.166693548387,0.00231524783458
720.0,-85.1,-12525.6,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,708767.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-697136894628000.0,1981569.35032,-697136894628000.0,-697136893227000.0,-697136896029000.0,-697136895889000.0,-697136893367000.0,2.0,3926617090110.0,0.0,0.16666559696,140,0.166668822236,0.0833064516129,0.00231408317673
720.0,-188.4,-15122.4,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,708767.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-697196789189000.0,7185518.52448,-697196789189000.0,-697196784108000.0,-697196794270000.0,-697196793761000.0,-697196784616000.0,2.0,51631676465600.0,1.2171516948100001e-13,0.166668806079,90,0.166668822236,0.166693548387,0.00463049566916
720.0,-291.8,-17719.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,567013.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-700948268747000.0,3313588.73206,-700948268747000.0,-700948266403000.0,-700948271090000.0,-700948270855000.0,-700948266638000.0,2.0,10979870285200.0,1.2171516948100001e-13,0.0833344030397,33,0.166668822236,0.166693548387,0.00231524783458
720.0,-85.1,-12525.6,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,567013.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-701001812187000.0,2638607.22615,-701001812187000.0,-701001810321000.0,-701001814053000.0,-701001813866000.0,-701001810508000.0,2.0,6962248093900.0,0.0,0.16666559696,133,0.166668822236,0.0833064516129,0.00231408317673
720.0,-188.4,-15122.4,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,567013.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-701061714414000.0,529334.0376,-701061714414000.0,-701061714040000.0,-701061714789000.0,-701061714751000.0,-701061714077000.0,2.0,280194523362.0,1.2171516948100001e-13,0.166668806079,83,0.166668822236,0.166693548387,0.00463049566916
720.0,-291.8,-17719.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,425260.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-704813154588000.0,6490785.49324,-704813154588000.0,-704813149998000.0,-704813159177000.0,-704813158718000.0,-704813150457000.0,2.0,42130296319300.0,1.2171516948100001e-13,0.0833344030397,26,0.166668234354,0.166693548387,0.00231523966812
720.0,-85.1,-12525.6,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,425260.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-704866703854000.0,2986097.79482,-704866703854000.0,-704866701742000.0,-704866705965000.0,-704866705754000.0,-704866701953000.0,2.0,8916780040200.0,0.0,0.16666559696,126,0.166668234354,0.0833064516129,0.00231407501438
720.0,-188.4,-15122.4,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,425260.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-704926597740000.0,4687571.89606,-704926597740000.0,-704926594425000.0,-704926601054000.0,-704926600723000.0,-704926594756000.0,2.0,21973330280700.0,1.2171516948100001e-13,0.166668806079,76,0.166668234354,0.166693548387,0.00463047933624
720.0,-291.8,-17719.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,283507.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-708678044657000.0,1079334.59671,-708678044657000.0,-708678043894000.0,-708678045420000.0,-708678045344000.0,-708678043970000.0,2.0,1164963171650.0,1.2171516948100001e-13,0.0833344030397,19,0.166668822236,0.166693548387,0.00231524783458
720.0,-85.1,-12525.6,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,283507.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-708731586172000.0,8937803.28608,-708731586172000.0,-708731579852000.0,-708731592492000.0,-708731591860000.0,-708731580484000.0,2.0,79884327580700.0,0.0,0.16666559696,119,0.166668822236,0.0833064516129,0.00231408317673
720.0,-188.4,-15122.4,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,283507.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-708791495123000.0,441918.580495,-708791495123000.0,-708791494811000.0,-708791495436000.0,-708791495405000.0,-708791494842000.0,2.0,195292031786.0,1.2171516948100001e-13,0.166668806079,69,0.166668822236,0.166693548387,0.00463049566916
720.0,-291.8,-17719.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,141753.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-712542967583000.0,1314721.16339,-712542967583000.0,-712542966653000.0,-712542968512000.0,-712542968419000.0,-712542966746000.0,2.0,1728491737460.0,1.2171516948100001e-13,0.0833344030397,12,0.16666294341,0.166693548387,0.00231516617
720.0,-85.1,-12525.6,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,141753.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-712596499027000.0,6642028.12073,-712596499027000.0,-712596494330000.0,-712596503724000.0,-712596503254000.0,-712596494800000.0,2.0,44116537556600.0,0.0,0.16666559696,112,0.16666294341,0.0833064516129,0.00231400155324
720.0,-188.4,-15122.4,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,141753.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-712656403709000.0,6199515.92409,-712656403709000.0,-712656399325000.0,-712656408093000.0,-712656407654000.0,-712656399764000.0,2.0,38433997693100.0,1.2171516948100001e-13,0.166668806079,62,0.16666294341,0.166693548387,0.00463033234001
720.0,-291.8,-17719.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-716407582445000.0,4170821.35396,-716407582445000.0,-716407579496000.0,-716407585395000.0,-716407585100000.0,-716407579791000.0,2.0,17395750766600.0,1.2171516948100001e-13,0.0833344030397,5,0.0833282383511,0.166693548387,0.00115753816949
720.0,-85.1,-12525.6,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-716461117622000.0,5824419.8183,-716461117622000.0,-716461113504000.0,-716461121741000.0,-716461121329000.0,-716461113916000.0,2.0,33923866219900.0,0.0,0.16666559696,105,0.0833282383511,0.0833064516129,0.0011569558837
720.0,-188.4,-15122.4,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-716521020899000.0,574219.408303,-716521020899000.0,-716521020493000.0,-716521021305000.0,-716521021265000.0,-716521020534000.0,2.0,329727928872.0,1.2171516948100001e-13,0.166668806079,55,0.0833282383511,0.166693548387,0.00231507633897
720.0,-85.1,-15122.4,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,850520.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-872390167115000.0,7980179.3557,-872390167115000.0,-872390161472000.0,-872390172758000.0,-872390172194000.0,-872390162037000.0,2.0,63683262549100.0,0.0,0.166668806079,98,0.0833341171768,0.0833064516129,0.00115705978576
720.0,-188.4,-17719.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,850520.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-872450071594000.0,6380639.7351,-872450071594000.0,-872450067082000.0,-872450076106000.0,-872450075655000.0,-872450067533000.0,2.0,40712563429200.0,1.2171516948100001e-13,0.0833344030397,48,0.0833341171768,0.166693548387,0.00115761983406
720.0,-85.1,-15122.4,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,708767.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-876255044401000.0,6279527.53126,-876255044401000.0,-876255039960000.0,-876255048841000.0,-876255048397000.0,-876255040404000.0,2.0,39432466015800.0,0.0,0.166668806079,91,0.166668822236,0.0833064516129,0.00231412773403
720.0,-188.4,-17719.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,708767.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-876314959714000.0,1080210.70201,-876314959714000.0,-876314958950000.0,-876314960478000.0,-876314960402000.0,-876314959027000.0,2.0,1166855160730.0,1.2171516948100001e-13,0.0833344030397,41,0.166668822236,0.166693548387,0.00231524783458
720.0,-85.1,-15122.4,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,567013.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-880119967521000.0,3929138.97366,-880119967521000.0,-880119964743000.0,-880119970299000.0,-880119970021000.0,-880119965020000.0,2.0,15438133074300.0,0.0,0.166668806079,84,0.166668822236,0.0833064516129,0.00231412773403
720.0,-188.4,-17719.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,567013.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-880179875999000.0,1753135.76462,-880179875999000.0,-880179874760000.0,-880179877239000.0,-880179877115000.0,-880179874884000.0,2.0,3073485009170.0,1.2171516948100001e-13,0.0833344030397,34,0.166668822236,0.166693548387,0.00231524783458
720.0,-85.1,-15122.4,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,425260.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-883984860896000.0,11744041.4,-883984860896000.0,-883984852592000.0,-883984869200000.0,-883984868370000.0,-883984853422000.0,2.0,137922508406000.0,0.0,0.166668806079,77,0.166668234354,0.0833064516129,0.00231411957152
720.0,-188.4,-17719.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,425260.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-884044763114000.0,10937530.0779,-884044763114000.0,-884044755380000.0,-884044770848000.0,-884044770075000.0,-884044756153000.0,2.0,119629564205000.0,1.2171516948100001e-13,0.0833344030397,27,0.166668234354,0.166693548387,0.00231523966812
720.0,-85.1,-15122.4,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,283507.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-887849756262000.0,9019718.4247,-887849756262000.0,-887849749884000.0,-887849762640000.0,-887849762002000.0,-887849750522000.0,2.0,81355320460900.0,0.0,0.166668806079,70,0.166668822236,0.0833064516129,0.00231412773403
720.0,-188.4,-17719.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,283507.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-887909649273000.0,5025435.1175,-887909649273000.0,-887909645720000.0,-887909652827000.0,-887909652472000.0,-887909646075000.0,2.0,25254998120200.0,1.2171516948100001e-13,0.0833344030397,20,0.166668822236,0.166693548387,0.00231524783458
720.0,-85.1,-15122.4,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,141753.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-891714671745000.0,1297569.93486,-891714671745000.0,-891714670827000.0,-891714672662000.0,-891714672570000.0,-891714670919000.0,2.0,1683687735840.0,0.0,0.166668806079,63,0.16666294341,0.0833064516129,0.00231404610896
720.0,-188.4,-17719.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,141753.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-891774570834000.0,5830414.40443,-891774570834000.0,-891774566711000.0,-891774574957000.0,-891774574544000.0,-891774567123000.0,2.0,33993732127400.0,1.2171516948100001e-13,0.0833344030397,13,0.16666294341,0.166693548387,0.00231516617
720.0,-85.1,-15122.4,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-895579288349000.0,4381433.55067,-895579288349000.0,-895579285251000.0,-895579291447000.0,-895579291138000.0,-895579285561000.0,2.0,19196959959000.0,0.0,0.166668806079,56,0.0833282383511,0.0833064516129,0.0011569781607
720.0,-188.4,-17719.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-895639194633000.0,4177906.21035,-895639194633000.0,-895639191679000.0,-895639197587000.0,-895639197292000.0,-895639191974000.0,2.0,17454900302500.0,1.2171516948100001e-13,0.0833344030397,6,0.0833282383511,0.166693548387,0.00115753816949
720.0,-85.1,-17719.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,850520.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-1051508333920000.0,10838585.4215,-1051508333920000.0,-1051508326250000.0,-1051508341580000.0,-1051508340810000.0,-1051508327020000.0,2.0,117474933939000.0,0.0,0.0833344030397,49,0.0833341171768,0.0833064516129,0.000578529892881
720.0,-85.1,-17719.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,708767.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-1055373214100000.0,41708.4283233,-1055373214100000.0,-1055373214070000.0,-1055373214130000.0,-1055373214130000.0,-1055373214070000.0,2.0,1739592993.2,0.0,0.0833344030397,42,0.166668822236,0.0833064516129,0.00115706386701
720.0,-85.1,-17719.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,567013.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-1059238137280000.0,7220666.06253,-1059238137280000.0,-1059238132170000.0,-1059238142380000.0,-1059238141870000.0,-1059238132680000.0,2.0,52138018386600.0,0.0,0.0833344030397,35,0.166668822236,0.0833064516129,0.00115706386701
720.0,-85.1,-17719.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,425260.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-1063103022350000.0,7470401.94712,-1063103022350000.0,-1063103017060000.0,-1063103027630000.0,-1063103027100000.0,-1063103017590000.0,2.0,55806905251600.0,0.0,0.0833344030397,28,0.166668234354,0.0833064516129,0.00115705978576
720.0,-85.1,-17719.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,283507.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-1066967916960000.0,14608552.5374,-1066967916960000.0,-1066967906630000.0,-1066967927290000.0,-1066967926260000.0,-1066967907660000.0,2.0,213409807237000.0,0.0,0.0833344030397,21,0.166668822236,0.0833064516129,0.00115706386701
720.0,-85.1,-17719.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,141753.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-1070832837010000.0,5801723.63517,-1070832837010000.0,-1070832832910000.0,-1070832841120000.0,-1070832840710000.0,-1070832833320000.0,2.0,33659997138900.0,0.0,0.0833344030397,14,0.16666294341,0.0833064516129,0.00115702305448
720.0,-85.1,-17719.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-1074697448570000.0,8734616.50606,-1074697448570000.0,-1074697442400000.0,-1074697454750000.0,-1074697454130000.0,-1074697443010000.0,2.0,76293525508000.0,0.0,0.0833344030397,7,0.0833282383511,0.0833064516129,0.000578489080348
