smr_capacity,htse_capacity,ft_capacity,ft_elec_consumption_capacity,electricity_market_capacity,naphtha_market_capacity,jet_fuel_market_capacity,diesel_market_capacity,h2_storage_capacity,h2_import_capacity,h2_export_capacity,scenario_label,location_label,fuel_region_label,co2_location_label,mean_NPV,std_NPV,med_NPV,max_NPV,min_NPV,perc_5_NPV,perc_95_NPV,samp_NPV,var_NPV,prefix,ProbabilityWeight-ft_capacity,ProbabilityWeight,PointProbability,ProbabilityWeight-h2_storage_capacity,ProbabilityWeight-htse_capacity
720.0,-85.1,-8816.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,303757.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-424616484504000.0,32056555.7291,-424616484504000.0,-424616461836000.0,-424616507171000.0,-424616504904000.0,-424616464103000.0,2.0,1027622765210000.0,304,0.142857142857,0.00145822018493,0.0,0.142859494415,0.0714516129032
720.0,-85.1,-8816.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,364508.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-424616514683000.0,49514247.2117,-424616514683000.0,-424616479671000.0,-424616549695000.0,-424616546193000.0,-424616483172000.0,2.0,2451660676940000.0,312,0.142857142857,0.00145823218654,0.0,0.142860670194,0.0714516129032
720.0,-85.1,-8816.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,425260.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-424616543317000.0,32641336.9704,-424616543317000.0,-424616520237000.0,-424616566398000.0,-424616564090000.0,-424616522545000.0,2.0,1065456879210000.0,320,0.142857142857,0.000729122094079,0.0,0.0714309229865,0.0714516129032
720.0,-350.8,-15493.4,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-424638625379000.0,8051299.84639,-424638625379000.0,-424638619686000.0,-424638631072000.0,-424638630503000.0,-424638620255000.0,2.0,64823429216500.0,69,0.142857142857,0.00145798015263,2.43433201164e-13,0.071417989418,0.142903225806
720.0,-350.8,-15493.4,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,60751.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-424638628865000.0,5754808.1609,-424638628865000.0,-424638624795000.0,-424638632934000.0,-424638632527000.0,-424638625202000.0,2.0,33117816968800.0,77,0.142857142857,0.00291622434079,2.43433201164e-13,0.142848912404,0.142903225806
720.0,-350.8,-15493.4,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,121503.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-424638664662000.0,5161722.08301,-424638664662000.0,-424638661012000.0,-424638668312000.0,-424638667947000.0,-424638661377000.0,2.0,26643374862300.0,85,0.142857142857,0.00291646437308,2.43433201164e-13,0.142860670194,0.142903225806
720.0,-350.8,-15493.4,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,182254.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-424638720118000.0,14787601.1668,-424638720118000.0,-424638709662000.0,-424638730575000.0,-424638729529000.0,-424638710708000.0,2.0,218673148267000.0,93,0.142857142857,0.00291646437308,2.43433201164e-13,0.142860670194,0.142903225806
720.0,-350.8,-15493.4,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,243006.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-424638740061000.0,37014530.0312,-424638740061000.0,-424638713888000.0,-424638766234000.0,-424638763617000.0,-424638716505000.0,2.0,1370075433430000.0,101,0.142857142857,0.00291646437308,2.43433201164e-13,0.142860670194,0.142903225806
720.0,-350.8,-15493.4,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,303757.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-424638777854000.0,14848306.9026,-424638777854000.0,-424638767355000.0,-424638788354000.0,-424638787304000.0,-424638768405000.0,2.0,220472217875000.0,109,0.142857142857,0.00291644036986,2.43433201164e-13,0.142859494415,0.142903225806
720.0,-350.8,-15493.4,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,364508.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-424638787303000.0,27694181.0042,-424638787303000.0,-424638767720000.0,-424638806886000.0,-424638804928000.0,-424638769679000.0,2.0,766967661495000.0,117,0.142857142857,0.00291646437308,2.43433201164e-13,0.142860670194,0.142903225806
720.0,-350.8,-15493.4,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,425260.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-424638820197000.0,27281891.3027,-424638820197000.0,-424638800905000.0,-424638839488000.0,-424638837559000.0,-424638802835000.0,2.0,744301593054000.0,125,0.142857142857,0.00145824418816,2.43433201164e-13,0.0714309229865,0.142903225806
720.0,-262.2,-13267.6,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-424684457169000.0,17642630.1348,-424684457169000.0,-424684444693000.0,-424684469644000.0,-424684468396000.0,-424684445941000.0,2.0,311262398072000.0,134,0.142857142857,0.00145715736474,2.43433201164e-13,0.071417989418,0.142822580645
720.0,-262.2,-13267.6,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,60751.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-424684485010000.0,16058736.7985,-424684485010000.0,-424684473654000.0,-424684496365000.0,-424684495229000.0,-424684474790000.0,2.0,257883027563000.0,142,0.142857142857,0.00291457861599,2.43433201164e-13,0.142848912404,0.142822580645
720.0,-262.2,-13267.6,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,121503.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-424684498164000.0,4694644.77583,-424684498164000.0,-424684494844000.0,-424684501483000.0,-424684501151000.0,-424684495176000.0,2.0,22039689571200.0,150,0.142857142857,0.00291481851283,2.43433201164e-13,0.142860670194,0.142822580645
720.0,-262.2,-13267.6,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,182254.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-424684534242000.0,370839.234578,-424684534242000.0,-424684533979000.0,-424684534504000.0,-424684534478000.0,-424684534006000.0,2.0,137521737902.0,158,0.142857142857,0.00291481851283,2.43433201164e-13,0.142860670194,0.142822580645
720.0,-262.2,-13267.6,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,243006.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-424684564799000.0,18807831.6247,-424684564799000.0,-424684551500000.0,-424684578098000.0,-424684576768000.0,-424684552830000.0,2.0,353734530424000.0,166,0.142857142857,0.00291481851283,2.43433201164e-13,0.142860670194,0.142822580645
720.0,-262.2,-13267.6,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,303757.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-424684596645000.0,7644283.30532,-424684596645000.0,-424684591240000.0,-424684602051000.0,-424684601510000.0,-424684591781000.0,2.0,58435067251900.0,174,0.142857142857,0.00291479452315,2.43433201164e-13,0.142859494415,0.142822580645
720.0,-262.2,-13267.6,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,364508.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-424684623439000.0,16162272.5224,-424684623439000.0,-424684612011000.0,-424684634868000.0,-424684633725000.0,-424684613154000.0,2.0,261219053090000.0,182,0.142857142857,0.00291481851283,2.43433201164e-13,0.142860670194,0.142822580645
720.0,-262.2,-13267.6,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,425260.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-424684675869000.0,17792953.9212,-424684675869000.0,-424684663288000.0,-424684688451000.0,-424684687193000.0,-424684664546000.0,2.0,316589209241000.0,190,0.142857142857,0.00145742125126,2.43433201164e-13,0.0714309229865,0.142822580645
720.0,-173.7,-13267.6,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-566107642710000.0,4485612.47663,-566107642710000.0,-566107639538000.0,-566107645882000.0,-566107645564000.0,-566107639855000.0,2.0,20120719290500.0,135,0.142857142857,0.00145715736474,2.43433201164e-13,0.071417989418,0.142822580645
720.0,-173.7,-13267.6,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,182254.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-566107718388000.0,8665739.62099,-566107718388000.0,-566107712261000.0,-566107724516000.0,-566107723903000.0,-566107712873000.0,2.0,75095043178800.0,159,0.142857142857,0.00291481851283,2.43433201164e-13,0.142860670194,0.142822580645
720.0,-173.7,-13267.6,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,60751.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-566107720260000.0,9484939.97434,-566107720260000.0,-566107713553000.0,-566107726967000.0,-566107726296000.0,-566107714224000.0,2.0,89964086316700.0,143,0.142857142857,0.00291457861599,2.43433201164e-13,0.142848912404,0.142822580645
720.0,-173.7,-13267.6,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,121503.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-566107737707000.0,11220047.698,-566107737707000.0,-566107729773000.0,-566107745641000.0,-566107744847000.0,-566107730567000.0,2.0,125889470346000.0,151,0.142857142857,0.00291481851283,2.43433201164e-13,0.142860670194,0.142822580645
720.0,-173.7,-13267.6,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,303757.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-566107777826000.0,2911542.13519,-566107777826000.0,-566107775768000.0,-566107779885000.0,-566107779679000.0,-566107775973000.0,2.0,8477077604960.0,175,0.142857142857,0.00291479452315,2.43433201164e-13,0.142859494415,0.142822580645
720.0,-173.7,-13267.6,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,364508.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-566107804810000.0,1698303.6996,-566107804810000.0,-566107803609000.0,-566107806010000.0,-566107805890000.0,-566107803729000.0,2.0,2884235456070.0,183,0.142857142857,0.00291481851283,2.43433201164e-13,0.142860670194,0.142822580645
720.0,-173.7,-13267.6,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,243006.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-566107812942000.0,25194046.2339,-566107812942000.0,-566107795127000.0,-566107830757000.0,-566107828975000.0,-566107796908000.0,2.0,634739965635000.0,167,0.142857142857,0.00291481851283,2.43433201164e-13,0.142860670194,0.142822580645
720.0,-173.7,-13267.6,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,425260.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-566107875502000.0,4503574.40309,-566107875502000.0,-566107872318000.0,-566107878687000.0,-566107878368000.0,-566107872636000.0,2.0,20282182404100.0,191,0.142857142857,0.00145742125126,2.43433201164e-13,0.0714309229865,0.142822580645
720.0,-85.1,-11041.8,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-566153486221000.0,6727315.98192,-566153486221000.0,-566153481464000.0,-566153490978000.0,-566153490503000.0,-566153481940000.0,2.0,45256780320600.0,200,0.142857142857,0.000728990076317,0.0,0.071417989418,0.0714516129032
720.0,-85.1,-11041.8,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,60751.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-566153568201000.0,1047722.15062,-566153568201000.0,-566153567460000.0,-566153568942000.0,-566153568868000.0,-566153567534000.0,2.0,1097721704890.0,208,0.142857142857,0.0014581121704,0.0,0.142848912404,0.0714516129032
720.0,-85.1,-11041.8,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,121503.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-566153575185000.0,6114922.70693,-566153575185000.0,-566153570861000.0,-566153579509000.0,-566153579077000.0,-566153571294000.0,2.0,37392279711700.0,216,0.142857142857,0.00145823218654,0.0,0.142860670194,0.0714516129032
720.0,-85.1,-11041.8,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,243006.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-566153648743000.0,43099669.1353,-566153648743000.0,-566153618267000.0,-566153679219000.0,-566153676171000.0,-566153621314000.0,2.0,1857581479580000.0,232,0.142857142857,0.00145823218654,0.0,0.142860670194,0.0714516129032
720.0,-85.1,-11041.8,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,182254.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-566153652601000.0,65207813.4297,-566153652601000.0,-566153606492000.0,-566153698710000.0,-566153694099000.0,-566153611103000.0,2.0,4252058932280000.0,224,0.142857142857,0.00145823218654,0.0,0.142860670194,0.0714516129032
720.0,-85.1,-11041.8,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,364508.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-566153660877000.0,3400716.48509,-566153660877000.0,-566153658472000.0,-566153663282000.0,-566153663041000.0,-566153658713000.0,2.0,11564872612000.0,248,0.142857142857,0.00145823218654,0.0,0.142860670194,0.0714516129032
720.0,-85.1,-11041.8,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,425260.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-566153679460000.0,9992223.15213,-566153679460000.0,-566153672395000.0,-566153686526000.0,-566153685819000.0,-566153673101000.0,2.0,99844523522000.0,256,0.142857142857,0.000729122094079,0.0,0.0714309229865,0.0714516129032
720.0,-85.1,-11041.8,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,303757.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-566153688781000.0,42382955.955,-566153688781000.0,-566153658812000.0,-566153718750000.0,-566153715753000.0,-566153661809000.0,2.0,1796314955480000.0,240,0.142857142857,0.00145822018493,0.0,0.142859494415,0.0714516129032
720.0,-350.8,-17719.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-566175777694000.0,9290555.61308,-566175777694000.0,-566175771125000.0,-566175784264000.0,-566175783607000.0,-566175771782000.0,2.0,86314423599700.0,5,0.0714285714286,0.000728990076317,2.43433201164e-13,0.071417989418,0.142903225806
720.0,-350.8,-17719.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,60751.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-566175786683000.0,871423.017562,-566175786683000.0,-566175786066000.0,-566175787299000.0,-566175787237000.0,-566175786128000.0,2.0,759378075537.0,13,0.0714285714286,0.0014581121704,2.43433201164e-13,0.142848912404,0.142903225806
720.0,-350.8,-17719.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,182254.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-566175840448000.0,1365717.79283,-566175840448000.0,-566175839483000.0,-566175841414000.0,-566175841318000.0,-566175839579000.0,2.0,1865185089660.0,29,0.0714285714286,0.00145823218654,2.43433201164e-13,0.142860670194,0.142903225806
720.0,-350.8,-17719.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,121503.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-566175843966000.0,26806012.2839,-566175843966000.0,-566175825011000.0,-566175862920000.0,-566175861025000.0,-566175826906000.0,2.0,718562294563000.0,21,0.0714285714286,0.00145823218654,2.43433201164e-13,0.142860670194,0.142903225806
720.0,-350.8,-17719.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,243006.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-566175871287000.0,8384322.78934,-566175871287000.0,-566175865358000.0,-566175877215000.0,-566175876623000.0,-566175865951000.0,2.0,70296868635900.0,37,0.0714285714286,0.00145823218654,2.43433201164e-13,0.142860670194,0.142903225806
720.0,-350.8,-17719.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,303757.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-566175909641000.0,5761992.01224,-566175909641000.0,-566175905567000.0,-566175913716000.0,-566175913308000.0,-566175905974000.0,2.0,33200551949200.0,45,0.0714285714286,0.00145822018493,2.43433201164e-13,0.142859494415,0.142903225806
720.0,-350.8,-17719.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,364508.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-566175931636000.0,7265104.36497,-566175931636000.0,-566175926499000.0,-566175936773000.0,-566175936260000.0,-566175927013000.0,2.0,52781741433900.0,53,0.0714285714286,0.00145823218654,2.43433201164e-13,0.142860670194,0.142903225806
720.0,-350.8,-17719.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,425260.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-566175981035000.0,4299960.61896,-566175981035000.0,-566175977995000.0,-566175984076000.0,-566175983772000.0,-566175978299000.0,2.0,18489661324600.0,61,0.0714285714286,0.000729122094079,2.43433201164e-13,0.0714309229865,0.142903225806
720.0,-262.2,-15493.4,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-566221625499000.0,10651550.5513,-566221625499000.0,-566221617968000.0,-566221633031000.0,-566221632278000.0,-566221618721000.0,2.0,113455529148000.0,70,0.142857142857,0.00145715736474,2.43433201164e-13,0.071417989418,0.142822580645
720.0,-262.2,-15493.4,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,60751.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-566221637028000.0,14133736.0791,-566221637028000.0,-566221627034000.0,-566221647022000.0,-566221646023000.0,-566221628034000.0,2.0,199762495552000.0,78,0.142857142857,0.00291457861599,2.43433201164e-13,0.142848912404,0.142822580645
720.0,-262.2,-15493.4,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,121503.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-566221694777000.0,48865059.5028,-566221694777000.0,-566221660225000.0,-566221729330000.0,-566221725875000.0,-566221663680000.0,2.0,2387794040210000.0,86,0.142857142857,0.00291481851283,2.43433201164e-13,0.142860670194,0.142822580645
720.0,-262.2,-15493.4,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,182254.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-566221722735000.0,46919423.1094,-566221722735000.0,-566221689558000.0,-566221755912000.0,-566221752594000.0,-566221692876000.0,2.0,2201432264920000.0,94,0.142857142857,0.00291481851283,2.43433201164e-13,0.142860670194,0.142822580645
720.0,-262.2,-15493.4,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,303757.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-566221749385000.0,20195782.7551,-566221749385000.0,-566221735104000.0,-566221763666000.0,-566221762238000.0,-566221736533000.0,2.0,407869641091000.0,110,0.142857142857,0.00291479452315,2.43433201164e-13,0.142859494415,0.142822580645
720.0,-262.2,-15493.4,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,243006.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-566221758834000.0,27271499.4405,-566221758834000.0,-566221739551000.0,-566221778118000.0,-566221776190000.0,-566221741479000.0,2.0,743734681733000.0,102,0.142857142857,0.00291481851283,2.43433201164e-13,0.142860670194,0.142822580645
720.0,-262.2,-15493.4,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,364508.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-566221780409000.0,6443245.37852,-566221780409000.0,-566221775853000.0,-566221784965000.0,-566221784509000.0,-566221776308000.0,2.0,41515411007800.0,118,0.142857142857,0.00291481851283,2.43433201164e-13,0.142860670194,0.142822580645
720.0,-262.2,-15493.4,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,425260.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-566221805133000.0,3824205.2996,-566221805133000.0,-566221802429000.0,-566221807837000.0,-566221807567000.0,-566221802699000.0,2.0,14624546173500.0,126,0.142857142857,0.00145742125126,2.43433201164e-13,0.0714309229865,0.142822580645
720.0,-173.7,-15493.4,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-707644817724000.0,1717500.58805,-707644817724000.0,-707644816509000.0,-707644818938000.0,-707644818817000.0,-707644816631000.0,2.0,2949808269940.0,71,0.142857142857,0.00145715736474,2.43433201164e-13,0.071417989418,0.142822580645
720.0,-173.7,-15493.4,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,60751.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-707644854682000.0,2450306.98842,-707644854682000.0,-707644852949000.0,-707644856414000.0,-707644856241000.0,-707644853122000.0,2.0,6004004337500.0,79,0.142857142857,0.00291457861599,2.43433201164e-13,0.142848912404,0.142822580645
720.0,-173.7,-15493.4,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,121503.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-707644881712000.0,10425330.1215,-707644881712000.0,-707644874340000.0,-707644889084000.0,-707644888346000.0,-707644875077000.0,2.0,108687508142000.0,87,0.142857142857,0.00291481851283,2.43433201164e-13,0.142860670194,0.142822580645
720.0,-173.7,-15493.4,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,182254.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-707644927340000.0,45708087.233,-707644927340000.0,-707644895019000.0,-707644959660000.0,-707644956428000.0,-707644898251000.0,2.0,2089229238500000.0,95,0.142857142857,0.00291481851283,2.43433201164e-13,0.142860670194,0.142822580645
720.0,-173.7,-15493.4,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,303757.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-707644936544000.0,10282316.6259,-707644936544000.0,-707644929273000.0,-707644943814000.0,-707644943087000.0,-707644930000000.0,2.0,105726035196000.0,111,0.142857142857,0.00291479452315,2.43433201164e-13,0.142859494415,0.142822580645
720.0,-173.7,-15493.4,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,243006.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-707644944964000.0,28705574.8369,-707644944964000.0,-707644924666000.0,-707644965262000.0,-707644963232000.0,-707644926696000.0,2.0,824010026714000.0,103,0.142857142857,0.00291481851283,2.43433201164e-13,0.142860670194,0.142822580645
720.0,-173.7,-15493.4,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,364508.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-707644960176000.0,3137535.05344,-707644960176000.0,-707644957957000.0,-707644962394000.0,-707644962172000.0,-707644958179000.0,2.0,9844126211580.0,119,0.142857142857,0.00291481851283,2.43433201164e-13,0.142860670194,0.142822580645
720.0,-173.7,-15493.4,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,425260.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-707645009528000.0,35391580.8451,-707645009528000.0,-707644984503000.0,-707645034554000.0,-707645032051000.0,-707644987005000.0,2.0,1252563994720000.0,127,0.142857142857,0.00145742125126,2.43433201164e-13,0.0714309229865,0.142822580645
720.0,-85.1,-13267.6,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-707690634841000.0,2134418.96635,-707690634841000.0,-707690633332000.0,-707690636350000.0,-707690636199000.0,-707690633483000.0,2.0,4555744323920.0,136,0.142857142857,0.000728990076317,0.0,0.071417989418,0.0714516129032
720.0,-85.1,-13267.6,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,60751.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-707690666928000.0,7330785.30417,-707690666928000.0,-707690661745000.0,-707690672112000.0,-707690671594000.0,-707690662263000.0,2.0,53740413175800.0,144,0.142857142857,0.0014581121704,0.0,0.142848912404,0.0714516129032
720.0,-85.1,-13267.6,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,121503.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-707690700307000.0,13524782.7018,-707690700307000.0,-707690690743000.0,-707690709870000.0,-707690708914000.0,-707690691700000.0,2.0,182919747130000.0,152,0.142857142857,0.00145823218654,0.0,0.142860670194,0.0714516129032
720.0,-85.1,-13267.6,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,182254.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-707690729328000.0,18456684.9162,-707690729328000.0,-707690716277000.0,-707690742379000.0,-707690741074000.0,-707690717583000.0,2.0,340649218098000.0,160,0.142857142857,0.00145823218654,0.0,0.142860670194,0.0714516129032
720.0,-85.1,-13267.6,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,243006.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-707690779693000.0,30226527.9356,-707690779693000.0,-707690758320000.0,-707690801067000.0,-707690798929000.0,-707690760457000.0,2.0,913642991043000.0,168,0.142857142857,0.00145823218654,0.0,0.142860670194,0.0714516129032
720.0,-85.1,-13267.6,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,303757.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-707690785164000.0,26919868.7616,-707690785164000.0,-707690766129000.0,-707690804199000.0,-707690802296000.0,-707690768032000.0,2.0,724679334143000.0,176,0.142857142857,0.00145822018493,0.0,0.142859494415,0.0714516129032
720.0,-85.1,-13267.6,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,364508.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-707690797636000.0,12772317.3187,-707690797636000.0,-707690788605000.0,-707690806668000.0,-707690805764000.0,-707690789508000.0,2.0,163132089689000.0,184,0.142857142857,0.00145823218654,0.0,0.142860670194,0.0714516129032
720.0,-85.1,-13267.6,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,425260.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-707690833338000.0,4775586.36099,-707690833338000.0,-707690829961000.0,-707690836715000.0,-707690836377000.0,-707690830298000.0,2.0,22806225091300.0,192,0.142857142857,0.000729122094079,0.0,0.0714309229865,0.0714516129032
720.0,-262.2,-17719.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-707758759383000.0,10161817.7638,-707758759383000.0,-707758752197000.0,-707758766568000.0,-707758765849000.0,-707758752916000.0,2.0,103262540266000.0,6,0.0714285714286,0.000728578682369,2.43433201164e-13,0.071417989418,0.142822580645
720.0,-262.2,-17719.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,60751.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-707758803264000.0,6602128.29478,-707758803264000.0,-707758798596000.0,-707758807932000.0,-707758807466000.0,-707758799062000.0,2.0,43588098020700.0,14,0.0714285714286,0.001457289308,2.43433201164e-13,0.142848912404,0.142822580645
720.0,-262.2,-17719.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,182254.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-707758839366000.0,13640792.5848,-707758839366000.0,-707758829721000.0,-707758849012000.0,-707758848047000.0,-707758830685000.0,2.0,186071222343000.0,30,0.0714285714286,0.00145740925641,2.43433201164e-13,0.142860670194,0.142822580645
720.0,-262.2,-17719.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,121503.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-707758843834000.0,32753290.0493,-707758843834000.0,-707758820674000.0,-707758866994000.0,-707758864678000.0,-707758822990000.0,2.0,1072778009050000.0,22,0.0714285714286,0.00145740925641,2.43433201164e-13,0.142860670194,0.142822580645
720.0,-262.2,-17719.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,243006.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-707758881351000.0,9542124.672,-707758881351000.0,-707758874604000.0,-707758888098000.0,-707758887424000.0,-707758875278000.0,2.0,91052143256000.0,38,0.0714285714286,0.00145740925641,2.43433201164e-13,0.142860670194,0.142822580645
