smr_capacity,htse_capacity,ft_capacity,ft_elec_consumption_capacity,electricity_market_capacity,naphtha_market_capacity,jet_fuel_market_capacity,diesel_market_capacity,h2_storage_capacity,h2_import_capacity,h2_export_capacity,scenario_label,location_label,fuel_region_label,co2_location_label,mean_NPV,std_NPV,med_NPV,max_NPV,min_NPV,perc_5_NPV,perc_95_NPV,samp_NPV,var_NPV,ProbabilityWeight-htse_capacity,ProbabilityWeight-ft_capacity,ProbabilityWeight,prefix,ProbabilityWeight-h2_storage_capacity,PointProbability
720.0,-567.0,-10794.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,2976819.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-1044885460.3,21371631.592,-1044885460.3,-1029773434.67,-1059997485.92,-1058486283.36,-1031284637.24,2.0,456746636903000.0,0.111290322581,0.111136071887,0.000687132550572,493,0.0555556302067,3.4776821570799994e-14
720.0,-705.0,-10794.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,2646062.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-1048541089.92,35419583.6092,-1048541089.92,-1023495662.17,-1073586517.68,-1071081974.91,-1026000204.94,2.0,1254546903050000.0,0.0556451612903,0.111136071887,0.000687133589299,481,0.111111428379,3.4776821570799994e-14
720.0,-705.0,-7332.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,1653789.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-1048866119.64,6344375.73784,-1048866119.64,-1044379968.53,-1053352270.75,-1052903655.64,-1044828583.65,2.0,40251103502900.0,0.0556451612903,0.111103979461,0.000686935167818,651,0.111111428379,3.4776821570799994e-14
720.0,-636.0,-3870.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,661515.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-1053521919.88,25044944.5243,-1053521919.88,-1035812469.77,-1071231369.99,-1069460424.98,-1037583414.78,2.0,627249246225000.0,0.111290322581,0.111103979461,0.00137387033564,822,0.111111428379,3.4776821570799994e-14
720.0,-567.0,-7332.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,1984546.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-1057013270.33,17148384.017,-1057013270.33,-1044887531.7,-1069139008.95,-1067926435.09,-1046100105.56,2.0,294067074396000.0,0.111290322581,0.111103979461,0.00137387033564,663,0.111111428379,3.4776821570799994e-14
720.0,-223.0,-2139.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,1323031.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-1062971443.6,3126183.5995,-1062971443.6,-1060760897.98,-1065181989.23,-1064960934.66,-1060981952.54,2.0,9773023897790.0,0.111290322581,0.0555519897304,0.000686936206245,948,0.111111596344,3.4776821570799994e-14
720.0,-498.0,-5601.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,1653789.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-1063000465.14,12783008.9928,-1063000465.14,-1053961512.79,-1072039417.48,-1071135522.24,-1054865408.03,2.0,163405318910000.0,0.110483870968,0.111103979461,0.00136391475349,754,0.111111428379,3.4776821570799994e-14
720.0,-361.0,-5601.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,1984546.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-1065039521.07,9200042.5878,-1065039521.07,-1058534108.57,-1071544933.57,-1070894392.32,-1059184649.82,2.0,84640783617300.0,0.111290322581,0.111103979461,0.00137387033564,766,0.111111428379,3.4776821570799994e-14
720.0,-430.0,-7332.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,2315304.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-1073930391.22,45822107.0052,-1073930391.22,-1041529268.63,-1106331513.81,-1103091401.56,-1044769380.89,2.0,2099665490400000.0,0.110483870968,0.111103979461,0.0013639168153,675,0.111111596344,3.4776821570799994e-14
720.0,-292.0,-5601.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,1984546.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-1075302868.06,1047179.5598,-1075302868.06,-1074562400.29,-1076043335.83,-1075969289.05,-1074636447.07,2.0,1096585030460.0,0.111290322581,0.111103979461,0.00137387033564,767,0.111111428379,3.4776821570799994e-14
720.0,-154.0,-3870.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,1984546.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-1076710015.31,20587776.7894,-1076710015.31,-1062152258.74,-1091267771.89,-1089811996.23,-1063608034.39,2.0,423856553129000.0,0.111290322581,0.111103979461,0.00137387033564,869,0.111111428379,3.4776821570799994e-14
720.0,-636.0,-5601.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,1323031.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-1076935175.96,7494686.66846,-1076935175.96,-1071635632.2,-1082234719.73,-1081704765.35,-1072165586.57,2.0,56170328258300.0,0.111290322581,0.111103979461,0.00137387241249,742,0.111111596344,3.4776821570799994e-14
720.0,-567.0,-3870.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,992273.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-1080256184.56,2909648.42646,-1080256184.56,-1078198752.43,-1082313616.69,-1082107873.48,-1078404495.64,2.0,8466053965610.0,0.111290322581,0.111103979461,0.00137387241249,833,0.111111596344,3.4776821570799994e-14
720.0,-292.0,-7332.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,2646062.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-1080944766.49,12578959.4112,-1080944766.49,-1072050098.99,-1089839433.99,-1088949967.24,-1072939565.74,2.0,158230219869000.0,0.111290322581,0.111103979461,0.00137387033564,687,0.111111428379,3.4776821570799994e-14
720.0,-85.0,-2139.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,1653789.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-1088695182.84,11834586.4181,-1088695182.84,-1080326866.54,-1097063499.15,-1096226667.52,-1081163698.17,2.0,140057435687000.0,0.0556451612903,0.0555519897304,0.000343467583909,960,0.111111428379,3.4776821570799994e-14
720.0,-705.0,-2139.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-1089626533.99,7593694.46519,-1089626533.99,-1084256981.14,-1094996086.85,-1094459131.56,-1084793936.43,2.0,57664195630600.0,0.0556451612903,0.0555519897304,0.000171728859425,901,0.0555541185209,3.4776821570799994e-14
720.0,-223.0,-5601.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,2315304.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-1096469975.02,12328226.7825,-1096469975.02,-1087752602.26,-1105187347.78,-1104315610.5,-1088624339.54,2.0,151985175601000.0,0.111290322581,0.111103979461,0.00137387241249,778,0.111111596344,3.4776821570799994e-14
720.0,-361.0,-9063.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,2976819.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-1097601421.74,29298062.8868,-1097601421.74,-1076884562.8,-1118318280.68,-1116246594.79,-1078956248.69,2.0,858376488918000.0,0.111290322581,0.111103979461,0.00068693412939,596,0.0555556302067,3.4776821570799994e-14
720.0,-636.0,-10794.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,2976819.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-1099931848.03,4727411.0267,-1099931848.03,-1096589063.64,-1103274632.43,-1102940353.99,-1096923342.08,2.0,22348415015300.0,0.111290322581,0.111136071887,0.000687132550572,492,0.0555556302067,3.4776821570799994e-14
720.0,-498.0,-2139.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,661515.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-1103664583.5,16393688.8807,-1103664583.5,-1092072494.92,-1115256672.07,-1114097463.22,-1093231703.78,2.0,268753035119000.0,0.110483870968,0.0555519897304,0.000681957376746,924,0.111111428379,3.4776821570799994e-14
720.0,-292.0,-3870.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,1653789.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-1106858413.71,4985929.5681,-1106858413.71,-1103332829.1,-1110383998.31,-1110031439.85,-1103685387.56,2.0,24859493658100.0,0.111290322581,0.111103979461,0.00137387033564,857,0.111111428379,3.4776821570799994e-14
720.0,-636.0,-2139.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,330758.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-1111947024.57,2892105.29458,-1111947024.57,-1109901997.31,-1113992051.84,-1113787549.11,-1110106500.03,2.0,8364273034950.0,0.111290322581,0.0555519897304,0.000686924783546,912,0.111109748728,3.4776821570799994e-14
720.0,-705.0,-9063.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,2315304.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-1112166621.45,14880193.7305,-1112166621.45,-1101644735.55,-1122688507.34,-1121636318.75,-1102696924.14,2.0,221420165457000.0,0.0556451612903,0.111103979461,0.000686936206245,571,0.111111596344,3.4776821570799994e-14
720.0,-567.0,-9063.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,2646062.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-1116692853.29,17466583.4927,-1116692853.29,-1104342113.66,-1129043592.92,-1127808518.96,-1105577187.62,2.0,305081538909000.0,0.111290322581,0.111103979461,0.00137387033564,583,0.111111428379,3.4776821570799994e-14
720.0,-361.0,-2139.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,992273.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-1116718778.48,17148429.6161,-1116718778.48,-1104593007.62,-1128844549.35,-1127631972.27,-1105805584.7,2.0,294068638300000.0,0.111290322581,0.0555519897304,0.000686936206245,936,0.111111596344,3.4776821570799994e-14
720.0,-498.0,-7332.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,2315304.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-1120887105.21,1940807.38848,-1120887105.21,-1119514747.14,-1122259463.27,-1122122227.46,-1119651982.95,2.0,3766733319180.0,0.110483870968,0.111103979461,0.0013639168153,674,0.111111596344,3.4776821570799994e-14
720.0,-223.0,-3870.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,1984546.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-1133807145.15,2555363.79827,-1133807145.15,-1132000230.08,-1135614060.22,-1135433368.71,-1132180921.58,2.0,6529884141510.0,0.111290322581,0.111103979461,0.00137387033564,868,0.111111428379,3.4776821570799994e-14
720.0,-430.0,-3870.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,1323031.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-1137243084.05,51021044.4582,-1137243084.05,-1101165757.53,-1173320410.57,-1169712677.92,-1104773490.18,2.0,2603146977600000.0,0.110483870968,0.111103979461,0.0013639168153,845,0.111111596344,3.4776821570799994e-14
720.0,-361.0,-7332.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,2646062.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-1138602988.26,21918712.2303,-1138602988.26,-1123104118.21,-1154101858.31,-1152551971.31,-1124654005.21,2.0,480429945833000.0,0.111290322581,0.111103979461,0.00137387033564,686,0.111111428379,3.4776821570799994e-14
720.0,-154.0,-2139.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,1653789.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-1140634559.94,14923911.5457,-1140634559.94,-1130081760.88,-1151187358.99,-1150132079.09,-1131137040.79,2.0,222723135824000.0,0.111290322581,0.0555519897304,0.000686935167818,959,0.111111428379,3.4776821570799994e-14
720.0,-636.0,-7332.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,1984546.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-1145224850.29,20947250.0169,-1145224850.29,-1130412907.76,-1160036792.82,-1158555598.57,-1131894102.01,2.0,438787283270000.0,0.111290322581,0.111103979461,0.00137387033564,662,0.111111428379,3.4776821570799994e-14
720.0,-430.0,-9063.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,2976819.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-1147404120.86,19874056.744,-1147404120.86,-1133351040.57,-1161457201.16,-1160051893.13,-1134756348.6,2.0,394978131466000.0,0.110483870968,0.111103979461,0.000681956345844,595,0.0555556302067,3.4776821570799994e-14
720.0,-705.0,-3870.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,661515.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-1148086439.79,12204789.6504,-1148086439.79,-1139456350.26,-1156716529.31,-1155853520.36,-1140319359.22,2.0,148956890409000.0,0.0556451612903,0.111103979461,0.000686935167818,821,0.111111428379,3.4776821570799994e-14
720.0,-430.0,-5601.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,1984546.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-1150268131.48,21485732.3999,-1150268131.48,-1135075424.4,-1165460838.56,-1163941567.85,-1136594695.11,2.0,461636696759000.0,0.110483870968,0.111103979461,0.00136391475349,765,0.111111428379,3.4776821570799994e-14
720.0,-292.0,-5601.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,2315304.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-1155324174.14,28227240.3192,-1155324174.14,-1135364501.1,-1175283847.19,-1173287879.88,-1137360468.41,2.0,796777096037000.0,0.111290322581,0.111103979461,0.00137387241249,777,0.111111596344,3.4776821570799994e-14
720.0,-567.0,-5601.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,1653789.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-1159889034.7,18506874.741,-1159889034.7,-1146802698.07,-1172975371.32,-1171666737.66,-1148111331.73,2.0,342504412681000.0,0.111290322581,0.111103979461,0.00137387033564,753,0.111111428379,3.4776821570799994e-14
720.0,-498.0,-3870.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,1323031.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-1164949354.4,11946996.1254,-1164949354.4,-1156501552.43,-1173397156.38,-1172552376.18,-1157346332.63,2.0,142730716421000.0,0.110483870968,0.111103979461,0.0013639168153,844,0.111111596344,3.4776821570799994e-14
720.0,-705.0,-10794.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,2976819.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-1166261324.32,756793.43379,-1166261324.32,-1165726190.55,-1166796458.09,-1166742944.71,-1165779703.92,2.0,572736301428.0,0.0556451612903,0.111136071887,0.000343566275286,491,0.0555556302067,3.4776821570799994e-14
720.0,-292.0,-2139.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,1323031.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-1166656271.63,33847774.559,-1166656271.63,-1142722280.72,-1190590262.55,-1188196863.46,-1145115679.81,2.0,1145671842600000.0,0.111290322581,0.0555519897304,0.000686936206245,947,0.111111596344,3.4776821570799994e-14
720.0,-705.0,-5601.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,1323031.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-1172615980.35,8565454.46909,-1172615980.35,-1166559289.41,-1178672671.29,-1178067002.2,-1167164958.51,2.0,73367010262000.0,0.0556451612903,0.111103979461,0.000686936206245,741,0.111111596344,3.4776821570799994e-14
720.0,-636.0,-3870.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,992273.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-1183918210.82,643587.21419,-1183918210.82,-1183463125.93,-1184373295.7,-1184327787.21,-1183508634.42,2.0,414204502268.0,0.111290322581,0.111103979461,0.00137387241249,832,0.111111596344,3.4776821570799994e-14
720.0,-498.0,-9063.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,2976819.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-1184829763.32,7686393.80258,-1184829763.32,-1179394662.14,-1190264864.5,-1189721354.38,-1179938172.26,2.0,59080649688400.0,0.110483870968,0.111103979461,0.000681956345844,594,0.0555556302067,3.4776821570799994e-14
720.0,-567.0,-2139.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,661515.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-1186156378.68,18388035.2867,-1186156378.68,-1173154074.24,-1199158683.12,-1197858452.68,-1174454304.68,2.0,338119841706000.0,0.111290322581,0.0555519897304,0.000686935167818,923,0.111111428379,3.4776821570799994e-14
720.0,-705.0,-2139.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,330758.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-1186822972.34,4185136.30078,-1186822972.34,-1183863634.08,-1189782310.6,-1189486376.77,-1184159567.91,2.0,17515365856100.0,0.0556451612903,0.0555519897304,0.000343462391773,911,0.111109748728,3.4776821570799994e-14
720.0,-361.0,-3870.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,1653789.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-1189074666.77,27245055.7029,-1189074666.77,-1169809503.12,-1208339830.41,-1206413314.04,-1171736019.49,2.0,742293060255000.0,0.111290322581,0.111103979461,0.00137387033564,856,0.111111428379,3.4776821570799994e-14
720.0,-636.0,-9063.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,2646062.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-1189559457.84,25255280.0265,-1189559457.84,-1171701278.07,-1207417637.6,-1205631819.63,-1173487096.05,2.0,637829169215000.0,0.111290322581,0.111103979461,0.00137387033564,582,0.111111428379,3.4776821570799994e-14
720.0,-430.0,-7332.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,2646062.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-1200186038.12,9735160.50387,-1200186038.12,-1193302240.11,-1207069836.13,-1206381456.32,-1193990619.91,2.0,94773350036100.0,0.110483870968,0.111103979461,0.00136391475349,685,0.111111428379,3.4776821570799994e-14
720.0,-361.0,-5601.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,2315304.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-1204995864.38,8560425.89859,-1204995864.38,-1198942729.18,-1211048999.59,-1210443686.06,-1199548042.7,2.0,73280891565300.0,0.111290322581,0.111103979461,0.00137387241249,776,0.111111596344,3.4776821570799994e-14
720.0,-567.0,-7332.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,2315304.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-1205230153.66,12658505.0408,-1205230153.66,-1196279238.9,-1214181068.41,-1213285976.94,-1197174330.38,2.0,160237749868000.0,0.111290322581,0.111103979461,0.00137387241249,673,0.111111596344,3.4776821570799994e-14
720.0,-430.0,-2139.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,992273.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-1210620106.02,39843741.5578,-1210620106.02,-1182446326.18,-1238793885.87,-1235976507.88,-1185263704.16,2.0,1587523741320000.0,0.110483870968,0.0555519897304,0.000681958407649,935,0.111111596344,3.4776821570799994e-14
720.0,-705.0,-7332.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,1984546.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-1213495418.6,24522833.1702,-1213495418.6,-1196155156.97,-1230835680.22,-1229101654.06,-1197889183.13,2.0,601369346693000.0,0.0556451612903,0.111103979461,0.000686935167818,661,0.111111428379,3.4776821570799994e-14
720.0,-223.0,-2139.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,1653789.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-1215768773.85,6929510.38773,-1215768773.85,-1210868870.07,-1220668677.64,-1220178687.26,-1211358860.44,2.0,48018114213600.0,0.111290322581,0.0555519897304,0.000686935167818,958,0.111111428379,3.4776821570799994e-14
720.0,-292.0,-7332.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,2976819.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-1219173522.59,16687884.7875,-1219173522.59,-1207373406.09,-1230973639.09,-1229793627.44,-1208553417.74,2.0,278485498679000.0,0.111290322581,0.111103979461,0.00068693412939,697,0.0555556302067,3.4776821570799994e-14
720.0,-498.0,-5601.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,1984546.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-1224295112.26,25482777.8844,-1224295112.26,-1206276067.22,-1242314157.31,-1240512252.81,-1208077971.72,2.0,649371968703000.0,0.110483870968,0.111103979461,0.00136391475349,764,0.111111428379,3.4776821570799994e-14
720.0,-361.0,-2139.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,1323031.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-1228669394.26,10846516.1041,-1228669394.26,-1220999749.17,-1236339039.35,-1235572074.84,-1221766713.68,2.0,117646911597000.0,0.111290322581,0.0555519897304,0.000686936206245,946,0.111111596344,3.4776821570799994e-14
720.0,-85.0,-2139.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,1984546.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-1231117260.3,28594194.9789,-1231117260.3,-1210898111.13,-1251336409.47,-1249314494.56,-1212920026.05,2.0,817627986490000.0,0.0556451612903,0.0555519897304,0.000343467583909,970,0.111111428379,3.4776821570799994e-14
720.0,-430.0,-3870.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,1653789.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-1232764250.04,11434427.6738,-1232764250.04,-1224678888.69,-1240849611.39,-1240041075.25,-1225487424.83,2.0,130746136228000.0,0.110483870968,0.111103979461,0.00136391475349,855,0.111111428379,3.4776821570799994e-14
720.0,-705.0,-3870.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,992273.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-1237533569.55,1169077.079,-1237533569.55,-1236706907.22,-1238360231.88,-1238277565.65,-1236789573.46,2.0,1366741216640.0,0.0556451612903,0.111103979461,0.000686936206245,831,0.111111596344,3.4776821570799994e-14
720.0,-154.0,-3870.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,2315304.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-1239223716.8,24108464.3289,-1239223716.8,-1222176458.19,-1256270975.41,-1254566249.55,-1223881184.05,2.0,581218052298000.0,0.111290322581,0.111103979461,0.00137387241249,879,0.111111596344,3.4776821570799994e-14
720.0,-292.0,-3870.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,1984546.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-1241081025.3,44801484.2495,-1241081025.3,-1209401591.98,-1272760458.62,-1269592515.29,-1212569535.31,2.0,2007172990960000.0,0.111290322581,0.111103979461,0.00137387033564,867,0.111111428379,3.4776821570799994e-14
720.0,-223.0,-5601.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,2646062.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-1242320937.56,31787619.5863,-1242320937.56,-1219843696.19,-1264798178.93,-1262550454.79,-1222091420.33,2.0,1010452758970000.0,0.111290322581,0.111103979461,0.00137387033564,788,0.111111428379,3.4776821570799994e-14
720.0,-567.0,-3870.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,1323031.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-1242627138.48,19901129.5049,-1242627138.48,-1228554914.85,-1256699362.1,-1255292139.74,-1229962137.21,2.0,396054955569000.0,0.111290322581,0.111103979461,0.00137387241249,843,0.111111596344,3.4776821570799994e-14
720.0,-705.0,-9063.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,2646062.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-1248249549.06,1432057.73753,-1248249549.06,-1247236931.32,-1249262166.79,-1249160905.02,-1247338193.09,2.0,2050789363630.0,0.0556451612903,0.111103979461,0.000686935167818,581,0.111111428379,3.4776821570799994e-14
