smr_capacity,htse_capacity,meoh_capacity,electricity_market_capacity,naphtha_market_capacity,jet_fuel_market_capacity,diesel_market_capacity,h2_storage_capacity,h2_import_capacity,h2_export_capacity,scenario_label,location_label,fuel_region_label,co2_location_label,mean_NPV,std_NPV,med_NPV,max_NPV,min_NPV,perc_5_NPV,perc_95_NPV,samp_NPV,var_NPV,ProbabilityWeight-meoh_capacity,prefix,ProbabilityWeight-htse_capacity,ProbabilityWeight-h2_storage_capacity,PointProbability,ProbabilityWeight
480.0,-264.1,-9366.3,-1e+200,-1e+200,-1e+200,-1e+200,183952.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-173566583093000.0,17386942.5766,-173566583093000.0,-173566570798000.0,-173566595387000.0,-173566594158000.0,-173566572028000.0,2.0,302305772161000.0,0.142857142857,346,0.142763157895,0.14286352234,1.07010398565e-12,0.00291366394246
480.0,-209.9,-9366.3,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-260178213015000.0,1159064.44392,-260178213015000.0,-260178212195000.0,-260178213834000.0,-260178213752000.0,-260178212277000.0,2.0,1343430385150.0,0.142857142857,34,0.142763157895,0.0714113745622,1.07010398565e-12,0.00145641619173
480.0,-209.9,-9366.3,-1e+200,-1e+200,-1e+200,-1e+200,36790.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-260178222180000.0,5375661.88005,-260178222180000.0,-260178218379000.0,-260178225981000.0,-260178225601000.0,-260178218759000.0,2.0,28897740648600.0,0.142857142857,98,0.142763157895,0.142844106523,1.07010398565e-12,0.00291326796198
480.0,-209.9,-9366.3,-1e+200,-1e+200,-1e+200,-1e+200,73581.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-260178240201000.0,6658374.88272,-260178240201000.0,-260178235493000.0,-260178244909000.0,-260178244438000.0,-260178235963000.0,2.0,44333956078800.0,0.142857142857,162,0.142763157895,0.14286352234,1.07010398565e-12,0.00291366394246
480.0,-209.9,-9366.3,-1e+200,-1e+200,-1e+200,-1e+200,110371.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-260178262181000.0,10460787.0629,-260178262181000.0,-260178254784000.0,-260178269578000.0,-260178268838000.0,-260178255524000.0,2.0,109428065976000.0,0.142857142857,226,0.142763157895,0.142861580758,1.07010398565e-12,0.00291362434441
480.0,-209.9,-9366.3,-1e+200,-1e+200,-1e+200,-1e+200,147161.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-260178286243000.0,23037872.9948,-260178286243000.0,-260178269953000.0,-260178302533000.0,-260178300904000.0,-260178271582000.0,2.0,530743592125000.0,0.142857142857,290,0.142763157895,0.14286352234,1.07010398565e-12,0.00291366394246
480.0,-209.9,-9366.3,-1e+200,-1e+200,-1e+200,-1e+200,183952.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-260178306499000.0,23724881.2822,-260178306499000.0,-260178289723000.0,-260178323275000.0,-260178321597000.0,-260178291400000.0,2.0,562869991855000.0,0.142857142857,354,0.142763157895,0.14286352234,1.07010398565e-12,0.00291366394246
480.0,-155.6,-8002.1,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-260201159322000.0,22484142.6242,-260201159322000.0,-260201143423000.0,-260201175221000.0,-260201173631000.0,-260201145013000.0,2.0,505536669546000.0,0.142857142857,43,0.142894736842,0.0714113745622,1.07010398565e-12,0.0014577585108
480.0,-155.6,-8002.1,-1e+200,-1e+200,-1e+200,-1e+200,36790.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-260201166986000.0,4963334.28204,-260201166986000.0,-260201163477000.0,-260201170496000.0,-260201170145000.0,-260201163827000.0,2.0,24634687195300.0,0.142857142857,107,0.142894736842,0.142844106523,1.07010398565e-12,0.00291595300158
480.0,-155.6,-8002.1,-1e+200,-1e+200,-1e+200,-1e+200,73581.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-260201182382000.0,5336965.66032,-260201182382000.0,-260201178608000.0,-260201186155000.0,-260201185778000.0,-260201178985000.0,2.0,28483202459500.0,0.142857142857,171,0.142894736842,0.14286352234,1.07010398565e-12,0.00291634934701
480.0,-155.6,-8002.1,-1e+200,-1e+200,-1e+200,-1e+200,110371.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-260201197342000.0,1581371.94816,-260201197342000.0,-260201196224000.0,-260201198461000.0,-260201198349000.0,-260201196336000.0,2.0,2500737238440.0,0.142857142857,235,0.142894736842,0.142861580758,1.07010398565e-12,0.00291630971247
480.0,-155.6,-8002.1,-1e+200,-1e+200,-1e+200,-1e+200,147161.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-260201224625000.0,5261524.34945,-260201224625000.0,-260201220904000.0,-260201228345000.0,-260201227973000.0,-260201221276000.0,2.0,27683638479900.0,0.142857142857,299,0.142894736842,0.14286352234,1.07010398565e-12,0.00291634934701
480.0,-155.6,-8002.1,-1e+200,-1e+200,-1e+200,-1e+200,183952.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-260201240972000.0,12697758.8306,-260201240972000.0,-260201231994000.0,-260201249951000.0,-260201249053000.0,-260201232892000.0,2.0,161233079320000.0,0.142857142857,363,0.142894736842,0.14286352234,1.07010398565e-12,0.00291634934701
480.0,-101.3,-6637.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-260224077758000.0,9249518.58265,-260224077758000.0,-260224071217000.0,-260224084298000.0,-260224083644000.0,-260224071871000.0,2.0,85553594010700.0,0.142857142857,52,0.142894736842,0.0714113745622,1.07010398565e-12,0.0014577585108
480.0,-101.3,-6637.9,-1e+200,-1e+200,-1e+200,-1e+200,36790.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-260224087641000.0,1618131.77807,-260224087641000.0,-260224086497000.0,-260224088786000.0,-260224088671000.0,-260224086612000.0,2.0,2618350451190.0,0.142857142857,116,0.142894736842,0.142844106523,1.07010398565e-12,0.00291595300158
480.0,-101.3,-6637.9,-1e+200,-1e+200,-1e+200,-1e+200,73581.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-260224109375000.0,2011094.17412,-260224109375000.0,-260224107953000.0,-260224110797000.0,-260224110655000.0,-260224108095000.0,2.0,4044499777180.0,0.142857142857,180,0.142894736842,0.14286352234,1.07010398565e-12,0.00291634934701
480.0,-101.3,-6637.9,-1e+200,-1e+200,-1e+200,-1e+200,110371.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-260224130347000.0,5574560.47729,-260224130347000.0,-260224126405000.0,-260224134289000.0,-260224133895000.0,-260224126799000.0,2.0,31075724514900.0,0.142857142857,244,0.142894736842,0.142861580758,1.07010398565e-12,0.00291630971247
480.0,-101.3,-6637.9,-1e+200,-1e+200,-1e+200,-1e+200,147161.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-260224146575000.0,332825.063536,-260224146575000.0,-260224146339000.0,-260224146810000.0,-260224146786000.0,-260224146363000.0,2.0,110772522918.0,0.142857142857,308,0.142894736842,0.14286352234,1.07010398565e-12,0.00291634934701
480.0,-101.3,-6637.9,-1e+200,-1e+200,-1e+200,-1e+200,183952.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-260224170400000.0,8921527.7872,-260224170400000.0,-260224164091000.0,-260224176708000.0,-260224176077000.0,-260224164722000.0,2.0,79593658057800.0,0.142857142857,372,0.142894736842,0.14286352234,1.07010398565e-12,0.00291634934701
480.0,-47.0,-5273.7,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-260247017647000.0,16619377.4143,-260247017647000.0,-260247005895000.0,-260247029398000.0,-260247028223000.0,-260247007070000.0,2.0,276203705639000.0,0.142857142857,61,0.0714473684211,0.0714113745622,1.07010398565e-12,0.0007288792554
480.0,-47.0,-5273.7,-1e+200,-1e+200,-1e+200,-1e+200,36790.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-260247025089000.0,1919491.45163,-260247025089000.0,-260247023731000.0,-260247026446000.0,-260247026310000.0,-260247023867000.0,2.0,3684447432870.0,0.142857142857,125,0.0714473684211,0.142844106523,1.07010398565e-12,0.00145797650079
480.0,-47.0,-5273.7,-1e+200,-1e+200,-1e+200,-1e+200,73581.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-260247060861000.0,13393114.16,-260247060861000.0,-260247051391000.0,-260247070332000.0,-260247069385000.0,-260247052338000.0,2.0,179375506903000.0,0.142857142857,189,0.0714473684211,0.14286352234,1.07010398565e-12,0.00145817467351
480.0,-47.0,-5273.7,-1e+200,-1e+200,-1e+200,-1e+200,110371.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-260247066331000.0,1262408.51983,-260247066331000.0,-260247065438000.0,-260247067223000.0,-260247067134000.0,-260247065527000.0,2.0,1593675270940.0,0.142857142857,253,0.0714473684211,0.142861580758,1.07010398565e-12,0.00145815485623
480.0,-47.0,-5273.7,-1e+200,-1e+200,-1e+200,-1e+200,147161.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-260247089854000.0,7554208.61848,-260247089854000.0,-260247084513000.0,-260247095196000.0,-260247094662000.0,-260247085047000.0,2.0,57066067851500.0,0.142857142857,317,0.0714473684211,0.14286352234,1.07010398565e-12,0.00145817467351
480.0,-47.0,-5273.7,-1e+200,-1e+200,-1e+200,-1e+200,183952.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-260247112218000.0,10693924.9638,-260247112218000.0,-260247104656000.0,-260247119780000.0,-260247119024000.0,-260247105412000.0,2.0,114360031131000.0,0.142857142857,381,0.0714473684211,0.14286352234,1.07010398565e-12,0.00145817467351
480.0,-264.1,-10730.5,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-260315076437000.0,17280259.432,-260315076437000.0,-260315064219000.0,-260315088656000.0,-260315087435000.0,-260315065440000.0,2.0,298607366036000.0,0.0714285714286,25,0.142763157895,0.0714113745622,1.07010398565e-12,0.000728208095864
480.0,-264.1,-10730.5,-1e+200,-1e+200,-1e+200,-1e+200,36790.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-260315087309000.0,6422946.66303,-260315087309000.0,-260315082767000.0,-260315091851000.0,-260315091396000.0,-260315083221000.0,2.0,41254243836100.0,0.0714285714286,89,0.142763157895,0.142844106523,1.07010398565e-12,0.00145663398099
480.0,-264.1,-10730.5,-1e+200,-1e+200,-1e+200,-1e+200,73581.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-260315097487000.0,2364664.93302,-260315097487000.0,-260315095815000.0,-260315099159000.0,-260315098992000.0,-260315095982000.0,2.0,5591640245470.0,0.0714285714286,153,0.142763157895,0.14286352234,1.07010398565e-12,0.00145683197123
480.0,-264.1,-10730.5,-1e+200,-1e+200,-1e+200,-1e+200,110371.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-260315121468000.0,6183521.9642,-260315121468000.0,-260315117096000.0,-260315125840000.0,-260315125403000.0,-260315117533000.0,2.0,38235943881700.0,0.0714285714286,217,0.142763157895,0.142861580758,1.07010398565e-12,0.0014568121722
480.0,-264.1,-10730.5,-1e+200,-1e+200,-1e+200,-1e+200,147161.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-260315138496000.0,8796527.04141,-260315138496000.0,-260315132276000.0,-260315144716000.0,-260315144094000.0,-260315132898000.0,2.0,77378887990300.0,0.0714285714286,281,0.142763157895,0.14286352234,1.07010398565e-12,0.00145683197123
480.0,-264.1,-10730.5,-1e+200,-1e+200,-1e+200,-1e+200,183952.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-260315150301000.0,9153564.67857,-260315150301000.0,-260315143829000.0,-260315156774000.0,-260315156126000.0,-260315144476000.0,2.0,83787746324900.0,0.0714285714286,345,0.142763157895,0.14286352234,1.07010398565e-12,0.00145683197123
480.0,-209.9,-10730.5,-1e+200,-1e+200,-1e+200,-1e+200,36790.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-346926797037000.0,519707.441687,-346926797037000.0,-346926796669000.0,-346926797404000.0,-346926797368000.0,-346926796706000.0,2.0,270095824945.0,0.0714285714286,97,0.142763157895,0.142844106523,1.07010398565e-12,0.00145663398099
480.0,-209.9,-10730.5,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-346926811171000.0,7605677.04283,-346926811171000.0,-346926805792000.0,-346926816549000.0,-346926816011000.0,-346926806330000.0,2.0,57846323279800.0,0.0714285714286,33,0.142763157895,0.0714113745622,1.07010398565e-12,0.000728208095864
480.0,-209.9,-10730.5,-1e+200,-1e+200,-1e+200,-1e+200,73581.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-346926829694000.0,4903390.38742,-346926829694000.0,-346926826227000.0,-346926833161000.0,-346926832815000.0,-346926826574000.0,2.0,24043237291400.0,0.0714285714286,161,0.142763157895,0.14286352234,1.07010398565e-12,0.00145683197123
480.0,-209.9,-10730.5,-1e+200,-1e+200,-1e+200,-1e+200,110371.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-346926851730000.0,3709580.15259,-346926851730000.0,-346926849106000.0,-346926854353000.0,-346926854090000.0,-346926849369000.0,2.0,13760984908500.0,0.0714285714286,225,0.142763157895,0.142861580758,1.07010398565e-12,0.0014568121722
480.0,-209.9,-10730.5,-1e+200,-1e+200,-1e+200,-1e+200,147161.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-346926863581000.0,4775003.39565,-346926863581000.0,-346926860205000.0,-346926866958000.0,-346926866620000.0,-346926860543000.0,2.0,22800657428400.0,0.0714285714286,289,0.142763157895,0.14286352234,1.07010398565e-12,0.00145683197123
480.0,-209.9,-10730.5,-1e+200,-1e+200,-1e+200,-1e+200,183952.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-346926880531000.0,1447687.55545,-346926880531000.0,-346926879508000.0,-346926881555000.0,-346926881453000.0,-346926879610000.0,2.0,2095799258210.0,0.0714285714286,353,0.142763157895,0.14286352234,1.07010398565e-12,0.00145683197123
480.0,-155.6,-9366.3,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-346949721267000.0,6454815.41323,-346949721267000.0,-346949716703000.0,-346949725831000.0,-346949725375000.0,-346949717159000.0,2.0,41664642018800.0,0.142857142857,42,0.142894736842,0.0714113745622,1.07010398565e-12,0.0014577585108
480.0,-155.6,-9366.3,-1e+200,-1e+200,-1e+200,-1e+200,36790.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-346949746051000.0,11960362.2908,-346949746051000.0,-346949737594000.0,-346949754509000.0,-346949753663000.0,-346949738440000.0,2.0,143050266126000.0,0.142857142857,106,0.142894736842,0.142844106523,1.07010398565e-12,0.00291595300158
480.0,-155.6,-9366.3,-1e+200,-1e+200,-1e+200,-1e+200,73581.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-346949767618000.0,6856288.94425,-346949767618000.0,-346949762770000.0,-346949772466000.0,-346949771982000.0,-346949763255000.0,2.0,47008698087000.0,0.142857142857,170,0.142894736842,0.14286352234,1.07010398565e-12,0.00291634934701
480.0,-155.6,-9366.3,-1e+200,-1e+200,-1e+200,-1e+200,110371.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-346949777609000.0,10859092.7556,-346949777609000.0,-346949769930000.0,-346949785287000.0,-346949784519000.0,-346949770698000.0,2.0,117919895474000.0,0.142857142857,234,0.142894736842,0.142861580758,1.07010398565e-12,0.00291630971247
480.0,-155.6,-9366.3,-1e+200,-1e+200,-1e+200,-1e+200,147161.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-346949797033000.0,531682.692774,-346949797033000.0,-346949796657000.0,-346949797409000.0,-346949797372000.0,-346949796695000.0,2.0,282686485795.0,0.142857142857,298,0.142894736842,0.14286352234,1.07010398565e-12,0.00291634934701
480.0,-155.6,-9366.3,-1e+200,-1e+200,-1e+200,-1e+200,183952.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-346949811634000.0,9996484.35437,-346949811634000.0,-346949804566000.0,-346949818703000.0,-346949817996000.0,-346949805272000.0,2.0,99929699447200.0,0.142857142857,362,0.142894736842,0.14286352234,1.07010398565e-12,0.00291634934701
480.0,-101.3,-8002.1,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-346972671920000.0,13978467.7601,-346972671920000.0,-346972662036000.0,-346972681805000.0,-346972680816000.0,-346972663025000.0,2.0,195397560920000.0,0.142857142857,51,0.142894736842,0.0714113745622,1.07010398565e-12,0.0014577585108
480.0,-101.3,-8002.1,-1e+200,-1e+200,-1e+200,-1e+200,36790.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-346972674404000.0,607504.913231,-346972674404000.0,-346972673974000.0,-346972674833000.0,-346972674790000.0,-346972674017000.0,2.0,369062219600.0,0.142857142857,115,0.142894736842,0.142844106523,1.07010398565e-12,0.00291595300158
480.0,-101.3,-8002.1,-1e+200,-1e+200,-1e+200,-1e+200,73581.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-346972705979000.0,8933056.47826,-346972705979000.0,-346972699662000.0,-346972712295000.0,-346972711664000.0,-346972700294000.0,2.0,79799498043800.0,0.142857142857,179,0.142894736842,0.14286352234,1.07010398565e-12,0.00291634934701
480.0,-101.3,-8002.1,-1e+200,-1e+200,-1e+200,-1e+200,110371.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-346972721036000.0,1153171.61488,-346972721036000.0,-346972720220000.0,-346972721851000.0,-346972721770000.0,-346972720302000.0,2.0,1329804773350.0,0.142857142857,243,0.142894736842,0.142861580758,1.07010398565e-12,0.00291630971247
480.0,-101.3,-8002.1,-1e+200,-1e+200,-1e+200,-1e+200,147161.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-346972744441000.0,21807168.3588,-346972744441000.0,-346972729021000.0,-346972759861000.0,-346972758319000.0,-346972730563000.0,2.0,475552591830000.0,0.142857142857,307,0.142894736842,0.14286352234,1.07010398565e-12,0.00291634934701
480.0,-101.3,-8002.1,-1e+200,-1e+200,-1e+200,-1e+200,183952.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-346972788872000.0,2145070.1158,-346972788872000.0,-346972787355000.0,-346972790389000.0,-346972790237000.0,-346972787507000.0,2.0,4601325801680.0,0.142857142857,371,0.142894736842,0.14286352234,1.07010398565e-12,0.00291634934701
480.0,-47.0,-6637.9,-1e+200,-1e+200,-1e+200,-1e+200,36790.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-346995609377000.0,872276.495447,-346995609377000.0,-346995608760000.0,-346995609994000.0,-346995609932000.0,-346995608822000.0,2.0,760866284509.0,0.142857142857,124,0.0714473684211,0.142844106523,1.07010398565e-12,0.00145797650079
480.0,-47.0,-6637.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-346995613020000.0,27031320.1041,-346995613020000.0,-346995593906000.0,-346995632134000.0,-346995630223000.0,-346995595818000.0,2.0,730692266568000.0,0.142857142857,60,0.0714473684211,0.0714113745622,1.07010398565e-12,0.0007288792554
480.0,-47.0,-6637.9,-1e+200,-1e+200,-1e+200,-1e+200,73581.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-346995650982000.0,20095538.4806,-346995650982000.0,-346995636772000.0,-346995665191000.0,-346995663770000.0,-346995638193000.0,2.0,403830666827000.0,0.142857142857,188,0.0714473684211,0.14286352234,1.07010398565e-12,0.00145817467351
480.0,-47.0,-6637.9,-1e+200,-1e+200,-1e+200,-1e+200,110371.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-346995652029000.0,5202237.93156,-346995652029000.0,-346995648350000.0,-346995655707000.0,-346995655339000.0,-346995648718000.0,2.0,27063279496500.0,0.142857142857,252,0.0714473684211,0.142861580758,1.07010398565e-12,0.00145815485623
480.0,-47.0,-6637.9,-1e+200,-1e+200,-1e+200,-1e+200,147161.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-346995682612000.0,9994825.79122,-346995682612000.0,-346995675544000.0,-346995689679000.0,-346995688973000.0,-346995676251000.0,2.0,99896542596800.0,0.142857142857,316,0.0714473684211,0.14286352234,1.07010398565e-12,0.00145817467351
480.0,-47.0,-6637.9,-1e+200,-1e+200,-1e+200,-1e+200,183952.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-346995684039000.0,10082528.1569,-346995684039000.0,-346995676909000.0,-346995691168000.0,-346995690455000.0,-346995677622000.0,2.0,101657374035000.0,0.142857142857,380,0.0714473684211,0.14286352234,1.07010398565e-12,0.00145817467351
480.0,-155.6,-10730.5,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-433698302786000.0,7022886.17451,-433698302786000.0,-433698297820000.0,-433698307752000.0,-433698307255000.0,-433698298317000.0,2.0,49320930220200.0,0.0714285714286,41,0.142894736842,0.0714113745622,1.07010398565e-12,0.0007288792554
480.0,-155.6,-10730.5,-1e+200,-1e+200,-1e+200,-1e+200,36790.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-433698320979000.0,3345663.97953,-433698320979000.0,-433698318613000.0,-433698323345000.0,-433698323108000.0,-433698318850000.0,2.0,11193467464000.0,0.0714285714286,105,0.142894736842,0.142844106523,1.07010398565e-12,0.00145797650079
480.0,-155.6,-10730.5,-1e+200,-1e+200,-1e+200,-1e+200,73581.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-433698352327000.0,8977668.68477,-433698352327000.0,-433698345979000.0,-433698358675000.0,-433698358040000.0,-433698346613000.0,2.0,80598535013600.0,0.0714285714286,169,0.142894736842,0.14286352234,1.07010398565e-12,0.00145817467351
480.0,-155.6,-10730.5,-1e+200,-1e+200,-1e+200,-1e+200,147161.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-433698376935000.0,925565.697661,-433698376935000.0,-433698376281000.0,-433698377590000.0,-433698377524000.0,-433698376346000.0,2.0,856671860687.0,0.0714285714286,297,0.142894736842,0.14286352234,1.07010398565e-12,0.00145817467351
480.0,-155.6,-10730.5,-1e+200,-1e+200,-1e+200,-1e+200,183952.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-433698381564000.0,435530.268474,-433698381564000.0,-433698381256000.0,-433698381872000.0,-433698381841000.0,-433698381287000.0,2.0,189686614757.0,0.0714285714286,361,0.142894736842,0.14286352234,1.07010398565e-12,0.00145817467351
480.0,-155.6,-10730.5,-1e+200,-1e+200,-1e+200,-1e+200,110371.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-433698390060000.0,11785144.6775,-433698390060000.0,-433698381727000.0,-433698398394000.0,-433698397560000.0,-433698382560000.0,2.0,138889635070000.0,0.0714285714286,233,0.142894736842,0.142861580758,1.07010398565e-12,0.00145815485623
480.0,-101.3,-9366.3,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-433721268109000.0,38894443.7661,-433721268109000.0,-433721240606000.0,-433721295611000.0,-433721292861000.0,-433721243356000.0,2.0,1512777755880000.0,0.142857142857,50,0.142894736842,0.0714113745622,1.07010398565e-12,0.0014577585108
480.0,-101.3,-9366.3,-1e+200,-1e+200,-1e+200,-1e+200,36790.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-433721272199000.0,15836550.4128,-433721272199000.0,-433721261000000.0,-433721283397000.0,-433721282277000.0,-433721262120000.0,2.0,250796328977000.0,0.142857142857,114,0.142894736842,0.142844106523,1.07010398565e-12,0.00291595300158
480.0,-101.3,-9366.3,-1e+200,-1e+200,-1e+200,-1e+200,73581.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-433721279443000.0,11539170.2475,-433721279443000.0,-433721271284000.0,-433721287602000.0,-433721286787000.0,-433721272100000.0,2.0,133152450000000.0,0.142857142857,178,0.142894736842,0.14286352234,1.07010398565e-12,0.00291634934701
480.0,-101.3,-9366.3,-1e+200,-1e+200,-1e+200,-1e+200,110371.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-433721300000000.0,19563756.4394,-433721300000000.0,-433721286166000.0,-433721313833000.0,-433721312450000.0,-433721287549000.0,2.0,382740566018000.0,0.142857142857,242,0.142894736842,0.142861580758,1.07010398565e-12,0.00291630971247
480.0,-101.3,-9366.3,-1e+200,-1e+200,-1e+200,-1e+200,147161.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-433721327169000.0,392733.691203,-433721327169000.0,-433721326891000.0,-433721327447000.0,-433721327419000.0,-433721326919000.0,2.0,154239752206.0,0.142857142857,306,0.142894736842,0.14286352234,1.07010398565e-12,0.00291634934701
480.0,-101.3,-9366.3,-1e+200,-1e+200,-1e+200,-1e+200,183952.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-433721327851000.0,3113391.82048,-433721327851000.0,-433721325650000.0,-433721330053000.0,-433721329833000.0,-433721325870000.0,2.0,9693208627810.0,0.142857142857,370,0.142894736842,0.14286352234,1.07010398565e-12,0.00291634934701
480.0,-47.0,-8002.1,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-433744202679000.0,4525509.20899,-433744202679000.0,-433744199479000.0,-433744205879000.0,-433744205559000.0,-433744199799000.0,2.0,20480233600700.0,0.142857142857,59,0.0714473684211,0.0714113745622,1.07010398565e-12,0.0007288792554
480.0,-47.0,-8002.1,-1e+200,-1e+200,-1e+200,-1e+200,36790.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-433744203166000.0,5780136.32805,-433744203166000.0,-433744199079000.0,-433744207254000.0,-433744206845000.0,-433744199488000.0,2.0,33409975970900.0,0.142857142857,123,0.0714473684211,0.142844106523,1.07010398565e-12,0.00145797650079
480.0,-47.0,-8002.1,-1e+200,-1e+200,-1e+200,-1e+200,73581.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-433744221979000.0,4401138.36276,-433744221979000.0,-433744218867000.0,-433744225091000.0,-433744224780000.0,-433744219178000.0,2.0,19370018888200.0,0.142857142857,187,0.0714473684211,0.14286352234,1.07010398565e-12,0.00145817467351
480.0,-47.0,-8002.1,-1e+200,-1e+200,-1e+200,-1e+200,110371.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-433744245186000.0,20718039.7145,-433744245186000.0,-433744230536000.0,-433744259836000.0,-433744258371000.0,-433744232001000.0,2.0,429237169611000.0,0.142857142857,251,0.0714473684211,0.142861580758,1.07010398565e-12,0.00145815485623
480.0,-47.0,-8002.1,-1e+200,-1e+200,-1e+200,-1e+200,147161.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-433744253506000.0,2743712.15263,-433744253506000.0,-433744251566000.0,-433744255446000.0,-433744255252000.0,-433744251760000.0,2.0,7527956376500.0,0.142857142857,315,0.0714473684211,0.14286352234,1.07010398565e-12,0.00145817467351
480.0,-47.0,-8002.1,-1e+200,-1e+200,-1e+200,-1e+200,183952.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-433744286889000.0,9580453.17411,-433744286889000.0,-433744280114000.0,-433744293663000.0,-433744292986000.0,-433744280792000.0,2.0,91785083021200.0,0.142857142857,379,0.0714473684211,0.14286352234,1.07010398565e-12,0.00145817467351
