smr_capacity,htse_capacity,ft_capacity,ft_elec_consumption_capacity,electricity_market_capacity,naphtha_market_capacity,jet_fuel_market_capacity,diesel_market_capacity,h2_storage_capacity,h2_import_capacity,h2_export_capacity,scenario_label,location_label,fuel_region_label,co2_location_label,mean_NPV,std_NPV,med_NPV,max_NPV,min_NPV,perc_5_NPV,perc_95_NPV,samp_NPV,var_NPV,prefix,ProbabilityWeight-h2_storage_capacity,ProbabilityWeight-htse_capacity,ProbabilityWeight-ft_capacity,ProbabilityWeight,PointProbability
720.0,-361.0,-15988.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,4630608.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-350792461362000.0,23059672.3456,-350792461362000.0,-350792445056000.0,-350792477667000.0,-350792476037000.0,-350792446686000.0,2.0,531748488686000.0,176,0.111111223088,0.111290322581,0.111103979461,0.00137386779725,1.73883786583e-14
720.0,-292.0,-14257.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,4630608.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-350997439376000.0,27707650.8581,-350997439376000.0,-350997419784000.0,-350997458968000.0,-350997457009000.0,-350997421743000.0,2.0,767713916073000.0,277,0.111111223088,0.111290322581,0.111103979461,0.00137386779725,1.73883786583e-14
720.0,-223.0,-12526.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,4630608.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-351202398269000.0,26984914.277,-351202398269000.0,-351202379188000.0,-351202417350000.0,-351202415442000.0,-351202381096000.0,2.0,728185598537000.0,378,0.111111223088,0.111290322581,0.111136071887,0.00137426463948,1.73883786583e-14
720.0,-154.0,-10794.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,4630608.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-351338335941000.0,46419104.845,-351338335941000.0,-351338303117000.0,-351338368764000.0,-351338365482000.0,-351338306400000.0,2.0,2154733294610000.0,479,0.111111223088,0.111290322581,0.111136071887,0.00137426463948,1.73883786583e-14
720.0,-430.0,-15988.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-357442293963000.0,9621784.22838,-357442293963000.0,-357442287159000.0,-357442300766000.0,-357442300086000.0,-357442287840000.0,2.0,92578731737500.0,105,0.0555547717199,0.110483870968,0.111103979461,0.000681945807749,1.73883786583e-14
720.0,-361.0,-14257.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-357647207051000.0,20222097.7782,-357647207051000.0,-357647192752000.0,-357647221351000.0,-357647219921000.0,-357647194182000.0,2.0,408933238549000.0,206,0.0555547717199,0.111290322581,0.111103979461,0.000686923514375,1.73883786583e-14
720.0,-292.0,-12526.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-357852205288000.0,15674822.5408,-357852205288000.0,-357852194204000.0,-357852216372000.0,-357852215263000.0,-357852195312000.0,2.0,245700061686000.0,307,0.0555547717199,0.111290322581,0.111136071887,0.00068712193249,1.73883786583e-14
720.0,-223.0,-10794.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-357988172733000.0,4628227.65008,-357988172733000.0,-357988169460000.0,-357988176006000.0,-357988175678000.0,-357988169788000.0,2.0,21420491181000.0,408,0.0555547717199,0.111290322581,0.111136071887,0.00068712193249,1.73883786583e-14
720.0,-498.0,-17719.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-358970706102000.0,15131755.4289,-358970706102000.0,-358970695402000.0,-358970716802000.0,-358970715732000.0,-358970696472000.0,2.0,228970022359000.0,4,0.0555547717199,0.110483870968,0.0555519897304,0.000340972903874,1.73883786583e-14
720.0,-430.0,-17719.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,3969093.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-368623712596000.0,5824086.50584,-368623712596000.0,-368623708478000.0,-368623716714000.0,-368623716303000.0,-368623708890000.0,2.0,33919983627600.0,65,0.11111130707,0.110483870968,0.0555519897304,0.000681956632204,1.73883786583e-14
720.0,-361.0,-15988.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,3969093.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-368828627445000.0,2061927.484,-368828627445000.0,-368828625987000.0,-368828628903000.0,-368828628757000.0,-368828626132000.0,2.0,4251544949270.0,166,0.11111130707,0.111290322581,0.111103979461,0.00137386883568,1.73883786583e-14
720.0,-292.0,-14257.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,3969093.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-369033637834000.0,14295592.07,-369033637834000.0,-369033627726000.0,-369033647943000.0,-369033646932000.0,-369033628736000.0,2.0,204363952631000.0,267,0.11111130707,0.111290322581,0.111103979461,0.00137386883568,1.73883786583e-14
720.0,-223.0,-12526.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,3969093.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-369238584345000.0,12631598.694,-369238584345000.0,-369238575413000.0,-369238593277000.0,-369238592384000.0,-369238576306000.0,2.0,159557285566000.0,368,0.11111130707,0.111290322581,0.111136071887,0.00137426567821,1.73883786583e-14
720.0,-154.0,-10794.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,3969093.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-369374576351000.0,6141803.59219,-369374576351000.0,-369374572008000.0,-369374580694000.0,-369374580259000.0,-369374572442000.0,2.0,37721751365000.0,469,0.11111130707,0.111290322581,0.111136071887,0.00137426567821,1.73883786583e-14
720.0,-430.0,-17719.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,3307577.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-386659940076000.0,6693245.3233,-386659940076000.0,-386659935343000.0,-386659944809000.0,-386659944336000.0,-386659935816000.0,2.0,44799532957900.0,55,0.11111130707,0.110483870968,0.0555519897304,0.000681956632204,1.73883786583e-14
720.0,-361.0,-15988.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,3307577.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-386864874364000.0,3044814.26255,-386864874364000.0,-386864872211000.0,-386864876517000.0,-386864876302000.0,-386864872427000.0,2.0,9270893893410.0,156,0.11111130707,0.111290322581,0.111103979461,0.00137386883568,1.73883786583e-14
720.0,-292.0,-14257.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,3307577.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-387069827397000.0,3484544.25916,-387069827397000.0,-387069824933000.0,-387069829861000.0,-387069829615000.0,-387069825180000.0,2.0,12142048694100.0,257,0.11111130707,0.111290322581,0.111103979461,0.00137386883568,1.73883786583e-14
720.0,-223.0,-12526.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,3307577.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-387274775672000.0,6173919.71927,-387274775672000.0,-387274771307000.0,-387274780038000.0,-387274779601000.0,-387274771743000.0,2.0,38117284700000.0,358,0.11111130707,0.111290322581,0.111136071887,0.00137426567821,1.73883786583e-14
720.0,-154.0,-10794.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,3307577.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-387410726838000.0,57277441.1289,-387410726838000.0,-387410686337000.0,-387410767340000.0,-387410763290000.0,-387410690387000.0,2.0,3280705262270000.0,459,0.11111130707,0.111290322581,0.111136071887,0.00137426567821,1.73883786583e-14
720.0,-430.0,-17719.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,2646062.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-404696086005000.0,4646556.38818,-404696086005000.0,-404696082720000.0,-404696089291000.0,-404696088962000.0,-404696083048000.0,2.0,21590486268600.0,45,0.11111130707,0.110483870968,0.0555519897304,0.000681956632204,1.73883786583e-14
720.0,-361.0,-15988.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,2646062.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-404901062246000.0,60493356.5383,-404901062246000.0,-404901019471000.0,-404901105022000.0,-404901100744000.0,-404901023749000.0,2.0,3659446185280000.0,146,0.11111130707,0.111290322581,0.111103979461,0.00137386883568,1.73883786583e-14
720.0,-292.0,-14257.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,2646062.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-405106037092000.0,37525946.7343,-405106037092000.0,-405106010557000.0,-405106063627000.0,-405106060974000.0,-405106013211000.0,2.0,1408196678300000.0,247,0.11111130707,0.111290322581,0.111103979461,0.00137386883568,1.73883786583e-14
720.0,-223.0,-12526.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,2646062.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-405310954925000.0,1085783.49894,-405310954925000.0,-405310954157000.0,-405310955693000.0,-405310955616000.0,-405310954234000.0,2.0,1178925806570.0,348,0.11111130707,0.111290322581,0.111136071887,0.00137426567821,1.73883786583e-14
720.0,-154.0,-10794.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,2646062.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-405446909554000.0,37987428.8823,-405446909554000.0,-405446882692000.0,-405446936415000.0,-405446933729000.0,-405446885379000.0,2.0,1443044753090000.0,449,0.11111130707,0.111290322581,0.111136071887,0.00137426567821,1.73883786583e-14
720.0,-430.0,-17719.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,1984546.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-422732295693000.0,16872565.571,-422732295693000.0,-422732283762000.0,-422732307624000.0,-422732306431000.0,-422732284956000.0,2.0,284683468947000.0,35,0.11111130707,0.110483870968,0.0555519897304,0.000681956632204,1.73883786583e-14
720.0,-361.0,-15988.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,1984546.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-422937274196000.0,46142656.5433,-422937274196000.0,-422937241568000.0,-422937306824000.0,-422937303561000.0,-422937244831000.0,2.0,2129144752880000.0,136,0.11111130707,0.111290322581,0.111103979461,0.00137386883568,1.73883786583e-14
720.0,-292.0,-14257.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,1984546.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-423142217437000.0,27370138.5384,-423142217437000.0,-423142198084000.0,-423142236791000.0,-423142234855000.0,-423142200019000.0,2.0,749124483610000.0,237,0.11111130707,0.111290322581,0.111103979461,0.00137386883568,1.73883786583e-14
720.0,-223.0,-12526.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,1984546.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-423347191435000.0,12688475.0489,-423347191435000.0,-423347182463000.0,-423347200408000.0,-423347199510000.0,-423347183361000.0,2.0,160997399067000.0,338,0.11111130707,0.111290322581,0.111136071887,0.00137426567821,1.73883786583e-14
720.0,-154.0,-10794.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,1984546.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-423483163926000.0,50119615.7344,-423483163926000.0,-423483128486000.0,-423483199366000.0,-423483195822000.0,-423483132030000.0,2.0,2511975881360000.0,439,0.11111130707,0.111290322581,0.111136071887,0.00137426567821,1.73883786583e-14
720.0,-361.0,-17719.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,5953639.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-434118424360000.0,2771676.1929,-434118424360000.0,-434118422400000.0,-434118426320000.0,-434118426124000.0,-434118422596000.0,2.0,7682188918270.0,96,0.0555556955262,0.111290322581,0.0555519897304,0.000343467468526,1.73883786583e-14
720.0,-292.0,-15988.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,5953639.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-434323368336000.0,28066124.6954,-434323368336000.0,-434323348490000.0,-434323388182000.0,-434323386197000.0,-434323350475000.0,2.0,787707355418000.0,197,0.0555556955262,0.111290322581,0.111103979461,0.000686934937053,1.73883786583e-14
720.0,-223.0,-14257.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,5953639.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-434528346990000.0,7966540.85688,-434528346990000.0,-434528341357000.0,-434528352623000.0,-434528352060000.0,-434528341920000.0,2.0,63465773224300.0,298,0.0555556955262,0.111290322581,0.111103979461,0.000686934937053,1.73883786583e-14
720.0,-154.0,-12526.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,5953639.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-434733306077000.0,23425298.9216,-434733306077000.0,-434733289513000.0,-434733322641000.0,-434733320985000.0,-434733291169000.0,2.0,548744629564000.0,399,0.0555556955262,0.111290322581,0.111136071887,0.000687133358467,1.73883786583e-14
720.0,-430.0,-17719.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,1323031.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-440768477101000.0,1543264.57161,-440768477101000.0,-440768476010000.0,-440768478193000.0,-440768478083000.0,-440768476119000.0,2.0,2381665537980.0,25,0.11111130707,0.110483870968,0.0555519897304,0.000681956632204,1.73883786583e-14
720.0,-361.0,-15988.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,1323031.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-440973458162000.0,38688943.2001,-440973458162000.0,-440973430805000.0,-440973485519000.0,-440973482784000.0,-440973433541000.0,2.0,1496834325940000.0,126,0.11111130707,0.111290322581,0.111103979461,0.00137386883568,1.73883786583e-14
720.0,-292.0,-14257.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,1323031.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-441178385019000.0,54423033.9287,-441178385019000.0,-441178346536000.0,-441178423502000.0,-441178419654000.0,-441178350385000.0,2.0,2961866622010000.0,227,0.11111130707,0.111290322581,0.111103979461,0.00137386883568,1.73883786583e-14
720.0,-223.0,-12526.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,1323031.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-441383330916000.0,35860326.3498,-441383330916000.0,-441383305559000.0,-441383356273000.0,-441383353737000.0,-441383308094000.0,2.0,1285963005910000.0,328,0.11111130707,0.111290322581,0.111136071887,0.00137426567821,1.73883786583e-14
720.0,-154.0,-10794.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,1323031.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-441519322005000.0,23361939.5465,-441519322005000.0,-441519305486000.0,-441519338525000.0,-441519336873000.0,-441519307138000.0,2.0,545780219374000.0,429,0.11111130707,0.111290322581,0.111136071887,0.00137426567821,1.73883786583e-14
720.0,-361.0,-17719.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,5292123.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-452154643548000.0,26649503.4786,-452154643548000.0,-452154624704000.0,-452154662392000.0,-452154660507000.0,-452154626588000.0,2.0,710196035658000.0,86,0.11111130707,0.111290322581,0.0555519897304,0.00068693441784,1.73883786583e-14
720.0,-292.0,-15988.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,5292123.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-452359557190000.0,31702462.816,-452359557190000.0,-452359534773000.0,-452359579607000.0,-452359577365000.0,-452359537015000.0,2.0,1005046148600000.0,187,0.11111130707,0.111290322581,0.111103979461,0.00137386883568,1.73883786583e-14
720.0,-223.0,-14257.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,5292123.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-452564543818000.0,48290752.7668,-452564543818000.0,-452564509671000.0,-452564577965000.0,-452564574550000.0,-452564513086000.0,2.0,2331996802780000.0,288,0.11111130707,0.111290322581,0.111103979461,0.00137386883568,1.73883786583e-14
720.0,-154.0,-12526.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,5292123.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-452769426766000.0,6399399.27801,-452769426766000.0,-452769422241000.0,-452769431291000.0,-452769430838000.0,-452769422693000.0,2.0,40952311119400.0,389,0.11111130707,0.111290322581,0.111136071887,0.00137426567821,1.73883786583e-14
720.0,-430.0,-17719.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,661515.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-458804708400000.0,8658013.28616,-458804708400000.0,-458804702278000.0,-458804714522000.0,-458804713910000.0,-458804702890000.0,2.0,74961194063400.0,15,0.111110467246,0.110483870968,0.0555519897304,0.000681951477701,1.73883786583e-14
720.0,-361.0,-15988.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,661515.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-459009642523000.0,54086786.5347,-459009642523000.0,-459009604278000.0,-459009680768000.0,-459009676944000.0,-459009608102000.0,2.0,2925380477650000.0,116,0.111110467246,0.111290322581,0.111103979461,0.00137385845143,1.73883786583e-14
720.0,-292.0,-14257.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,661515.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-459214614239000.0,14492769.0169,-459214614239000.0,-459214603992000.0,-459214624487000.0,-459214623463000.0,-459214605016000.0,2.0,210040353776000.0,217,0.111110467246,0.111290322581,0.111103979461,0.00137385845143,1.73883786583e-14
720.0,-223.0,-12526.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,661515.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-459419592821000.0,29246491.3277,-459419592821000.0,-459419572140000.0,-459419613501000.0,-459419611433000.0,-459419574208000.0,2.0,855357254983000.0,318,0.111110467246,0.111290322581,0.111136071887,0.00137425529096,1.73883786583e-14
720.0,-154.0,-10794.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,661515.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-459555471659000.0,1797984.1006,-459555471659000.0,-459555470387000.0,-459555472930000.0,-459555472803000.0,-459555470514000.0,2.0,3232746826010.0,419,0.111110467246,0.111290322581,0.111136071887,0.00137425529096,1.73883786583e-14
720.0,-361.0,-17719.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,4630608.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-470190818524000.0,23876749.8318,-470190818524000.0,-470190801640000.0,-470190835407000.0,-470190833719000.0,-470190803329000.0,2.0,570099182530000.0,76,0.111111223088,0.111290322581,0.0555519897304,0.000686933898627,1.73883786583e-14
720.0,-292.0,-15988.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,4630608.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-470395768803000.0,6687575.34338,-470395768803000.0,-470395764074000.0,-470395773532000.0,-470395773059000.0,-470395764547000.0,2.0,44723663973400.0,177,0.111111223088,0.111290322581,0.111103979461,0.00137386779725,1.73883786583e-14
720.0,-223.0,-14257.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,4630608.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-470600748533000.0,47093702.8339,-470600748533000.0,-470600715233000.0,-470600781833000.0,-470600778503000.0,-470600718563000.0,2.0,2217816846600000.0,278,0.111111223088,0.111290322581,0.111103979461,0.00137386779725,1.73883786583e-14
720.0,-154.0,-12526.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,4630608.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-470805702630000.0,62355703.3985,-470805702630000.0,-470805658538000.0,-470805746722000.0,-470805742313000.0,-470805662947000.0,2.0,3888233746320000.0,379,0.111111223088,0.111290322581,0.111136071887,0.00137426463948,1.73883786583e-14
720.0,-85.0,-10794.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,4630608.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-470941652793000.0,48341730.8789,-470941652793000.0,-470941618610000.0,-470941686976000.0,-470941683558000.0,-470941622029000.0,2.0,2336922944370000.0,480,0.111111223088,0.0556451612903,0.111136071887,0.000687132319742,1.73883786583e-14
720.0,-430.0,-17719.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-476840576974000.0,2554893.78241,-476840576974000.0,-476840575167000.0,-476840578780000.0,-476840578599000.0,-476840575348000.0,2.0,6527482239370.0,5,0.0555547717199,0.110483870968,0.0555519897304,0.000340972903874,1.73883786583e-14
720.0,-361.0,-15988.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-477045561004000.0,29863174.0892,-477045561004000.0,-477045539888000.0,-477045582121000.0,-477045580009000.0,-477045542000000.0,2.0,891809166684000.0,106,0.0555547717199,0.111290322581,0.111103979461,0.000686923514375,1.73883786583e-14
720.0,-292.0,-14257.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-477250504512000.0,21606393.6526,-477250504512000.0,-477250489234000.0,-477250519790000.0,-477250518262000.0,-477250490762000.0,2.0,466836246672000.0,207,0.0555547717199,0.111290322581,0.111103979461,0.000686923514375,1.73883786583e-14
720.0,-223.0,-12526.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-477455450726000.0,24879805.6822,-477455450726000.0,-477455433133000.0,-477455468318000.0,-477455466559000.0,-477455434892000.0,2.0,619004730785000.0,308,0.0555547717199,0.111290322581,0.111136071887,0.00068712193249,1.73883786583e-14
720.0,-154.0,-10794.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-477591415539000.0,68347734.1731,-477591415539000.0,-477591367210000.0,-477591463869000.0,-477591459036000.0,-477591372043000.0,2.0,4671412766590000.0,409,0.0555547717199,0.111290322581,0.111136071887,0.00068712193249,1.73883786583e-14
720.0,-361.0,-17719.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,3969093.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-488226998044000.0,8821956.56791,-488226998044000.0,-488226991806000.0,-488227004282000.0,-488227003658000.0,-488226992430000.0,2.0,77826917686000.0,66,0.11111130707,0.111290322581,0.0555519897304,0.00068693441784,1.73883786583e-14
720.0,-292.0,-15988.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,3969093.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-488431956681000.0,61587580.5058,-488431956681000.0,-488431913132000.0,-488432000230000.0,-488431995875000.0,-488431917487000.0,2.0,3793030072550000.0,167,0.11111130707,0.111290322581,0.111103979461,0.00137386883568,1.73883786583e-14
720.0,-223.0,-14257.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,3969093.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-488636891843000.0,47989671.3397,-488636891843000.0,-488636857910000.0,-488636925777000.0,-488636922384000.0,-488636861303000.0,2.0,2303008555300000.0,268,0.11111130707,0.111290322581,0.111103979461,0.00137386883568,1.73883786583e-14
720.0,-154.0,-12526.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,3969093.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-488841860478000.0,28928367.3014,-488841860478000.0,-488841840023000.0,-488841880933000.0,-488841878888000.0,-488841842068000.0,2.0,836850434727000.0,369,0.11111130707,0.111290322581,0.111136071887,0.00137426567821,1.73883786583e-14
720.0,-85.0,-10794.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,3969093.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-488977832694000.0,46062772.0828,-488977832694000.0,-488977800123000.0,-488977865265000.0,-488977862008000.0,-488977803380000.0,2.0,2121778971950000.0,470,0.11111130707,0.0556451612903,0.111136071887,0.000687132839105,1.73883786583e-14
720.0,-361.0,-17719.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,3307577.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-506263213670000.0,20206881.5031,-506263213670000.0,-506263199382000.0,-506263227958000.0,-506263226530000.0,-506263200810000.0,2.0,408318060082000.0,56,0.11111130707,0.111290322581,0.0555519897304,0.00068693441784,1.73883786583e-14
720.0,-292.0,-15988.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,3307577.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-506468153864000.0,49570312.029,-506468153864000.0,-506468118813000.0,-506468188916000.0,-506468185410000.0,-506468122318000.0,2.0,2457215834650000.0,157,0.11111130707,0.111290322581,0.111103979461,0.00137386883568,1.73883786583e-14
720.0,-223.0,-14257.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,3307577.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-506673097820000.0,30091477.6115,-506673097820000.0,-506673076542000.0,-506673119098000.0,-506673116970000.0,-506673078670000.0,2.0,905497024842000.0,258,0.11111130707,0.111290322581,0.111103979461,0.00137386883568,1.73883786583e-14
720.0,-154.0,-12526.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,3307577.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-506878057867000.0,18379446.0074,-506878057867000.0,-506878044871000.0,-506878070863000.0,-506878069564000.0,-506878046170000.0,2.0,337804035537000.0,359,0.11111130707,0.111290322581,0.111136071887,0.00137426567821,1.73883786583e-14
720.0,-85.0,-10794.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,3307577.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-507013982642000.0,15495937.6066,-507013982642000.0,-507013971685000.0,-507013993599000.0,-507013992504000.0,-507013972780000.0,2.0,240124082309000.0,460,0.11111130707,0.0556451612903,0.111136071887,0.000687132839105,1.73883786583e-14
720.0,-361.0,-17719.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,2646062.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-524299358669000.0,30109613.1768,-524299358669000.0,-524299337379000.0,-524299379960000.0,-524299377831000.0,-524299339508000.0,2.0,906588805659000.0,46,0.11111130707,0.111290322581,0.0555519897304,0.00068693441784,1.73883786583e-14
720.0,-292.0,-15988.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,2646062.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-524504356976000.0,45016316.8024,-524504356976000.0,-524504325145000.0,-524504388808000.0,-524504385625000.0,-524504328328000.0,2.0,2026468778450000.0,147,0.11111130707,0.111290322581,0.111103979461,0.00137386883568,1.73883786583e-14
720.0,-223.0,-14257.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,2646062.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-524709296666000.0,16626139.83,-524709296666000.0,-524709284910000.0,-524709308423000.0,-524709307247000.0,-524709286086000.0,2.0,276428525647000.0,248,0.11111130707,0.111290322581,0.111103979461,0.00137386883568,1.73883786583e-14
