smr_capacity,htse_capacity,ft_capacity,ft_elec_consumption_capacity,electricity_market_capacity,naphtha_market_capacity,jet_fuel_market_capacity,diesel_market_capacity,h2_storage_capacity,h2_import_capacity,h2_export_capacity,scenario_label,location_label,fuel_region_label,co2_location_label,mean_NPV,std_NPV,med_NPV,max_NPV,min_NPV,perc_5_NPV,perc_95_NPV,samp_NPV,var_NPV,ProbabilityWeight-htse_capacity,PointProbability,ProbabilityWeight-h2_storage_capacity,prefix,ProbabilityWeight-ft_capacity,ProbabilityWeight
720.0,-498.0,-14257.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,661515.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-92384480122000.0,9633954.25525,-92384480938600.0,-92384469687600.0,-92384488923000.0,-92384488735900.0,-92384470364700.0,4.0,92813074592200.0,0.110483870968,3.4776821570799994e-14,0.111111428379,224,0.111103979461,0.00136391475349
720.0,-430.0,-12526.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,330758.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-99158913062600.0,4464737.07879,-99158912936100.0,-99158908080300.0,-99158918297900.0,-99158917784900.0,-99158908517500.0,4.0,19933877182700.0,0.110483870968,3.4776821570799994e-14,0.111109748728,315,0.111136071887,0.00136428809678
720.0,-361.0,-10794.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,330758.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-99281983429000.0,23599279.3172,-99281983296200.0,-99281957943000.0,-99282009180700.0,-99282007305100.0,-99281959739000.0,4.0,556925984294000.0,0.111290322581,3.4776821570799994e-14,0.111109748728,416,0.111136071887,0.00137424640405
720.0,-292.0,-9063.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,330758.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-99467403780200.0,6021406.55666,-99467404245900.0,-99467396016400.0,-99467410612600.0,-99467409782200.0,-99467397126200.0,4.0,36257336920600.0,0.111290322581,3.4776821570799994e-14,0.111109748728,517,0.111103979461,0.00137384956709
720.0,-223.0,-7332.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,330758.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-99652852163000.0,15687837.2801,-99652850620000.0,-99652834630200.0,-99652872781700.0,-99652869565200.0,-99652836920900.0,4.0,246108238528000.0,0.111290322581,3.4776821570799994e-14,0.111109748728,618,0.111103979461,0.00137384956709
720.0,-154.0,-5601.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,330758.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-99838289650400.0,40520613.5579,-99838272195000.0,-99838264067800.0,-99838350143900.0,-99838338617300.0,-99838265121200.0,4.0,1641920123110000.0,0.111290322581,3.4776821570799994e-14,0.111109748728,719,0.111103979461,0.00137384956709
720.0,-85.0,-3870.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,330758.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-100023714255000.0,21728964.9102,-100023705849000.0,-100023699318000.0,-100023746003000.0,-100023740684000.0,-100023699593000.0,4.0,472147916069000.0,0.0556451612903,3.4776821570799994e-14,0.111109748728,820,0.111103979461,0.000686924783546
720.0,-636.0,-17719.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,330758.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-100170430157000.0,2939034.21823,-100170429457000.0,-100170427470000.0,-100170434242000.0,-100170433632000.0,-100170427661000.0,4.0,8637922135940.0,0.111290322581,3.4776821570799994e-14,0.111109748728,12,0.0555519897304,0.000686924783546
720.0,-567.0,-15988.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,330758.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-100355873558000.0,4105065.93208,-100355874470000.0,-100355867819000.0,-100355877474000.0,-100355877107000.0,-100355868733000.0,4.0,16851566306700.0,0.111290322581,3.4776821570799994e-14,0.111109748728,113,0.111103979461,0.00137384956709
720.0,-498.0,-14257.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,330758.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-100541315136000.0,3477268.65811,-100541313979000.0,-100541312489000.0,-100541320097000.0,-100541319328000.0,-100541312563000.0,4.0,12091397320700.0,0.110483870968,3.4776821570799994e-14,0.111109748728,214,0.111103979461,0.00136389413545
720.0,-430.0,-12526.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-107315548877000.0,11067227.6742,-107315551323000.0,-107315533893000.0,-107315558969000.0,-107315558395000.0,-107315535935000.0,4.0,122483528392000.0,0.110483870968,3.4776821570799994e-14,0.0555541185209,305,0.111136071887,0.000682134767588
720.0,-361.0,-10794.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-107438607623000.0,21050416.5428,-107438609108000.0,-107438580474000.0,-107438631803000.0,-107438628589000.0,-107438584578000.0,4.0,443120036624000.0,0.111290322581,3.4776821570799994e-14,0.0555541185209,406,0.111136071887,0.000687113853483
720.0,-292.0,-9063.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-107624027377000.0,8046426.62573,-107624027301000.0,-107624019632000.0,-107624035275000.0,-107624034978000.0,-107624019883000.0,4.0,64744981443200.0,0.111290322581,3.4776821570799994e-14,0.0555541185209,507,0.111103979461,0.000686915437701
720.0,-223.0,-7332.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-107809468845000.0,18674653.3864,-107809461916000.0,-107809455200000.0,-107809496348000.0,-107809491476000.0,-107809455915000.0,4.0,348742679103000.0,0.111290322581,3.4776821570799994e-14,0.0555541185209,608,0.111103979461,0.000686915437701
720.0,-154.0,-5601.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-107994913166000.0,27127187.7052,-107994910638000.0,-107994885727000.0,-107994945661000.0,-107994942492000.0,-107994887379000.0,4.0,735884312792000.0,0.111290322581,3.4776821570799994e-14,0.0555541185209,709,0.111103979461,0.000686915437701
720.0,-85.0,-3870.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-108180341693000.0,31440685.5131,-108180331249000.0,-108180317361000.0,-108180386910000.0,-108180379677000.0,-108180318328000.0,4.0,988516705532000.0,0.0556451612903,3.4776821570799994e-14,0.0555541185209,810,0.111103979461,0.00034345771885
720.0,-636.0,-17719.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-108327047226000.0,1109744.60894,-108327047181000.0,-108327045981000.0,-108327048560000.0,-108327048417000.0,-108327046097000.0,4.0,1231533097060.0,0.111290322581,3.4776821570799994e-14,0.0555541185209,2,0.0555519897304,0.00034345771885
720.0,-567.0,-15988.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-108512495508000.0,8969653.7458,-108512494697000.0,-108512487375000.0,-108512505264000.0,-108512504620000.0,-108512487532000.0,4.0,80454688319500.0,0.111290322581,3.4776821570799994e-14,0.0555541185209,103,0.111103979461,0.000686915437701
720.0,-498.0,-14257.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-108697940101000.0,7564538.00326,-108697937891000.0,-108697934293000.0,-108697950329000.0,-108697948978000.0,-108697934318000.0,4.0,57222235202700.0,0.110483870968,3.4776821570799994e-14,0.0555541185209,204,0.111103979461,0.000681937789602
720.0,-430.0,-14257.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,2976819.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-141899842413000.0,6648642.70367,-141899843520000.0,-141899833944000.0,-141899848666000.0,-141899848361000.0,-141899834914000.0,4.0,44204449801000.0,0.110483870968,3.4776821570799994e-14,0.0555556302067,295,0.111103979461,0.000681956345844
720.0,-361.0,-12526.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,2976819.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-142085289729000.0,12115573.5832,-142085289411000.0,-142085276401000.0,-142085303692000.0,-142085302422000.0,-142085277481000.0,4.0,146787123251000.0,0.111290322581,3.4776821570799994e-14,0.0555556302067,396,0.111136071887,0.000687132550572
720.0,-292.0,-10794.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,2976819.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-142208333424000.0,12517136.6669,-142208328188000.0,-142208325278000.0,-142208352043000.0,-142208348621000.0,-142208325558000.0,4.0,156678710337000.0,0.111290322581,3.4776821570799994e-14,0.0555556302067,497,0.111136071887,0.000687132550572
720.0,-223.0,-9063.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,2976819.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-142393790961000.0,25250614.4341,-142393790128000.0,-142393761619000.0,-142393821968000.0,-142393818193000.0,-142393764895000.0,4.0,637593529302000.0,0.111290322581,3.4776821570799994e-14,0.0555556302067,598,0.111103979461,0.00068693412939
720.0,-154.0,-7332.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,2976819.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-142579256081000.0,26704782.1637,-142579247881000.0,-142579233734000.0,-142579294830000.0,-142579288001000.0,-142579235642000.0,4.0,713145390411000.0,0.111290322581,3.4776821570799994e-14,0.0555556302067,699,0.111103979461,0.00068693412939
720.0,-85.0,-5601.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,2976819.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-142764654337000.0,15317392.7747,-142764649629000.0,-142764641614000.0,-142764676476000.0,-142764672740000.0,-142764642525000.0,4.0,234622521414000.0,0.0556451612903,3.4776821570799994e-14,0.0555556302067,800,0.111103979461,0.000343467064695
720.0,-567.0,-17719.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,2976819.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-143096795447000.0,2689387.79127,-143096795925000.0,-143096791830000.0,-143096798110000.0,-143096797892000.0,-143096792335000.0,4.0,7232806691810.0,0.111290322581,3.4776821570799994e-14,0.0555556302067,93,0.0555519897304,0.000343467064695
720.0,-498.0,-15988.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,2976819.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-143282246227000.0,11951479.7331,-143282241609000.0,-143282237747000.0,-143282263945000.0,-143282260609000.0,-143282238312000.0,4.0,142837867811000.0,0.110483870968,3.4776821570799994e-14,0.0555556302067,194,0.111103979461,0.000681956345844
720.0,-430.0,-14257.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,2646062.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-150056682825000.0,11505180.3088,-150056680799000.0,-150056671193000.0,-150056698508000.0,-150056696145000.0,-150056672341000.0,4.0,132369173937000.0,0.110483870968,3.4776821570799994e-14,0.111111428379,285,0.111103979461,0.00136391475349
720.0,-361.0,-12526.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,2646062.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-150242125782000.0,12153719.5834,-150242125009000.0,-150242112993000.0,-150242140117000.0,-150242138756000.0,-150242113890000.0,4.0,147712899712000.0,0.111290322581,3.4776821570799994e-14,0.111111428379,386,0.111136071887,0.0013742671786
720.0,-292.0,-10794.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,2646062.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-150365179375000.0,3890546.58843,-150365180035000.0,-150365174059000.0,-150365183370000.0,-150365182930000.0,-150365174896000.0,4.0,15136352756800.0,0.111290322581,3.4776821570799994e-14,0.111111428379,487,0.111136071887,0.0013742671786
720.0,-223.0,-9063.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,2646062.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-150550622669000.0,29148902.5203,-150550611003000.0,-150550602898000.0,-150550665773000.0,-150550658118000.0,-150550603553000.0,4.0,849658518138000.0,0.111290322581,3.4776821570799994e-14,0.111111428379,588,0.111103979461,0.00137387033564
720.0,-154.0,-7332.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,2646062.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-150736085773000.0,13551854.0209,-150736080552000.0,-150736076607000.0,-150736105380000.0,-150736102217000.0,-150736076637000.0,4.0,183652747403000.0,0.111290322581,3.4776821570799994e-14,0.111111428379,689,0.111103979461,0.00137387033564
720.0,-85.0,-5601.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,2646062.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-150921479828000.0,9648330.05782,-150921478900000.0,-150921469558000.0,-150921491954000.0,-150921490526000.0,-150921470429000.0,4.0,93090272904700.0,0.0556451612903,3.4776821570799994e-14,0.111111428379,790,0.111103979461,0.000686935167818
720.0,-567.0,-17719.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,2646062.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-151253640371000.0,5384467.87189,-151253640281000.0,-151253634141000.0,-151253646782000.0,-151253646088000.0,-151253634780000.0,4.0,28992494263400.0,0.111290322581,3.4776821570799994e-14,0.111111428379,83,0.0555519897304,0.000686935167818
720.0,-498.0,-15988.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,2646062.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-151439081360000.0,3216766.1322,-151439081614000.0,-151439077270000.0,-151439084940000.0,-151439084565000.0,-151439077798000.0,4.0,10347584349300.0,0.110483870968,3.4776821570799994e-14,0.111111428379,184,0.111103979461,0.00136391475349
720.0,-430.0,-14257.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,2315304.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-158213556368000.0,17320821.2903,-158213553720000.0,-158213540958000.0,-158213577074000.0,-158213575143000.0,-158213541300000.0,4.0,300010850170000.0,0.110483870968,3.4776821570799994e-14,0.111111596344,275,0.111103979461,0.0013639168153
720.0,-361.0,-12526.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,2315304.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-158398995892000.0,15426401.6005,-158398997151000.0,-158398979359000.0,-158399009908000.0,-158399009641000.0,-158398980382000.0,4.0,237973866340000.0,0.111290322581,3.4776821570799994e-14,0.111111596344,376,0.111136071887,0.00137426925605
720.0,-292.0,-10794.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,2315304.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-158522048171000.0,7004207.45267,-158522048247000.0,-158522041112000.0,-158522055080000.0,-158522054802000.0,-158522041435000.0,4.0,49058922040100.0,0.111290322581,3.4776821570799994e-14,0.111111596344,477,0.111136071887,0.00137426925605
720.0,-223.0,-9063.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,2315304.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-158707486123000.0,15005564.0706,-158707485657000.0,-158707471308000.0,-158707501871000.0,-158707500967000.0,-158707471932000.0,4.0,225166953076000.0,0.111290322581,3.4776821570799994e-14,0.111111596344,578,0.111103979461,0.00137387241249
720.0,-154.0,-7332.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,2315304.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-158892934008000.0,16575766.1918,-158892934096000.0,-158892914400000.0,-158892953440000.0,-158892951374000.0,-158892916518000.0,4.0,274756024846000.0,0.111290322581,3.4776821570799994e-14,0.111111596344,679,0.111103979461,0.00137387241249
720.0,-85.0,-5601.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,2315304.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-159078340258000.0,3708032.39963,-159078340643000.0,-159078335366000.0,-159078344382000.0,-159078343831000.0,-159078336147000.0,4.0,13749504276700.0,0.0556451612903,3.4776821570799994e-14,0.111111596344,780,0.111103979461,0.000686936206245
720.0,-567.0,-17719.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,2315304.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-159410503675000.0,2616655.68262,-159410502413000.0,-159410502277000.0,-159410507598000.0,-159410506831000.0,-159410502287000.0,4.0,6846886961410.0,0.111290322581,3.4776821570799994e-14,0.111111596344,73,0.0555519897304,0.000686936206245
720.0,-498.0,-15988.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,2315304.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-159595968668000.0,18534455.4362,-159595970986000.0,-159595948011000.0,-159595984689000.0,-159595984579000.0,-159595949512000.0,4.0,343526038315000.0,0.110483870968,3.4776821570799994e-14,0.111111596344,174,0.111103979461,0.0013639168153
720.0,-430.0,-14257.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,1984546.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-166370404917000.0,3710382.75126,-166370404270000.0,-166370401203000.0,-166370409927000.0,-166370409211000.0,-166370401530000.0,4.0,13766940160800.0,0.110483870968,3.4776821570799994e-14,0.111111428379,265,0.111103979461,0.00136391475349
720.0,-361.0,-12526.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,1984546.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-166555867316000.0,23932419.1668,-166555858551000.0,-166555850289000.0,-166555901872000.0,-166555896326000.0,-166555850576000.0,4.0,572760687174000.0,0.111290322581,3.4776821570799994e-14,0.111111428379,366,0.111136071887,0.0013742671786
720.0,-292.0,-10794.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,1984546.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-166678928072000.0,22559825.3719,-166678926156000.0,-166678902542000.0,-166678957434000.0,-166678952993000.0,-166678905834000.0,4.0,508945720810000.0,0.111290322581,3.4776821570799994e-14,0.111111428379,467,0.111136071887,0.0013742671786
720.0,-223.0,-9063.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,1984546.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-166864369306000.0,12087546.4669,-166864367938000.0,-166864358533000.0,-166864382814000.0,-166864381820000.0,-166864358707000.0,4.0,146108779589000.0,0.111290322581,3.4776821570799994e-14,0.111111428379,568,0.111103979461,0.00137387033564
720.0,-154.0,-7332.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,1984546.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-167049809004000.0,13991413.289,-167049810984000.0,-167049793165000.0,-167049820881000.0,-167049820849000.0,-167049794385000.0,4.0,195759645823000.0,0.111290322581,3.4776821570799994e-14,0.111111428379,669,0.111103979461,0.00137387033564
720.0,-85.0,-5601.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,1984546.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-167235223967000.0,17706935.7307,-167235220485000.0,-167235206790000.0,-167235248108000.0,-167235244623000.0,-167235208186000.0,4.0,313535572970000.0,0.0556451612903,3.4776821570799994e-14,0.111111428379,770,0.111103979461,0.000686935167818
720.0,-567.0,-17719.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,1984546.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-167567370947000.0,5966645.52435,-167567369300000.0,-167567365733000.0,-167567379453000.0,-167567378074000.0,-167567366124000.0,4.0,35600858813300.0,0.111290322581,3.4776821570799994e-14,0.111111428379,63,0.0555519897304,0.000686935167818
720.0,-498.0,-15988.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,1984546.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-167752809116000.0,2856415.15684,-167752808751000.0,-167752806123000.0,-167752812838000.0,-167752812350000.0,-167752806392000.0,4.0,8159107548210.0,0.110483870968,3.4776821570799994e-14,0.111111428379,164,0.111103979461,0.00136391475349
720.0,-430.0,-14257.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,1653789.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-174527259732000.0,12084707.3325,-174527262085000.0,-174527244101000.0,-174527270655000.0,-174527270214000.0,-174527245954000.0,4.0,146040151311000.0,0.110483870968,3.4776821570799994e-14,0.111111428379,255,0.111103979461,0.00136391475349
720.0,-361.0,-12526.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,1653789.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-174712704421000.0,27044415.6875,-174712694938000.0,-174712684293000.0,-174712743515000.0,-174712737182000.0,-174712684935000.0,4.0,731400419880000.0,0.111290322581,3.4776821570799994e-14,0.111111428379,356,0.111136071887,0.0013742671786
720.0,-292.0,-10794.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,1653789.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-174835747803000.0,9613568.06888,-174835746298000.0,-174835738571000.0,-174835760046000.0,-174835758635000.0,-174835739079000.0,4.0,92420691015000.0,0.111290322581,3.4776821570799994e-14,0.111111428379,457,0.111136071887,0.0013742671786
720.0,-223.0,-9063.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,1653789.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-175021182438000.0,8377222.10606,-175021179307000.0,-175021176616000.0,-175021194521000.0,-175021192591000.0,-175021176667000.0,4.0,70177850214200.0,0.111290322581,3.4776821570799994e-14,0.111111428379,558,0.111103979461,0.00137387033564
720.0,-154.0,-7332.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,1653789.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-175206632020000.0,25351221.5895,-175206623066000.0,-175206612695000.0,-175206669250000.0,-175206662626000.0,-175206613947000.0,4.0,642684436079000.0,0.111290322581,3.4776821570799994e-14,0.111111428379,659,0.111103979461,0.00137387033564
720.0,-85.0,-5601.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,1653789.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-175392070999000.0,19763545.6831,-175392067182000.0,-175392053485000.0,-175392096147000.0,-175392093315000.0,-175392054026000.0,4.0,390597737966000.0,0.0556451612903,3.4776821570799994e-14,0.111111428379,760,0.111103979461,0.000686935167818
720.0,-567.0,-17719.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,1653789.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-175724209236000.0,3425377.71131,-175724207809000.0,-175724207008000.0,-175724214318000.0,-175724213403000.0,-175724207067000.0,4.0,11733212465100.0,0.111290322581,3.4776821570799994e-14,0.111111428379,53,0.0555519897304,0.000686935167818
720.0,-498.0,-15988.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,1653789.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-175909653286000.0,4276990.87151,-175909653090000.0,-175909648645000.0,-175909658320000.0,-175909657834000.0,-175909649013000.0,4.0,18292650915000.0,0.110483870968,3.4776821570799994e-14,0.111111428379,154,0.111103979461,0.00136391475349
720.0,-430.0,-14257.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,1323031.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-182684124960000.0,11103144.2693,-182684125626000.0,-182684114045000.0,-182684134544000.0,-182684134539000.0,-182684114449000.0,4.0,123279812665000.0,0.110483870968,3.4776821570799994e-14,0.111111596344,245,0.111103979461,0.0013639168153
