smr_capacity,htse_capacity,meoh_capacity,electricity_market_capacity,naphtha_market_capacity,jet_fuel_market_capacity,diesel_market_capacity,h2_storage_capacity,h2_import_capacity,h2_export_capacity,scenario_label,location_label,fuel_region_label,co2_location_label,mean_NPV,std_NPV,med_NPV,max_NPV,min_NPV,perc_5_NPV,perc_95_NPV,samp_NPV,var_NPV,ProbabilityWeight-meoh_capacity,PointProbability,prefix,ProbabilityWeight,ProbabilityWeight-h2_storage_capacity,ProbabilityWeight-htse_capacity
480.0,-101.3,-10730.5,-1e+200,-1e+200,-1e+200,-1e+200,110371.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-509250118671000.0,641667.849287,-509250118671000.0,-509250118217000.0,-509250119124000.0,-509250119079000.0,-509250118262000.0,2.0,411737628808.0,0.0714285714286,1.07010398565e-12,241,0.00145815485623,0.142861580758,0.142894736842
480.0,-101.3,-10730.5,-1e+200,-1e+200,-1e+200,-1e+200,147161.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-509250136553000.0,470357.310379,-509250136553000.0,-509250136221000.0,-509250136886000.0,-509250136853000.0,-509250136254000.0,2.0,221235999427.0,0.0714285714286,1.07010398565e-12,305,0.00145817467351,0.14286352234,0.142894736842
480.0,-47.0,-9366.3,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-509272515720000.0,831832.683407,-509272515720000.0,-509272515132000.0,-509272516308000.0,-509272516249000.0,-509272515190000.0,2.0,691945613185.0,0.142857142857,1.07010398565e-12,58,0.0007288792554,0.0714113745622,0.0714473684211
480.0,-47.0,-9366.3,-1e+200,-1e+200,-1e+200,-1e+200,36790.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-509272534412000.0,1264559.00833,-509272534412000.0,-509272533518000.0,-509272535306000.0,-509272535217000.0,-509272533607000.0,2.0,1599109485550.0,0.142857142857,1.07010398565e-12,122,0.00145797650079,0.142844106523,0.0714473684211
480.0,-47.0,-9366.3,-1e+200,-1e+200,-1e+200,-1e+200,73581.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-509272551111000.0,1308320.12344,-509272551111000.0,-509272550186000.0,-509272552036000.0,-509272551944000.0,-509272550279000.0,2.0,1711701545410.0,0.142857142857,1.07010398565e-12,186,0.00145817467351,0.14286352234,0.0714473684211
480.0,-47.0,-9366.3,-1e+200,-1e+200,-1e+200,-1e+200,110371.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-509272567898000.0,90757.8624721,-509272567898000.0,-509272567833000.0,-509272567962000.0,-509272567955000.0,-509272567840000.0,2.0,8236989600.5,0.142857142857,1.07010398565e-12,250,0.00145815485623,0.142861580758,0.0714473684211
480.0,-47.0,-10730.5,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-594151049266000.0,961304.156014,-594151049266000.0,-594151048586000.0,-594151049945000.0,-594151049877000.0,-594151048654000.0,2.0,924105680369.0,0.0714285714286,1.07010398565e-12,57,0.0003644396277,0.0714113745622,0.0714473684211
480.0,-47.0,-10730.5,-1e+200,-1e+200,-1e+200,-1e+200,36790.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-594151066301000.0,859409.096573,-594151066301000.0,-594151065693000.0,-594151066909000.0,-594151066848000.0,-594151065754000.0,2.0,738583995272.0,0.0714285714286,1.07010398565e-12,121,0.000728988250394,0.142844106523,0.0714473684211
480.0,-47.0,-10730.5,-1e+200,-1e+200,-1e+200,-1e+200,73581.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-594151083000000.0,362526.222093,-594151083000000.0,-594151082744000.0,-594151083257000.0,-594151083231000.0,-594151082770000.0,2.0,131425261705.0,0.0714285714286,1.07010398565e-12,185,0.000729087336753,0.14286352234,0.0714473684211
480.0,-47.0,-10730.5,-1e+200,-1e+200,-1e+200,-1e+200,110371.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-594151100440000.0,3189234.63542,-594151100440000.0,-594151098185000.0,-594151102695000.0,-594151102470000.0,-594151098411000.0,2.0,10171217559800.0,0.0714285714286,1.07010398565e-12,249,0.000729077428117,0.142861580758,0.0714473684211
