smr_capacity,htse_capacity,ft_capacity,ft_elec_consumption_capacity,electricity_market_capacity,naphtha_market_capacity,jet_fuel_market_capacity,diesel_market_capacity,h2_storage_capacity,h2_import_capacity,h2_export_capacity,scenario_label,location_label,fuel_region_label,co2_location_label,mean_NPV,std_NPV,med_NPV,max_NPV,min_NPV,perc_5_NPV,perc_95_NPV,samp_NPV,var_NPV,PointProbability,ProbabilityWeight-h2_storage_capacity,ProbabilityWeight-htse_capacity,ProbabilityWeight,prefix,ProbabilityWeight-ft_capacity
720.0,-223.0,-15988.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,4630608.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-578864522892000.0,36414756.354,-578864522141000.0,-578864469799000.0,-578864583658000.0,-578864571102000.0,-578864476202000.0,10.0,1326034480320000.0,1.73883786583e-14,0.111111223088,0.111290322581,0.00137386779725,178,0.111103979461
720.0,-154.0,-14257.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,4630608.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-579065631786000.0,25227957.1115,-579065632505000.0,-579065591409000.0,-579065667307000.0,-579065666233000.0,-579065595926000.0,10.0,636449820018000.0,1.73883786583e-14,0.111111223088,0.111290322581,0.00137386779725,279,0.111103979461
720.0,-85.0,-12526.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,4630608.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-579266709091000.0,39221442.8198,-579266707160000.0,-579266662155000.0,-579266773164000.0,-579266764882000.0,-579266665423000.0,10.0,1538321576870000.0,1.73883786583e-14,0.111111223088,0.0556451612903,0.000687132319742,380,0.111136071887
720.0,-361.0,-17719.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-585187686147000.0,15156131.0691,-585187684148000.0,-585187667585000.0,-585187708722000.0,-585187707814000.0,-585187667700000.0,10.0,229708308982000.0,1.73883786583e-14,0.0555547717199,0.111290322581,0.000343461757187,6,0.0555519897304
720.0,-292.0,-15988.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-585388805142000.0,18296578.4466,-585388805709000.0,-585388773556000.0,-585388835571000.0,-585388828939000.0,-585388778301000.0,10.0,334764782854000.0,1.73883786583e-14,0.0555547717199,0.111290322581,0.000686923514375,107,0.111103979461
720.0,-223.0,-14257.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-585589882097000.0,29203719.1174,-585589881487000.0,-585589824894000.0,-585589917941000.0,-585589915039000.0,-585589839998000.0,10.0,852857210290000.0,1.73883786583e-14,0.0555547717199,0.111290322581,0.000686923514375,208,0.111103979461
720.0,-154.0,-12526.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-585790953551000.0,31508384.7858,-585790960838000.0,-585790898926000.0,-585790998198000.0,-585790992603000.0,-585790903040000.0,10.0,992778311812000.0,1.73883786583e-14,0.0555547717199,0.111290322581,0.00068712193249,309,0.111136071887
720.0,-85.0,-10794.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-585924374692000.0,32777264.5925,-585924375339000.0,-585924330681000.0,-585924427095000.0,-585924424780000.0,-585924332764000.0,10.0,1074349074160000.0,1.73883786583e-14,0.0555547717199,0.0556451612903,0.000343560966245,410,0.111136071887
720.0,-292.0,-17719.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,3969093.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-596359240165000.0,15749317.3231,-596359238973000.0,-596359210699000.0,-596359260914000.0,-596359260205000.0,-596359218618000.0,10.0,248040996144000.0,1.73883786583e-14,0.11111130707,0.111290322581,0.00068693441784,67,0.0555519897304
720.0,-223.0,-15988.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,3969093.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-596560309549000.0,13906779.4481,-596560308109000.0,-596560287274000.0,-596560333739000.0,-596560328825000.0,-596560289461000.0,10.0,193398514617000.0,1.73883786583e-14,0.11111130707,0.111290322581,0.00137386883568,168,0.111103979461
720.0,-154.0,-14257.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,3969093.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-596761401973000.0,31334798.2285,-596761401502000.0,-596761349490000.0,-596761449632000.0,-596761442889000.0,-596761354252000.0,10.0,981869580022000.0,1.73883786583e-14,0.11111130707,0.111290322581,0.00137386883568,269,0.111103979461
720.0,-85.0,-12526.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,3969093.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-596962506270000.0,44904955.4809,-596962501428000.0,-596962402818000.0,-596962561596000.0,-596962561387000.0,-596962440913000.0,10.0,2016455026740000.0,1.73883786583e-14,0.11111130707,0.0556451612903,0.000687132839105,370,0.111136071887
720.0,-292.0,-17719.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,3307577.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-614055038402000.0,25402527.8825,-614055038680000.0,-614054991872000.0,-614055084450000.0,-614055075053000.0,-614055001436000.0,10.0,645288422823000.0,1.73883786583e-14,0.11111130707,0.111290322581,0.00068693441784,57,0.0555519897304
720.0,-223.0,-15988.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,3307577.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-614256115056000.0,26780592.4944,-614256119984000.0,-614256050823000.0,-614256151783000.0,-614256144535000.0,-614256074626000.0,10.0,717200134353000.0,1.73883786583e-14,0.11111130707,0.111290322581,0.00137386883568,158,0.111103979461
720.0,-154.0,-14257.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,3307577.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-614457209874000.0,31884202.6984,-614457212390000.0,-614457156804000.0,-614457254439000.0,-614457252172000.0,-614457166203000.0,10.0,1016602381710000.0,1.73883786583e-14,0.11111130707,0.111290322581,0.00137386883568,259,0.111103979461
720.0,-85.0,-12526.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,3307577.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-614658282462000.0,30400902.0053,-614658285764000.0,-614658233172000.0,-614658320070000.0,-614658317943000.0,-614658236095000.0,10.0,924214842734000.0,1.73883786583e-14,0.11111130707,0.0556451612903,0.000687132839105,360,0.111136071887
720.0,-292.0,-17719.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,2646062.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-631750813094000.0,17607629.0451,-631750813593000.0,-631750787470000.0,-631750839515000.0,-631750836606000.0,-631750787869000.0,10.0,310028600590000.0,1.73883786583e-14,0.11111130707,0.111290322581,0.00068693441784,47,0.0555519897304
720.0,-223.0,-15988.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,2646062.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-631951908651000.0,23873397.7234,-631951912488000.0,-631951871627000.0,-631951947259000.0,-631951941016000.0,-631951877286000.0,10.0,569939118859000.0,1.73883786583e-14,0.11111130707,0.111290322581,0.00137386883568,148,0.111103979461
720.0,-154.0,-14257.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,2646062.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-632153003989000.0,46980531.3983,-632153017711000.0,-632152901288000.0,-632153078951000.0,-632153056822000.0,-632152930451000.0,10.0,2207170330470000.0,1.73883786583e-14,0.11111130707,0.111290322581,0.00137386883568,249,0.111103979461
720.0,-85.0,-12526.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,2646062.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-632354096226000.0,41866182.549,-632354102231000.0,-632354028948000.0,-632354142424000.0,-632354139768000.0,-632354031865000.0,10.0,1752777241230000.0,1.73883786583e-14,0.11111130707,0.0556451612903,0.000687132839105,350,0.111136071887
720.0,-292.0,-17719.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,1984546.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-649446633075000.0,17895645.4496,-649446634760000.0,-649446601291000.0,-649446659203000.0,-649446655553000.0,-649446607154000.0,10.0,320254126058000.0,1.73883786583e-14,0.11111130707,0.111290322581,0.00068693441784,37,0.0555519897304
720.0,-223.0,-15988.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,1984546.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-649647714867000.0,26960448.8867,-649647723124000.0,-649647668155000.0,-649647751501000.0,-649647743644000.0,-649647671696000.0,10.0,726865804175000.0,1.73883786583e-14,0.11111130707,0.111290322581,0.00137386883568,138,0.111103979461
720.0,-154.0,-14257.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,1984546.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-649848817510000.0,25252130.8786,-649848817331000.0,-649848789488000.0,-649848851611000.0,-649848848596000.0,-649848789918000.0,10.0,637670113908000.0,1.73883786583e-14,0.11111130707,0.111290322581,0.00137386883568,239,0.111103979461
720.0,-85.0,-12526.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,1984546.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-650049907210000.0,33218826.0972,-650049897723000.0,-650049859489000.0,-650049960359000.0,-650049954252000.0,-650049862218000.0,10.0,1103490407280000.0,1.73883786583e-14,0.11111130707,0.0556451612903,0.000687132839105,340,0.111136071887
720.0,-223.0,-17719.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,5953639.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-660617902450000.0,26490678.2198,-660617897456000.0,-660617870045000.0,-660617942369000.0,-660617942268000.0,-660617872186000.0,10.0,701756032543000.0,1.73883786583e-14,0.0555556955262,0.111290322581,0.000343467468526,98,0.0555519897304
720.0,-154.0,-15988.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,5953639.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-660818989306000.0,32260753.9273,-660818979949000.0,-660818966070000.0,-660819075225000.0,-660819040930000.0,-660818966690000.0,10.0,1040756243960000.0,1.73883786583e-14,0.0555556955262,0.111290322581,0.000686934937053,199,0.111103979461
720.0,-85.0,-14257.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,5953639.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-661020076589000.0,39661253.5308,-661020072455000.0,-661020021480000.0,-661020147967000.0,-661020139733000.0,-661020031659000.0,10.0,1573015031640000.0,1.73883786583e-14,0.0555556955262,0.0556451612903,0.000343467468526,300,0.111103979461
720.0,-292.0,-17719.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,1323031.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-667142422525000.0,31961942.9605,-667142415504000.0,-667142372690000.0,-667142477625000.0,-667142473374000.0,-667142383389000.0,10.0,1021565797810000.0,1.73883786583e-14,0.11111130707,0.111290322581,0.00068693441784,27,0.0555519897304
720.0,-223.0,-15988.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,1323031.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-667343500557000.0,29682107.3875,-667343492118000.0,-667343471616000.0,-667343574516000.0,-667343548430000.0,-667343474367000.0,10.0,881027498964000.0,1.73883786583e-14,0.11111130707,0.111290322581,0.00137386883568,128,0.111103979461
720.0,-154.0,-14257.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,1323031.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-667544598257000.0,21330584.3666,-667544597571000.0,-667544557166000.0,-667544633497000.0,-667544628846000.0,-667544567816000.0,10.0,454993829421000.0,1.73883786583e-14,0.11111130707,0.111290322581,0.00137386883568,229,0.111103979461
720.0,-85.0,-12526.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,1323031.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-667745685835000.0,50192255.7515,-667745680504000.0,-667745605475000.0,-667745768996000.0,-667745754299000.0,-667745616865000.0,10.0,2519262537420000.0,1.73883786583e-14,0.11111130707,0.0556451612903,0.000687132839105,330,0.111136071887
720.0,-223.0,-17719.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,5292123.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-678313733371000.0,28710791.9581,-678313740489000.0,-678313672001000.0,-678313769527000.0,-678313763982000.0,-678313683630000.0,10.0,824309574861000.0,1.73883786583e-14,0.11111130707,0.111290322581,0.00068693441784,88,0.0555519897304
720.0,-154.0,-15988.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,5292123.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-678514789376000.0,44845038.9523,-678514788108000.0,-678514721459000.0,-678514858743000.0,-678514852074000.0,-678514734500000.0,10.0,2011077518630000.0,1.73883786583e-14,0.11111130707,0.111290322581,0.00137386883568,189,0.111103979461
720.0,-85.0,-14257.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,5292123.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-678715891373000.0,25985153.3854,-678715896892000.0,-678715853697000.0,-678715929146000.0,-678715922873000.0,-678715855759000.0,10.0,675228196460000.0,1.73883786583e-14,0.11111130707,0.0556451612903,0.00068693441784,290,0.111103979461
720.0,-292.0,-17719.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,661515.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-684838238561000.0,22162125.8907,-684838235920000.0,-684838197288000.0,-684838281887000.0,-684838270299000.0,-684838210760000.0,10.0,491159823996000.0,1.73883786583e-14,0.111110467246,0.111290322581,0.000686929225714,17,0.0555519897304
720.0,-223.0,-15988.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,661515.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-685039317473000.0,39807071.0447,-685039312023000.0,-685039249315000.0,-685039382782000.0,-685039375815000.0,-685039262232000.0,10.0,1584602905160000.0,1.73883786583e-14,0.111110467246,0.111290322581,0.00137385845143,118,0.111103979461
720.0,-154.0,-14257.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,661515.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-685240395657000.0,34937219.6599,-685240398942000.0,-685240344810000.0,-685240446642000.0,-685240441981000.0,-685240347281000.0,10.0,1220609317560000.0,1.73883786583e-14,0.111110467246,0.111290322581,0.00137385845143,219,0.111103979461
720.0,-85.0,-12526.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,661515.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-685441469464000.0,33158185.1402,-685441459162000.0,-685441417326000.0,-685441518289000.0,-685441518228000.0,-685441429501000.0,10.0,1099465241790000.0,1.73883786583e-14,0.111110467246,0.0556451612903,0.000687127645479,320,0.111136071887
720.0,-223.0,-17719.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,4630608.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-696009489753000.0,29438063.1785,-696009498633000.0,-696009435133000.0,-696009522590000.0,-696009519819000.0,-696009443456000.0,10.0,866599563701000.0,1.73883786583e-14,0.111111223088,0.111290322581,0.000686933898627,78,0.0555519897304
720.0,-154.0,-15988.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,4630608.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-696210591423000.0,27054127.9967,-696210584198000.0,-696210568557000.0,-696210656094000.0,-696210640313000.0,-696210569654000.0,10.0,731925841663000.0,1.73883786583e-14,0.111111223088,0.111290322581,0.00137386779725,179,0.111103979461
720.0,-85.0,-14257.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,4630608.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-696411682881000.0,32713299.3302,-696411672108000.0,-696411635304000.0,-696411727720000.0,-696411725363000.0,-696411644145000.0,10.0,1070159953070000.0,1.73883786583e-14,0.111111223088,0.0556451612903,0.000686933898627,280,0.111103979461
720.0,-292.0,-17719.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-702533739028000.0,19514454.2419,-702533742021000.0,-702533704557000.0,-702533770682000.0,-702533765423000.0,-702533708811000.0,10.0,380813924361000.0,1.73883786583e-14,0.0555547717199,0.111290322581,0.000343461757187,7,0.0555519897304
720.0,-223.0,-15988.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-702734828776000.0,36124545.0164,-702734833192000.0,-702734771566000.0,-702734881571000.0,-702734878085000.0,-702734775056000.0,10.0,1304982752640000.0,1.73883786583e-14,0.0555547717199,0.111290322581,0.000686923514375,108,0.111103979461
720.0,-154.0,-14257.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-702935914427000.0,49544442.4871,-702935914986000.0,-702935842246000.0,-702935984715000.0,-702935979615000.0,-702935848093000.0,10.0,2454651781360000.0,1.73883786583e-14,0.0555547717199,0.111290322581,0.000686923514375,209,0.111103979461
720.0,-85.0,-12526.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-703137000201000.0,55596989.5712,-703137014135000.0,-703136905040000.0,-703137065346000.0,-703137063228000.0,-703136918322000.0,10.0,3091025249380000.0,1.73883786583e-14,0.0555547717199,0.0556451612903,0.000343560966245,310,0.111136071887
720.0,-223.0,-17719.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,3969093.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-713705288213000.0,24626011.4636,-713705290186000.0,-713705235861000.0,-713705329183000.0,-713705318029000.0,-713705250777000.0,10.0,606440440607000.0,1.73883786583e-14,0.11111130707,0.111290322581,0.00068693441784,68,0.0555519897304
720.0,-154.0,-15988.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,3969093.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-713906382995000.0,37788870.3312,-713906384621000.0,-713906332622000.0,-713906445927000.0,-713906438372000.0,-713906334125000.0,10.0,1427998720910000.0,1.73883786583e-14,0.11111130707,0.111290322581,0.00137386883568,169,0.111103979461
720.0,-85.0,-14257.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,3969093.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-714107453578000.0,28517349.5735,-714107442784000.0,-714107425094000.0,-714107509454000.0,-714107502749000.0,-714107426561000.0,10.0,813239226695000.0,1.73883786583e-14,0.11111130707,0.0556451612903,0.00068693441784,270,0.111103979461
720.0,-223.0,-17719.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,3307577.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-731401086539000.0,26857459.4825,-731401088445000.0,-731401047307000.0,-731401138026000.0,-731401126777000.0,-731401053465000.0,10.0,721323129855000.0,1.73883786583e-14,0.11111130707,0.111290322581,0.00068693441784,58,0.0555519897304
720.0,-154.0,-15988.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,3307577.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-731602169081000.0,49812310.0754,-731602167972000.0,-731602104762000.0,-731602235692000.0,-731602234813000.0,-731602106428000.0,10.0,2481266235050000.0,1.73883786583e-14,0.11111130707,0.111290322581,0.00137386883568,159,0.111103979461
720.0,-85.0,-14257.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,3307577.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-731803276998000.0,41569315.0831,-731803284091000.0,-731803198133000.0,-731803343664000.0,-731803328900000.0,-731803215316000.0,10.0,1728007956480000.0,1.73883786583e-14,0.11111130707,0.0556451612903,0.00068693441784,260,0.111103979461
720.0,-223.0,-17719.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,2646062.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-749096882030000.0,28320093.4699,-749096876003000.0,-749096842762000.0,-749096921113000.0,-749096919065000.0,-749096847470000.0,10.0,802027694142000.0,1.73883786583e-14,0.11111130707,0.111290322581,0.00068693441784,48,0.0555519897304
720.0,-154.0,-15988.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,2646062.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-749297977987000.0,39465380.3808,-749297984797000.0,-749297895531000.0,-749298026138000.0,-749298021885000.0,-749297916101000.0,10.0,1557516248600000.0,1.73883786583e-14,0.11111130707,0.111290322581,0.00137386883568,149,0.111103979461
