npp_capacity,htse_capacity,ft_capacity,ft_elec_consumption_capacity,electricity_market_capacity,naphtha_market_capacity,jet_fuel_market_capacity,diesel_market_capacity,h2_storage_capacity,h2_import_capacity,h2_export_capacity,scenario_label,location_label,fuel_region_label,elec_data_label,mean_NPV,std_NPV,med_NPV,max_NPV,min_NPV,perc_5_NPV,perc_95_NPV,samp_NPV,var_NPV,ProbabilityWeight,ProbabilityWeight-htse_capacity,prefix,ProbabilityWeight-h2_storage_capacity,PointProbability,ProbabilityWeight-ft_capacity
1193.0,-885.0,-17217.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,528119.0,1e+200,-1e+200,ref,braidwood,illinois,covid,2346102922.38,6494545.64866,2346102922.38,2350695259.65,2341510585.11,2341969818.84,2350236025.92,2.0,42179123182500.0,0.00137176750981,0.111111111111,382,0.111113168295,8.268855378149999e-14,0.111111111111
1193.0,-785.0,-14704.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,198045.0,1e+200,-1e+200,ref,braidwood,illinois,covid,2337246916.64,7268984.38138,2337246916.64,2342386864.79,2332106968.5,2332620963.31,2341872869.98,2.0,52838133936700.0,0.00137175712,0.111111111111,433,0.11111232672,8.268855378149999e-14,0.111111111111
1193.0,-585.0,-12191.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,66015.0,1e+200,-1e+200,ref,braidwood,illinois,covid,2335333413.43,1131272.60943,2335333413.43,2336133343.96,2334533482.89,2334613475.94,2336053350.91,2.0,1279777716850.0,0.00137166361164,0.111111111111,515,0.111104752543,8.268855378149999e-14,0.111111111111
1193.0,-685.0,-14704.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,396089.0,1e+200,-1e+200,ref,braidwood,illinois,covid,2325000113.4,10512417.4293,2325000113.4,2332433515.05,2317566711.75,2318310051.92,2331690174.89,2.0,110510920207000.0,0.00137176750981,0.111111111111,464,0.111113168295,8.268855378149999e-14,0.111111111111
1193.0,-985.0,-17217.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,396089.0,1e+200,-1e+200,ref,braidwood,illinois,covid,2319453519.77,1008404.40015,2319453519.77,2320166569.36,2318740470.19,2318811775.14,2320095264.41,2.0,1016879434240.0,0.000685883754906,0.0555555555556,361,0.111113168295,8.268855378149999e-14,0.111111111111
1193.0,-885.0,-14704.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,66015.0,1e+200,-1e+200,ref,braidwood,illinois,covid,2316723507.4,4648710.66248,2316723507.4,2320010642.23,2313436372.56,2313765086.05,2319681928.75,2.0,21610510823400.0,0.00137166361164,0.111111111111,412,0.111104752543,8.268855378149999e-14,0.111111111111
1193.0,-885.0,-17217.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,594134.0,1e+200,-1e+200,ref,braidwood,illinois,covid,2312015474.58,8881709.42322,2312015474.58,2318295791.54,2305735157.61,2306363189.31,2317667759.84,2.0,78884762278500.0,0.000685883754906,0.111111111111,392,0.0555565841474,8.268855378149999e-14,0.111111111111
1193.0,-785.0,-14704.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,264059.0,1e+200,-1e+200,ref,braidwood,illinois,covid,2306631276.72,5662880.44726,2306631276.72,2310635537.89,2302627015.56,2303027441.67,2310235111.77,2.0,32068214960000.0,0.00137175712,0.111111111111,443,0.11111232672,8.268855378149999e-14,0.111111111111
1193.0,-585.0,-12191.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,braidwood,illinois,covid,2302864243.86,6517749.76931,2302864243.86,2307472988.92,2298255498.8,2298716373.31,2307012114.42,2.0,42481062055400.0,0.000685779856739,0.111111111111,505,0.0555481683958,8.268855378149999e-14,0.111111111111
1193.0,-685.0,-14704.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,462104.0,1e+200,-1e+200,ref,braidwood,illinois,covid,2297946876.04,12918940.7648,2297946876.04,2307081946.66,2288811805.42,2289725312.48,2306168439.6,2.0,166899030483000.0,0.00137176750981,0.111111111111,474,0.111113168295,8.268855378149999e-14,0.111111111111
1193.0,-985.0,-17217.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,462104.0,1e+200,-1e+200,ref,braidwood,illinois,covid,2291231707.63,9465718.78592,2291231707.63,2297924981.57,2284538433.68,2285207761.08,2297255654.17,2.0,89599832134000.0,0.000685883754906,0.0555555555556,371,0.111113168295,8.268855378149999e-14,0.111111111111
1193.0,-585.0,-12191.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,132030.0,1e+200,-1e+200,ref,braidwood,illinois,covid,2289291501.13,811544.352122,2289291501.13,2289865349.65,2288717652.62,2288775037.47,2289807964.79,2.0,658604235461.0,0.00137176750981,0.111111111111,525,0.111113168295,8.268855378149999e-14,0.111111111111
1193.0,-885.0,-14704.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,132030.0,1e+200,-1e+200,ref,braidwood,illinois,covid,2287672679.99,2837404.09045,2287672679.99,2289679027.66,2285666332.32,2285866967.08,2289478392.9,2.0,8050861972490.0,0.00137176750981,0.111111111111,422,0.111113168295,8.268855378149999e-14,0.111111111111
1193.0,-785.0,-14704.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,330074.0,1e+200,-1e+200,ref,braidwood,illinois,covid,2282774207.49,1268067.27014,2282774207.49,2283670866.46,2281877548.53,2281967214.43,2283581200.56,2.0,1607994601600.0,0.00137176750981,0.111111111111,453,0.111113168295,8.268855378149999e-14,0.111111111111
1193.0,-585.0,-12191.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,198045.0,1e+200,-1e+200,ref,braidwood,illinois,covid,2279043285.83,3867317.23483,2279043285.83,2281777892.07,2276308679.59,2276582140.21,2281504431.45,2.0,14956142594800.0,0.00137175712,0.111111111111,535,0.11111232672,8.268855378149999e-14,0.111111111111
1193.0,-685.0,-14704.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,528119.0,1e+200,-1e+200,ref,braidwood,illinois,covid,2269649448.15,6217629.07219,2269649448.15,2274045975.83,2265252920.47,2265692573.24,2273606323.06,2.0,38658911279400.0,0.00137176750981,0.111111111111,484,0.111113168295,8.268855378149999e-14,0.111111111111
1193.0,-985.0,-17217.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,528119.0,1e+200,-1e+200,ref,braidwood,illinois,covid,2268192170.37,9482925.80534,2268192170.37,2274897611.51,2261486729.23,2262157273.34,2274227067.4,2.0,89925881829700.0,0.000685883754906,0.0555555555556,381,0.111113168295,8.268855378149999e-14,0.111111111111
1193.0,-785.0,-14704.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,396089.0,1e+200,-1e+200,ref,braidwood,illinois,covid,2265410910.22,2337700.91747,2265410910.22,2267063914.39,2263757906.05,2263923206.46,2266898613.97,2.0,5464845579550.0,0.00137176750981,0.111111111111,463,0.111113168295,8.268855378149999e-14,0.111111111111
1193.0,-885.0,-14704.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,198045.0,1e+200,-1e+200,ref,braidwood,illinois,covid,2262264769.28,9814727.65914,2262264769.28,2269204829.76,2255324708.8,2256018714.85,2268510823.72,2.0,96328879023100.0,0.00137175712,0.111111111111,432,0.11111232672,8.268855378149999e-14,0.111111111111
1193.0,-885.0,-14704.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,braidwood,illinois,covid,2251938762.29,3372375.79947,2251938762.29,2254323392.08,2249554132.49,2249792595.47,2254084929.1,2.0,11372918532900.0,0.000685779856739,0.111111111111,402,0.0555481683958,8.268855378149999e-14,0.111111111111
1193.0,-685.0,-14704.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,594134.0,1e+200,-1e+200,ref,braidwood,illinois,covid,2247490265.79,437933.446317,2247490265.79,2247799931.5,2247180600.08,2247211566.65,2247768964.93,2.0,191785703404.0,0.000685883754906,0.111111111111,494,0.0555565841474,8.268855378149999e-14,0.111111111111
1193.0,-685.0,-12191.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,66015.0,1e+200,-1e+200,ref,braidwood,illinois,covid,2247292470.53,8936321.82313,2247292470.53,2253611404.29,2240973536.77,2241605430.15,2252979510.92,2.0,79857847726500.0,0.00137166361164,0.111111111111,514,0.111104752543,8.268855378149999e-14,0.111111111111
1193.0,-585.0,-12191.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,264059.0,1e+200,-1e+200,ref,braidwood,illinois,covid,2244813464.17,6286900.29441,2244813464.17,2249258974.01,2240367954.34,2240812505.33,2248814423.02,2.0,39525115311800.0,0.00137175712,0.111111111111,545,0.11111232672,8.268855378149999e-14,0.111111111111
1193.0,-885.0,-14704.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,264059.0,1e+200,-1e+200,ref,braidwood,illinois,covid,2238817810.45,9037568.35985,2238817810.45,2245208336.32,2232427284.57,2233066337.16,2244569283.73,2.0,81677641859000.0,0.00137175712,0.111111111111,442,0.11111232672,8.268855378149999e-14,0.111111111111
1193.0,-985.0,-17217.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,594134.0,1e+200,-1e+200,ref,braidwood,illinois,covid,2231524484.4,4875001.48801,2231524484.4,2234971631.01,2228077337.79,2228422052.45,2234626916.35,2.0,23765639508100.0,0.000342941877453,0.0555555555556,391,0.0555565841474,8.268855378149999e-14,0.111111111111
1193.0,-685.0,-12191.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,132030.0,1e+200,-1e+200,ref,braidwood,illinois,covid,2229872995.32,13300992.6746,2229872995.32,2239278217.44,2220467773.2,2221408295.41,2238337695.22,2.0,176916406131000.0,0.00137176750981,0.111111111111,524,0.111113168295,8.268855378149999e-14,0.111111111111
1193.0,-985.0,-14704.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,66015.0,1e+200,-1e+200,ref,braidwood,illinois,covid,2224670768.76,2164215.91917,2224670768.76,2226201100.51,2223140437.01,2223293470.18,2226048067.34,2.0,4683830544790.0,0.000685831805822,0.0555555555556,411,0.111104752543,8.268855378149999e-14,0.111111111111
1193.0,-585.0,-12191.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,330074.0,1e+200,-1e+200,ref,braidwood,illinois,covid,2217000130.81,671761.252486,2217000130.81,2217475137.74,2216525123.87,2216572624.56,2217427637.05,2.0,451263180341.0,0.00137176750981,0.111111111111,555,0.111113168295,8.268855378149999e-14,0.111111111111
1193.0,-785.0,-14704.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,462104.0,1e+200,-1e+200,ref,braidwood,illinois,covid,2216529900.76,1441215.36212,2216529900.76,2217548993.92,2215510807.6,2215612716.92,2217447084.6,2.0,2077101720010.0,0.00137176750981,0.111111111111,473,0.111113168295,8.268855378149999e-14,0.111111111111
1193.0,-685.0,-12191.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,braidwood,illinois,covid,2207341932.38,6718496.78215,2207341932.38,2212092627.02,2202591237.75,2203066307.21,2211617557.55,2.0,45138199011700.0,0.000685779856739,0.111111111111,504,0.0555481683958,8.268855378149999e-14,0.111111111111
1193.0,-885.0,-14704.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,330074.0,1e+200,-1e+200,ref,braidwood,illinois,covid,2204818816.08,4182868.72785,2204818816.08,2207776550.92,2201861081.23,2202156854.72,2207480777.43,2.0,17496390794500.0,0.00137176750981,0.111111111111,452,0.111113168295,8.268855378149999e-14,0.111111111111
1193.0,-985.0,-14704.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,132030.0,1e+200,-1e+200,ref,braidwood,illinois,covid,2196794011.63,4013448.02073,2196794011.63,2199631947.94,2193956075.32,2194239868.95,2199348154.31,2.0,16107765015100.0,0.000685883754906,0.0555555555556,421,0.111113168295,8.268855378149999e-14,0.111111111111
1193.0,-685.0,-12191.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,198045.0,1e+200,-1e+200,ref,braidwood,illinois,covid,2190708810.99,1166436.34602,2190708810.99,2191533606.04,2189884015.94,2189966495.45,2191451126.54,2.0,1360573749320.0,0.00137175712,0.111111111111,534,0.11111232672,8.268855378149999e-14,0.111111111111
1193.0,-785.0,-14704.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,528119.0,1e+200,-1e+200,ref,braidwood,illinois,covid,2189981852.26,1385288.52772,2189981852.26,2190961399.17,2189002305.35,2189100260.04,2190863444.48,2.0,1919024305020.0,0.00137176750981,0.111111111111,483,0.111113168295,8.268855378149999e-14,0.111111111111
1193.0,-485.0,-9678.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,66015.0,1e+200,-1e+200,ref,braidwood,illinois,covid,2189656171.47,17245839.5929,2189656171.47,2201850821.6,2177461521.35,2178680986.36,2200631356.59,2.0,297418983263000.0,0.00137166361164,0.111111111111,616,0.111104752543,8.268855378149999e-14,0.111111111111
1193.0,-585.0,-12191.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,396089.0,1e+200,-1e+200,ref,braidwood,illinois,covid,2182429101.42,13628857.266,2182429101.42,2192066158.82,2172792044.03,2173755749.77,2191102453.08,2.0,185745750378000.0,0.00137176750981,0.111111111111,565,0.111113168295,8.268855378149999e-14,0.111111111111
1193.0,-985.0,-14704.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,198045.0,1e+200,-1e+200,ref,braidwood,illinois,covid,2177352052.89,2702961.89658,2177352052.89,2179263335.58,2175440770.2,2175631898.47,2179072207.31,2.0,7306003014350.0,0.000685878559998,0.0555555555556,431,0.11111232672,8.268855378149999e-14,0.111111111111
1193.0,-485.0,-9678.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,braidwood,illinois,covid,2174840429.18,580793.689878,2174840429.18,2175251112.33,2174429746.02,2174470814.34,2175210044.02,2.0,337321310202.0,0.000685779856739,0.111111111111,606,0.0555481683958,8.268855378149999e-14,0.111111111111
1193.0,-785.0,-12191.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,66015.0,1e+200,-1e+200,ref,braidwood,illinois,covid,2172573198.16,9404809.32455,2172573198.16,2179223402.61,2165922993.71,2166588014.16,2178558382.17,2.0,88450438431200.0,0.00137166361164,0.111111111111,513,0.111104752543,8.268855378149999e-14,0.111111111111
1193.0,-685.0,-12191.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,264059.0,1e+200,-1e+200,ref,braidwood,illinois,covid,2172001090.29,1695979.49386,2172001090.29,2173200328.89,2170801851.69,2170921775.55,2173080405.03,2.0,2876346443580.0,0.00137175712,0.111111111111,544,0.11111232672,8.268855378149999e-14,0.111111111111
1193.0,-885.0,-14704.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,396089.0,1e+200,-1e+200,ref,braidwood,illinois,covid,2170006824.96,6621837.72465,2170006824.96,2174689171.31,2165324478.6,2165792713.23,2174220936.68,2.0,43848734851500.0,0.00137176750981,0.111111111111,462,0.111113168295,8.268855378149999e-14,0.111111111111
1193.0,-785.0,-14704.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,594134.0,1e+200,-1e+200,ref,braidwood,illinois,covid,2161318798.04,3938966.38154,2161318798.04,2164104067.88,2158533528.2,2158812055.19,2163825540.9,2.0,15515456154900.0,0.000685883754906,0.111111111111,493,0.0555565841474,8.268855378149999e-14,0.111111111111
1193.0,-485.0,-9678.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,132030.0,1e+200,-1e+200,ref,braidwood,illinois,covid,2160354628.9,968350.357466,2160354628.9,2161039356.0,2159669901.79,2159738374.5,2160970883.29,2.0,937702414804.0,0.00137176750981,0.111111111111,626,0.111113168295,8.268855378149999e-14,0.111111111111
1193.0,-985.0,-14704.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,braidwood,illinois,covid,2157818764.77,401315.967515,2157818764.77,2158102538.01,2157534991.53,2157563368.85,2158074160.69,2.0,161054505782.0,0.000342889928369,0.0555555555556,401,0.0555481683958,8.268855378149999e-14,0.111111111111
1193.0,-585.0,-12191.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,462104.0,1e+200,-1e+200,ref,braidwood,illinois,covid,2154766473.94,3212693.40604,2154766473.94,2157038191.24,2152494756.65,2152721928.38,2156811019.51,2.0,10321398921200.0,0.00137176750981,0.111111111111,575,0.111113168295,8.268855378149999e-14,0.111111111111
1193.0,-785.0,-12191.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,132030.0,1e+200,-1e+200,ref,braidwood,illinois,covid,2146429476.02,1143253.68539,2146429476.02,2147237878.45,2145621073.58,2145701913.82,2147157038.21,2.0,1307028989160.0,0.00137176750981,0.111111111111,523,0.111113168295,8.268855378149999e-14,0.111111111111
1193.0,-885.0,-14704.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,462104.0,1e+200,-1e+200,ref,braidwood,illinois,covid,2145770694.24,5920837.50469,2145770694.24,2149957358.59,2141584029.89,2142002696.32,2149538692.15,2.0,35056316756900.0,0.00137176750981,0.111111111111,472,0.111113168295,8.268855378149999e-14,0.111111111111
1193.0,-985.0,-14704.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,264059.0,1e+200,-1e+200,ref,braidwood,illinois,covid,2141839952.42,6202834.61164,2141839952.42,2146226018.83,2137453886.0,2137892492.64,2145787412.19,2.0,38475157219300.0,0.000685878559998,0.0555555555556,441,0.11111232672,8.268855378149999e-14,0.111111111111
1193.0,-485.0,-9678.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,198045.0,1e+200,-1e+200,ref,braidwood,illinois,covid,2127895266.05,6412732.3522,2127895266.05,2132429752.58,2123360779.52,2123814228.17,2131976303.93,2.0,41123136220900.0,0.00137175712,0.111111111111,636,0.11111232672,8.268855378149999e-14,0.111111111111
1193.0,-685.0,-12191.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,330074.0,1e+200,-1e+200,ref,braidwood,illinois,covid,2127438516.86,3312554.78356,2127438516.86,2129780846.81,2125096186.91,2125330419.91,2129546613.82,2.0,10973019194100.0,0.00137176750981,0.111111111111,554,0.111113168295,8.268855378149999e-14,0.111111111111
1193.0,-885.0,-14704.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,528119.0,1e+200,-1e+200,ref,braidwood,illinois,covid,2124223590.67,4222221.23612,2124223590.67,2127209151.93,2121238029.4,2121536585.53,2126910595.81,2.0,17827152166700.0,0.00137176750981,0.111111111111,482,0.111113168295,8.268855378149999e-14,0.111111111111
1193.0,-585.0,-12191.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,528119.0,1e+200,-1e+200,ref,braidwood,illinois,covid,2122182857.52,7340198.8932,2122182857.52,2127373161.94,2116992553.11,2117511583.55,2126854131.49,2.0,53878519791700.0,0.00137176750981,0.111111111111,585,0.111113168295,8.268855378149999e-14,0.111111111111
1193.0,-985.0,-14704.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,330074.0,1e+200,-1e+200,ref,braidwood,illinois,covid,2121632433.66,7366487.90352,2121632433.66,2126841327.21,2116423540.11,2116944429.46,2126320437.85,2.0,54265144032700.0,0.000685883754906,0.0555555555556,451,0.111113168295,8.268855378149999e-14,0.111111111111
1193.0,-785.0,-12191.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,198045.0,1e+200,-1e+200,ref,braidwood,illinois,covid,2118591757.65,11392412.752,2118591757.65,2126647409.96,2110536105.34,2111341670.57,2125841844.73,2.0,129787068313000.0,0.00137175712,0.111111111111,533,0.11111232672,8.268855378149999e-14,0.111111111111
1193.0,-585.0,-9678.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,66015.0,1e+200,-1e+200,ref,braidwood,illinois,covid,2111047861.21,12498458.2917,2111047861.21,2119885605.82,2102210116.59,2103093891.05,2119001831.36,2.0,156211459668000.0,0.00137166361164,0.111111111111,615,0.111104752543,8.268855378149999e-14,0.111111111111
1193.0,-485.0,-9678.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,264059.0,1e+200,-1e+200,ref,braidwood,illinois,covid,2108489222.67,918420.849004,2108489222.67,2109138644.28,2107839801.06,2107904743.22,2109073702.12,2.0,843496855884.0,0.00137175712,0.111111111111,646,0.11111232672,8.268855378149999e-14,0.111111111111
1193.0,-785.0,-12191.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,braidwood,illinois,covid,2108300646.69,6173961.01249,2108300646.69,2112666296.39,2103934996.99,2104371561.96,2112229731.42,2.0,38117794583700.0,0.000685779856739,0.111111111111,503,0.0555481683958,8.268855378149999e-14,0.111111111111
1193.0,-685.0,-12191.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,396089.0,1e+200,-1e+200,ref,braidwood,illinois,covid,2105574283.73,8092291.61421,2105574283.73,2111296398.0,2099852169.45,2100424380.88,2110724186.58,2.0,65485183569500.0,0.00137176750981,0.111111111111,564,0.111113168295,8.268855378149999e-14,0.111111111111
1193.0,-585.0,-9678.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,132030.0,1e+200,-1e+200,ref,braidwood,illinois,covid,2094564201.12,4486202.63787,2094564201.12,2097736425.43,2091391976.81,2091709199.25,2097419203.0,2.0,20126014108100.0,0.00137176750981,0.111111111111,625,0.111113168295,8.268855378149999e-14,0.111111111111
1193.0,-585.0,-12191.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,594134.0,1e+200,-1e+200,ref,braidwood,illinois,covid,2094448158.32,6074497.44185,2094448158.32,2098743476.65,2090152839.99,2090582371.82,2098313944.82,2.0,36899519171100.0,0.000685883754906,0.111111111111,595,0.0555565841474,8.268855378149999e-14,0.111111111111
1193.0,-885.0,-14704.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,594134.0,1e+200,-1e+200,ref,braidwood,illinois,covid,2090096316.08,9609128.46063,2090096316.08,2096890995.98,2083301636.19,2083981104.18,2096211527.99,2.0,92335349772900.0,0.000685883754906,0.111111111111,492,0.0555565841474,8.268855378149999e-14,0.111111111111
1193.0,-985.0,-14704.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,396089.0,1e+200,-1e+200,ref,braidwood,illinois,covid,2088300850.66,657377.047145,2088300850.66,2088765686.43,2087836014.89,2087882498.47,2088719202.85,2.0,432144582113.0,0.000685883754906,0.0555555555556,461,0.111113168295,8.268855378149999e-14,0.111111111111
1193.0,-685.0,-12191.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,462104.0,1e+200,-1e+200,ref,braidwood,illinois,covid,2081230990.56,1324440.51331,2081230990.56,2082167511.43,2080294469.69,2080388121.78,2082073859.34,2.0,1754142673310.0,0.00137176750981,0.111111111111,574,0.111113168295,8.268855378149999e-14,0.111111111111
1193.0,-785.0,-12191.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,264059.0,1e+200,-1e+200,ref,braidwood,illinois,covid,2079797219.2,5546791.88568,2079797219.2,2083719393.36,2075875045.05,2076267262.46,2083327175.94,2.0,30766900223100.0,0.00137175712,0.111111111111,543,0.11111232672,8.268855378149999e-14,0.111111111111
1193.0,-885.0,-12191.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,66015.0,1e+200,-1e+200,ref,braidwood,illinois,covid,2073050774.19,85849.1092926,2073050774.19,2073111478.68,2072990069.7,2072996140.15,2073105408.23,2.0,7370069566.33,0.00137166361164,0.111111111111,512,0.111104752543,8.268855378149999e-14,0.111111111111
1193.0,-485.0,-9678.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,330074.0,1e+200,-1e+200,ref,braidwood,illinois,covid,2070494524.48,8534364.03118,2070494524.48,2076529231.16,2064459817.81,2065063288.47,2075925760.5,2.0,72835369416700.0,0.00137176750981,0.111111111111,656,0.111113168295,8.268855378149999e-14,0.111111111111
1193.0,-585.0,-9678.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,braidwood,illinois,covid,2065079834.11,1957698.35071,2065079834.11,2066464135.89,2063695532.33,2063833962.51,2066325705.71,2.0,3832582832370.0,0.000685779856739,0.111111111111,605,0.0555481683958,8.268855378149999e-14,0.111111111111
1193.0,-785.0,-12191.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,330074.0,1e+200,-1e+200,ref,braidwood,illinois,covid,2062776542.83,11438.402675,2062776542.83,2062784631.0,2062768454.66,2062769263.48,2062783822.19,2.0,130837055.756,0.00137176750981,0.111111111111,553,0.111113168295,8.268855378149999e-14,0.111111111111
1193.0,-985.0,-14704.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,462104.0,1e+200,-1e+200,ref,braidwood,illinois,covid,2059681871.03,926271.272586,2059681871.03,2060336843.73,2059026898.33,2059092395.6,2060271346.46,2.0,857978470418.0,0.000685883754906,0.0555555555556,471,0.111113168295,8.268855378149999e-14,0.111111111111
1193.0,-685.0,-12191.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,528119.0,1e+200,-1e+200,ref,braidwood,illinois,covid,2056801886.74,1526622.67285,2056801886.74,2057881371.99,2055722401.5,2055830350.02,2057773423.46,2.0,2330576785270.0,0.00137176750981,0.111111111111,584,0.111113168295,8.268855378149999e-14,0.111111111111
1193.0,-585.0,-9678.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,198045.0,1e+200,-1e+200,ref,braidwood,illinois,covid,2052222174.74,4459462.41483,2052222174.74,2055375490.86,2049068858.63,2049384190.24,2055060159.24,2.0,19886805029300.0,0.00137175712,0.111111111111,635,0.11111232672,8.268855378149999e-14,0.111111111111
1193.0,-485.0,-9678.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,396089.0,1e+200,-1e+200,ref,braidwood,illinois,covid,2051265755.37,314761.27446,2051265755.37,2051488325.2,2051043185.53,2051065442.52,2051466068.21,2.0,99074659899.5,0.00137176750981,0.111111111111,666,0.111113168295,8.268855378149999e-14,0.111111111111
1193.0,-885.0,-12191.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,132030.0,1e+200,-1e+200,ref,braidwood,illinois,covid,2047083611.46,887179.905769,2047083611.46,2047710942.39,2046456280.53,2046519013.62,2047648209.29,2.0,787088185200.0,0.00137176750981,0.111111111111,522,0.111113168295,8.268855378149999e-14,0.111111111111
1193.0,-385.0,-7165.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,66015.0,1e+200,-1e+200,ref,braidwood,illinois,covid,2043153133.67,315381.587978,2043153133.67,2043376142.12,2042930125.21,2042952426.05,2043353841.28,2.0,99465546035.3,0.00137166361164,0.111111111111,717,0.111104752543,8.268855378149999e-14,0.111111111111
1193.0,-385.0,-7165.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,braidwood,illinois,covid,2041654414.48,7802429.08612,2041654414.48,2047171565.0,2036137263.96,2036688979.01,2046619849.94,2.0,60877899643900.0,0.000685779856739,0.111111111111,707,0.0555481683958,8.268855378149999e-14,0.111111111111
1193.0,-885.0,-12191.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,198045.0,1e+200,-1e+200,ref,braidwood,illinois,covid,2028395081.7,3507180.52647,2028395081.7,2030875032.83,2025915130.57,2026163125.68,2030627037.72,2.0,12300315245300.0,0.00137175712,0.111111111111,532,0.11111232672,8.268855378149999e-14,0.111111111111
