npp_capacity,htse_capacity,ft_capacity,ft_elec_consumption_capacity,electricity_market_capacity,naphtha_market_capacity,jet_fuel_market_capacity,diesel_market_capacity,h2_storage_capacity,h2_import_capacity,h2_export_capacity,scenario_label,location_label,fuel_region_label,elec_data_label,mean_NPV,std_NPV,med_NPV,max_NPV,min_NPV,perc_5_NPV,perc_95_NPV,samp_NPV,var_NPV,PointProbability,ProbabilityWeight-htse_capacity,ProbabilityWeight-h2_storage_capacity,prefix,ProbabilityWeight,ProbabilityWeight-ft_capacity
1280,-885,-17217,-14.9,-1.00E+200,-1.00E+200,-1.00E+200,-1.00E+200,5545246,1.00E+200,-1.00E+200,ref,south_texas_project,west_south_central,covid,229547807.3,20315717.13,231079695.9,260276249.6,196706084.6,198513819.2,254193911.1,10,4.13E+14,5.91E-15,0.111111111,0.111111285,362,0.001371744,0.111111111
1280,-985,-17217,-14.9,-1.00E+200,-1.00E+200,-1.00E+200,-1.00E+200,5545246,1.00E+200,-1.00E+200,ref,south_texas_project,west_south_central,covid,147720151.4,37770964.89,145767236.8,199889824.5,100901715.9,102787714.9,193775502.4,10,1.43E+15,5.91E-15,0.055555556,0.111111285,361,0.000685872,0.111111111
1280,-985,-24756,-14.9,-1.00E+200,-1.00E+200,-1.00E+200,-1.00E+200,6469454,1.00E+200,-1.00E+200,ref,south_texas_project,west_south_central,covid,78412547.09,22722348.82,85445450.24,111477180.7,36271296.73,41807911.85,103624181.6,10,5.16E+14,5.91E-15,0.055555556,0.111111225,71,0.000342936,0.055555556
1280,-885,-24756,-14.9,-1.00E+200,-1.00E+200,-1.00E+200,-1.00E+200,6469454,1.00E+200,-1.00E+200,ref,south_texas_project,west_south_central,covid,55092855.02,25704230.56,53234874.17,104556318.2,9784676.547,21263144.13,89491297.19,10,6.61E+14,5.91E-15,0.111111111,0.111111225,72,0.000685872,0.055555556
1280,-885,-22243,-14.9,-1.00E+200,-1.00E+200,-1.00E+200,-1.00E+200,6469454,1.00E+200,-1.00E+200,ref,south_texas_project,west_south_central,covid,47653716.41,38922600.57,56096914.51,88199527.07,-34401646.97,-19387143.84,87135589.61,10,1.51E+15,5.91E-15,0.111111111,0.111111225,172,0.001371744,0.111111111
1280,-785,-22243,-14.9,-1.00E+200,-1.00E+200,-1.00E+200,-1.00E+200,6469454,1.00E+200,-1.00E+200,ref,south_texas_project,west_south_central,covid,37708618.97,16641818.73,38912489.51,69393329.66,10840400.38,15009792.92,61223138.45,10,2.77E+14,5.91E-15,0.111111111,0.111111225,173,0.001371744,0.111111111
1280,-785,-19730,-14.9,-1.00E+200,-1.00E+200,-1.00E+200,-1.00E+200,6469454,1.00E+200,-1.00E+200,ref,south_texas_project,west_south_central,covid,31596556.81,31982543.46,33964335.41,72631430.09,-19260046.03,-17269543.07,70324472.96,10,1.02E+15,5.91E-15,0.111111111,0.111111225,273,0.001371744,0.111111111
1280,-985,-22243,-14.9,-1.00E+200,-1.00E+200,-1.00E+200,-1.00E+200,6469454,1.00E+200,-1.00E+200,ref,south_texas_project,west_south_central,covid,27359010.5,22943807.53,22844111.75,75761144.95,-2198609.806,1235732.413,62418002.02,10,5.26E+14,5.91E-15,0.055555556,0.111111225,171,0.000685872,0.111111111
1280,-685,-19730,-14.9,-1.00E+200,-1.00E+200,-1.00E+200,-1.00E+200,6469454,1.00E+200,-1.00E+200,ref,south_texas_project,west_south_central,covid,10938328.57,27121153.15,9841211.331,48230161.05,-43814122.27,-27723843.72,44678376.75,10,7.36E+14,5.91E-15,0.111111111,0.111111225,274,0.001371744,0.111111111
1280,-685,-17217,-14.9,-1.00E+200,-1.00E+200,-1.00E+200,-1.00E+200,6469454,1.00E+200,-1.00E+200,ref,south_texas_project,west_south_central,covid,-20240758.87,53478427.78,-36664661.2,86544408.41,-100785241.3,-82223474.95,58031962.85,10,2.86E+15,5.91E-15,0.111111111,0.111111225,374,0.001371744,0.111111111
1280,-885,-19730,-14.9,-1.00E+200,-1.00E+200,-1.00E+200,-1.00E+200,6469454,1.00E+200,-1.00E+200,ref,south_texas_project,west_south_central,covid,-30820545.91,18991159.77,-30536159.71,-2561575.619,-65218759.51,-60093086.37,-5203320.201,10,3.61E+14,5.91E-15,0.111111111,0.111111225,272,0.001371744,0.111111111
1280,-585,-17217,-14.9,-1.00E+200,-1.00E+200,-1.00E+200,-1.00E+200,6469454,1.00E+200,-1.00E+200,ref,south_texas_project,west_south_central,covid,-47413976.01,39319990.84,-58629023.62,13139167.18,-122073264.3,-100714769.1,5382906.55,10,1.55E+15,5.91E-15,0.111111111,0.111111225,375,0.001371744,0.111111111
1280,-785,-17217,-14.9,-1.00E+200,-1.00E+200,-1.00E+200,-1.00E+200,6469454,1.00E+200,-1.00E+200,ref,south_texas_project,west_south_central,covid,-62670685.94,27810129.66,-64381530.02,-16100928.77,-94155674.33,-93185955.97,-20114572.9,10,7.73E+14,5.91E-15,0.111111111,0.111111225,373,0.001371744,0.111111111
1280,-985,-19730,-14.9,-1.00E+200,-1.00E+200,-1.00E+200,-1.00E+200,6469454,1.00E+200,-1.00E+200,ref,south_texas_project,west_south_central,covid,-104164392.4,47248204.72,-98535870.81,-10637315.46,-186535510.4,-166577081,-40234431.88,10,2.23E+15,5.91E-15,0.055555556,0.111111225,271,0.000685872,0.111111111
1280,-885,-17217,-14.9,-1.00E+200,-1.00E+200,-1.00E+200,-1.00E+200,6469454,1.00E+200,-1.00E+200,ref,south_texas_project,west_south_central,covid,-131267149.3,28231687.14,-130023715.7,-76840784.17,-174710647.2,-166380231,-91273709.59,10,7.97E+14,5.91E-15,0.111111111,0.111111225,372,0.001371744,0.111111111
1280,-985,-17217,-14.9,-1.00E+200,-1.00E+200,-1.00E+200,-1.00E+200,6469454,1.00E+200,-1.00E+200,ref,south_texas_project,west_south_central,covid,-223750420.6,33436050.66,-221592165.4,-179584203.6,-292104429.4,-275647664.3,-182770863.9,10,1.12E+15,5.91E-15,0.055555556,0.111111225,371,0.000685872,0.111111111
1280,-985,-24756,-14.9,-1.00E+200,-1.00E+200,-1.00E+200,-1.00E+200,7393661,1.00E+200,-1.00E+200,ref,south_texas_project,west_south_central,covid,-280081905.1,21998420.35,-278011704.9,-245060948.1,-318289042.9,-314396475.7,-252317186.6,10,4.84E+14,5.91E-15,0.055555556,0.111111225,81,0.000342936,0.055555556
1280,-885,-24756,-14.9,-1.00E+200,-1.00E+200,-1.00E+200,-1.00E+200,7393661,1.00E+200,-1.00E+200,ref,south_texas_project,west_south_central,covid,-297127163.1,29650604.57,-303351950.5,-236690971.8,-339319581.1,-331809283.7,-253167434.7,10,8.79E+14,5.91E-15,0.111111111,0.111111225,82,0.000685872,0.055555556
1280,-885,-22243,-14.9,-1.00E+200,-1.00E+200,-1.00E+200,-1.00E+200,7393661,1.00E+200,-1.00E+200,ref,south_texas_project,west_south_central,covid,-304312745.3,36630771.51,-318991686.5,-243093384.9,-348926596.5,-342184554.1,-243906618.8,10,1.34E+15,5.91E-15,0.111111111,0.111111225,182,0.001371744,0.111111111
1280,-785,-22243,-14.9,-1.00E+200,-1.00E+200,-1.00E+200,-1.00E+200,7393661,1.00E+200,-1.00E+200,ref,south_texas_project,west_south_central,covid,-333207715.3,39882181.98,-339678632.9,-275550343.3,-405111936.9,-388264870.9,-280760724.1,10,1.59E+15,5.91E-15,0.111111111,0.111111225,183,0.001371744,0.111111111
1280,-785,-19730,-14.9,-1.00E+200,-1.00E+200,-1.00E+200,-1.00E+200,7393661,1.00E+200,-1.00E+200,ref,south_texas_project,west_south_central,covid,-339881907.9,34528980.86,-338128147.7,-280451174.1,-395484776.8,-387038226.7,-292626382.6,10,1.19E+15,5.91E-15,0.111111111,0.111111225,283,0.001371744,0.111111111
1280,-985,-22243,-14.9,-1.00E+200,-1.00E+200,-1.00E+200,-1.00E+200,7393661,1.00E+200,-1.00E+200,ref,south_texas_project,west_south_central,covid,-354267648.4,35348579.76,-346182236.4,-314866284.2,-431354629.9,-408248589,-317141096.2,10,1.25E+15,5.91E-15,0.055555556,0.111111225,181,0.000685872,0.111111111
1280,-685,-17217,-14.9,-1.00E+200,-1.00E+200,-1.00E+200,-1.00E+200,7393661,1.00E+200,-1.00E+200,ref,south_texas_project,west_south_central,covid,-371780233.6,40223785.76,-375812786.7,-305701577.7,-435804959.1,-427430126.9,-318295338.1,10,1.62E+15,5.91E-15,0.111111111,0.111111225,384,0.001371744,0.111111111
1280,-685,-19730,-14.9,-1.00E+200,-1.00E+200,-1.00E+200,-1.00E+200,7393661,1.00E+200,-1.00E+200,ref,south_texas_project,west_south_central,covid,-382072242.7,36999266.47,-385759488.1,-319416159.7,-428117302.1,-425600129.9,-330657245.5,10,1.37E+15,5.91E-15,0.111111111,0.111111225,284,0.001371744,0.111111111
1280,-585,-17217,-14.9,-1.00E+200,-1.00E+200,-1.00E+200,-1.00E+200,7393661,1.00E+200,-1.00E+200,ref,south_texas_project,west_south_central,covid,-397315055.1,40735599.59,-392120526.1,-343459444.4,-486307329.7,-457140230.4,-352231373.8,10,1.66E+15,5.91E-15,0.111111111,0.111111225,385,0.001371744,0.111111111
1280,-885,-19730,-14.9,-1.00E+200,-1.00E+200,-1.00E+200,-1.00E+200,7393661,1.00E+200,-1.00E+200,ref,south_texas_project,west_south_central,covid,-398320345.8,33149697.03,-399267512.2,-347697429.4,-461020754.3,-446475390.8,-355350821.1,10,1.10E+15,5.91E-15,0.111111111,0.111111225,282,0.001371744,0.111111111
1280,-785,-17217,-14.9,-1.00E+200,-1.00E+200,-1.00E+200,-1.00E+200,7393661,1.00E+200,-1.00E+200,ref,south_texas_project,west_south_central,covid,-430540038.9,22389619.63,-427821255.7,-398546526.8,-463681996.4,-460055629.5,-398568290.6,10,5.01E+14,5.91E-15,0.111111111,0.111111225,383,0.001371744,0.111111111
1280,-985,-19730,-14.9,-1.00E+200,-1.00E+200,-1.00E+200,-1.00E+200,7393661,1.00E+200,-1.00E+200,ref,south_texas_project,west_south_central,covid,-442667485.9,38235286.94,-449107593.5,-381965972.4,-493355041.4,-491023005,-383495965.4,10,1.46E+15,5.91E-15,0.055555556,0.111111225,281,0.000685872,0.111111111
1280,-885,-17217,-14.9,-1.00E+200,-1.00E+200,-1.00E+200,-1.00E+200,7393661,1.00E+200,-1.00E+200,ref,south_texas_project,west_south_central,covid,-510407025.5,48752914.75,-519924025.8,-445598321.9,-588555626.1,-570793294,-450946281.7,10,2.38E+15,5.91E-15,0.111111111,0.111111225,382,0.001371744,0.111111111
1280,-985,-17217,-14.9,-1.00E+200,-1.00E+200,-1.00E+200,-1.00E+200,7393661,1.00E+200,-1.00E+200,ref,south_texas_project,west_south_central,covid,-606117509.8,30734162.39,-601452903.1,-573976156.6,-677370877.6,-653397977.9,-576178767.4,10,9.45E+14,5.91E-15,0.055555556,0.111111225,381,0.000685872,0.111111111
1280,-985,-24756,-14.9,-1.00E+200,-1.00E+200,-1.00E+200,-1.00E+200,8317869,1.00E+200,-1.00E+200,ref,south_texas_project,west_south_central,covid,-653377738.8,35791997.3,-643813588.8,-609081781.7,-706393523.5,-704809634.7,-613391891,10,1.28E+15,5.91E-15,0.055555556,0.055555642,91,0.000171468,0.055555556
1280,-885,-24756,-14.9,-1.00E+200,-1.00E+200,-1.00E+200,-1.00E+200,8317869,1.00E+200,-1.00E+200,ref,south_texas_project,west_south_central,covid,-673104444.2,26816434.26,-668309649.6,-631750379.1,-713263777.2,-708164726.9,-635511277.1,10,7.19E+14,5.91E-15,0.111111111,0.055555642,92,0.000342936,0.055555556
1280,-885,-22243,-14.9,-1.00E+200,-1.00E+200,-1.00E+200,-1.00E+200,8317869,1.00E+200,-1.00E+200,ref,south_texas_project,west_south_central,covid,-685311024.9,21947090.06,-683221828.6,-654778615.8,-718625719.4,-717904231.2,-656924441,10,4.82E+14,5.91E-15,0.111111111,0.055555642,192,0.000685872,0.111111111
1280,-785,-22243,-14.9,-1.00E+200,-1.00E+200,-1.00E+200,-1.00E+200,8317869,1.00E+200,-1.00E+200,ref,south_texas_project,west_south_central,covid,-698536908.3,40897379.54,-701639827.2,-631813741.3,-750621759.9,-745393584.8,-642199979.9,10,1.67E+15,5.91E-15,0.111111111,0.055555642,193,0.000685872,0.111111111
1280,-785,-19730,-14.9,-1.00E+200,-1.00E+200,-1.00E+200,-1.00E+200,8317869,1.00E+200,-1.00E+200,ref,south_texas_project,west_south_central,covid,-712954607.4,35001168.11,-712114932.1,-657318094.9,-773485368,-762364633.1,-667045395.1,10,1.23E+15,5.91E-15,0.111111111,0.055555642,293,0.000685872,0.111111111
1280,-985,-22243,-14.9,-1.00E+200,-1.00E+200,-1.00E+200,-1.00E+200,8317869,1.00E+200,-1.00E+200,ref,south_texas_project,west_south_central,covid,-736417022.5,36900942.53,-747200795.7,-683032932.1,-788501320.5,-782897633,-687191803.3,10,1.36E+15,5.91E-15,0.055555556,0.055555642,191,0.000342936,0.111111111
1280,-585,-17217,-14.9,-1.00E+200,-1.00E+200,-1.00E+200,-1.00E+200,8317869,1.00E+200,-1.00E+200,ref,south_texas_project,west_south_central,covid,-739739341.1,36108458.42,-729838728.1,-680516183.4,-793005866.1,-786177174.6,-695105754.1,10,1.30E+15,5.91E-15,0.111111111,0.055555642,395,0.000685872,0.111111111
1280,-685,-19730,-14.9,-1.00E+200,-1.00E+200,-1.00E+200,-1.00E+200,8317869,1.00E+200,-1.00E+200,ref,south_texas_project,west_south_central,covid,-744065388.7,51374343.82,-747959593.1,-664265512.3,-835342527.2,-809847691.1,-665897438.3,10,2.64E+15,5.91E-15,0.111111111,0.055555642,294,0.000685872,0.111111111
1280,-685,-17217,-14.9,-1.00E+200,-1.00E+200,-1.00E+200,-1.00E+200,8317869,1.00E+200,-1.00E+200,ref,south_texas_project,west_south_central,covid,-762123970.9,32455127.55,-761165744.5,-705457151.2,-824237287.8,-811590899.1,-718752441.5,10,1.05E+15,5.91E-15,0.111111111,0.055555642,394,0.000685872,0.111111111
1280,-885,-19730,-14.9,-1.00E+200,-1.00E+200,-1.00E+200,-1.00E+200,8317869,1.00E+200,-1.00E+200,ref,south_texas_project,west_south_central,covid,-772594989.7,37211008.41,-772348798.8,-688693757,-830360899.2,-815072966.1,-717173890.6,10,1.38E+15,5.91E-15,0.111111111,0.055555642,292,0.000685872,0.111111111
1280,-785,-17217,-14.9,-1.00E+200,-1.00E+200,-1.00E+200,-1.00E+200,8317869,1.00E+200,-1.00E+200,ref,south_texas_project,west_south_central,covid,-813985494.7,49479939.23,-808121431.6,-733258902.3,-883493444.2,-875311093.5,-737918989.4,10,2.45E+15,5.91E-15,0.111111111,0.055555642,393,0.000685872,0.111111111
1280,-985,-19730,-14.9,-1.00E+200,-1.00E+200,-1.00E+200,-1.00E+200,8317869,1.00E+200,-1.00E+200,ref,south_texas_project,west_south_central,covid,-837254209.3,22065288.51,-832760943.4,-814268299.7,-886452072.4,-872957254.9,-815432616.4,10,4.87E+14,5.91E-15,0.055555556,0.055555642,291,0.000342936,0.111111111
1280,-885,-17217,-14.9,-1.00E+200,-1.00E+200,-1.00E+200,-1.00E+200,8317869,1.00E+200,-1.00E+200,ref,south_texas_project,west_south_central,covid,-917992375.6,26575106.76,-921580710,-868953586.5,-957378123.5,-953857894.4,-880319870.1,10,7.06E+14,5.91E-15,0.111111111,0.055555642,392,0.000685872,0.111111111
1280,-985,-17217,-14.9,-1.00E+200,-1.00E+200,-1.00E+200,-1.00E+200,8317869,1.00E+200,-1.00E+200,ref,south_texas_project,west_south_central,covid,-996256441.5,39213070.56,-1004389436,-917627605.2,-1055155805,-1040053909,-932776318.6,10,1.54E+15,5.91E-15,0.055555556,0.055555642,391,0.000342936,0.111111111
1280,-985,-24756,-14.9,-1.00E+200,-1.00E+200,-1.00E+200,-1.00E+200,10,1.00E+200,-1.00E+200,ref,south_texas_project,west_south_central,covid,-1.70922E+11,12803226.02,-1.70923E+11,-1.70906E+11,-1.70943E+11,-1.70941E+11,-1.70907E+11,10,1.64E+14,5.91E-15,0.055555556,0.055555041,1,0.000171466,0.055555556
1280,-885,-22243,-14.9,-1.00E+200,-1.00E+200,-1.00E+200,-1.00E+200,10,1.00E+200,-1.00E+200,ref,south_texas_project,west_south_central,covid,-1.70968E+11,18389692.97,-1.70971E+11,-1.70936E+11,-1.70997E+11,-1.70991E+11,-1.70939E+11,10,3.38E+14,5.91E-15,0.111111111,0.055555041,102,0.000685865,0.111111111
1280,-785,-19730,-14.9,-1.00E+200,-1.00E+200,-1.00E+200,-1.00E+200,10,1.00E+200,-1.00E+200,ref,south_texas_project,west_south_central,covid,-1.70993E+11,29065858.8,-1.71008E+11,-1.70952E+11,-1.71024E+11,-1.71021E+11,-1.70955E+11,10,8.45E+14,5.91E-15,0.111111111,0.055555041,203,0.000685865,0.111111111
1280,-685,-17217,-14.9,-1.00E+200,-1.00E+200,-1.00E+200,-1.00E+200,10,1.00E+200,-1.00E+200,ref,south_texas_project,west_south_central,covid,-1.71021E+11,29046624.21,-1.71013E+11,-1.70988E+11,-1.71064E+11,-1.71062E+11,-1.70989E+11,10,8.44E+14,5.91E-15,0.111111111,0.055555041,304,0.000685865,0.111111111
1280,-585,-14704,-14.9,-1.00E+200,-1.00E+200,-1.00E+200,-1.00E+200,10,1.00E+200,-1.00E+200,ref,south_texas_project,west_south_central,covid,-1.71044E+11,34806673.27,-1.71047E+11,-1.70978E+11,-1.71095E+11,-1.71088E+11,-1.7099E+11,10,1.21E+15,5.91E-15,0.111111111,0.055555041,405,0.000685865,0.111111111
1280,-885,-24756,-14.9,-1.00E+200,-1.00E+200,-1.00E+200,-1.00E+200,5545246,1.00E+200,-1.00E+200,ref,south_texas_project,west_south_central,covid,-1.91E+13,21666950.26,-1.91E+13,-1.91E+13,-1.91E+13,-1.91E+13,-1.91E+13,10,4.69E+14,5.91E-15,0.111111111,0.111111285,62,0.000685872,0.055555556
1280,-785,-22243,-14.9,-1.00E+200,-1.00E+200,-1.00E+200,-1.00E+200,5545246,1.00E+200,-1.00E+200,ref,south_texas_project,west_south_central,covid,-1.91E+13,22911293.08,-1.91E+13,-1.91E+13,-1.91E+13,-1.91E+13,-1.91E+13,10,5.25E+14,5.91E-15,0.111111111,0.111111285,163,0.001371744,0.111111111
1280,-685,-19730,-14.9,-1.00E+200,-1.00E+200,-1.00E+200,-1.00E+200,5545246,1.00E+200,-1.00E+200,ref,south_texas_project,west_south_central,covid,-1.91E+13,24782605.61,-1.91E+13,-1.91E+13,-1.91E+13,-1.91E+13,-1.91E+13,10,6.14E+14,5.91E-15,0.111111111,0.111111285,264,0.001371744,0.111111111
1280,-585,-17217,-14.9,-1.00E+200,-1.00E+200,-1.00E+200,-1.00E+200,5545246,1.00E+200,-1.00E+200,ref,south_texas_project,west_south_central,covid,-1.91E+13,51568178.24,-1.91E+13,-1.91E+13,-1.91E+13,-1.91E+13,-1.91E+13,10,2.66E+15,5.91E-15,0.111111111,0.111111285,365,0.001371744,0.111111111
1280,-885,-24756,-14.9,-1.00E+200,-1.00E+200,-1.00E+200,-1.00E+200,4621038,1.00E+200,-1.00E+200,ref,south_texas_project,west_south_central,covid,-4.06E+13,24565155.15,-4.06E+13,-4.06E+13,-4.06E+13,-4.06E+13,-4.06E+13,10,6.03E+14,5.91E-15,0.111111111,0.111111225,52,0.000685872,0.055555556
1280,-785,-22243,-14.9,-1.00E+200,-1.00E+200,-1.00E+200,-1.00E+200,4621038,1.00E+200,-1.00E+200,ref,south_texas_project,west_south_central,covid,-4.06E+13,17935753.37,-4.06E+13,-4.06E+13,-4.06E+13,-4.06E+13,-4.06E+13,10,3.22E+14,5.91E-15,0.111111111,0.111111225,153,0.001371744,0.111111111
1280,-685,-19730,-14.9,-1.00E+200,-1.00E+200,-1.00E+200,-1.00E+200,4621038,1.00E+200,-1.00E+200,ref,south_texas_project,west_south_central,covid,-4.06E+13,30372012.54,-4.06E+13,-4.06E+13,-4.06E+13,-4.06E+13,-4.06E+13,10,9.22E+14,5.91E-15,0.111111111,0.111111225,254,0.001371744,0.111111111
1280,-585,-17217,-14.9,-1.00E+200,-1.00E+200,-1.00E+200,-1.00E+200,4621038,1.00E+200,-1.00E+200,ref,south_texas_project,west_south_central,covid,-4.06E+13,34567434.27,-4.06E+13,-4.06E+13,-4.06E+13,-4.06E+13,-4.06E+13,10,1.19E+15,5.91E-15,0.111111111,0.111111225,355,0.001371744,0.111111111
1280,-885,-24756,-14.9,-1.00E+200,-1.00E+200,-1.00E+200,-1.00E+200,3696831,1.00E+200,-1.00E+200,ref,south_texas_project,west_south_central,covid,-6.21E+13,23605467.31,-6.21E+13,-6.21E+13,-6.21E+13,-6.21E+13,-6.21E+13,10,5.57E+14,5.91E-15,0.111111111,0.111111225,42,0.000685872,0.055555556
1280,-785,-22243,-14.9,-1.00E+200,-1.00E+200,-1.00E+200,-1.00E+200,3696831,1.00E+200,-1.00E+200,ref,south_texas_project,west_south_central,covid,-6.21E+13,23841113.12,-6.21E+13,-6.21E+13,-6.21E+13,-6.21E+13,-6.21E+13,10,5.68E+14,5.91E-15,0.111111111,0.111111225,143,0.001371744,0.111111111
1280,-685,-19730,-14.9,-1.00E+200,-1.00E+200,-1.00E+200,-1.00E+200,3696831,1.00E+200,-1.00E+200,ref,south_texas_project,west_south_central,covid,-6.21E+13,56857249.72,-6.21E+13,-6.21E+13,-6.21E+13,-6.21E+13,-6.21E+13,10,3.23E+15,5.91E-15,0.111111111,0.111111225,244,0.001371744,0.111111111
1280,-585,-17217,-14.9,-1.00E+200,-1.00E+200,-1.00E+200,-1.00E+200,3696831,1.00E+200,-1.00E+200,ref,south_texas_project,west_south_central,covid,-6.21E+13,38802398.43,-6.21E+13,-6.21E+13,-6.21E+13,-6.21E+13,-6.21E+13,10,1.51E+15,5.91E-15,0.111111111,0.111111225,345,0.001371744,0.111111111
1280,-885,-24756,-14.9,-1.00E+200,-1.00E+200,-1.00E+200,-1.00E+200,2772623,1.00E+200,-1.00E+200,ref,south_texas_project,west_south_central,covid,-8.37E+13,26818579.4,-8.37E+13,-8.37E+13,-8.37E+13,-8.37E+13,-8.37E+13,10,7.19E+14,5.91E-15,0.111111111,0.111111285,32,0.000685872,0.055555556
1280,-785,-22243,-14.9,-1.00E+200,-1.00E+200,-1.00E+200,-1.00E+200,2772623,1.00E+200,-1.00E+200,ref,south_texas_project,west_south_central,covid,-8.37E+13,17779093.94,-8.37E+13,-8.37E+13,-8.37E+13,-8.37E+13,-8.37E+13,10,3.16E+14,5.91E-15,0.111111111,0.111111285,133,0.001371744,0.111111111
1280,-685,-19730,-14.9,-1.00E+200,-1.00E+200,-1.00E+200,-1.00E+200,2772623,1.00E+200,-1.00E+200,ref,south_texas_project,west_south_central,covid,-8.37E+13,41509904.67,-8.37E+13,-8.37E+13,-8.37E+13,-8.37E+13,-8.37E+13,10,1.72E+15,5.91E-15,0.111111111,0.111111285,234,0.001371744,0.111111111
1280,-585,-17217,-14.9,-1.00E+200,-1.00E+200,-1.00E+200,-1.00E+200,2772623,1.00E+200,-1.00E+200,ref,south_texas_project,west_south_central,covid,-8.37E+13,48428802.21,-8.37E+13,-8.37E+13,-8.37E+13,-8.37E+13,-8.37E+13,10,2.35E+15,5.91E-15,0.111111111,0.111111285,335,0.001371744,0.111111111
1280,-485,-14704,-14.9,-1.00E+200,-1.00E+200,-1.00E+200,-1.00E+200,2772623,1.00E+200,-1.00E+200,ref,south_texas_project,west_south_central,covid,-8.37E+13,43928629.24,-8.37E+13,-8.37E+13,-8.37E+13,-8.37E+13,-8.37E+13,10,1.93E+15,5.91E-15,0.111111111,0.111111285,436,0.001371744,0.111111111
1280,-785,-24756,-14.9,-1.00E+200,-1.00E+200,-1.00E+200,-1.00E+200,8317869,1.00E+200,-1.00E+200,ref,south_texas_project,west_south_central,covid,-1.03E+14,21385181.07,-1.03E+14,-1.03E+14,-1.03E+14,-1.03E+14,-1.03E+14,10,4.57E+14,5.91E-15,0.111111111,0.055555642,93,0.000342936,0.055555556
1280,-685,-22243,-14.9,-1.00E+200,-1.00E+200,-1.00E+200,-1.00E+200,8317869,1.00E+200,-1.00E+200,ref,south_texas_project,west_south_central,covid,-1.03E+14,39989030.62,-1.03E+14,-1.03E+14,-1.03E+14,-1.03E+14,-1.03E+14,10,1.60E+15,5.91E-15,0.111111111,0.055555642,194,0.000685872,0.111111111
1280,-585,-19730,-14.9,-1.00E+200,-1.00E+200,-1.00E+200,-1.00E+200,8317869,1.00E+200,-1.00E+200,ref,south_texas_project,west_south_central,covid,-1.03E+14,35993335.04,-1.03E+14,-1.03E+14,-1.03E+14,-1.03E+14,-1.03E+14,10,1.30E+15,5.91E-15,0.111111111,0.055555642,295,0.000685872,0.111111111
1280,-485,-17217,-14.9,-1.00E+200,-1.00E+200,-1.00E+200,-1.00E+200,8317869,1.00E+200,-1.00E+200,ref,south_texas_project,west_south_central,covid,-1.03E+14,54780582.85,-1.03E+14,-1.03E+14,-1.03E+14,-1.03E+14,-1.03E+14,10,3.00E+15,5.91E-15,0.111111111,0.055555642,396,0.000685872,0.111111111
1280,-885,-24756,-14.9,-1.00E+200,-1.00E+200,-1.00E+200,-1.00E+200,1848415,1.00E+200,-1.00E+200,ref,south_texas_project,west_south_central,covid,-1.05E+14,24528292.08,-1.05E+14,-1.05E+14,-1.05E+14,-1.05E+14,-1.05E+14,10,6.02E+14,5.91E-15,0.111111111,0.111111225,22,0.000685872,0.055555556
1280,-785,-22243,-14.9,-1.00E+200,-1.00E+200,-1.00E+200,-1.00E+200,1848415,1.00E+200,-1.00E+200,ref,south_texas_project,west_south_central,covid,-1.05E+14,22416750.05,-1.05E+14,-1.05E+14,-1.05E+14,-1.05E+14,-1.05E+14,10,5.03E+14,5.91E-15,0.111111111,0.111111225,123,0.001371744,0.111111111
1280,-685,-19730,-14.9,-1.00E+200,-1.00E+200,-1.00E+200,-1.00E+200,1848415,1.00E+200,-1.00E+200,ref,south_texas_project,west_south_central,covid,-1.05E+14,33175897.56,-1.05E+14,-1.05E+14,-1.05E+14,-1.05E+14,-1.05E+14,10,1.10E+15,5.91E-15,0.111111111,0.111111225,224,0.001371744,0.111111111
1280,-585,-17217,-14.9,-1.00E+200,-1.00E+200,-1.00E+200,-1.00E+200,1848415,1.00E+200,-1.00E+200,ref,south_texas_project,west_south_central,covid,-1.05E+14,37821166.15,-1.05E+14,-1.05E+14,-1.05E+14,-1.05E+14,-1.05E+14,10,1.43E+15,5.91E-15,0.111111111,0.111111225,325,0.001371744,0.111111111
1280,-485,-14704,-14.9,-1.00E+200,-1.00E+200,-1.00E+200,-1.00E+200,1848415,1.00E+200,-1.00E+200,ref,south_texas_project,west_south_central,covid,-1.05E+14,55483776.04,-1.05E+14,-1.05E+14,-1.05E+14,-1.05E+14,-1.05E+14,10,3.08E+15,5.91E-15,0.111111111,0.111111225,426,0.001371744,0.111111111
1280,-785,-24756,-14.9,-1.00E+200,-1.00E+200,-1.00E+200,-1.00E+200,7393661,1.00E+200,-1.00E+200,ref,south_texas_project,west_south_central,covid,-1.24E+14,31194066.99,-1.24E+14,-1.24E+14,-1.24E+14,-1.24E+14,-1.24E+14,10,9.73E+14,5.91E-15,0.111111111,0.111111225,83,0.000685872,0.055555556
1280,-685,-22243,-14.9,-1.00E+200,-1.00E+200,-1.00E+200,-1.00E+200,7393661,1.00E+200,-1.00E+200,ref,south_texas_project,west_south_central,covid,-1.24E+14,37296463.97,-1.24E+14,-1.24E+14,-1.24E+14,-1.24E+14,-1.24E+14,10,1.39E+15,5.91E-15,0.111111111,0.111111225,184,0.001371744,0.111111111
