RAVEN_sample_ID,Year,_ROM_Cluster,hour,scaling,Dispatch__NPP__production__reactor_heat,Dispatch__BOP1__production__reactor_heat,Dispatch__BOP1__production__electricity,Dispatch__Converter__production__reactor_heat,Dispatch__Converter__production__thermal_heat,Dispatch__TES_Charger__production__tes_heat,Dispatch__TES_Charger__production__thermal_heat,Dispatch__TES__level__tes_heat,Dispatch__TES__charge__tes_heat,Dispatch__TES__discharge__tes_heat,Dispatch__BOP2__production__tes_heat,Dispatch__BOP2__production__electricity,Dispatch__electricity_market__production__electricity,price,ProbabilityWeight,prefix,PointProbability
0,2018,18,19.0,1.0,158.8,-58.8,19.404,-100.0,100.0,100.0,-100.0,0.0,0.0,0.0,-100.0,33.0,-52.404,104.951884848,1.0,1,1.0
0,2018,18,20.0,1.0,158.8,-58.8,19.404,-100.0,100.0,100.0,-100.0,0.0,0.0,0.0,-100.0,33.0,-52.404,97.2411135533,1.0,1,1.0
0,2018,18,21.0,1.0,158.8,-58.8,19.404,-100.0,100.0,100.0,-100.0,0.0,0.0,0.0,-100.0,33.0,-52.404,89.401590955,1.0,1,1.0
0,2018,18,22.0,1.0,158.8,-58.8,19.404,-100.0,100.0,100.0,-100.0,94.86833,-100.0,0.0,0.0,0.0,-19.404,20.0479934989,1.0,1,1.0
0,2018,18,23.0,1.0,158.8,-58.8,19.404,-100.0,100.0,100.0,-100.0,0.0,0.0,90.0,-190.0,62.7,-82.104,46.3546995233,1.0,1,1.0
0,2018,19,0.0,1.0,158.8,-58.8,19.404,-100.0,100.0,100.0,-100.0,10.26334,0.0,18.723839,-118.72384,39.178867,-58.582867,37.3679043235,1.0,1,1.0
0,2018,19,1.0,1.0,158.8,-58.8,19.404,-100.0,100.0,100.0,-100.0,10.26334,0.0,0.0,-100.0,33.0,-52.404,36.4926679207,1.0,1,1.0
0,2018,19,2.0,1.0,158.8,-58.8,19.404,-100.0,100.0,100.0,-100.0,10.26334,0.0,0.0,-100.0,33.0,-52.404,35.5864896456,1.0,1,1.0
0,2018,19,3.0,1.0,158.8,-58.8,19.404,-100.0,100.0,100.0,-100.0,105.13167,-100.0,0.0,0.0,0.0,-19.404,19.0206936768,1.0,1,1.0
0,2018,19,4.0,1.0,158.8,-58.8,19.404,-100.0,100.0,100.0,-100.0,200.0,-100.0,0.0,0.0,0.0,-19.404,24.722066498,1.0,1,1.0
0,2018,19,5.0,1.0,158.8,-58.8,19.404,-100.0,100.0,100.0,-100.0,200.0,0.0,0.0,-100.0,33.0,-52.404,37.7623121257,1.0,1,1.0
0,2018,19,6.0,1.0,158.8,-58.8,19.404,-100.0,100.0,100.0,-100.0,0.0,0.0,189.73666,-289.73666,95.613098,-115.0171,38.9696322299,1.0,1,1.0
0,2018,19,7.0,1.0,158.8,-58.8,19.404,-100.0,100.0,100.0,-100.0,0.0,0.0,0.0,-100.0,33.0,-52.404,37.585227909,1.0,1,1.0
0,2018,19,8.0,1.0,158.8,-58.8,19.404,-100.0,100.0,100.0,-100.0,94.86833,-100.0,0.0,0.0,0.0,-19.404,25.9886304381,1.0,1,1.0
0,2018,19,9.0,1.0,158.8,-58.8,19.404,-100.0,100.0,100.0,-100.0,189.73666,-100.0,0.0,0.0,0.0,-19.404,26.7290288321,1.0,1,1.0
0,2018,19,10.0,1.0,158.8,-58.8,19.404,-100.0,100.0,100.0,-100.0,200.0,-10.818511,0.0,-89.181489,29.429891,-48.833891,28.0194026215,1.0,1,1.0
0,2018,19,11.0,1.0,158.8,-58.8,19.404,-100.0,100.0,100.0,-100.0,200.0,0.0,0.0,-100.0,33.0,-52.404,36.9658882883,1.0,1,1.0
0,2018,19,12.0,1.0,158.8,-58.8,19.404,-100.0,100.0,100.0,-100.0,0.0,0.0,189.73666,-289.73666,95.613098,-115.0171,42.1581118438,1.0,1,1.0
0,2018,19,13.0,1.0,158.8,-58.8,19.404,-100.0,100.0,100.0,-100.0,0.0,0.0,0.0,-100.0,33.0,-52.404,41.3914679886,1.0,1,1.0
0,2018,19,14.0,1.0,158.8,-58.8,19.404,-100.0,100.0,100.0,-100.0,0.0,0.0,0.0,-100.0,33.0,-52.404,40.6481076245,1.0,1,1.0
0,2018,19,15.0,1.0,158.8,-58.8,19.404,-100.0,100.0,100.0,-100.0,0.0,0.0,0.0,-100.0,33.0,-52.404,31.6164075608,1.0,1,1.0
0,2018,19,16.0,1.0,158.8,-58.8,19.404,-100.0,100.0,100.0,-100.0,0.0,0.0,0.0,-100.0,33.0,-52.404,29.9473594851,1.0,1,1.0
0,2018,19,17.0,1.0,158.8,-58.8,19.404,-100.0,100.0,100.0,-100.0,94.86833,-100.0,0.0,0.0,0.0,-19.404,26.5900713991,1.0,1,1.0
0,2018,19,18.0,1.0,158.8,-58.8,19.404,-100.0,100.0,100.0,-100.0,189.73666,-100.0,0.0,0.0,0.0,-19.404,29.7502136782,1.0,1,1.0
0,2018,19,19.0,1.0,158.8,-58.8,19.404,-100.0,100.0,100.0,-100.0,10.26334,0.0,170.26334,-270.26334,89.186902,-108.5909,33.2528183965,1.0,1,1.0
0,2018,19,20.0,1.0,158.8,-58.8,19.404,-100.0,100.0,100.0,-100.0,10.26334,0.0,0.0,-100.0,33.0,-52.404,32.0527493874,1.0,1,1.0
0,2018,19,21.0,1.0,158.8,-58.8,19.404,-100.0,100.0,100.0,-100.0,105.13167,-100.0,0.0,0.0,0.0,-19.404,25.4248931509,1.0,1,1.0
0,2018,19,22.0,1.0,158.8,-58.8,19.404,-100.0,100.0,100.0,-100.0,200.0,-100.0,0.0,0.0,0.0,-19.404,24.0137155979,1.0,1,1.0
0,2018,19,23.0,1.0,158.8,-58.8,19.404,-100.0,100.0,100.0,-100.0,0.0,0.0,189.73666,-289.73666,95.613098,-115.0171,38.0514384125,1.0,1,1.0
