smr_capacity,htse_capacity,ft_capacity,ft_elec_consumption_capacity,electricity_market_capacity,naphtha_market_capacity,jet_fuel_market_capacity,diesel_market_capacity,h2_storage_capacity,h2_import_capacity,h2_export_capacity,scenario_label,location_label,co2_location_label,fuel_region_label,mean_NPV,std_NPV,med_NPV,max_NPV,min_NPV,perc_5_NPV,perc_95_NPV,samp_NPV,var_NPV,ProbabilityWeight,PointProbability,prefix,ProbabilityWeight-h2_storage_capacity,ProbabilityWeight-ft_capacity,ProbabilityWeight-htse_capacity
720.0,-188.4,-12525.6,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-478900909869000.0,8659972.81164,-478900909869000.0,-478900903746000.0,-478900915993000.0,-478900915381000.0,-478900904358000.0,2.0,74995129098300.0,0.00231503176341,1.2171516948100001e-13,104,0.0833282383511,0.16666559696,0.166693548387
720.0,-291.8,-17719.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,850520.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-617754316839000.0,404387.120316,-617754316839000.0,-617754316553000.0,-617754317125000.0,-617754317096000.0,-617754316582000.0,2.0,163528943078.0,0.00115761983406,1.2171516948100001e-13,47,0.0833341171768,0.0833344030397,0.166693548387
720.0,-85.1,-12525.6,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,850520.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-617802037411000.0,10640554.0686,-617802037411000.0,-617802029887000.0,-617802044935000.0,-617802044183000.0,-617802030639000.0,2.0,113221390887000.0,0.00115703750719,0.0,147,0.0833341171768,0.16666559696,0.0833064516129
720.0,-188.4,-15122.4,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,850520.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-617855414833000.0,7494491.219,-617855414833000.0,-617855409534000.0,-617855420132000.0,-617855419602000.0,-617855410064000.0,2.0,56167398631700.0,0.00231523966812,1.2171516948100001e-13,97,0.0833341171768,0.166668806079,0.166693548387
720.0,-291.8,-17719.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,708767.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-621198467208000.0,633973.290071,-621198467208000.0,-621198466760000.0,-621198467656000.0,-621198467611000.0,-621198466804000.0,2.0,401922132523.0,0.00231524783458,1.2171516948100001e-13,40,0.166668822236,0.0833344030397,0.166693548387
720.0,-85.1,-12525.6,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,708767.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-621246185930000.0,712447.647093,-621246185930000.0,-621246185427000.0,-621246186434000.0,-621246186384000.0,-621246185477000.0,2.0,507581649849.0,0.00231408317673,0.0,140,0.166668822236,0.16666559696,0.0833064516129
720.0,-188.4,-15122.4,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,708767.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-621299562690000.0,4931552.81533,-621299562690000.0,-621299559203000.0,-621299566177000.0,-621299565829000.0,-621299559552000.0,2.0,24320213170400.0,0.00463049566916,1.2171516948100001e-13,90,0.166668822236,0.166668806079,0.166693548387
720.0,-291.8,-17719.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,567013.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-624642645333000.0,1264345.72725,-624642645333000.0,-624642644439000.0,-624642646227000.0,-624642646138000.0,-624642644529000.0,2.0,1598570118010.0,0.00231524783458,1.2171516948100001e-13,33,0.166668822236,0.0833344030397,0.166693548387
720.0,-85.1,-12525.6,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,567013.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-624690369759000.0,6799271.78669,-624690369759000.0,-624690364951000.0,-624690374567000.0,-624690374086000.0,-624690365432000.0,2.0,46230096829300.0,0.00231408317673,0.0,133,0.166668822236,0.16666559696,0.0833064516129
720.0,-188.4,-15122.4,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,567013.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-624743739417000.0,4001394.94526,-624743739417000.0,-624743736587000.0,-624743742246000.0,-624743741963000.0,-624743736870000.0,2.0,16011161508000.0,0.00463049566916,1.2171516948100001e-13,83,0.166668822236,0.166668806079,0.166693548387
720.0,-291.8,-17719.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,425260.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-628086796028000.0,1736608.64621,-628086796028000.0,-628086794800000.0,-628086797256000.0,-628086797133000.0,-628086794922000.0,2.0,3015809590080.0,0.00231523966812,1.2171516948100001e-13,26,0.166668234354,0.0833344030397,0.166693548387
720.0,-85.1,-12525.6,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,425260.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-628134510265000.0,4521986.84495,-628134510265000.0,-628134507067000.0,-628134513462000.0,-628134513142000.0,-628134507387000.0,2.0,20448365025900.0,0.00231407501438,0.0,126,0.166668234354,0.16666559696,0.0833064516129
720.0,-188.4,-15122.4,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,425260.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-628187894157000.0,2604616.33802,-628187894157000.0,-628187892315000.0,-628187895999000.0,-628187895815000.0,-628187892499000.0,2.0,6784026268260.0,0.00463047933624,1.2171516948100001e-13,76,0.166668234354,0.166668806079,0.166693548387
720.0,-291.8,-17719.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,283507.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-631530944759000.0,2767370.6639,-631530944759000.0,-631530942802000.0,-631530946716000.0,-631530946520000.0,-631530942998000.0,2.0,7658340391410.0,0.00231524783458,1.2171516948100001e-13,19,0.166668822236,0.0833344030397,0.166693548387
720.0,-85.1,-12525.6,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,283507.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-631578665197000.0,114385.747177,-631578665197000.0,-631578665116000.0,-631578665278000.0,-631578665270000.0,-631578665124000.0,2.0,13084099157.3,0.00231408317673,0.0,119,0.166668822236,0.16666559696,0.0833064516129
720.0,-188.4,-15122.4,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,283507.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-631632043116000.0,1141891.00781,-631632043116000.0,-631632042308000.0,-631632043923000.0,-631632043842000.0,-631632042389000.0,2.0,1303915073720.0,0.00463049566916,1.2171516948100001e-13,69,0.166668822236,0.166668806079,0.166693548387
720.0,-291.8,-17719.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,141753.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-634975122980000.0,2834123.75375,-634975122980000.0,-634975120976000.0,-634975124984000.0,-634975124783000.0,-634975121176000.0,2.0,8032257451580.0,0.00231516617,1.2171516948100001e-13,12,0.16666294341,0.0833344030397,0.166693548387
720.0,-85.1,-12525.6,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,141753.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-635022840364000.0,4024210.71783,-635022840364000.0,-635022837518000.0,-635022843210000.0,-635022842925000.0,-635022837803000.0,2.0,16194271901500.0,0.00231400155324,0.0,112,0.16666294341,0.16666559696,0.0833064516129
720.0,-188.4,-15122.4,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,141753.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-635076214005000.0,1043254.4732,-635076214005000.0,-635076213267000.0,-635076214742000.0,-635076214669000.0,-635076213341000.0,2.0,1088379895840.0,0.00463033234001,1.2171516948100001e-13,62,0.16666294341,0.166668806079,0.166693548387
720.0,-291.8,-17719.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-638419028029000.0,1174220.01824,-638419028029000.0,-638419027199000.0,-638419028859000.0,-638419028776000.0,-638419027282000.0,2.0,1378792651230.0,0.00115753816949,1.2171516948100001e-13,5,0.0833282383511,0.0833344030397,0.166693548387
720.0,-85.1,-12525.6,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-638466744445000.0,434158.613901,-638466744445000.0,-638466744138000.0,-638466744752000.0,-638466744721000.0,-638466744169000.0,2.0,188493702024.0,0.0011569558837,0.0,105,0.0833282383511,0.16666559696,0.0833064516129
720.0,-188.4,-15122.4,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-638520121865000.0,508621.730931,-638520121865000.0,-638520121505000.0,-638520122224000.0,-638520122188000.0,-638520121541000.0,2.0,258696065175.0,0.00231507633897,1.2171516948100001e-13,55,0.0833282383511,0.166668806079,0.166693548387
720.0,-85.1,-15122.4,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,850520.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-777421242109000.0,2053558.03555,-777421242109000.0,-777421240657000.0,-777421243561000.0,-777421243416000.0,-777421240802000.0,2.0,4217100605390.0,0.00115705978576,0.0,98,0.0833341171768,0.166668806079,0.0833064516129
720.0,-188.4,-17719.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,850520.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-777474622222000.0,5361030.73589,-777474622222000.0,-777474618431000.0,-777474626013000.0,-777474625633000.0,-777474618810000.0,2.0,28740650551200.0,0.00115761983406,1.2171516948100001e-13,48,0.0833341171768,0.0833344030397,0.166693548387
720.0,-85.1,-15122.4,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,708767.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-780865392851000.0,1648233.02648,-780865392851000.0,-780865391686000.0,-780865394017000.0,-780865393900000.0,-780865391802000.0,2.0,2716672109580.0,0.00231412773403,0.0,91,0.166668822236,0.166668806079,0.0833064516129
720.0,-188.4,-17719.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,708767.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-780918770526000.0,8573726.20204,-780918770526000.0,-780918764464000.0,-780918776589000.0,-780918775983000.0,-780918765070000.0,2.0,73508780987600.0,0.00231524783458,1.2171516948100001e-13,41,0.166668822236,0.0833344030397,0.166693548387
720.0,-85.1,-15122.4,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,567013.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-784309572378000.0,5239246.00014,-784309572378000.0,-784309568673000.0,-784309576082000.0,-784309575712000.0,-784309569043000.0,2.0,27449698649900.0,0.00231412773403,0.0,84,0.166668822236,0.166668806079,0.0833064516129
720.0,-188.4,-17719.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,567013.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-784362952759000.0,5021642.37351,-784362952759000.0,-784362949208000.0,-784362956309000.0,-784362955954000.0,-784362949563000.0,2.0,25216892127400.0,0.00231524783458,1.2171516948100001e-13,34,0.166668822236,0.0833344030397,0.166693548387
720.0,-85.1,-15122.4,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,425260.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-787753724526000.0,4452656.61604,-787753724526000.0,-787753721378000.0,-787753727675000.0,-787753727360000.0,-787753721693000.0,2.0,19826150940400.0,0.00231411957152,0.0,77,0.166668234354,0.166668806079,0.0833064516129
720.0,-188.4,-17719.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,425260.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-787807101045000.0,899959.283988,-787807101045000.0,-787807100409000.0,-787807101682000.0,-787807101618000.0,-787807100473000.0,2.0,809926712837.0,0.00231523966812,1.2171516948100001e-13,27,0.166668234354,0.0833344030397,0.166693548387
720.0,-85.1,-15122.4,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,283507.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-791197868456000.0,806360.178081,-791197868456000.0,-791197867886000.0,-791197869026000.0,-791197868969000.0,-791197867943000.0,2.0,650216736795.0,0.00231412773403,0.0,70,0.166668822236,0.166668806079,0.0833064516129
720.0,-188.4,-17719.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,283507.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-791251251263000.0,340859.144492,-791251251263000.0,-791251251022000.0,-791251251504000.0,-791251251480000.0,-791251251046000.0,2.0,116184956384.0,0.00231524783458,1.2171516948100001e-13,20,0.166668822236,0.0833344030397,0.166693548387
720.0,-85.1,-15122.4,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,141753.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-794642049091000.0,629371.88108,-794642049091000.0,-794642048646000.0,-794642049536000.0,-794642049491000.0,-794642048690000.0,2.0,396108964695.0,0.00231404610896,0.0,63,0.16666294341,0.166668806079,0.0833064516129
720.0,-188.4,-17719.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,141753.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-794695427090000.0,4193866.14073,-794695427090000.0,-794695424125000.0,-794695430056000.0,-794695429759000.0,-794695424421000.0,2.0,17588513206400.0,0.00231516617,1.2171516948100001e-13,13,0.16666294341,0.0833344030397,0.166693548387
720.0,-85.1,-15122.4,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-798085956128000.0,7634810.81449,-798085956128000.0,-798085950729000.0,-798085961527000.0,-798085960987000.0,-798085951269000.0,2.0,58290336173000.0,0.0011569781607,0.0,56,0.0833282383511,0.166668806079,0.0833064516129
720.0,-188.4,-17719.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-798139335082000.0,2735114.57386,-798139335082000.0,-798139333148000.0,-798139337016000.0,-798139336822000.0,-798139333341000.0,2.0,7480851732150.0,0.00115753816949,1.2171516948100001e-13,6,0.0833282383511,0.0833344030397,0.166693548387
720.0,-85.1,-17719.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,850520.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-937040453700000.0,1156921.00439,-937040453700000.0,-937040452882000.0,-937040454519000.0,-937040454437000.0,-937040452964000.0,2.0,1338466210390.0,0.000578529892881,0.0,49,0.0833341171768,0.0833344030397,0.0833064516129
720.0,-85.1,-17719.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,708767.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-940484602623000.0,589069.09265,-940484602623000.0,-940484602206000.0,-940484603039000.0,-940484602997000.0,-940484602248000.0,2.0,347002395915.0,0.00115706386701,0.0,42,0.166668822236,0.0833344030397,0.0833064516129
720.0,-85.1,-17719.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,567013.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-943928773581000.0,4312536.51306,-943928773581000.0,-943928770532000.0,-943928776631000.0,-943928776326000.0,-943928770837000.0,2.0,18597971176500.0,0.00115706386701,0.0,35,0.166668822236,0.0833344030397,0.0833064516129
720.0,-85.1,-17719.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,425260.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-947372931814000.0,12984816.9602,-947372931814000.0,-947372922632000.0,-947372940995000.0,-947372940077000.0,-947372923550000.0,2.0,168605471489000.0,0.00115705978576,0.0,28,0.166668234354,0.0833344030397,0.0833064516129
720.0,-85.1,-17719.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,283507.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-950817083747000.0,2966676.1348,-950817083747000.0,-950817081649000.0,-950817085845000.0,-950817085635000.0,-950817081859000.0,2.0,8801167288780.0,0.00115706386701,0.0,21,0.166668822236,0.0833344030397,0.0833064516129
720.0,-85.1,-17719.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,141753.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-954261256998000.0,1903892.52135,-954261256998000.0,-954261255651000.0,-954261258344000.0,-954261258209000.0,-954261255786000.0,2.0,3624806732870.0,0.00115702305448,0.0,14,0.16666294341,0.0833344030397,0.0833064516129
720.0,-85.1,-17719.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-957705168253000.0,7144626.98126,-957705168253000.0,-957705163201000.0,-957705173305000.0,-957705172800000.0,-957705163706000.0,2.0,51045694701400.0,0.000578489080348,0.0,7,0.0833282383511,0.0833344030397,0.0833064516129
