smr_capacity,htse_capacity,ft_capacity,ft_elec_consumption_capacity,electricity_market_capacity,naphtha_market_capacity,jet_fuel_market_capacity,diesel_market_capacity,h2_storage_capacity,h2_import_capacity,h2_export_capacity,scenario_label,location_label,fuel_region_label,co2_location_label,mean_NPV,std_NPV,med_NPV,max_NPV,min_NPV,perc_5_NPV,perc_95_NPV,samp_NPV,var_NPV,PointProbability,ProbabilityWeight-ft_capacity,ProbabilityWeight,ProbabilityWeight-htse_capacity,prefix,ProbabilityWeight-h2_storage_capacity
720.0,-85.1,-9928.9,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,212630.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-479474457924000.0,548590.764961,-479474457924000.0,-479474457536000.0,-479474458312000.0,-479474458273000.0,-479474457575000.0,2.0,300951827400.0,0.0,0.16666559696,0.00231411854768,0.0833064516129,175,0.166671369782
720.0,-188.4,-12525.6,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,212630.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-479522203538000.0,784195.783442,-479522203538000.0,-479522202983000.0,-479522204092000.0,-479522204037000.0,-479522203039000.0,2.0,614963026769.0,2.43433201164e-13,0.16666559696,0.00463047728757,0.166693548387,125,0.166671369782
720.0,-291.8,-15122.4,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,141753.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-481162929572000.0,41020.0598718,-481162929572000.0,-481162929543000.0,-481162929601000.0,-481162929598000.0,-481162929546000.0,2.0,1682645311.88,2.43433201164e-13,0.166668806079,0.00463053378044,0.166693548387,68,0.166670194004
720.0,-395.1,-17719.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,141753.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-481216881809000.0,562354.554262,-481216881809000.0,-481216881411000.0,-481216882207000.0,-481216882167000.0,-481216881451000.0,2.0,316242644700.0,2.43433201164e-13,0.0833344030397,0.00231414678045,0.166612903226,18,0.166670194004
720.0,-85.1,-9928.9,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,141753.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-481217585122000.0,1509718.18847,-481217585122000.0,-481217584055000.0,-481217586190000.0,-481217586083000.0,-481217584162000.0,2.0,2279249008610.0,0.0,0.16666559696,0.00231410222279,0.0833064516129,168,0.166670194004
720.0,-188.4,-12525.6,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,141753.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-481265327186000.0,681904.125486,-481265327186000.0,-481265326703000.0,-481265327668000.0,-481265327620000.0,-481265326752000.0,2.0,464993236354.0,2.43433201164e-13,0.16666559696,0.00463044462198,0.166693548387,118,0.166670194004
720.0,-291.8,-15122.4,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,70877.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-482906025950000.0,850466.803247,-482906025950000.0,-482906025349000.0,-482906026552000.0,-482906026492000.0,-482906025409000.0,2.0,723293783425.0,2.43433201164e-13,0.166668806079,0.00463020711831,0.166693548387,61,0.166658436214
720.0,-395.1,-17719.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,70877.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-482959982133000.0,2109632.53138,-482959982133000.0,-482959980641000.0,-482959983625000.0,-482959983476000.0,-482959980791000.0,2.0,4450549417450.0,2.43433201164e-13,0.0833344030397,0.0023139835284,0.166612903226,11,0.166658436214
720.0,-85.1,-9928.9,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,70877.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-482960681832000.0,42508.5638404,-482960681832000.0,-482960681802000.0,-482960681862000.0,-482960681859000.0,-482960681805000.0,2.0,1806977999.77,0.0,0.16666559696,0.00231393897388,0.0833064516129,161,0.166658436214
720.0,-188.4,-12525.6,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,70877.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-483008424268000.0,2042595.80332,-483008424268000.0,-483008422823000.0,-483008425712000.0,-483008425567000.0,-483008422968000.0,2.0,4172197615740.0,2.43433201164e-13,0.16666559696,0.00463011796614,0.166693548387,111,0.166658436214
720.0,-291.8,-15122.4,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-484648905976000.0,1739187.68561,-484648905976000.0,-484648904746000.0,-484648907206000.0,-484648907083000.0,-484648904869000.0,2.0,3024773805770.0,2.43433201164e-13,0.166668806079,0.00231495656119,0.166693548387,54,0.0833239271017
720.0,-395.1,-17719.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-484702860743000.0,1860066.57339,-484702860743000.0,-484702859428000.0,-484702862058000.0,-484702861927000.0,-484702859559000.0,2.0,3459847657430.0,2.43433201164e-13,0.0833344030397,0.00115691830078,0.166612903226,4,0.0833239271017
720.0,-85.1,-9928.9,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-484703565336000.0,894436.205503,-484703565336000.0,-484703564704000.0,-484703565969000.0,-484703565906000.0,-484703564767000.0,2.0,800016125715.0,0.0,0.16666559696,0.00115689602493,0.0833064516129,154,0.0833239271017
720.0,-188.4,-12525.6,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-484751305037000.0,2085505.07573,-484751305037000.0,-484751303562000.0,-484751306512000.0,-484751306364000.0,-484751303710000.0,2.0,4349331420910.0,2.43433201164e-13,0.16666559696,0.00231491198794,0.166693548387,104,0.0833239271017
720.0,-291.8,-17719.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,425260.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-635759543127000.0,1985752.15209,-635759543127000.0,-635759541723000.0,-635759544531000.0,-635759544391000.0,-635759541863000.0,2.0,3943211609540.0,2.43433201164e-13,0.0833344030397,0.00115764161166,0.166693548387,47,0.0833356848912
720.0,-85.1,-12525.6,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,425260.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-635807980037000.0,1419608.61034,-635807980037000.0,-635807979033000.0,-635807981041000.0,-635807980941000.0,-635807979134000.0,2.0,2015288606540.0,0.0,0.16666559696,0.00115705927384,0.0833064516129,147,0.0833356848912
720.0,-188.4,-15122.4,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,425260.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-635861941385000.0,549189.242463,-635861941385000.0,-635861940997000.0,-635861941774000.0,-635861941735000.0,-635861941036000.0,2.0,301608824037.0,2.43433201164e-13,0.166668806079,0.00231528322333,0.166693548387,97,0.0833356848912
720.0,-291.8,-17719.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,354383.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-637502668734000.0,2607315.71815,-637502668734000.0,-637502666891000.0,-637502670578000.0,-637502670394000.0,-637502667075000.0,2.0,6798095254130.0,2.43433201164e-13,0.0833344030397,0.00231526689022,0.166693548387,40,0.166670194004
720.0,-85.1,-12525.6,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,354383.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-637551106456000.0,210970.965021,-637551106456000.0,-637551106307000.0,-637551106605000.0,-637551106590000.0,-637551106322000.0,2.0,44508748082.0,0.0,0.16666559696,0.00231410222279,0.0833064516129,140,0.166670194004
720.0,-188.4,-15122.4,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,354383.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-637605067042000.0,1653492.13317,-637605067042000.0,-637605065873000.0,-637605068211000.0,-637605068094000.0,-637605065990000.0,2.0,2734036234440.0,2.43433201164e-13,0.166668806079,0.00463053378044,0.166693548387,90,0.166670194004
720.0,-291.8,-17719.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,283507.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-639245769094000.0,1637492.42803,-639245769094000.0,-639245767936000.0,-639245770252000.0,-639245770136000.0,-639245768052000.0,2.0,2681381451850.0,2.43433201164e-13,0.0833344030397,0.00231526689022,0.166693548387,33,0.166670194004
720.0,-85.1,-12525.6,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,283507.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-639294204969000.0,410229.236542,-639294204969000.0,-639294204679000.0,-639294205259000.0,-639294205230000.0,-639294204708000.0,2.0,168288026514.0,0.0,0.16666559696,0.00231410222279,0.0833064516129,133,0.166670194004
720.0,-188.4,-15122.4,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,283507.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-639348170860000.0,2252201.03579,-639348170860000.0,-639348169268000.0,-639348172453000.0,-639348172294000.0,-639348169427000.0,2.0,5072409505600.0,2.43433201164e-13,0.166668806079,0.00463053378044,0.166693548387,83,0.166670194004
720.0,-291.8,-17719.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,212630.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-640988895123000.0,1592872.22237,-640988895123000.0,-640988893997000.0,-640988896249000.0,-640988896137000.0,-640988894109000.0,2.0,2537241916790.0,2.43433201164e-13,0.0833344030397,0.00231528322333,0.166693548387,26,0.166671369782
720.0,-85.1,-12525.6,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,212630.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-641037330152000.0,980872.540688,-641037330152000.0,-641037329459000.0,-641037330846000.0,-641037330777000.0,-641037329528000.0,2.0,962110941075.0,0.0,0.16666559696,0.00231411854768,0.0833064516129,126,0.166671369782
720.0,-188.4,-15122.4,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,212630.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-641091292295000.0,591479.354502,-641091292295000.0,-641091291877000.0,-641091292714000.0,-641091292672000.0,-641091291919000.0,2.0,349847826802.0,2.43433201164e-13,0.166668806079,0.00463056644666,0.166693548387,76,0.166671369782
720.0,-291.8,-17719.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,141753.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-642732018923000.0,1755055.29436,-642732018923000.0,-642732017682000.0,-642732020164000.0,-642732020040000.0,-642732017806000.0,2.0,3080219086260.0,2.43433201164e-13,0.0833344030397,0.00231526689022,0.166693548387,19,0.166670194004
720.0,-85.1,-12525.6,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,141753.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-642780455226000.0,227354.629141,-642780455226000.0,-642780455065000.0,-642780455387000.0,-642780455371000.0,-642780455081000.0,2.0,51690127392.0,0.0,0.16666559696,0.00231410222279,0.0833064516129,119,0.166670194004
720.0,-188.4,-15122.4,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,141753.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-642834417331000.0,45803.9908,-642834417331000.0,-642834417299000.0,-642834417363000.0,-642834417360000.0,-642834417302000.0,2.0,2098005573.2,2.43433201164e-13,0.166668806079,0.00463053378044,0.166693548387,69,0.166670194004
720.0,-291.8,-17719.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,70877.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-644475118692000.0,907713.240174,-644475118692000.0,-644475118050000.0,-644475119334000.0,-644475119270000.0,-644475118114000.0,2.0,823943326388.0,2.43433201164e-13,0.0833344030397,0.00231510355915,0.166693548387,12,0.166658436214
720.0,-85.1,-12525.6,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,70877.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-644523553891000.0,506506.420995,-644523553891000.0,-644523553533000.0,-644523554250000.0,-644523554214000.0,-644523553569000.0,2.0,256548754509.0,0.0,0.16666559696,0.00231393897388,0.0833064516129,112,0.166658436214
720.0,-188.4,-15122.4,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,70877.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-644577514422000.0,2827455.56003,-644577514422000.0,-644577512423000.0,-644577516421000.0,-644577516221000.0,-644577512623000.0,2.0,7994504943940.0,2.43433201164e-13,0.166668806079,0.00463020711831,0.166693548387,62,0.166658436214
720.0,-291.8,-17719.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-646217997951000.0,1591861.85517,-646217997951000.0,-646217996826000.0,-646217999077000.0,-646217998964000.0,-646217996938000.0,2.0,2534024165930.0,2.43433201164e-13,0.0833344030397,0.0011574782806,0.166693548387,5,0.0833239271017
720.0,-85.1,-12525.6,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-646266433317000.0,1128646.98619,-646266433317000.0,-646266432519000.0,-646266434115000.0,-646266434035000.0,-646266432599000.0,2.0,1273844019430.0,0.0,0.16666559696,0.00115689602493,0.0833064516129,105,0.0833239271017
720.0,-188.4,-15122.4,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-646320393961000.0,148608.566338,-646320393961000.0,-646320393856000.0,-646320394066000.0,-646320394056000.0,-646320393866000.0,2.0,22084505989.0,2.43433201164e-13,0.166668806079,0.00231495656119,0.166693548387,55,0.0833239271017
720.0,-85.1,-15122.4,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,425260.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-797377071906000.0,683584.255392,-797377071906000.0,-797377071423000.0,-797377072390000.0,-797377072341000.0,-797377071471000.0,2.0,467287434220.0,0.0,0.166668806079,0.00115708155283,0.0833064516129,98,0.0833356848912
720.0,-188.4,-17719.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,425260.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-797431035354000.0,3898127.56834,-797431035354000.0,-797431032597000.0,-797431038110000.0,-797431037834000.0,-797431032873000.0,2.0,15195398539000.0,2.43433201164e-13,0.0833344030397,0.00115764161166,0.166693548387,48,0.0833356848912
720.0,-85.1,-15122.4,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,354383.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-799120199359000.0,337304.607092,-799120199359000.0,-799120199121000.0,-799120199598000.0,-799120199574000.0,-799120199144000.0,2.0,113774397965.0,0.0,0.166668806079,0.00231414678045,0.0833064516129,91,0.166670194004
720.0,-188.4,-17719.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,354383.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-799174159933000.0,2631176.9481,-799174159933000.0,-799174158072000.0,-799174161793000.0,-799174161607000.0,-799174158258000.0,2.0,6923092132190.0,2.43433201164e-13,0.0833344030397,0.00231526689022,0.166693548387,41,0.166670194004
720.0,-85.1,-15122.4,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,283507.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-800863301191000.0,1136750.51829,-800863301191000.0,-800863300387000.0,-800863301995000.0,-800863301914000.0,-800863300467000.0,2.0,1292201740830.0,0.0,0.166668806079,0.00231414678045,0.0833064516129,84,0.166670194004
720.0,-188.4,-17719.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,283507.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-800917256888000.0,2342430.33594,-800917256888000.0,-800917255232000.0,-800917258545000.0,-800917258379000.0,-800917255397000.0,2.0,5486979878730.0,2.43433201164e-13,0.0833344030397,0.00231526689022,0.166693548387,34,0.166670194004
720.0,-85.1,-15122.4,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,212630.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-802606425311000.0,471277.742438,-802606425311000.0,-802606424978000.0,-802606425644000.0,-802606425611000.0,-802606425011000.0,2.0,222102710517.0,0.0,0.166668806079,0.00231416310566,0.0833064516129,77,0.166671369782
720.0,-188.4,-17719.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,212630.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-802660382999000.0,3349736.1191,-802660382999000.0,-802660380630000.0,-802660385367000.0,-802660385130000.0,-802660380867000.0,2.0,11220732067600.0,2.43433201164e-13,0.0833344030397,0.00231528322333,0.166693548387,27,0.166671369782
720.0,-85.1,-15122.4,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,141753.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-804349546633000.0,2583929.57558,-804349546633000.0,-804349544806000.0,-804349548460000.0,-804349548278000.0,-804349544989000.0,2.0,6676692051550.0,0.0,0.166668806079,0.00231414678045,0.0833064516129,70,0.166670194004
720.0,-188.4,-17719.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,141753.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-804403509329000.0,2229273.71712,-804403509329000.0,-804403507752000.0,-804403510905000.0,-804403510747000.0,-804403507910000.0,2.0,4969661305860.0,2.43433201164e-13,0.0833344030397,0.00231526689022,0.166693548387,20,0.166670194004
720.0,-85.1,-15122.4,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,70877.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-806092648998000.0,388888.753886,-806092648998000.0,-806092648723000.0,-806092649273000.0,-806092649245000.0,-806092648750000.0,2.0,151234462899.0,0.0,0.166668806079,0.0023139835284,0.0833064516129,63,0.166658436214
720.0,-188.4,-17719.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,70877.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-806146609342000.0,4941957.80323,-806146609342000.0,-806146605847000.0,-806146612836000.0,-806146612487000.0,-806146606197000.0,2.0,24422946928900.0,2.43433201164e-13,0.0833344030397,0.00231510355915,0.166693548387,13,0.166658436214
720.0,-85.1,-15122.4,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-807835527453000.0,905995.147473,-807835527453000.0,-807835526812000.0,-807835528094000.0,-807835528030000.0,-807835526876000.0,2.0,820827207244.0,0.0,0.166668806079,0.00115691830078,0.0833064516129,56,0.0833239271017
720.0,-188.4,-17719.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-807889486164000.0,1293393.58543,-807889486164000.0,-807889485249000.0,-807889487078000.0,-807889486987000.0,-807889485340000.0,2.0,1672866966830.0,2.43433201164e-13,0.0833344030397,0.0011574782806,0.166693548387,6,0.0833239271017
720.0,-85.1,-17719.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,425260.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-958946163415000.0,3381059.80046,-958946163415000.0,-958946161024000.0,-958946165806000.0,-958946165567000.0,-958946161264000.0,2.0,11431565374300.0,0.0,0.0833344030397,0.000578540776415,0.0833064516129,49,0.0833356848912
720.0,-85.1,-17719.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,354383.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-960689290293000.0,2620943.78715,-960689290293000.0,-960689288439000.0,-960689292146000.0,-960689291961000.0,-960689288625000.0,2.0,6869346335380.0,0.0,0.0833344030397,0.00115707339023,0.0833064516129,42,0.166670194004
720.0,-85.1,-17719.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,283507.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-962432389394000.0,2079909.43041,-962432389394000.0,-962432387923000.0,-962432390864000.0,-962432390717000.0,-962432388070000.0,2.0,4326023238730.0,0.0,0.0833344030397,0.00115707339023,0.0833064516129,35,0.166670194004
720.0,-85.1,-17719.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,212630.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-964175514398000.0,2966384.54164,-964175514398000.0,-964175512300000.0,-964175516495000.0,-964175516286000.0,-964175512510000.0,2.0,8799437248880.0,0.0,0.0833344030397,0.00115708155283,0.0833064516129,28,0.166671369782
720.0,-85.1,-17719.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,141753.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-965918638490000.0,1941072.72624,-965918638490000.0,-965918637117000.0,-965918639862000.0,-965918639725000.0,-965918637255000.0,2.0,3767763328550.0,0.0,0.0833344030397,0.00115707339023,0.0833064516129,21,0.166670194004
720.0,-85.1,-17719.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,70877.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-967661740215000.0,334248.756748,-967661740215000.0,-967661739979000.0,-967661740452000.0,-967661740428000.0,-967661740003000.0,2.0,111722231388.0,0.0,0.0833344030397,0.0011569917642,0.0833064516129,14,0.166658436214
720.0,-85.1,-17719.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-969404615810000.0,509484.224427,-969404615810000.0,-969404615449000.0,-969404616170000.0,-969404616134000.0,-969404615485000.0,2.0,259574174940.0,0.0,0.0833344030397,0.00057845915039,0.0833064516129,7,0.0833239271017
