smr_capacity,htse_capacity,ft_capacity,ft_elec_consumption_capacity,electricity_market_capacity,naphtha_market_capacity,jet_fuel_market_capacity,diesel_market_capacity,h2_storage_capacity,h2_import_capacity,h2_export_capacity,scenario_label,location_label,fuel_region_label,co2_location_label,mean_NPV,std_NPV,med_NPV,max_NPV,min_NPV,perc_5_NPV,perc_95_NPV,samp_NPV,var_NPV,ProbabilityWeight-htse_capacity,ProbabilityWeight-h2_storage_capacity,prefix,ProbabilityWeight-ft_capacity,ProbabilityWeight,PointProbability
480.0,-302.2,-10323.8,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,40073.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-188273604898000.0,12229595.9359,-188273605354000.0,-188273586926000.0,-188273623660000.0,-188273622105000.0,-188273589992000.0,10.0,149563016755000.0,0.142763157895,0.142844410537,76,0.142857142857,0.00291327416226,9.8243970108e-13
480.0,-302.2,-10323.8,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,80146.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-188273630272000.0,13951306.6282,-188273626235000.0,-188273607344000.0,-188273654472000.0,-188273649653000.0,-188273613714000.0,10.0,194638956635000.0,0.142763157895,0.142862235785,84,0.142857142857,0.00291363770352,9.8243970108e-13
480.0,-302.2,-10323.8,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,120219.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-188273643123000.0,12371134.1033,-188273642674000.0,-188273626340000.0,-188273664737000.0,-188273662145000.0,-188273626428000.0,10.0,153044959002000.0,0.142763157895,0.142862235785,92,0.142857142857,0.00291363770352,9.8243970108e-13
480.0,-302.2,-10323.8,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,160292.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-188273664579000.0,9006546.45259,-188273662150000.0,-188273656052000.0,-188273685077000.0,-188273678655000.0,-188273656440000.0,10.0,81117879002700.0,0.142763157895,0.142862235785,100,0.142857142857,0.00291363770352,9.8243970108e-13
480.0,-302.2,-10323.8,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,200365.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-188273679627000.0,9534406.27421,-188273679184000.0,-188273664927000.0,-188273698398000.0,-188273692532000.0,-188273665839000.0,10.0,90904903001700.0,0.142763157895,0.142862235785,108,0.142857142857,0.00291363770352,9.8243970108e-13
480.0,-302.2,-10323.8,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,240438.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-188273702610000.0,10940222.2044,-188273698816000.0,-188273688060000.0,-188273718666000.0,-188273718475000.0,-188273689387000.0,10.0,119688461881000.0,0.142763157895,0.142862235785,116,0.142857142857,0.00291363770352,9.8243970108e-13
480.0,-302.2,-10323.8,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,280511.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-188273722870000.0,10065392.7265,-188273726008000.0,-188273704499000.0,-188273732891000.0,-188273732605000.0,-188273708057000.0,10.0,101312130739000.0,0.142763157895,0.0714311178926,124,0.142857142857,0.00145681885176,9.8243970108e-13
480.0,-248.0,-10323.8,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-282222830371000.0,11931222.089,-282222830634000.0,-282222812657000.0,-282222849912000.0,-282222849129000.0,-282222815671000.0,10.0,142354060538000.0,0.142763157895,0.0714132926442,69,0.142857142857,0.00145645531051,9.8243970108e-13
480.0,-248.0,-10323.8,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,40073.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-282222856431000.0,9501872.69463,-282222853941000.0,-282222845948000.0,-282222873283000.0,-282222873089000.0,-282222846499000.0,10.0,90285584705000.0,0.142763157895,0.142844410537,77,0.142857142857,0.00291327416226,9.8243970108e-13
480.0,-248.0,-10323.8,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,80146.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-282222871509000.0,16536894.931,-282222873195000.0,-282222847277000.0,-282222895556000.0,-282222892528000.0,-282222849200000.0,10.0,273468893959000.0,0.142763157895,0.142862235785,85,0.142857142857,0.00291363770352,9.8243970108e-13
480.0,-248.0,-10323.8,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,120219.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-282222899444000.0,10657175.8829,-282222899884000.0,-282222884215000.0,-282222925221000.0,-282222914898000.0,-282222887694000.0,10.0,113575397800000.0,0.142763157895,0.142862235785,93,0.142857142857,0.00291363770352,9.8243970108e-13
480.0,-248.0,-10323.8,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,160292.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-282222926017000.0,14938120.1262,-282222925070000.0,-282222907671000.0,-282222950088000.0,-282222946541000.0,-282222907819000.0,10.0,223147432904000.0,0.142763157895,0.142862235785,101,0.142857142857,0.00291363770352,9.8243970108e-13
480.0,-248.0,-10323.8,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,200365.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-282222937022000.0,13670234.8945,-282222935591000.0,-282222919603000.0,-282222967243000.0,-282222957938000.0,-282222921569000.0,10.0,186875322071000.0,0.142763157895,0.142862235785,109,0.142857142857,0.00291363770352,9.8243970108e-13
480.0,-248.0,-10323.8,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,240438.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-282222942833000.0,11272788.8721,-282222944964000.0,-282222925514000.0,-282222963184000.0,-282222957300000.0,-282222927134000.0,10.0,127075768954000.0,0.142763157895,0.142862235785,117,0.142857142857,0.00291363770352,9.8243970108e-13
480.0,-248.0,-10323.8,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,280511.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-282222964450000.0,10194338.9419,-282222963045000.0,-282222950823000.0,-282222980226000.0,-282222979943000.0,-282222952418000.0,10.0,103924546463000.0,0.142763157895,0.0714311178926,125,0.142857142857,0.00145681885176,9.8243970108e-13
480.0,-193.7,-8959.6,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-282247669274000.0,20679596.9733,-282247673922000.0,-282247639102000.0,-282247691163000.0,-282247691158000.0,-282247639459000.0,10.0,427645730977000.0,0.142894736842,0.0714132926442,134,0.142857142857,0.00145779766563,9.8243970108e-13
480.0,-193.7,-8959.6,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,40073.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-282247691207000.0,24968118.7599,-282247686462000.0,-282247653276000.0,-282247736849000.0,-282247731602000.0,-282247661983000.0,10.0,623406954407000.0,0.142894736842,0.142844410537,142,0.142857142857,0.00291595920758,9.8243970108e-13
480.0,-193.7,-8959.6,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,80146.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-282247701052000.0,22093320.0791,-282247692010000.0,-282247673433000.0,-282247733742000.0,-282247733164000.0,-282247675246000.0,10.0,488114792119000.0,0.142894736842,0.142862235785,150,0.142857142857,0.00291632308389,9.8243970108e-13
480.0,-193.7,-8959.6,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,120219.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-282247729190000.0,13466351.9218,-282247731121000.0,-282247696911000.0,-282247745327000.0,-282247743064000.0,-282247708083000.0,10.0,181342634082000.0,0.142894736842,0.142862235785,158,0.142857142857,0.00291632308389,9.8243970108e-13
480.0,-193.7,-8959.6,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,160292.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-282247747695000.0,21897263.0408,-282247741043000.0,-282247714262000.0,-282247785671000.0,-282247784569000.0,-282247723283000.0,10.0,479490128679000.0,0.142894736842,0.142862235785,166,0.142857142857,0.00291632308389,9.8243970108e-13
480.0,-193.7,-8959.6,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,200365.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-282247760988000.0,14005163.084,-282247754621000.0,-282247746286000.0,-282247789871000.0,-282247783891000.0,-282247748585000.0,10.0,196144593010000.0,0.142894736842,0.142862235785,174,0.142857142857,0.00291632308389,9.8243970108e-13
480.0,-193.7,-8959.6,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,240438.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-282247788801000.0,17281978.9765,-282247790250000.0,-282247765493000.0,-282247822340000.0,-282247813463000.0,-282247768581000.0,10.0,298666797344000.0,0.142894736842,0.142862235785,182,0.142857142857,0.00291632308389,9.8243970108e-13
480.0,-193.7,-8959.6,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,280511.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-282247799213000.0,18228357.7402,-282247805193000.0,-282247767533000.0,-282247823098000.0,-282247821962000.0,-282247772267000.0,10.0,332273025903000.0,0.142894736842,0.0714311178926,190,0.142857142857,0.00145816154194,9.8243970108e-13
480.0,-139.4,-7595.4,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-282272502391000.0,21212545.4367,-282272510263000.0,-282272467456000.0,-282272524294000.0,-282272523788000.0,-282272467739000.0,10.0,449972083905000.0,0.142894736842,0.0714132926442,199,0.142857142857,0.00145779766563,9.8243970108e-13
480.0,-139.4,-7595.4,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,40073.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-282272526005000.0,26681410.4972,-282272521760000.0,-282272489618000.0,-282272572893000.0,-282272564203000.0,-282272494667000.0,10.0,711897666119000.0,0.142894736842,0.142844410537,207,0.142857142857,0.00291595920758,9.8243970108e-13
480.0,-139.4,-7595.4,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,80146.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-282272526557000.0,23507227.8362,-282272528586000.0,-282272475238000.0,-282272554137000.0,-282272552170000.0,-282272486976000.0,10.0,552589760542000.0,0.142894736842,0.142862235785,215,0.142857142857,0.00291632308389,9.8243970108e-13
480.0,-139.4,-7595.4,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,120219.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-282272551149000.0,18112365.0626,-282272557634000.0,-282272524770000.0,-282272578075000.0,-282272573270000.0,-282272527537000.0,10.0,328057768160000.0,0.142894736842,0.142862235785,223,0.142857142857,0.00291632308389,9.8243970108e-13
480.0,-139.4,-7595.4,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,160292.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-282272575411000.0,13522207.0574,-282272579097000.0,-282272555211000.0,-282272589435000.0,-282272589149000.0,-282272555761000.0,10.0,182850083703000.0,0.142894736842,0.142862235785,231,0.142857142857,0.00291632308389,9.8243970108e-13
480.0,-139.4,-7595.4,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,200365.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-282272585466000.0,29296554.2018,-282272587062000.0,-282272541871000.0,-282272648023000.0,-282272625745000.0,-282272544146000.0,10.0,858288088097000.0,0.142894736842,0.142862235785,239,0.142857142857,0.00291632308389,9.8243970108e-13
480.0,-139.4,-7595.4,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,240438.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-282272611831000.0,19348036.9205,-282272613453000.0,-282272580655000.0,-282272638351000.0,-282272638349000.0,-282272584789000.0,10.0,374346532677000.0,0.142894736842,0.142862235785,247,0.142857142857,0.00291632308389,9.8243970108e-13
480.0,-139.4,-7595.4,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,280511.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-282272639371000.0,21262674.8021,-282272638515000.0,-282272608001000.0,-282272683050000.0,-282272669306000.0,-282272614580000.0,10.0,452101339738000.0,0.142894736842,0.0714311178926,255,0.142857142857,0.00145816154194,9.8243970108e-13
480.0,-85.1,-6231.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-282297323228000.0,18607870.514,-282297326350000.0,-282297287329000.0,-282297357330000.0,-282297347466000.0,-282297298000000.0,10.0,346252845066000.0,0.0714473684211,0.0714132926442,264,0.142857142857,0.000728898832816,0.0
480.0,-85.1,-6231.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,40073.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-282297350002000.0,29874077.086,-282297355641000.0,-282297302103000.0,-282297383321000.0,-282297382284000.0,-282297307031000.0,10.0,892460481743000.0,0.0714473684211,0.142844410537,272,0.142857142857,0.00145797960379,0.0
480.0,-85.1,-6231.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,80146.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-282297358384000.0,23015590.534,-282297352801000.0,-282297337538000.0,-282297415040000.0,-282297395791000.0,-282297338624000.0,10.0,529717407629000.0,0.0714473684211,0.142862235785,280,0.142857142857,0.00145816154194,0.0
480.0,-85.1,-6231.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,120219.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-282297382302000.0,19476459.5646,-282297380444000.0,-282297359907000.0,-282297412012000.0,-282297407753000.0,-282297360231000.0,10.0,379332477173000.0,0.0714473684211,0.142862235785,288,0.142857142857,0.00145816154194,0.0
480.0,-85.1,-6231.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,160292.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-282297413623000.0,31599758.4213,-282297419384000.0,-282297361399000.0,-282297466138000.0,-282297451417000.0,-282297362925000.0,10.0,998544732287000.0,0.0714473684211,0.142862235785,296,0.142857142857,0.00145816154194,0.0
480.0,-85.1,-6231.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,200365.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-282297437896000.0,26692150.34,-282297431120000.0,-282297412467000.0,-282297504877000.0,-282297483294000.0,-282297413621000.0,10.0,712470889772000.0,0.0714473684211,0.142862235785,304,0.142857142857,0.00145816154194,0.0
480.0,-85.1,-6231.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,240438.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-282297439190000.0,28256576.5316,-282297441046000.0,-282297388321000.0,-282297480121000.0,-282297472952000.0,-282297399738000.0,10.0,798434117286000.0,0.0714473684211,0.142862235785,312,0.142857142857,0.00145816154194,0.0
480.0,-85.1,-6231.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,280511.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-282297468454000.0,27250778.7837,-282297459730000.0,-282297431316000.0,-282297521435000.0,-282297516196000.0,-282297440182000.0,10.0,742604944317000.0,0.0714473684211,0.0714311178926,320,0.142857142857,0.000729080770972,0.0
480.0,-302.2,-11688.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-282371335374000.0,13793391.357,-282371332191000.0,-282371316371000.0,-282371367230000.0,-282371356558000.0,-282371319510000.0,10.0,190257645127000.0,0.142763157895,0.0714132926442,4,0.0714285714286,0.000728227655254,9.8243970108e-13
480.0,-302.2,-11688.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,40073.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-282371353937000.0,7054572.77119,-282371352907000.0,-282371344996000.0,-282371364082000.0,-282371362999000.0,-282371345433000.0,10.0,49766996984100.0,0.142763157895,0.142844410537,12,0.0714285714286,0.00145663708113,9.8243970108e-13
480.0,-302.2,-11688.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,80146.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-282371379686000.0,9214905.69459,-282371380702000.0,-282371362655000.0,-282371390531000.0,-282371390348000.0,-282371365884000.0,10.0,84914486960200.0,0.142763157895,0.142862235785,20,0.0714285714286,0.00145681885176,9.8243970108e-13
480.0,-302.2,-11688.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,120219.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-282371392499000.0,12557979.5792,-282371391165000.0,-282371378347000.0,-282371416429000.0,-282371410986000.0,-282371378651000.0,10.0,157702851111000.0,0.142763157895,0.142862235785,28,0.0714285714286,0.00145681885176,9.8243970108e-13
480.0,-302.2,-11688.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,160292.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-282371410497000.0,9564180.02616,-282371405675000.0,-282371401192000.0,-282371427050000.0,-282371425491000.0,-282371401411000.0,10.0,91473539572800.0,0.142763157895,0.142862235785,36,0.0714285714286,0.00145681885176,9.8243970108e-13
480.0,-302.2,-11688.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,200365.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-282371427425000.0,15827158.6166,-282371424404000.0,-282371409524000.0,-282371452589000.0,-282371451790000.0,-282371409584000.0,10.0,250498949874000.0,0.142763157895,0.142862235785,44,0.0714285714286,0.00145681885176,9.8243970108e-13
480.0,-302.2,-11688.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,240438.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-282371450825000.0,12246115.0565,-282371449768000.0,-282371434994000.0,-282371480751000.0,-282371469302000.0,-282371437693000.0,10.0,149967333976000.0,0.142763157895,0.142862235785,52,0.0714285714286,0.00145681885176,9.8243970108e-13
480.0,-302.2,-11688.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,280511.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-282371471218000.0,12193894.0782,-282371474190000.0,-282371444307000.0,-282371487403000.0,-282371485474000.0,-282371453515000.0,10.0,148691052791000.0,0.142763157895,0.0714311178926,60,0.0714285714286,0.000728409425879,9.8243970108e-13
480.0,-248.0,-11688.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-376320575638000.0,19029479.6691,-376320572574000.0,-376320541499000.0,-376320616461000.0,-376320603394000.0,-376320551431000.0,10.0,362121096476000.0,0.142763157895,0.0714132926442,5,0.0714285714286,0.000728227655254,9.8243970108e-13
480.0,-248.0,-11688.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,40073.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-376320601757000.0,10979051.7935,-376320603118000.0,-376320584553000.0,-376320620559000.0,-376320615375000.0,-376320585153000.0,10.0,120539578284000.0,0.142763157895,0.142844410537,13,0.0714285714286,0.00145663708113,9.8243970108e-13
480.0,-248.0,-11688.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,80146.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-376320622220000.0,7349364.43716,-376320621279000.0,-376320612439000.0,-376320634791000.0,-376320633090000.0,-376320613402000.0,10.0,54013157630200.0,0.142763157895,0.142862235785,21,0.0714285714286,0.00145681885176,9.8243970108e-13
480.0,-248.0,-11688.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,120219.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-376320638990000.0,21062379.583,-376320632199000.0,-376320610082000.0,-376320670175000.0,-376320669401000.0,-376320614807000.0,10.0,443623833697000.0,0.142763157895,0.142862235785,29,0.0714285714286,0.00145681885176,9.8243970108e-13
480.0,-248.0,-11688.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,160292.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-376320667288000.0,13186930.6397,-376320665739000.0,-376320650387000.0,-376320684485000.0,-376320683464000.0,-376320651984000.0,10.0,173895139697000.0,0.142763157895,0.142862235785,37,0.0714285714286,0.00145681885176,9.8243970108e-13
480.0,-248.0,-11688.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,200365.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-376320679897000.0,17524987.1509,-376320674208000.0,-376320663502000.0,-376320722904000.0,-376320710243000.0,-376320664375000.0,10.0,307125174639000.0,0.142763157895,0.142862235785,45,0.0714285714286,0.00145681885176,9.8243970108e-13
480.0,-248.0,-11688.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,240438.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-376320699223000.0,15511834.121,-376320704676000.0,-376320667269000.0,-376320720879000.0,-376320716557000.0,-376320674434000.0,10.0,240616997798000.0,0.142763157895,0.142862235785,53,0.0714285714286,0.00145681885176,9.8243970108e-13
480.0,-248.0,-11688.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,280511.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-376320711671000.0,13957442.576,-376320712101000.0,-376320683203000.0,-376320730263000.0,-376320729903000.0,-376320691851000.0,10.0,194810203264000.0,0.142763157895,0.0714311178926,61,0.0714285714286,0.000728409425879,9.8243970108e-13
480.0,-193.7,-10323.8,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-376345425322000.0,16136936.9161,-376345431345000.0,-376345396273000.0,-376345447043000.0,-376345443131000.0,-376345400273000.0,10.0,260400733036000.0,0.142894736842,0.0714132926442,70,0.142857142857,0.00145779766563,9.8243970108e-13
480.0,-193.7,-10323.8,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,40073.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-376345444992000.0,19227759.1136,-376345444918000.0,-376345408158000.0,-376345472711000.0,-376345469466000.0,-376345416977000.0,10.0,369706720530000.0,0.142894736842,0.142844410537,78,0.142857142857,0.00291595920758,9.8243970108e-13
480.0,-193.7,-10323.8,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,80146.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-376345451067000.0,12885745.1607,-376345449216000.0,-376345423814000.0,-376345469993000.0,-376345468535000.0,-376345433040000.0,10.0,166042428347000.0,0.142894736842,0.142862235785,86,0.142857142857,0.00291632308389,9.8243970108e-13
480.0,-193.7,-10323.8,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,120219.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-376345478564000.0,17853715.8824,-376345480126000.0,-376345453721000.0,-376345501261000.0,-376345500063000.0,-376345455853000.0,10.0,318755170809000.0,0.142894736842,0.142862235785,94,0.142857142857,0.00291632308389,9.8243970108e-13
480.0,-193.7,-10323.8,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,160292.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-376345489065000.0,12584243.378,-376345488767000.0,-376345466424000.0,-376345509492000.0,-376345506250000.0,-376345470510000.0,10.0,158363181396000.0,0.142894736842,0.142862235785,102,0.142857142857,0.00291632308389,9.8243970108e-13
480.0,-193.7,-10323.8,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,200365.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-376345512689000.0,21284639.1975,-376345517744000.0,-376345475524000.0,-376345537166000.0,-376345535399000.0,-376345483156000.0,10.0,453035865770000.0,0.142894736842,0.142862235785,110,0.142857142857,0.00291632308389,9.8243970108e-13
480.0,-193.7,-10323.8,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,240438.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-376345537526000.0,18438512.2321,-376345533621000.0,-376345514420000.0,-376345579093000.0,-376345565931000.0,-376345516579000.0,10.0,339978733333000.0,0.142894736842,0.142862235785,118,0.142857142857,0.00291632308389,9.8243970108e-13
480.0,-193.7,-10323.8,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,280511.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-376345544320000.0,17659600.5311,-376345551309000.0,-376345513856000.0,-376345563637000.0,-376345562359000.0,-376345514098000.0,10.0,311861490919000.0,0.142894736842,0.0714311178926,126,0.142857142857,0.00145816154194,9.8243970108e-13
480.0,-139.4,-8959.6,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-376370232148000.0,29466540.9136,-376370238650000.0,-376370184407000.0,-376370275157000.0,-376370266668000.0,-376370187749000.0,10.0,868277033412000.0,0.142894736842,0.0714132926442,135,0.142857142857,0.00145779766563,9.8243970108e-13
480.0,-139.4,-8959.6,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,40073.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-376370263288000.0,20249581.938,-376370253861000.0,-376370242483000.0,-376370296154000.0,-376370294652000.0,-376370243718000.0,10.0,410045568662000.0,0.142894736842,0.142844410537,143,0.142857142857,0.00291595920758,9.8243970108e-13
480.0,-139.4,-8959.6,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,80146.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-376370283260000.0,16081393.1125,-376370283913000.0,-376370259460000.0,-376370305950000.0,-376370304318000.0,-376370261468000.0,10.0,258611204440000.0,0.142894736842,0.142862235785,151,0.142857142857,0.00291632308389,9.8243970108e-13
480.0,-139.4,-8959.6,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,120219.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-376370297216000.0,29928237.4753,-376370299659000.0,-376370234913000.0,-376370333696000.0,-376370328469000.0,-376370250085000.0,10.0,895699398380000.0,0.142894736842,0.142862235785,159,0.142857142857,0.00291632308389,9.8243970108e-13
480.0,-139.4,-8959.6,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,160292.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-376370321173000.0,28870122.6034,-376370320134000.0,-376370271679000.0,-376370371816000.0,-376370364736000.0,-376370283519000.0,10.0,833483979135000.0,0.142894736842,0.142862235785,167,0.142857142857,0.00291632308389,9.8243970108e-13
480.0,-139.4,-8959.6,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,200365.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-376370354453000.0,23904493.6062,-376370351407000.0,-376370317175000.0,-376370397357000.0,-376370389066000.0,-376370319808000.0,10.0,571424814569000.0,0.142894736842,0.142862235785,175,0.142857142857,0.00291632308389,9.8243970108e-13
480.0,-139.4,-8959.6,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,240438.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-376370365445000.0,18924211.7726,-376370365959000.0,-376370338019000.0,-376370392625000.0,-376370390687000.0,-376370341235000.0,10.0,358125791213000.0,0.142894736842,0.142862235785,183,0.142857142857,0.00291632308389,9.8243970108e-13
480.0,-139.4,-8959.6,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,280511.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-376370379934000.0,12324538.1442,-376370380886000.0,-376370365208000.0,-376370401430000.0,-376370398688000.0,-376370366393000.0,10.0,151894240468000.0,0.142894736842,0.0714311178926,191,0.142857142857,0.00145816154194,9.8243970108e-13
