npp_capacity,htse_capacity,ft_capacity,ft_elec_consumption_capacity,electricity_market_capacity,naphtha_market_capacity,jet_fuel_market_capacity,diesel_market_capacity,h2_storage_capacity,h2_import_capacity,h2_export_capacity,scenario_label,location_label,fuel_region_label,elec_data_label,mean_NPV,std_NPV,med_NPV,max_NPV,min_NPV,perc_5_NPV,perc_95_NPV,samp_NPV,var_NPV,prefix,ProbabilityWeight-htse_capacity,ProbabilityWeight-ft_capacity,ProbabilityWeight-h2_storage_capacity,PointProbability,ProbabilityWeight
769,-680,-11479,-14.9,-1.00E+200,-1.00E+200,-1.00E+200,-1.00E+200,707487,1.00E+200,-1.00E+200,ref,cooper,nebraska,covid,1010321918,19541487.17,1010953313,1029817542,989563505.1,990834069.2,1028925815,4,3.82E+14,422,0.111360239,0.111111111,0.111111512,2.79E-14,0.001374823
769,-457,-9611,-14.9,-1.00E+200,-1.00E+200,-1.00E+200,-1.00E+200,707487,1.00E+200,-1.00E+200,ref,cooper,nebraska,covid,1008475703,9147573.228,1006255519,1020672164,1000719611,1000947516,1019112149,4,8.37E+13,525,0.111360239,0.111111111,0.111111512,2.79E-14,0.001374823
769,-754,-13347,-14.9,-1.00E+200,-1.00E+200,-1.00E+200,-1.00E+200,1061230,1.00E+200,-1.00E+200,ref,cooper,nebraska,covid,1001577764,16504752.48,1008816931,1011593165,977084029.1,981474126.9,1011546567,4,2.72E+14,331,0.055306428,0.111111111,0.111111355,2.79E-14,0.000682797
769,-605,-15215,-14.9,-1.00E+200,-1.00E+200,-1.00E+200,-1.00E+200,1768716,1.00E+200,-1.00E+200,ref,cooper,nebraska,covid,996248365.2,4089713.982,998137784.4,998579544.2,990138347.6,991283072,998568471.4,4,1.67E+13,253,0.111360239,0.111111111,0.111111512,2.79E-14,0.001374823
769,-457,-7743,-14.9,-1.00E+200,-1.00E+200,-1.00E+200,-1.00E+200,353743,1.00E+200,-1.00E+200,ref,cooper,nebraska,covid,980604716.3,18062462.67,988281605.5,992199959.9,953655694.2,958803475.8,991658311.8,4,3.26E+14,615,0.111360239,0.111111111,0.111109942,2.79E-14,0.001374803
769,-234,-5875,-14.9,-1.00E+200,-1.00E+200,-1.00E+200,-1.00E+200,353743,1.00E+200,-1.00E+200,ref,cooper,nebraska,covid,979658637.6,18994977.98,987791636.4,991747148,951304129.5,956760147.5,991170929.3,4,3.61E+14,718,0.111360239,0.111111111,0.111109942,2.79E-14,0.001374803
769,-680,-9611,-14.9,-1.00E+200,-1.00E+200,-1.00E+200,-1.00E+200,353743,1.00E+200,-1.00E+200,ref,cooper,nebraska,covid,977039181,8166245.912,974517794.3,988904690,970216445.6,970852212.9,986756090.6,4,6.67E+13,512,0.111360239,0.111111111,0.111109942,2.79E-14,0.001374803
769,-531,-7743,-14.9,-1.00E+200,-1.00E+200,-1.00E+200,-1.00E+200,10,1.00E+200,-1.00E+200,ref,cooper,nebraska,covid,976899427.2,21423418.6,979482866.5,998565816,950066159.9,953079222.8,997102816.6,4,4.59E+14,604,0.110612855,0.111111111,0.055554107,2.79E-14,0.000682778
769,-531,-11479,-14.9,-1.00E+200,-1.00E+200,-1.00E+200,-1.00E+200,1061230,1.00E+200,-1.00E+200,ref,cooper,nebraska,covid,970589820.6,21892267.52,969537742.1,997947817.7,945335980.4,948220879.4,994431671.6,4,4.79E+14,434,0.110612855,0.111111111,0.111111355,2.79E-14,0.001365594
769,-605,-13347,-14.9,-1.00E+200,-1.00E+200,-1.00E+200,-1.00E+200,1414973,1.00E+200,-1.00E+200,ref,cooper,nebraska,covid,970360770.1,3510228.117,970656379.1,973713845.9,966712085.3,967106514.7,973408099.2,3,1.23E+13,343,0.111360239,0.111111111,0.111111355,2.79E-14,0.001374821
769,-680,-17083,-14.9,-1.00E+200,-1.00E+200,-1.00E+200,-1.00E+200,2122460,1.00E+200,-1.00E+200,ref,cooper,nebraska,covid,970011594.1,4194916.874,970345192,974394951.2,964961041.1,965471536.8,974084614.2,4,1.76E+13,162,0.111360239,0.111111111,0.111111512,2.79E-14,0.001374823
769,-531,-9611,-14.9,-1.00E+200,-1.00E+200,-1.00E+200,-1.00E+200,707487,1.00E+200,-1.00E+200,ref,cooper,nebraska,covid,965407769.1,6919289.832,966033487.7,972279180.5,957284920.8,958019659.9,971919872.4,4,4.79E+13,524,0.110612855,0.111111111,0.111111512,2.79E-14,0.001365596
769,-754,-9611,-14.9,-1.00E+200,-1.00E+200,-1.00E+200,-1.00E+200,10,1.00E+200,-1.00E+200,ref,cooper,nebraska,covid,963150141.3,4276426.541,962473781.9,968975539.2,958677462.1,959237173.1,968010012.5,4,1.83E+13,501,0.055306428,0.111111111,0.055554107,2.79E-14,0.000341389
769,-382,-5875,-14.9,-1.00E+200,-1.00E+200,-1.00E+200,-1.00E+200,10,1.00E+200,-1.00E+200,ref,cooper,nebraska,covid,953238358.4,20277609.1,954808195.2,972174539.6,931162503.4,932634435.9,971644509.2,4,4.11E+14,706,0.111360239,0.111111111,0.055554107,2.79E-14,0.000687391
769,-754,-18951,-14.9,-1.00E+200,-1.00E+200,-1.00E+200,-1.00E+200,2476203,1.00E+200,-1.00E+200,ref,cooper,nebraska,covid,951707312.9,671585.8595,951557421.7,952627340.1,951087068,951128190,952496283.4,4,4.51028E+11,71,0.055306428,0.055555556,0.111111355,2.79E-14,0.000341398
769,-754,-11479,-14.9,-1.00E+200,-1.00E+200,-1.00E+200,-1.00E+200,707487,1.00E+200,-1.00E+200,ref,cooper,nebraska,covid,951505159.6,14938313.4,952623583.3,968202392.3,932571079.5,935001300.1,966443225.9,4,2.23E+14,421,0.055306428,0.111111111,0.111111512,2.79E-14,0.000682798
769,-680,-15215,-14.9,-1.00E+200,-1.00E+200,-1.00E+200,-1.00E+200,1768716,1.00E+200,-1.00E+200,ref,cooper,nebraska,covid,946733136,2868431.571,946807737,949338224.6,943978845.3,944062775.5,949299055,4,8.23E+12,252,0.111360239,0.111111111,0.111111512,2.79E-14,0.001374823
769,-234,-4007,-14.9,-1.00E+200,-1.00E+200,-1.00E+200,-1.00E+200,10,1.00E+200,-1.00E+200,ref,cooper,nebraska,covid,937985980.3,2521451.882,937579424.8,941385673.1,935399398.6,935651833.7,940889304.7,4,6.36E+12,808,0.111360239,0.111111111,0.055554107,2.79E-14,0.000687391
769,-605,-11479,-14.9,-1.00E+200,-1.00E+200,-1.00E+200,-1.00E+200,1061230,1.00E+200,-1.00E+200,ref,cooper,nebraska,covid,933695170.1,21186680.06,942834971.8,946800654.8,902310082.2,907882614.9,946712003,4,4.49E+14,433,0.111360239,0.111111111,0.111111355,2.79E-14,0.001374821
769,-382,-9611,-14.9,-1.00E+200,-1.00E+200,-1.00E+200,-1.00E+200,1061230,1.00E+200,-1.00E+200,ref,cooper,nebraska,covid,929900528.5,5467481.897,929950964.3,936144951.2,923555234.3,924172222,935558224.9,4,2.99E+13,536,0.111360239,0.111111111,0.111111355,2.79E-14,0.001374821
769,-531,-7743,-14.9,-1.00E+200,-1.00E+200,-1.00E+200,-1.00E+200,353743,1.00E+200,-1.00E+200,ref,cooper,nebraska,covid,921784573.2,11319905.01,925797078.1,930335885,905208251.7,908076096.3,929875543.2,4,1.28E+14,614,0.110612855,0.111111111,0.111109942,2.79E-14,0.001365576
769,-754,-17083,-14.9,-1.00E+200,-1.00E+200,-1.00E+200,-1.00E+200,2122460,1.00E+200,-1.00E+200,ref,cooper,nebraska,covid,919304323,7396369.445,915877204.7,927792646,914243118.2,914406526.8,926601101.9,3,5.47E+13,161,0.055306428,0.111111111,0.111111512,2.79E-14,0.000682798
769,-754,-9611,-14.9,-1.00E+200,-1.00E+200,-1.00E+200,-1.00E+200,353743,1.00E+200,-1.00E+200,ref,cooper,nebraska,covid,917810341.2,4418145.16,919005996.8,921714611.7,911514759.5,912542213.5,921404551.1,4,1.95E+13,511,0.055306428,0.111111111,0.111109942,2.79E-14,0.000682788
769,-308,-7743,-14.9,-1.00E+200,-1.00E+200,-1.00E+200,-1.00E+200,707487,1.00E+200,-1.00E+200,ref,cooper,nebraska,covid,914294498.9,17346697.63,916306924.4,933031155,891532991.8,894713731.3,931057870.7,4,3.01E+14,627,0.110612855,0.111111111,0.111111512,2.79E-14,0.001365596
769,-680,-13347,-14.9,-1.00E+200,-1.00E+200,-1.00E+200,-1.00E+200,1414973,1.00E+200,-1.00E+200,ref,cooper,nebraska,covid,914268937.3,3741835.123,914324135.2,918539440.2,909888038.5,910326748.8,918133848.7,4,1.40E+13,342,0.111360239,0.111111111,0.111111355,2.79E-14,0.001374821
769,-308,-5875,-14.9,-1.00E+200,-1.00E+200,-1.00E+200,-1.00E+200,353743,1.00E+200,-1.00E+200,ref,cooper,nebraska,covid,908185397.2,30190030.56,919236447.9,930443041.5,863825651.5,871587437.4,929311886,4,9.11E+14,717,0.110612855,0.111111111,0.111109942,2.79E-14,0.001365576
769,-605,-7743,-14.9,-1.00E+200,-1.00E+200,-1.00E+200,-1.00E+200,10,1.00E+200,-1.00E+200,ref,cooper,nebraska,covid,907675454.7,25545745.08,914341041.5,928995343.4,873024392.6,877671505.8,928347582.3,4,6.53E+14,603,0.111360239,0.111111111,0.055554107,2.79E-14,0.000687391
769,-605,-9611,-14.9,-1.00E+200,-1.00E+200,-1.00E+200,-1.00E+200,707487,1.00E+200,-1.00E+200,ref,cooper,nebraska,covid,894090538.5,20103313.7,905580024,905813967.2,870877624.3,874347864.2,905790572.9,3,4.04E+14,523,0.111360239,0.111111111,0.111111512,2.79E-14,0.001374823
769,-754,-15215,-14.9,-1.00E+200,-1.00E+200,-1.00E+200,-1.00E+200,1768716,1.00E+200,-1.00E+200,ref,cooper,nebraska,covid,891895763.8,6761155.668,893015148.6,898738026,882814732,884099418.5,898124970.3,4,4.57E+13,251,0.055306428,0.111111111,0.111111512,2.79E-14,0.000682798
769,-382,-7743,-14.9,-1.00E+200,-1.00E+200,-1.00E+200,-1.00E+200,707487,1.00E+200,-1.00E+200,ref,cooper,nebraska,covid,890129668.5,18301717.11,888783776.7,908761694.3,874189426.2,874257279.7,907886305.7,4,3.35E+14,626,0.111360239,0.111111111,0.111111512,2.79E-14,0.001374823
769,-457,-11479,-14.9,-1.00E+200,-1.00E+200,-1.00E+200,-1.00E+200,1414973,1.00E+200,-1.00E+200,ref,cooper,nebraska,covid,880709731.4,10453440.22,882877547.8,890623085.6,866460744.4,868484452,889900067.9,4,1.09E+14,445,0.111360239,0.111111111,0.111111355,2.79E-14,0.001374821
769,-680,-11479,-14.9,-1.00E+200,-1.00E+200,-1.00E+200,-1.00E+200,1061230,1.00E+200,-1.00E+200,ref,cooper,nebraska,covid,879217053.3,4917647.579,879229941.8,884295208.2,874113121.5,874397937.4,884018125.4,4,2.42E+13,432,0.111360239,0.111111111,0.111111355,2.79E-14,0.001374821
769,-159,-4007,-14.9,-1.00E+200,-1.00E+200,-1.00E+200,-1.00E+200,353743,1.00E+200,-1.00E+200,ref,cooper,nebraska,covid,878971357.3,7684603.454,882057149,884178534.3,867592596.8,869631328.4,883991277.7,4,5.91E+13,819,0.111360239,0.111111111,0.111109942,2.79E-14,0.001374803
769,-457,-9611,-14.9,-1.00E+200,-1.00E+200,-1.00E+200,-1.00E+200,1061230,1.00E+200,-1.00E+200,ref,cooper,nebraska,covid,877582361.9,9407266.452,879618142.5,886695862.2,864397300.4,866622385.5,885692245.4,4,8.85E+13,535,0.111360239,0.111111111,0.111111355,2.79E-14,0.001374821
769,-382,-5875,-14.9,-1.00E+200,-1.00E+200,-1.00E+200,-1.00E+200,353743,1.00E+200,-1.00E+200,ref,cooper,nebraska,covid,871903446.1,4231693.155,873107431.2,875243000,866155922.1,866925420.5,875195892.7,4,1.79E+13,716,0.111360239,0.111111111,0.111109942,2.79E-14,0.001374803
769,-531,-13347,-14.9,-1.00E+200,-1.00E+200,-1.00E+200,-1.00E+200,1768716,1.00E+200,-1.00E+200,ref,cooper,nebraska,covid,871352855.4,11470544.17,876028925.3,878774552.4,854579018.8,857391981.3,878767231.8,4,1.32E+14,354,0.110612855,0.111111111,0.111111512,2.79E-14,0.001365596
769,-754,-13347,-14.9,-1.00E+200,-1.00E+200,-1.00E+200,-1.00E+200,1414973,1.00E+200,-1.00E+200,ref,cooper,nebraska,covid,857583712.9,9261951.71,859062234.5,867243072.8,844967309.7,847006373.6,866091121.9,4,8.58E+13,341,0.055306428,0.111111111,0.111111355,2.79E-14,0.000682797
769,-457,-5875,-14.9,-1.00E+200,-1.00E+200,-1.00E+200,-1.00E+200,10,1.00E+200,-1.00E+200,ref,cooper,nebraska,covid,854472687.1,13814953.74,854233694.6,871624567.3,837798791.7,840212193.4,869067770.1,4,1.91E+14,705,0.111360239,0.111111111,0.055554107,2.79E-14,0.000687391
769,-605,-7743,-14.9,-1.00E+200,-1.00E+200,-1.00E+200,-1.00E+200,353743,1.00E+200,-1.00E+200,ref,cooper,nebraska,covid,850444321.6,8651196.867,852545079.6,857738597,838948530.3,840403748,857543834.2,4,7.48E+13,613,0.111360239,0.111111111,0.111109942,2.79E-14,0.001374803
769,-234,-5875,-14.9,-1.00E+200,-1.00E+200,-1.00E+200,-1.00E+200,707487,1.00E+200,-1.00E+200,ref,cooper,nebraska,covid,850129021.3,3637147.556,850452553,854118070.5,845492908.7,846084211.4,853720886.9,4,1.32E+13,728,0.111360239,0.111111111,0.111111512,2.79E-14,0.001374823
769,-308,-4007,-14.9,-1.00E+200,-1.00E+200,-1.00E+200,-1.00E+200,10,1.00E+200,-1.00E+200,ref,cooper,nebraska,covid,849087861.9,9267059.306,844964299.8,862925278,843497569.9,843616834.2,860331876.5,4,8.59E+13,807,0.110612855,0.111111111,0.055554107,2.79E-14,0.000682778
769,-605,-15215,-14.9,-1.00E+200,-1.00E+200,-1.00E+200,-1.00E+200,2122460,1.00E+200,-1.00E+200,ref,cooper,nebraska,covid,845022066.6,6515702.348,845918572.2,851350570.7,836900551.1,837781925.9,851007099.4,4,4.25E+13,263,0.111360239,0.111111111,0.111111512,2.79E-14,0.001374823
769,-680,-7743,-14.9,-1.00E+200,-1.00E+200,-1.00E+200,-1.00E+200,10,1.00E+200,-1.00E+200,ref,cooper,nebraska,covid,843919117.3,13579874.58,847369615.9,855738373.3,825198864.3,827859684.1,855147852.7,4,1.84E+14,602,0.111360239,0.111111111,0.055554107,2.79E-14,0.000687391
769,-531,-11479,-14.9,-1.00E+200,-1.00E+200,-1.00E+200,-1.00E+200,1414973,1.00E+200,-1.00E+200,ref,cooper,nebraska,covid,831903444.8,22669589.33,833624112.4,852294779.1,808070775.2,809411773.3,851986181.6,4,5.14E+14,444,0.110612855,0.111111111,0.111111355,2.79E-14,0.001365594
769,-680,-17083,-14.9,-1.00E+200,-1.00E+200,-1.00E+200,-1.00E+200,2476203,1.00E+200,-1.00E+200,ref,cooper,nebraska,covid,830449272,1821644.993,830134124.2,832758597.4,828770242.2,828840475.6,832499275.3,4,3.32E+12,172,0.111360239,0.111111111,0.111111355,2.79E-14,0.001374821
769,-457,-7743,-14.9,-1.00E+200,-1.00E+200,-1.00E+200,-1.00E+200,707487,1.00E+200,-1.00E+200,ref,cooper,nebraska,covid,827831923.2,28851428.49,836047534.3,852675786.6,786556837.5,793298214.1,850863776.7,4,8.32E+14,625,0.111360239,0.111111111,0.111111512,2.79E-14,0.001374823
769,-605,-13347,-14.9,-1.00E+200,-1.00E+200,-1.00E+200,-1.00E+200,1768716,1.00E+200,-1.00E+200,ref,cooper,nebraska,covid,827569092.7,3926170.049,828619540.2,830965433.2,822071857.4,822893754.3,830773804.7,4,1.54E+13,353,0.111360239,0.111111111,0.111111512,2.79E-14,0.001374823
769,-680,-9611,-14.9,-1.00E+200,-1.00E+200,-1.00E+200,-1.00E+200,707487,1.00E+200,-1.00E+200,ref,cooper,nebraska,covid,827460342.2,15759764.48,828088890.5,845159239.6,808504348.1,810543657.8,843497058.9,4,2.48E+14,522,0.111360239,0.111111111,0.111111512,2.79E-14,0.001374823
769,-159,-2139,-14.9,-1.00E+200,-1.00E+200,-1.00E+200,-1.00E+200,10,1.00E+200,-1.00E+200,ref,cooper,nebraska,covid,825651908.2,19138770.12,826566108.3,843488982.9,805986433.4,806972544,843051392.4,4,3.66E+14,909,0.111360239,0.055555556,0.055554107,2.79E-14,0.000343695
769,-754,-11479,-14.9,-1.00E+200,-1.00E+200,-1.00E+200,-1.00E+200,1061230,1.00E+200,-1.00E+200,ref,cooper,nebraska,covid,814089978.7,11406722.6,818035035.2,822753635.6,797536208.8,800273503.2,822383375,4,1.30E+14,431,0.055306428,0.111111111,0.111111355,2.79E-14,0.000682797
769,-754,-18951,-14.9,-1.00E+200,-1.00E+200,-1.00E+200,-1.00E+200,2829946,1.00E+200,-1.00E+200,ref,cooper,nebraska,covid,806830198.6,2153021.028,807061974.6,809183646.7,804013198.7,804410061.9,808925849,4,4.64E+12,81,0.055306428,0.055555556,0.111111512,2.79E-14,0.000341399
769,-531,-9611,-14.9,-1.00E+200,-1.00E+200,-1.00E+200,-1.00E+200,1061230,1.00E+200,-1.00E+200,ref,cooper,nebraska,covid,806207143.3,21905515.36,806752254.5,831547984.6,779776079.4,782771428.7,828879702.1,4,4.80E+14,534,0.110612855,0.111111111,0.111111355,2.79E-14,0.001365594
769,-308,-7743,-14.9,-1.00E+200,-1.00E+200,-1.00E+200,-1.00E+200,1061230,1.00E+200,-1.00E+200,ref,cooper,nebraska,covid,805629720.7,14420082.75,809754919.1,817924088.8,785084955.7,788354047.2,817130116.3,4,2.08E+14,637,0.110612855,0.111111111,0.111111355,2.79E-14,0.001365594
769,-680,-15215,-14.9,-1.00E+200,-1.00E+200,-1.00E+200,-1.00E+200,2122460,1.00E+200,-1.00E+200,ref,cooper,nebraska,covid,804696511.4,5572205.416,805582159.8,810386501.2,797235224.7,798287903.4,809865211.5,4,3.10E+13,262,0.111360239,0.111111111,0.111111512,2.79E-14,0.001374823
769,-234,-4007,-14.9,-1.00E+200,-1.00E+200,-1.00E+200,-1.00E+200,353743,1.00E+200,-1.00E+200,ref,cooper,nebraska,covid,801757027.1,20864377.96,809741155,816316146.9,771229651.6,776382608.1,815953667.1,4,4.35E+14,818,0.111360239,0.111111111,0.111109942,2.79E-14,0.001374803
769,-531,-5875,-14.9,-1.00E+200,-1.00E+200,-1.00E+200,-1.00E+200,10,1.00E+200,-1.00E+200,ref,cooper,nebraska,covid,790599758.6,14119141.89,791532713.2,806103774.2,773229833.9,775194250.3,804699130.6,4,1.99E+14,704,0.110612855,0.111111111,0.055554107,2.79E-14,0.000682778
769,-382,-9611,-14.9,-1.00E+200,-1.00E+200,-1.00E+200,-1.00E+200,1414973,1.00E+200,-1.00E+200,ref,cooper,nebraska,covid,785745873.2,3189220.094,785610339.3,789475988.9,782286825.1,782557918.9,789123574.8,4,1.02E+13,546,0.111360239,0.111111111,0.111111355,2.79E-14,0.001374821
769,-605,-11479,-14.9,-1.00E+200,-1.00E+200,-1.00E+200,-1.00E+200,1414973,1.00E+200,-1.00E+200,ref,cooper,nebraska,covid,783893225.1,16484252.5,787665269.5,798518908.4,761723453.1,764658214.1,797847374,4,2.72E+14,443,0.111360239,0.111111111,0.111111355,2.79E-14,0.001374821
769,-457,-5875,-14.9,-1.00E+200,-1.00E+200,-1.00E+200,-1.00E+200,353743,1.00E+200,-1.00E+200,ref,cooper,nebraska,covid,781216540.6,14428569.75,775351627.4,802682259,771480648.6,772014843.3,798629116.3,4,2.08E+14,715,0.111360239,0.111111111,0.111109942,2.79E-14,0.001374803
769,-754,-17083,-14.9,-1.00E+200,-1.00E+200,-1.00E+200,-1.00E+200,2476203,1.00E+200,-1.00E+200,ref,cooper,nebraska,covid,778281802.1,2792345.093,778866282.5,781015381.6,774379261.9,775044057,780701274.7,4,7.80E+12,171,0.055306428,0.111111111,0.111111355,2.79E-14,0.000682797
769,-680,-7743,-14.9,-1.00E+200,-1.00E+200,-1.00E+200,-1.00E+200,353743,1.00E+200,-1.00E+200,ref,cooper,nebraska,covid,775020584.2,13792100.63,772883166.1,791263885.1,763052119.5,763208652.7,789824901.1,4,1.90E+14,612,0.111360239,0.111111111,0.111109942,2.79E-14,0.001374803
769,-308,-5875,-14.9,-1.00E+200,-1.00E+200,-1.00E+200,-1.00E+200,707487,1.00E+200,-1.00E+200,ref,cooper,nebraska,covid,773973697.8,36398901.47,787191573.1,801038704.6,720472940.4,729896216.3,799546153.9,4,1.32E+15,727,0.110612855,0.111111111,0.111111512,2.79E-14,0.001365596
769,-531,-7743,-14.9,-1.00E+200,-1.00E+200,-1.00E+200,-1.00E+200,707487,1.00E+200,-1.00E+200,ref,cooper,nebraska,covid,768556625.8,20645802.97,776751440.7,782390079.9,738333542,743428446.2,782212064.7,4,4.26E+14,624,0.110612855,0.111111111,0.111111512,2.79E-14,0.001365596
769,-680,-13347,-14.9,-1.00E+200,-1.00E+200,-1.00E+200,-1.00E+200,1768716,1.00E+200,-1.00E+200,ref,cooper,nebraska,covid,764992509.8,4148101.618,763288385.6,771075962.3,762317305.6,762326845.2,770043948.2,4,1.72E+13,352,0.111360239,0.111111111,0.111111512,2.79E-14,0.001374823
769,-382,-4007,-14.9,-1.00E+200,-1.00E+200,-1.00E+200,-1.00E+200,10,1.00E+200,-1.00E+200,ref,cooper,nebraska,covid,764624532.9,19464567.36,761038343.4,785632825.2,747202430.2,748586021.5,783173377,3,3.79E+14,806,0.111360239,0.111111111,0.055554107,2.79E-14,0.000687391
769,-754,-9611,-14.9,-1.00E+200,-1.00E+200,-1.00E+200,-1.00E+200,707487,1.00E+200,-1.00E+200,ref,cooper,nebraska,covid,762953710.6,24700622.55,772506793.8,780451724,726349530.6,733131094.6,779402010,4,6.10E+14,521,0.055306428,0.111111111,0.111111512,2.79E-14,0.000682798
769,-85,-2139,-14.9,-1.00E+200,-1.00E+200,-1.00E+200,-1.00E+200,353743,1.00E+200,-1.00E+200,ref,cooper,nebraska,covid,758509814.4,33219547.53,767070673.7,788787838.7,711110071.5,719425930.7,785608495.1,4,1.10E+15,920,0.055306428,0.055555556,0.111109942,2.79E-14,0.000341394
769,-754,-7743,-14.9,-1.00E+200,-1.00E+200,-1.00E+200,-1.00E+200,10,1.00E+200,-1.00E+200,ref,cooper,nebraska,covid,757531390,23473776.33,766248369.1,774762154.1,722866667.9,729204852.1,773654157.2,4,5.51E+14,601,0.055306428,0.111111111,0.055554107,2.79E-14,0.000341389
769,-382,-7743,-14.9,-1.00E+200,-1.00E+200,-1.00E+200,-1.00E+200,1061230,1.00E+200,-1.00E+200,ref,cooper,nebraska,covid,755334929,11272380.02,754080620.4,768475170.6,744703304.6,745090587.7,767335302.3,4,1.27E+14,636,0.111360239,0.111111111,0.111111355,2.79E-14,0.001374821
769,-457,-11479,-14.9,-1.00E+200,-1.00E+200,-1.00E+200,-1.00E+200,1768716,1.00E+200,-1.00E+200,ref,cooper,nebraska,covid,755083250.2,7480738.85,755186359.1,762495398.5,747464884.1,747837331.1,762184816.8,4,5.60E+13,455,0.111360239,0.111111111,0.111111512,2.79E-14,0.001374823
769,-754,-15215,-14.9,-1.00E+200,-1.00E+200,-1.00E+200,-1.00E+200,2122460,1.00E+200,-1.00E+200,ref,cooper,nebraska,covid,748976180.4,7130542.392,749537487.4,755855459.9,740974287,741583358.9,755583172.1,4,5.08E+13,261,0.055306428,0.111111111,0.111111512,2.79E-14,0.000682798
769,-605,-9611,-14.9,-1.00E+200,-1.00E+200,-1.00E+200,-1.00E+200,1061230,1.00E+200,-1.00E+200,ref,cooper,nebraska,covid,745110406.7,16731343.11,747444144.6,762969222.2,722584115.5,726143753.5,760809826.9,4,2.80E+14,533,0.111360239,0.111111111,0.111111355,2.79E-14,0.001374821
769,-531,-5875,-14.9,-1.00E+200,-1.00E+200,-1.00E+200,-1.00E+200,353743,1.00E+200,-1.00E+200,ref,cooper,nebraska,covid,738743225.8,4376754.551,736394097.6,743792990.3,736042589.5,736077740.3,743053101,3,1.92E+13,714,0.110612855,0.111111111,0.111109942,2.79E-14,0.001365576
769,-308,-4007,-14.9,-1.00E+200,-1.00E+200,-1.00E+200,-1.00E+200,353743,1.00E+200,-1.00E+200,ref,cooper,nebraska,covid,734631360.7,39200252.73,751487992,759367358.1,676182100.7,687088246.3,758575191.2,4,1.54E+15,817,0.110612855,0.111111111,0.111109942,2.79E-14,0.001365576
769,-680,-11479,-14.9,-1.00E+200,-1.00E+200,-1.00E+200,-1.00E+200,1414973,1.00E+200,-1.00E+200,ref,cooper,nebraska,covid,728456010.5,19944675.26,729411336.6,748302333.6,706699035,708195801.2,747378763.1,4,3.98E+14,442,0.111360239,0.111111111,0.111111355,2.79E-14,0.001374821
769,-531,-13347,-14.9,-1.00E+200,-1.00E+200,-1.00E+200,-1.00E+200,2122460,1.00E+200,-1.00E+200,ref,cooper,nebraska,covid,727185842.2,6413156.738,724323951.3,736778978.6,723316487.5,723460314.2,734918017.4,4,4.11E+13,364,0.110612855,0.111111111,0.111111512,2.79E-14,0.001365596
769,-457,-9611,-14.9,-1.00E+200,-1.00E+200,-1.00E+200,-1.00E+200,1414973,1.00E+200,-1.00E+200,ref,cooper,nebraska,covid,723147758.5,18126078.48,724299395.6,743294070.8,700698172.1,703331173,741352052.1,4,3.29E+14,545,0.111360239,0.111111111,0.111111355,2.79E-14,0.001374821
769,-754,-13347,-14.9,-1.00E+200,-1.00E+200,-1.00E+200,-1.00E+200,1768716,1.00E+200,-1.00E+200,ref,cooper,nebraska,covid,716000551.1,3303225.771,715989013.5,719025862.3,712998315.1,713042090.7,718975164.2,4,1.09E+13,351,0.055306428,0.111111111,0.111111512,2.79E-14,0.000682798
769,-605,-5875,-14.9,-1.00E+200,-1.00E+200,-1.00E+200,-1.00E+200,10,1.00E+200,-1.00E+200,ref,cooper,nebraska,covid,715299740.2,17101039.47,713957441.4,737078247,696205830.9,698242402.1,734236296.6,4,2.92E+14,703,0.111360239,0.111111111,0.055554107,2.79E-14,0.000687391
769,-531,-11479,-14.9,-1.00E+200,-1.00E+200,-1.00E+200,-1.00E+200,1768716,1.00E+200,-1.00E+200,ref,cooper,nebraska,covid,713003612.3,2428206.269,713716627.8,714925545.1,709655648.3,710123720,714885282.8,4,5.90E+12,454,0.110612855,0.111111111,0.111111512,2.79E-14,0.001365596
769,-159,-4007,-14.9,-1.00E+200,-1.00E+200,-1.00E+200,-1.00E+200,707487,1.00E+200,-1.00E+200,ref,cooper,nebraska,covid,712684347.1,34774762.76,718983276.7,742824015.6,669946819.3,674276889,742273303.7,4,1.21E+15,829,0.111360239,0.111111111,0.111111512,2.79E-14,0.001374823
769,-234,-2139,-14.9,-1.00E+200,-1.00E+200,-1.00E+200,-1.00E+200,10,1.00E+200,-1.00E+200,ref,cooper,nebraska,covid,708520196.5,49893893.97,720668527.4,749424614.3,643319117,651173500.2,748859229.6,4,2.49E+15,908,0.111360239,0.055555556,0.055554107,2.79E-14,0.000343695
769,-754,-7743,-14.9,-1.00E+200,-1.00E+200,-1.00E+200,-1.00E+200,353743,1.00E+200,-1.00E+200,ref,cooper,nebraska,covid,706903499.3,16396118.27,708114357.7,724098770.5,687286511.1,689234061.9,722877734.8,4,2.69E+14,611,0.055306428,0.111111111,0.111109942,2.79E-14,0.000682788
769,-605,-7743,-14.9,-1.00E+200,-1.00E+200,-1.00E+200,-1.00E+200,707487,1.00E+200,-1.00E+200,ref,cooper,nebraska,covid,704083414.7,15538016.11,702753931.8,723856761.4,686969033.9,688692750.3,721335355.2,4,2.41E+14,623,0.111360239,0.111111111,0.111111512,2.79E-14,0.001374823
