smr_capacity,htse_capacity,ft_capacity,ft_elec_consumption_capacity,electricity_market_capacity,naphtha_market_capacity,jet_fuel_market_capacity,diesel_market_capacity,h2_storage_capacity,h2_import_capacity,h2_export_capacity,scenario_label,location_label,co2_location_label,fuel_region_label,mean_NPV,std_NPV,med_NPV,max_NPV,min_NPV,perc_5_NPV,perc_95_NPV,samp_NPV,var_NPV,ProbabilityWeight,ProbabilityWeight-htse_capacity,ProbabilityWeight-h2_storage_capacity,prefix,PointProbability,ProbabilityWeight-ft_capacity
720.0,-292.0,-17719.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-638097793593000.0,2040404.43521,-638097793593000.0,-638097792150000.0,-638097795035000.0,-638097794891000.0,-638097792294000.0,2.0,4163250259220.0,0.000343433488615,0.111290322581,0.0555501992922,7,1.21719856843e-13,0.0555519897304
720.0,-223.0,-15988.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-638280468328000.0,1589067.98789,-638280468328000.0,-638280467205000.0,-638280469452000.0,-638280469340000.0,-638280467317000.0,2.0,2525137070120.0,0.000686866977231,0.111290322581,0.0555501992922,108,1.21719856843e-13,0.111103979461
720.0,-154.0,-14257.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-638463129858000.0,2892352.67136,-638463129858000.0,-638463127813000.0,-638463131903000.0,-638463131699000.0,-638463128018000.0,2.0,8365703975510.0,0.000686866977231,0.111290322581,0.0555501992922,209,1.21719856843e-13,0.111103979461
720.0,-85.0,-12526.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-638645804243000.0,92521.8287261,-638645804243000.0,-638645804178000.0,-638645804308000.0,-638645804302000.0,-638645804184000.0,2.0,8560288790.83,0.000343532689508,0.0556451612903,0.0555501992922,310,1.21719856843e-13,0.111136071887
720.0,-223.0,-17719.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,850520.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-724016267658000.0,1316112.2192,-724016267658000.0,-724016266727000.0,-724016268588000.0,-724016268495000.0,-724016266820000.0,2.0,1732151373530.0,0.00034346983386,0.111290322581,0.0555560781178,98,1.21719856843e-13,0.0555519897304
720.0,-154.0,-15988.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,850520.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-724198941636000.0,5644473.07492,-724198941636000.0,-724198937645000.0,-724198945627000.0,-724198945228000.0,-724198938044000.0,2.0,31860076293500.0,0.000686939667721,0.111290322581,0.0555560781178,199,1.21719856843e-13,0.111103979461
720.0,-85.0,-14257.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,850520.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-724381611674000.0,12852554.1393,-724381611674000.0,-724381602586000.0,-724381620762000.0,-724381619853000.0,-724381603494000.0,2.0,165188147905000.0,0.00034346983386,0.0556451612903,0.0555560781178,300,1.21719856843e-13,0.111103979461
720.0,-223.0,-17719.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,756018.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-726312369691000.0,2462424.23539,-726312369691000.0,-726312367949000.0,-726312371432000.0,-726312371258000.0,-726312368124000.0,2.0,6063533115020.0,0.000686943302245,0.111290322581,0.111112744118,88,1.21719856843e-13,0.0555519897304
720.0,-154.0,-15988.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,756018.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-726495044111000.0,1688920.92294,-726495044111000.0,-726495042916000.0,-726495045305000.0,-726495045186000.0,-726495043036000.0,2.0,2852453883950.0,0.00137388660449,0.111290322581,0.111112744118,189,1.21719856843e-13,0.111103979461
720.0,-85.0,-14257.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,756018.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-726677699544000.0,,-726677699544000.0,-726677699544000.0,-726677699544000.0,-726677699544000.0,-726677699544000.0,1.0,,0.000686943302245,0.0556451612903,0.111112744118,290,1.21719856843e-13,0.111103979461
720.0,-223.0,-17719.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,661515.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-728608495040000.0,1502234.2145,-728608495040000.0,-728608493978000.0,-728608496102000.0,-728608495996000.0,-728608494084000.0,2.0,2256707635200.0,0.000686943302245,0.111290322581,0.111112744118,78,1.21719856843e-13,0.0555519897304
720.0,-154.0,-15988.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,661515.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-728791161501000.0,5948750.6688,-728791161501000.0,-728791157295000.0,-728791165708000.0,-728791165287000.0,-728791157716000.0,2.0,35387634519600.0,0.00137388660449,0.111290322581,0.111112744118,179,1.21719856843e-13,0.111103979461
720.0,-85.0,-14257.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,661515.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-728973836116000.0,8080833.53113,-728973836116000.0,-728973830402000.0,-728973841830000.0,-728973841258000.0,-728973830973000.0,2.0,65299870557800.0,0.000686943302245,0.0556451612903,0.111112744118,280,1.21719856843e-13,0.111103979461
720.0,-223.0,-17719.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,567013.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-730904598915000.0,1465404.20424,-730904598915000.0,-730904597879000.0,-730904599952000.0,-730904599848000.0,-730904597983000.0,2.0,2147409481820.0,0.000686939667721,0.111290322581,0.111112156236,68,1.21719856843e-13,0.0555519897304
720.0,-154.0,-15988.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,567013.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-731087261802000.0,4530662.24966,-731087261802000.0,-731087258598000.0,-731087265005000.0,-731087264685000.0,-731087258918000.0,2.0,20526900420500.0,0.00137387933544,0.111290322581,0.111112156236,169,1.21719856843e-13,0.111103979461
720.0,-85.0,-14257.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,567013.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-731269928675000.0,12354074.0874,-731269928675000.0,-731269919939000.0,-731269937411000.0,-731269936537000.0,-731269920813000.0,2.0,152623146558000.0,0.000686939667721,0.0556451612903,0.111112156236,270,1.21719856843e-13,0.111103979461
720.0,-223.0,-17719.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,472511.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-733200692464000.0,1916571.82982,-733200692464000.0,-733200691109000.0,-733200693819000.0,-733200693684000.0,-733200691245000.0,2.0,3673247578880.0,0.000686939667721,0.111290322581,0.111112156236,58,1.21719856843e-13,0.0555519897304
720.0,-154.0,-15988.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,472511.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-733383364411000.0,10519454.0774,-733383364411000.0,-733383356973000.0,-733383371850000.0,-733383371106000.0,-733383357717000.0,2.0,110658914086000.0,0.00137387933544,0.111290322581,0.111112156236,159,1.21719856843e-13,0.111103979461
720.0,-85.0,-14257.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,472511.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-733566030784000.0,1098202.6805,-733566030784000.0,-733566030008000.0,-733566031561000.0,-733566031483000.0,-733566030085000.0,2.0,1206049127460.0,0.000686939667721,0.0556451612903,0.111112156236,260,1.21719856843e-13,0.111103979461
720.0,-223.0,-17719.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,378009.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-735496796866000.0,3062830.813,-735496796866000.0,-735496794700000.0,-735496799032000.0,-735496798815000.0,-735496794917000.0,2.0,9380932589070.0,0.000686939667721,0.111290322581,0.111112156236,48,1.21719856843e-13,0.0555519897304
720.0,-154.0,-15988.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,378009.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-735679465692000.0,7802778.3735,-735679465692000.0,-735679460175000.0,-735679471210000.0,-735679470658000.0,-735679460727000.0,2.0,60883350346000.0,0.00137387933544,0.111290322581,0.111112156236,149,1.21719856843e-13,0.111103979461
720.0,-85.0,-14257.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,378009.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-735862127464000.0,2937209.22746,-735862127464000.0,-735862125387000.0,-735862129541000.0,-735862129333000.0,-735862125595000.0,2.0,8627198045870.0,0.000686939667721,0.0556451612903,0.111112156236,250,1.21719856843e-13,0.111103979461
720.0,-223.0,-17719.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,283507.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-737792900524000.0,395280.115304,-737792900524000.0,-737792900244000.0,-737792900803000.0,-737792900775000.0,-737792900272000.0,2.0,156246369555.0,0.000686943302245,0.111290322581,0.111112744118,38,1.21719856843e-13,0.0555519897304
720.0,-154.0,-15988.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,283507.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-737975568288000.0,5045991.24196,-737975568288000.0,-737975564720000.0,-737975571856000.0,-737975571499000.0,-737975565077000.0,2.0,25462027614000.0,0.00137388660449,0.111290322581,0.111112744118,139,1.21719856843e-13,0.111103979461
720.0,-85.0,-14257.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,283507.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-738158237502000.0,1892365.70855,-738158237502000.0,-738158236164000.0,-738158238840000.0,-738158238706000.0,-738158236297000.0,2.0,3581047974890.0,0.000686943302245,0.0556451612903,0.111112744118,240,1.21719856843e-13,0.111103979461
720.0,-223.0,-17719.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,189004.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-740089022859000.0,3828699.13998,-740089022859000.0,-740089020152000.0,-740089025566000.0,-740089025296000.0,-740089020423000.0,2.0,14658937104500.0,0.000686943302245,0.111290322581,0.111112744118,28,1.21719856843e-13,0.0555519897304
720.0,-154.0,-15988.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,189004.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-740271690304000.0,11954765.4964,-740271690304000.0,-740271681851000.0,-740271698757000.0,-740271697912000.0,-740271682696000.0,2.0,142916418074000.0,0.00137388660449,0.111290322581,0.111112744118,129,1.21719856843e-13,0.111103979461
720.0,-85.0,-14257.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,189004.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-740454360278000.0,2303309.91844,-740454360278000.0,-740454358649000.0,-740454361907000.0,-740454361744000.0,-740454358812000.0,2.0,5305236580360.0,0.000686943302245,0.0556451612903,0.111112744118,230,1.21719856843e-13,0.111103979461
720.0,-223.0,-17719.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,94502.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-742385120259000.0,2998752.61971,-742385120259000.0,-742385118139000.0,-742385122379000.0,-742385122167000.0,-742385118351000.0,2.0,8992517274240.0,0.000686903322476,0.111290322581,0.11110627741,18,1.21719856843e-13,0.0555519897304
720.0,-154.0,-15988.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,94502.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-742567788479000.0,7840069.59415,-742567788479000.0,-742567782936000.0,-742567794023000.0,-742567793469000.0,-742567783490000.0,2.0,61466691241200.0,0.00137380664495,0.111290322581,0.11110627741,119,1.21719856843e-13,0.111103979461
720.0,-85.0,-14257.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,94502.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-742750464753000.0,812104.536795,-742750464753000.0,-742750464178000.0,-742750465327000.0,-742750465269000.0,-742750464236000.0,2.0,659513778683.0,0.000686903322476,0.0556451612903,0.11110627741,220,1.21719856843e-13,0.111103979461
720.0,-223.0,-17719.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-744680979525000.0,4283667.28773,-744680979525000.0,-744680976496000.0,-744680982554000.0,-744680982251000.0,-744680976799000.0,2.0,18349805432000.0,0.000343433488615,0.111290322581,0.0555501992922,8,1.21719856843e-13,0.0555519897304
720.0,-154.0,-15988.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-744863652041000.0,7598471.53634,-744863652041000.0,-744863646668000.0,-744863657414000.0,-744863656876000.0,-744863647205000.0,2.0,57736769688600.0,0.000686866977231,0.111290322581,0.0555501992922,109,1.21719856843e-13,0.111103979461
720.0,-85.0,-14257.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-745046316821000.0,1798725.50206,-745046316821000.0,-745046315549000.0,-745046318093000.0,-745046317966000.0,-745046315677000.0,2.0,3235413431760.0,0.000343433488615,0.0556451612903,0.0555501992922,210,1.21719856843e-13,0.111103979461
720.0,-154.0,-17719.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,850520.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-830599445106000.0,1897367.33998,-830599445106000.0,-830599443765000.0,-830599446448000.0,-830599446314000.0,-830599443899000.0,2.0,3600002822810.0,0.00034346983386,0.111290322581,0.0555560781178,99,1.21719856843e-13,0.0555519897304
720.0,-85.0,-15988.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,850520.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-830782116689000.0,3925812.12464,-830782116689000.0,-830782113913000.0,-830782119465000.0,-830782119188000.0,-830782114191000.0,2.0,15412000838000.0,0.00034346983386,0.0556451612903,0.0555560781178,200,1.21719856843e-13,0.111103979461
720.0,-154.0,-17719.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,756018.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-832895547775000.0,883111.934597,-832895547775000.0,-832895547151000.0,-832895548399000.0,-832895548337000.0,-832895547213000.0,2.0,779886689027.0,0.000686943302245,0.111290322581,0.111112744118,89,1.21719856843e-13,0.0555519897304
720.0,-85.0,-15988.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,756018.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-833078221205000.0,120030.934165,-833078221205000.0,-833078221120000.0,-833078221290000.0,-833078221281000.0,-833078221128000.0,2.0,14407425156.5,0.000686943302245,0.0556451612903,0.111112744118,190,1.21719856843e-13,0.111103979461
720.0,-154.0,-17719.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,661515.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-835191681222000.0,3576067.7415,-835191681222000.0,-835191678694000.0,-835191683751000.0,-835191683498000.0,-835191678946000.0,2.0,12788260491800.0,0.000686943302245,0.111290322581,0.111112744118,79,1.21719856843e-13,0.0555519897304
720.0,-85.0,-15988.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,661515.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-835374346801000.0,7872017.20886,-835374346801000.0,-835374341235000.0,-835374352368000.0,-835374351811000.0,-835374341792000.0,2.0,61968654936500.0,0.000686943302245,0.0556451612903,0.111112744118,180,1.21719856843e-13,0.111103979461
720.0,-154.0,-17719.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,567013.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-837487778714000.0,3752652.36892,-837487778714000.0,-837487776061000.0,-837487781368000.0,-837487781102000.0,-837487776326000.0,2.0,14082399802000.0,0.000686939667721,0.111290322581,0.111112156236,69,1.21719856843e-13,0.0555519897304
720.0,-85.0,-15988.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,567013.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-837670450729000.0,4998498.94533,-837670450729000.0,-837670447194000.0,-837670454263000.0,-837670453910000.0,-837670447548000.0,2.0,24984991706500.0,0.000686939667721,0.0556451612903,0.111112156236,170,1.21719856843e-13,0.111103979461
720.0,-154.0,-17719.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,472511.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-839783876351000.0,1171774.7546,-839783876351000.0,-839783875522000.0,-839783877179000.0,-839783877096000.0,-839783875605000.0,2.0,1373056075520.0,0.000686939667721,0.111290322581,0.111112156236,59,1.21719856843e-13,0.0555519897304
720.0,-85.0,-15988.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,472511.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-839966543008000.0,2067046.18579,-839966543008000.0,-839966541546000.0,-839966544470000.0,-839966544323000.0,-839966541692000.0,2.0,4272679934200.0,0.000686939667721,0.0556451612903,0.111112156236,160,1.21719856843e-13,0.111103979461
720.0,-154.0,-17719.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,378009.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-842079983715000.0,99935.6665502,-842079983715000.0,-842079983644000.0,-842079983786000.0,-842079983779000.0,-842079983651000.0,2.0,9987137448.83,0.000686939667721,0.111290322581,0.111112156236,49,1.21719856843e-13,0.0555519897304
720.0,-85.0,-15988.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,378009.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-842262651203000.0,4214564.12849,-842262651203000.0,-842262648223000.0,-842262654183000.0,-842262653885000.0,-842262648521000.0,2.0,17762550793100.0,0.000686939667721,0.0556451612903,0.111112156236,150,1.21719856843e-13,0.111103979461
720.0,-154.0,-17719.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,283507.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-844376079466000.0,1830012.32548,-844376079466000.0,-844376078172000.0,-844376080760000.0,-844376080631000.0,-844376078302000.0,2.0,3348945111400.0,0.000686943302245,0.111290322581,0.111112744118,39,1.21719856843e-13,0.0555519897304
720.0,-85.0,-15988.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,283507.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-844558740700000.0,1663252.77001,-844558740700000.0,-844558739524000.0,-844558741877000.0,-844558741759000.0,-844558739642000.0,2.0,2766409776940.0,0.000686943302245,0.0556451612903,0.111112744118,140,1.21719856843e-13,0.111103979461
720.0,-154.0,-17719.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,189004.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-846672206685000.0,1776216.52545,-846672206685000.0,-846672205429000.0,-846672207941000.0,-846672207815000.0,-846672205554000.0,2.0,3154945145280.0,0.000686943302245,0.111290322581,0.111112744118,29,1.21719856843e-13,0.0555519897304
720.0,-85.0,-15988.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,189004.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-846854872279000.0,5690156.06207,-846854872279000.0,-846854868255000.0,-846854876302000.0,-846854875900000.0,-846854868658000.0,2.0,32377876010700.0,0.000686943302245,0.0556451612903,0.111112744118,130,1.21719856843e-13,0.111103979461
720.0,-154.0,-17719.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,94502.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-848968307226000.0,883224.62974,-848968307226000.0,-848968306602000.0,-848968307851000.0,-848968307788000.0,-848968306664000.0,2.0,780085746579.0,0.000686903322476,0.111290322581,0.11110627741,19,1.21719856843e-13,0.0555519897304
720.0,-85.0,-15988.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,94502.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-849150974237000.0,7560070.06966,-849150974237000.0,-849150968891000.0,-849150979582000.0,-849150979048000.0,-849150969425000.0,2.0,57154659458100.0,0.000686903322476,0.0556451612903,0.11110627741,120,1.21719856843e-13,0.111103979461
720.0,-154.0,-17719.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-851264157623000.0,342552.046515,-851264157623000.0,-851264157380000.0,-851264157865000.0,-851264157841000.0,-851264157405000.0,2.0,117341904572.0,0.000343433488615,0.111290322581,0.0555501992922,9,1.21719856843e-13,0.0555519897304
720.0,-85.0,-15988.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-851446827581000.0,5244189.29525,-851446827581000.0,-851446823873000.0,-851446831289000.0,-851446830918000.0,-851446824244000.0,2.0,27501521364500.0,0.000343433488615,0.0556451612903,0.0555501992922,110,1.21719856843e-13,0.111103979461
720.0,-85.0,-17719.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,850520.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-937182636092000.0,3501003.14177,-937182636092000.0,-937182633616000.0,-937182638567000.0,-937182638320000.0,-937182633864000.0,2.0,12257022998700.0,0.00017173491693,0.0556451612903,0.0555560781178,100,1.21719856843e-13,0.0555519897304
720.0,-85.0,-17719.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,756018.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-939478726289000.0,5673831.35298,-939478726289000.0,-939478722277000.0,-939478730301000.0,-939478729900000.0,-939478722678000.0,2.0,32192362222000.0,0.000343471651123,0.0556451612903,0.111112744118,90,1.21719856843e-13,0.0555519897304
720.0,-85.0,-17719.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,661515.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-941774859225000.0,1431778.09482,-941774859225000.0,-941774858212000.0,-941774860237000.0,-941774860136000.0,-941774858313000.0,2.0,2049988512800.0,0.000343471651123,0.0556451612903,0.111112744118,80,1.21719856843e-13,0.0555519897304
720.0,-85.0,-17719.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,567013.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-944070951563000.0,5311249.53461,-944070951563000.0,-944070947807000.0,-944070955318000.0,-944070954943000.0,-944070948183000.0,2.0,28209371618900.0,0.00034346983386,0.0556451612903,0.111112156236,70,1.21719856843e-13,0.0555519897304
720.0,-85.0,-17719.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,472511.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-946367057710000.0,7512933.44774,-946367057710000.0,-946367052397000.0,-946367063022000.0,-946367062491000.0,-946367052928000.0,2.0,56444168990200.0,0.00034346983386,0.0556451612903,0.111112156236,60,1.21719856843e-13,0.0555519897304
720.0,-85.0,-17719.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,378009.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-948663155342000.0,4957599.182,-948663155342000.0,-948663151836000.0,-948663158847000.0,-948663158497000.0,-948663152187000.0,2.0,24577789649400.0,0.00034346983386,0.0556451612903,0.111112156236,50,1.21719856843e-13,0.0555519897304
720.0,-85.0,-17719.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,283507.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-950959258159000.0,2297868.64337,-950959258159000.0,-950959256534000.0,-950959259784000.0,-950959259622000.0,-950959256697000.0,2.0,5280200302160.0,0.000343471651123,0.0556451612903,0.111112744118,40,1.21719856843e-13,0.0555519897304
720.0,-85.0,-17719.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,189004.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-953255383960000.0,4315480.64053,-953255383960000.0,-953255380908000.0,-953255387011000.0,-953255386706000.0,-953255381213000.0,2.0,18623373158800.0,0.000343471651123,0.0556451612903,0.111112744118,30,1.21719856843e-13,0.0555519897304
720.0,-85.0,-17719.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,94502.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-955551484994000.0,1321281.61171,-955551484994000.0,-955551484060000.0,-955551485929000.0,-955551485835000.0,-955551484154000.0,2.0,1745785097450.0,0.000343451661238,0.0556451612903,0.11110627741,20,1.21719856843e-13,0.0555519897304
720.0,-85.0,-17719.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-957847340526000.0,5811465.62207,-957847340526000.0,-957847336417000.0,-957847344636000.0,-957847344225000.0,-957847336828000.0,2.0,33773132676500.0,0.000171716744308,0.0556451612903,0.0555501992922,10,1.21719856843e-13,0.0555519897304
