smr_capacity,htse_capacity,meoh_capacity,electricity_market_capacity,naphtha_market_capacity,jet_fuel_market_capacity,diesel_market_capacity,h2_storage_capacity,h2_import_capacity,h2_export_capacity,scenario_label,location_label,fuel_region_label,co2_location_label,mean_NPV,std_NPV,med_NPV,max_NPV,min_NPV,perc_5_NPV,perc_95_NPV,samp_NPV,var_NPV,ProbabilityWeight-meoh_capacity,ProbabilityWeight-h2_storage_capacity,prefix,ProbabilityWeight-htse_capacity,PointProbability,ProbabilityWeight
720.0,-185.0,-1181.0,-1e+200,-1e+200,-1e+200,-1e+200,625771.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-988779904.862,24023443.9441,-988779904.862,-971792764.741,-1005767044.98,-1004068330.97,-973491478.753,2.0,577125858935000.0,0.055548424363,0.111111604332,280,0.111290322581,3.6760970142599995e-14,0.00068689216756
720.0,-185.0,-4643.0,-1e+200,-1e+200,-1e+200,-1e+200,1564426.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-991750950.172,38372829.5696,-991750950.172,-964617262.17,-1018884638.17,-1016171269.37,-967330630.97,2.0,1472474049180000.0,0.111128939092,0.111111604332,578,0.111290322581,3.6760970142599995e-14,0.00137418115324
720.0,-323.0,-1181.0,-1e+200,-1e+200,-1e+200,-1e+200,312885.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-995016689.766,17314690.1177,-995016689.766,-982773354.97,-1007260024.56,-1006035691.08,-983997688.45,2.0,299798493871000.0,0.055548424363,0.111109828737,160,0.110483870968,3.6760970142599995e-14,0.000681903790893
720.0,-323.0,-6375.0,-1e+200,-1e+200,-1e+200,-1e+200,1877312.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-996275254.865,8847281.97629,-996275254.865,-990019281.785,-1002531227.95,-1001905630.64,-990644879.093,2.0,78274398368000.0,0.111128939092,0.111111604332,657,0.110483870968,3.6760970142599995e-14,0.0013642233188
720.0,-598.0,-6375.0,-1e+200,-1e+200,-1e+200,-1e+200,1251541.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-998748869.496,7086006.37154,-998748869.496,-993738306.34,-1003759432.65,-1003258376.34,-994239362.655,2.0,50211486297500.0,0.111128939092,0.111111426772,417,0.111290322581,3.6760970142599995e-14,0.00137417895726
720.0,-323.0,-4643.0,-1e+200,-1e+200,-1e+200,-1e+200,1251541.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-1000743468.28,11642727.5236,-1000743468.28,-992510816.698,-1008976119.87,-1008152854.71,-993334081.857,2.0,135553104189000.0,0.111128939092,0.111111426772,458,0.110483870968,3.6760970142599995e-14,0.00136422113873
720.0,-460.0,-6375.0,-1e+200,-1e+200,-1e+200,-1e+200,1564426.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-1001265960.75,6238706.27711,-1001265960.75,-996854529.238,-1005677392.27,-1005236249.12,-997295672.39,2.0,38921456012000.0,0.111128939092,0.111111604332,537,0.111290322581,3.6760970142599995e-14,0.00137418115324
720.0,-185.0,-2912.0,-1e+200,-1e+200,-1e+200,-1e+200,1251541.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-1009648519.25,2037124.56544,-1009648519.25,-1008208054.65,-1011088983.84,-1010944937.38,-1008352101.11,2.0,4149876495130.0,0.111096848726,0.111111426772,479,0.111290322581,3.6760970142599995e-14,0.00137378213977
720.0,-391.0,-4643.0,-1e+200,-1e+200,-1e+200,-1e+200,1251541.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-1014036467.48,1097774.37251,-1014036467.48,-1013260223.77,-1014812711.18,-1014735086.81,-1013337848.14,2.0,1205108572940.0,0.111128939092,0.111111426772,448,0.110483870968,3.6760970142599995e-14,0.00136422113873
720.0,-529.0,-4643.0,-1e+200,-1e+200,-1e+200,-1e+200,938656.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-1017310845.91,5474672.77012,-1017310845.91,-1013439667.67,-1021182024.15,-1020794906.32,-1013826785.49,2.0,29972041939900.0,0.111128939092,0.111111426772,328,0.111290322581,3.6760970142599995e-14,0.00137417895726
720.0,-254.0,-4643.0,-1e+200,-1e+200,-1e+200,-1e+200,1564426.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-1020583973.78,32596996.2624,-1020583973.78,-997534416.676,-1043633530.88,-1041328575.17,-999839372.387,2.0,1062564165330000.0,0.111128939092,0.111111604332,568,0.111290322581,3.6760970142599995e-14,0.00137418115324
720.0,-667.0,-9837.0,-1e+200,-1e+200,-1e+200,-1e+200,2190197.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-1024067847.15,8521960.57985,-1024067847.15,-1018041911.03,-1030093783.26,-1029491189.65,-1018644504.64,2.0,72623812124500.0,0.111096848726,0.111111426772,705,0.0556451612903,3.6760970142599995e-14,0.000686891069887
720.0,-667.0,-4643.0,-1e+200,-1e+200,-1e+200,-1e+200,625771.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-1030879756.78,3705082.12459,-1030879756.78,-1028259868.09,-1033499645.48,-1033237656.61,-1028521856.96,2.0,13727633550000.0,0.111128939092,0.111111604332,208,0.0556451612903,3.6760970142599995e-14,0.000687090576621
720.0,-391.0,-1181.0,-1e+200,-1e+200,-1e+200,-1e+200,312885.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-1031686047.52,22478362.4131,-1031686047.52,-1015791445.03,-1047580650.02,-1045991189.77,-1017380905.28,2.0,505276776776000.0,0.055548424363,0.111109828737,150,0.110483870968,3.6760970142599995e-14,0.000681903790893
720.0,-323.0,-2912.0,-1e+200,-1e+200,-1e+200,-1e+200,938656.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-1031691078.07,14604476.0732,-1031691078.07,-1021364154.0,-1042018002.13,-1040985309.73,-1022396846.41,2.0,213290721371000.0,0.111096848726,0.111111426772,359,0.110483870968,3.6760970142599995e-14,0.00136382719673
720.0,-254.0,-1181.0,-1e+200,-1e+200,-1e+200,-1e+200,625771.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-1039951344.07,40977434.4771,-1039951344.07,-1010975922.27,-1068926765.86,-1066029223.68,-1013873464.45,2.0,1679150136320000.0,0.055548424363,0.111111604332,270,0.111290322581,3.6760970142599995e-14,0.00068689216756
720.0,-598.0,-8106.0,-1e+200,-1e+200,-1e+200,-1e+200,1877312.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-1040151468.44,2999556.61927,-1040151468.44,-1038030461.62,-1042272475.27,-1042060374.58,-1038242562.3,2.0,8997339912240.0,0.111096848726,0.111111604332,616,0.111290322581,3.6760970142599995e-14,0.00137378433512
720.0,-460.0,-1181.0,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-1048364241.18,20040209.525,-1048364241.18,-1034193673.13,-1062534809.23,-1061117752.42,-1035610729.93,2.0,401609997808000.0,0.055548424363,0.055553937791,40,0.111290322581,3.6760970142599995e-14,0.00034343455821
720.0,-391.0,-6375.0,-1e+200,-1e+200,-1e+200,-1e+200,1877312.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-1059220040.77,8592878.53538,-1059220040.77,-1053143958.09,-1065296123.46,-1064688515.19,-1053751566.36,2.0,73837561523800.0,0.111128939092,0.111111604332,647,0.110483870968,3.6760970142599995e-14,0.0013642233188
720.0,-185.0,-1181.0,-1e+200,-1e+200,-1e+200,-1e+200,938656.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-1062562030.65,11220290.2056,-1062562030.65,-1054628087.36,-1070495973.94,-1069702579.61,-1055421481.69,2.0,125894912298000.0,0.055548424363,0.111111426772,380,0.111290322581,3.6760970142599995e-14,0.000686891069887
720.0,-323.0,-4643.0,-1e+200,-1e+200,-1e+200,-1e+200,1564426.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-1068088456.92,1734663.52596,-1068088456.92,-1066861864.58,-1069315049.26,-1069192390.03,-1066984523.81,2.0,3009057548280.0,0.111128939092,0.111111604332,558,0.110483870968,3.6760970142599995e-14,0.0013642233188
720.0,-254.0,-2912.0,-1e+200,-1e+200,-1e+200,-1e+200,1251541.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-1072346541.18,6435434.39,-1072346541.18,-1067796001.88,-1076897080.47,-1076442026.54,-1068251055.81,2.0,41414815788000.0,0.111096848726,0.111111426772,469,0.111290322581,3.6760970142599995e-14,0.00137378213977
720.0,-667.0,-2912.0,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-1074382825.38,22790689.7316,-1074382825.38,-1058267374.12,-1090498276.64,-1088886731.51,-1059878919.25,2.0,519415538441000.0,0.111096848726,0.055553937791,9,0.0556451612903,3.6760970142599995e-14,0.00034343455821
720.0,-598.0,-2912.0,-1e+200,-1e+200,-1e+200,-1e+200,312885.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-1075101281.29,21283219.8516,-1075101281.29,-1060051772.21,-1090150790.37,-1088645839.46,-1061556723.12,2.0,452975447252000.0,0.111096848726,0.111109828737,119,0.111290322581,3.6760970142599995e-14,0.00137376238165
720.0,-667.0,-6375.0,-1e+200,-1e+200,-1e+200,-1e+200,1251541.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-1081057776.65,1121649.64241,-1081057776.65,-1080264650.58,-1081850902.72,-1081771590.11,-1080343963.19,2.0,1258097920330.0,0.111128939092,0.111111426772,407,0.0556451612903,3.6760970142599995e-14,0.00068708947863
720.0,-116.0,-2912.0,-1e+200,-1e+200,-1e+200,-1e+200,1564426.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-1082401780.62,28833532.1322,-1082401780.62,-1062013394.52,-1102790166.72,-1100751328.11,-1064052233.13,2.0,831372575219000.0,0.111096848726,0.111111604332,589,0.111290322581,3.6760970142599995e-14,0.00137378433512
720.0,-529.0,-1181.0,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-1085863098.86,4425201.06543,-1085863098.86,-1082734009.17,-1088992188.54,-1088679279.57,-1083046918.14,2.0,19582404469500.0,0.055548424363,0.055553937791,30,0.111290322581,3.6760970142599995e-14,0.00034343455821
720.0,-460.0,-2912.0,-1e+200,-1e+200,-1e+200,-1e+200,625771.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-1090427081.76,9587873.9191,-1090427081.76,-1083647431.09,-1097206732.42,-1096528767.36,-1084325396.16,2.0,91927326288600.0,0.111096848726,0.111111604332,239,0.111290322581,3.6760970142599995e-14,0.00137378433512
720.0,-529.0,-6375.0,-1e+200,-1e+200,-1e+200,-1e+200,1564426.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-1092607576.45,33033222.8241,-1092607576.45,-1069249560.59,-1115965592.32,-1113629790.73,-1071585362.17,2.0,1091193810150000.0,0.111128939092,0.111111604332,527,0.111290322581,3.6760970142599995e-14,0.00137418115324
720.0,-391.0,-2912.0,-1e+200,-1e+200,-1e+200,-1e+200,938656.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-1094900801.54,12094643.8879,-1094900801.54,-1086348596.83,-1103453006.25,-1102597785.78,-1087203817.3,2.0,146280410774000.0,0.111096848726,0.111111426772,349,0.110483870968,3.6760970142599995e-14,0.00136382719673
720.0,-185.0,-4643.0,-1e+200,-1e+200,-1e+200,-1e+200,1877312.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-1103789189.8,7871263.19017,-1103789189.8,-1098223366.22,-1109355013.38,-1108798431.02,-1098779948.58,2.0,61956784208800.0,0.111128939092,0.111111604332,678,0.111290322581,3.6760970142599995e-14,0.00137418115324
720.0,-460.0,-4643.0,-1e+200,-1e+200,-1e+200,-1e+200,1251541.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-1111822574.99,33603043.5557,-1111822574.99,-1088061635.02,-1135583514.96,-1133207420.96,-1090437729.02,2.0,1129164536210000.0,0.111128939092,0.111111426772,438,0.111290322581,3.6760970142599995e-14,0.00137417895726
720.0,-598.0,-4643.0,-1e+200,-1e+200,-1e+200,-1e+200,938656.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-1114063764.89,7873459.08791,-1114063764.89,-1108496388.58,-1119631141.2,-1119074403.57,-1109053126.21,2.0,61991358008900.0,0.111128939092,0.111111426772,318,0.111290322581,3.6760970142599995e-14,0.00137417895726
720.0,-323.0,-1181.0,-1e+200,-1e+200,-1e+200,-1e+200,625771.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-1114745726.82,36475950.8874,-1114745726.82,-1088953334.6,-1140538119.04,-1137958879.82,-1091532573.82,2.0,1330494993140000.0,0.055548424363,0.111111604332,260,0.110483870968,3.6760970142599995e-14,0.000681914688085
720.0,-116.0,-1181.0,-1e+200,-1e+200,-1e+200,-1e+200,1251541.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-1117071744.7,13397567.0007,-1117071744.7,-1107598234.23,-1126545255.18,-1125597904.13,-1108545585.27,2.0,179494801537000.0,0.055548424363,0.111111426772,490,0.111290322581,3.6760970142599995e-14,0.000686891069887
720.0,-47.0,-1181.0,-1e+200,-1e+200,-1e+200,-1e+200,1251541.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-1117547390.75,9823745.57972,-1117547390.75,-1110600953.63,-1124493827.87,-1123799184.15,-1111295597.35,2.0,96505977215000.0,0.055548424363,0.111111426772,500,0.0556451612903,3.6760970142599995e-14,0.000343445534943
720.0,-460.0,-1181.0,-1e+200,-1e+200,-1e+200,-1e+200,312885.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-1126152237.37,12694940.9178,-1126152237.37,-1117175558.56,-1135128916.18,-1134231248.3,-1118073226.44,2.0,161161524906000.0,0.055548424363,0.111109828737,140,0.111290322581,3.6760970142599995e-14,0.000686881190826
720.0,-185.0,-2912.0,-1e+200,-1e+200,-1e+200,-1e+200,1564426.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-1134355049.43,3447262.97657,-1134355049.43,-1131917466.4,-1136792632.45,-1136548874.15,-1132161224.7,2.0,11883622029600.0,0.111096848726,0.111111604332,579,0.111290322581,3.6760970142599995e-14,0.00137378433512
720.0,-391.0,-4643.0,-1e+200,-1e+200,-1e+200,-1e+200,1564426.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-1137414082.24,566274.907921,-1137414082.24,-1137013665.42,-1137814499.07,-1137774457.39,-1137053707.1,2.0,320667271341.0,0.111128939092,0.111111604332,548,0.110483870968,3.6760970142599995e-14,0.0013642233188
720.0,-598.0,-6375.0,-1e+200,-1e+200,-1e+200,-1e+200,1564426.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-1137429555.7,22666767.0727,-1137429555.7,-1121401731.0,-1153457380.41,-1151854597.94,-1123004513.47,2.0,513782329527000.0,0.111128939092,0.111111604332,517,0.111290322581,3.6760970142599995e-14,0.00137418115324
720.0,-529.0,-2912.0,-1e+200,-1e+200,-1e+200,-1e+200,625771.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-1140207067.7,15101895.5637,-1140207067.7,-1129528414.94,-1150885720.46,-1149817855.19,-1130596280.21,2.0,228067249618000.0,0.111096848726,0.111111604332,229,0.111290322581,3.6760970142599995e-14,0.00137378433512
720.0,-667.0,-8106.0,-1e+200,-1e+200,-1e+200,-1e+200,1877312.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-1141122718.86,6558533.8752,-1141122718.86,-1136485135.08,-1145760302.63,-1145296544.26,-1136948893.46,2.0,43014366592100.0,0.111096848726,0.111111604332,606,0.0556451612903,3.6760970142599995e-14,0.00068689216756
720.0,-460.0,-6375.0,-1e+200,-1e+200,-1e+200,-1e+200,1877312.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-1142085901.92,1807702.98141,-1142085901.92,-1140807662.89,-1143364140.96,-1143236317.06,-1140935486.79,2.0,3267790069000.0,0.111128939092,0.111111604332,637,0.111290322581,3.6760970142599995e-14,0.00137418115324
720.0,-254.0,-1181.0,-1e+200,-1e+200,-1e+200,-1e+200,938656.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-1148288066.72,5411630.95477,-1148288066.72,-1144461465.77,-1152114667.66,-1151732007.57,-1144844125.87,2.0,29285749590700.0,0.055548424363,0.111111426772,370,0.111290322581,3.6760970142599995e-14,0.000686891069887
720.0,-667.0,-2912.0,-1e+200,-1e+200,-1e+200,-1e+200,312885.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-1154944593.69,8620091.61084,-1154944593.69,-1148849268.45,-1161039918.92,-1160430386.39,-1149458800.98,2.0,74305979379200.0,0.111096848726,0.111109828737,109,0.0556451612903,3.6760970142599995e-14,0.000686881190826
720.0,-254.0,-4643.0,-1e+200,-1e+200,-1e+200,-1e+200,1877312.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-1156900976.58,8843606.60676,-1156900976.58,-1150647602.38,-1163154350.78,-1162529013.36,-1151272939.8,2.0,78209377815100.0,0.111128939092,0.111111604332,668,0.111290322581,3.6760970142599995e-14,0.00137418115324
720.0,-529.0,-4643.0,-1e+200,-1e+200,-1e+200,-1e+200,1251541.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-1158633743.85,26235567.1965,-1158633743.85,-1140082396.38,-1177185091.32,-1175329956.58,-1141937531.13,2.0,688304986124000.0,0.111128939092,0.111111426772,428,0.111290322581,3.6760970142599995e-14,0.00137417895726
720.0,-667.0,-4643.0,-1e+200,-1e+200,-1e+200,-1e+200,938656.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-1165965059.91,11101132.8514,-1165965059.91,-1158115373.59,-1173814746.22,-1173029777.59,-1158900342.22,2.0,123235150585000.0,0.111128939092,0.111111426772,308,0.0556451612903,3.6760970142599995e-14,0.00068708947863
720.0,-323.0,-2912.0,-1e+200,-1e+200,-1e+200,-1e+200,1251541.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-1166945537.2,11603655.2798,-1166945537.2,-1158740513.86,-1175150560.53,-1174330058.2,-1159561016.2,2.0,134644815853000.0,0.111096848726,0.111111426772,459,0.110483870968,3.6760970142599995e-14,0.00136382719673
720.0,-598.0,-1181.0,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-1183978637.47,5750730.95471,-1183978637.47,-1179912256.61,-1188045018.32,-1187638380.24,-1180318894.7,2.0,33070906513500.0,0.055548424363,0.055553937791,20,0.111290322581,3.6760970142599995e-14,0.00034343455821
720.0,-391.0,-1181.0,-1e+200,-1e+200,-1e+200,-1e+200,625771.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-1189460296.94,20643219.8158,-1189460296.94,-1174863336.22,-1204057257.66,-1202597561.59,-1176323032.3,2.0,426142524365000.0,0.055548424363,0.111111604332,250,0.110483870968,3.6760970142599995e-14,0.000681914688085
720.0,-598.0,-2912.0,-1e+200,-1e+200,-1e+200,-1e+200,625771.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-1189977040.58,3488379.24891,-1189977040.58,-1187510383.96,-1192443697.2,-1192197031.54,-1187757049.62,2.0,12168789784200.0,0.111096848726,0.111111604332,219,0.111290322581,3.6760970142599995e-14,0.00137378433512
720.0,-47.0,-1181.0,-1e+200,-1e+200,-1e+200,-1e+200,1564426.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-1195391847.01,26909666.9689,-1195391847.01,-1176363839.01,-1214419855.0,-1212517054.2,-1178266639.81,2.0,724130176378000.0,0.055548424363,0.111111604332,600,0.0556451612903,3.6760970142599995e-14,0.00034344608378
720.0,-460.0,-2912.0,-1e+200,-1e+200,-1e+200,-1e+200,938656.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-1198855156.09,57777814.658,-1198855156.09,-1158000071.54,-1239710240.63,-1235624732.18,-1162085579.99,2.0,3338275866650000.0,0.111096848726,0.111111426772,339,0.111290322581,3.6760970142599995e-14,0.00137378213977
720.0,-116.0,-2912.0,-1e+200,-1e+200,-1e+200,-1e+200,1877312.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-1204451242.89,31487811.2901,-1204451242.89,-1182185998.0,-1226716487.78,-1224489963.29,-1184412522.49,2.0,991482259840000.0,0.111096848726,0.111111604332,689,0.111290322581,3.6760970142599995e-14,0.00137378433512
720.0,-254.0,-2912.0,-1e+200,-1e+200,-1e+200,-1e+200,1564426.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-1209031151.13,8433495.45054,-1209031151.13,-1203067769.31,-1214994532.95,-1214398194.77,-1203664107.49,2.0,71123845514300.0,0.111096848726,0.111111604332,569,0.111290322581,3.6760970142599995e-14,0.00137378433512
720.0,-460.0,-4643.0,-1e+200,-1e+200,-1e+200,-1e+200,1564426.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-1209457327.97,6438495.21353,-1209457327.97,-1204904624.34,-1214010031.59,-1213554761.23,-1205359894.7,2.0,41454220614600.0,0.111128939092,0.111111604332,538,0.111290322581,3.6760970142599995e-14,0.00137418115324
720.0,-529.0,-1181.0,-1e+200,-1e+200,-1e+200,-1e+200,312885.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-1211430343.15,30365872.9948,-1211430343.15,-1189958428.44,-1232902257.86,-1230755066.39,-1192105619.91,2.0,922086242734000.0,0.055548424363,0.111109828737,130,0.111290322581,3.6760970142599995e-14,0.000686881190826
720.0,-667.0,-6375.0,-1e+200,-1e+200,-1e+200,-1e+200,1564426.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-1219253863.21,20385466.1725,-1219253863.21,-1204839161.84,-1233668564.57,-1232227094.44,-1206280631.97,2.0,415567231070000.0,0.111128939092,0.111111604332,507,0.0556451612903,3.6760970142599995e-14,0.000687090576621
720.0,-529.0,-6375.0,-1e+200,-1e+200,-1e+200,-1e+200,1877312.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-1225527365.97,7005568.68472,-1225527365.97,-1220573680.85,-1230481051.09,-1229985682.58,-1221069049.36,2.0,49077992596300.0,0.111128939092,0.111111604332,627,0.111290322581,3.6760970142599995e-14,0.00137418115324
720.0,-323.0,-1181.0,-1e+200,-1e+200,-1e+200,-1e+200,938656.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-1241073396.99,20061058.5191,-1241073396.99,-1226888086.48,-1255258707.51,-1253840176.46,-1228306617.53,2.0,402446068907000.0,0.055548424363,0.111111426772,360,0.110483870968,3.6760970142599995e-14,0.000681913598366
720.0,-391.0,-2912.0,-1e+200,-1e+200,-1e+200,-1e+200,1251541.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-1241882800.11,23794302.5044,-1241882800.11,-1225057687.45,-1258707912.76,-1257025401.5,-1226740198.72,2.0,566168831671000.0,0.111096848726,0.111111426772,449,0.110483870968,3.6760970142599995e-14,0.00136382719673
720.0,-116.0,-1181.0,-1e+200,-1e+200,-1e+200,-1e+200,1564426.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-1243787122.02,1754568.77985,-1243787122.02,-1242546454.54,-1245027789.5,-1244903722.76,-1242670521.29,2.0,3078511603220.0,0.055548424363,0.111111604332,590,0.111290322581,3.6760970142599995e-14,0.00068689216756
720.0,-323.0,-4643.0,-1e+200,-1e+200,-1e+200,-1e+200,1877312.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-1245449411.1,21706040.0246,-1245449411.1,-1230100923.01,-1260797899.19,-1259263050.39,-1231635771.82,2.0,471152173549000.0,0.111128939092,0.111111604332,658,0.110483870968,3.6760970142599995e-14,0.0013642233188
