smr_capacity,htse_capacity,ft_capacity,ft_elec_consumption_capacity,electricity_market_capacity,naphtha_market_capacity,jet_fuel_market_capacity,diesel_market_capacity,h2_storage_capacity,h2_import_capacity,h2_export_capacity,scenario_label,location_label,fuel_region_label,co2_location_label,mean_NPV,std_NPV,med_NPV,max_NPV,min_NPV,perc_5_NPV,perc_95_NPV,samp_NPV,var_NPV,PointProbability,ProbabilityWeight,ProbabilityWeight-htse_capacity,ProbabilityWeight-h2_storage_capacity,ProbabilityWeight-ft_capacity,prefix
1200.0,-785.0,-22243.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,396089.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-50504073180300.0,90919.3493484,-50504073203000.0,-50504073056500.0,-50504073258600.0,-50504073255300.0,-50504073073400.0,4.0,8266328085.93,9.302483829449999e-14,0.00308648404023,0.111111111111,0.250005207258,0.111111111111,83
1200.0,-685.0,-19730.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,396089.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-50504400760500.0,220136.657485,-50504400724300.0,-50504400541500.0,-50504401051800.0,-50504401013300.0,-50504400558300.0,4.0,48460147968.5,9.302483829449999e-14,0.00308648404023,0.111111111111,0.250005207258,0.111111111111,134
1200.0,-585.0,-17217.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,396089.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-50504726440000.0,348625.522297,-50504726429600.0,-50504726054200.0,-50504726846500.0,-50504726807800.0,-50504726086700.0,4.0,121539754797.0,9.302483829449999e-14,0.00308648404023,0.111111111111,0.250005207258,0.111111111111,185
1200.0,-485.0,-14704.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,396089.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-50505051025400.0,1502809.86913,-50505051338900.0,-50505048970900.0,-50505052453000.0,-50505052345900.0,-50505049266100.0,4.0,2258437502770.0,9.302483829449999e-14,0.00308648404023,0.111111111111,0.250005207258,0.111111111111,236
1200.0,-385.0,-12191.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,396089.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-50505373480100.0,1112810.27785,-50505373658600.0,-50505372073200.0,-50505374530000.0,-50505374479300.0,-50505372231000.0,4.0,1238346714490.0,9.302483829449999e-14,0.00308648404023,0.111111111111,0.250005207258,0.111111111111,287
1200.0,-285.0,-9678.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,396089.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-50505693160000.0,434402.257508,-50505693126000.0,-50505692739900.0,-50505693648000.0,-50505693610700.0,-50505692756900.0,4.0,188705321328.0,9.302483829449999e-14,0.00308648404023,0.111111111111,0.250005207258,0.111111111111,338
1200.0,-185.0,-7165.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,396089.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-50506007930800.0,710661.072989,-50506007646700.0,-50506007452600.0,-50506008977100.0,-50506008796000.0,-50506007463300.0,4.0,505039160663.0,9.302483829449999e-14,0.00308648404023,0.111111111111,0.250005207258,0.111111111111,389
1200.0,-85.0,-4652.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,396089.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-50506317264300.0,922071.235606,-50506317540800.0,-50506315987500.0,-50506317988000.0,-50506317973300.0,-50506316168100.0,4.0,850215363533.0,9.302483829449999e-14,0.00154324202011,0.0555555555556,0.250005207258,0.111111111111,440
1200.0,-885.0,-24756.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,264059.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-78239693931300.0,329080.642026,-78239694013700.0,-78239693490200.0,-78239694207500.0,-78239694199800.0,-78239693547400.0,4.0,108294068956.0,9.302483829449999e-14,0.00154323617583,0.111111111111,0.250004260484,0.0555555555556,22
1200.0,-785.0,-22243.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,264059.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-78240023376500.0,488288.800299,-78240023421000.0,-78240022856100.0,-78240023807800.0,-78240023803300.0,-78240022887300.0,4.0,238425952498.0,9.302483829449999e-14,0.00308647235166,0.111111111111,0.250004260484,0.111111111111,73
1200.0,-685.0,-19730.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,264059.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-78240351168100.0,658680.277463,-78240351020400.0,-78240350547700.0,-78240352083800.0,-78240351944000.0,-78240350598900.0,4.0,433859707918.0,9.302483829449999e-14,0.00308647235166,0.111111111111,0.250004260484,0.111111111111,124
1200.0,-585.0,-17217.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,264059.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-78240677483300.0,388554.167776,-78240677603500.0,-78240676919300.0,-78240677806800.0,-78240677780100.0,-78240677018100.0,4.0,150974341296.0,9.302483829449999e-14,0.00308647235166,0.111111111111,0.250004260484,0.111111111111,175
1200.0,-485.0,-14704.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,264059.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-78241002042400.0,735402.206846,-78241001828200.0,-78241001436000.0,-78241003077500.0,-78241002922200.0,-78241001462700.0,4.0,540816405833.0,9.302483829449999e-14,0.00308647235166,0.111111111111,0.250004260484,0.111111111111,226
1200.0,-385.0,-12191.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,264059.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-78241323745700.0,1248714.97392,-78241323441900.0,-78241322585100.0,-78241325513900.0,-78241325218100.0,-78241322698700.0,4.0,1559289086100.0,9.302483829449999e-14,0.00308647235166,0.111111111111,0.250004260484,0.111111111111,277
1200.0,-285.0,-9678.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,264059.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-78241643169700.0,552074.388764,-78241643199700.0,-78241642616600.0,-78241643662900.0,-78241643657300.0,-78241642640100.0,4.0,304786130729.0,9.302483829449999e-14,0.00308647235166,0.111111111111,0.250004260484,0.111111111111,328
1200.0,-185.0,-7165.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,264059.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-78241958487500.0,174375.363496,-78241958486700.0,-78241958280600.0,-78241958695900.0,-78241958672000.0,-78241958304000.0,4.0,30406767394.3,9.302483829449999e-14,0.00308647235166,0.111111111111,0.250004260484,0.111111111111,379
1200.0,-85.0,-4652.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,264059.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-78242267946100.0,1320493.73054,-78242267769000.0,-78242266597300.0,-78242269648900.0,-78242269438000.0,-78242266701900.0,4.0,1743703692390.0,9.302483829449999e-14,0.00154323617583,0.0555555555556,0.250004260484,0.111111111111,430
1200.0,-885.0,-24756.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,132030.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-105975434631000.0,380303.748355,-105975434611000.0,-105975434301000.0,-105975435001000.0,-105975434988000.0,-105975434301000.0,4.0,144630941013.0,9.302483829449999e-14,0.00154317773297,0.111111111111,0.249994792742,0.0555555555556,12
1200.0,-785.0,-22243.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,132030.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-105975763499000.0,248361.737274,-105975763472000.0,-105975763269000.0,-105975763781000.0,-105975763758000.0,-105975763276000.0,4.0,61683552541.7,9.302483829449999e-14,0.00308635546595,0.111111111111,0.249994792742,0.111111111111,63
1200.0,-685.0,-19730.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,132030.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-105976091430000.0,283248.649963,-105976091473000.0,-105976091103000.0,-105976091673000.0,-105976091671000.0,-105976091130000.0,4.0,80229797705.8,9.302483829449999e-14,0.00308635546595,0.111111111111,0.249994792742,0.111111111111,114
1200.0,-585.0,-17217.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,132030.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-105976417795000.0,386604.635553,-105976417838000.0,-105976417283000.0,-105976418218000.0,-105976418168000.0,-105976417360000.0,4.0,149463144231.0,9.302483829449999e-14,0.00308635546595,0.111111111111,0.249994792742,0.111111111111,165
1200.0,-485.0,-14704.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,132030.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-105976742379000.0,779394.135602,-105976742107000.0,-105976741786000.0,-105976743518000.0,-105976743323000.0,-105976741817000.0,4.0,607455218610.0,9.302483829449999e-14,0.00308635546595,0.111111111111,0.249994792742,0.111111111111,216
1200.0,-385.0,-12191.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,132030.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-105977064267000.0,1382662.86869,-105977064468000.0,-105977062419000.0,-105977065714000.0,-105977065568000.0,-105977062686000.0,4.0,1911756608460.0,9.302483829449999e-14,0.00308635546595,0.111111111111,0.249994792742,0.111111111111,267
1200.0,-285.0,-9678.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,132030.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-105977384051000.0,1063553.75596,-105977383778000.0,-105977383159000.0,-105977385489000.0,-105977385298000.0,-105977383187000.0,4.0,1131146591810.0,9.302483829449999e-14,0.00308635546595,0.111111111111,0.249994792742,0.111111111111,318
1200.0,-185.0,-7165.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,132030.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-105977699933000.0,970577.492474,-105977699984000.0,-105977698851000.0,-105977700914000.0,-105977700863000.0,-105977698933000.0,4.0,942020668898.0,9.302483829449999e-14,0.00308635546595,0.111111111111,0.249994792742,0.111111111111,369
1200.0,-85.0,-4652.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,132030.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-105978007930000.0,1092418.27232,-105978007860000.0,-105978006678000.0,-105978009321000.0,-105978009130000.0,-105978006828000.0,4.0,1193377681700.0,9.302483829449999e-14,0.00154317773297,0.0555555555556,0.249994792742,0.111111111111,420
1200.0,-885.0,-24756.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-133709284279000.0,334249.45094,-133709284234000.0,-133709283949000.0,-133709284699000.0,-133709284652000.0,-133709283969000.0,4.0,111722695454.0,9.302483829449999e-14,0.000771562567202,0.111111111111,0.124993135887,0.0555555555556,2
1200.0,-785.0,-22243.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-133709613302000.0,611299.972962,-133709613168000.0,-133709612713000.0,-133709614161000.0,-133709614013000.0,-133709612780000.0,4.0,373687656943.0,9.302483829449999e-14,0.0015431251344,0.111111111111,0.124993135887,0.111111111111,53
1200.0,-685.0,-19730.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-133709941053000.0,455389.220752,-133709941233000.0,-133709940378000.0,-133709941370000.0,-133709941354000.0,-133709940502000.0,4.0,207379342377.0,9.302483829449999e-14,0.0015431251344,0.111111111111,0.124993135887,0.111111111111,104
1200.0,-585.0,-17217.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-133710267289000.0,271694.180481,-133710267325000.0,-133710266925000.0,-133710267581000.0,-133710267546000.0,-133710266982000.0,4.0,73817727707.1,9.302483829449999e-14,0.0015431251344,0.111111111111,0.124993135887,0.111111111111,155
1200.0,-485.0,-14704.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-133710591120000.0,624222.457433,-133710590908000.0,-133710590637000.0,-133710592026000.0,-133710591875000.0,-133710590661000.0,4.0,389653676364.0,9.302483829449999e-14,0.0015431251344,0.111111111111,0.124993135887,0.111111111111,206
1200.0,-385.0,-12191.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-133710913742000.0,845018.487564,-133710913553000.0,-133710912967000.0,-133710914896000.0,-133710914734000.0,-133710913015000.0,4.0,714056244325.0,9.302483829449999e-14,0.0015431251344,0.111111111111,0.124993135887,0.111111111111,257
1200.0,-285.0,-9678.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-133711233416000.0,1059301.5986,-133711233432000.0,-133711232116000.0,-133711234683000.0,-133711234523000.0,-133711232285000.0,4.0,1122119876790.0,9.302483829449999e-14,0.0015431251344,0.111111111111,0.124993135887,0.111111111111,308
1200.0,-185.0,-7165.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-133711548751000.0,1743840.29116,-133711548843000.0,-133711546755000.0,-133711550563000.0,-133711550449000.0,-133711546924000.0,4.0,3040978961080.0,9.302483829449999e-14,0.0015431251344,0.111111111111,0.124993135887,0.111111111111,359
1200.0,-85.0,-4652.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-133711857566000.0,1197588.51895,-133711857374000.0,-133711856397000.0,-133711859118000.0,-133711858928000.0,-133711856472000.0,4.0,1434218260730.0,9.302483829449999e-14,0.000771562567202,0.0555555555556,0.124993135887,0.111111111111,410
1200.0,-785.0,-24756.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,528119.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-156320671498000.0,232055.030025,-156320671505000.0,-156320671226000.0,-156320671754000.0,-156320671733000.0,-156320671252000.0,4.0,53849536960.0,9.302483829449999e-14,0.000771621010057,0.111111111111,0.125002603629,0.0555555555556,43
1200.0,-685.0,-22243.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,528119.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-156320999691000.0,576610.164703,-156320999540000.0,-156320999173000.0,-156321000512000.0,-156321000377000.0,-156320999218000.0,4.0,332479282039.0,9.302483829449999e-14,0.00154324202011,0.111111111111,0.125002603629,0.111111111111,94
1200.0,-585.0,-19730.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,528119.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-156321326829000.0,267536.08802,-156321326852000.0,-156321326502000.0,-156321327110000.0,-156321327089000.0,-156321326537000.0,4.0,71575558393.2,9.302483829449999e-14,0.00154324202011,0.111111111111,0.125002603629,0.111111111111,145
1200.0,-485.0,-17217.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,528119.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-156321652392000.0,484159.221842,-156321652525000.0,-156321651703000.0,-156321652816000.0,-156321652784000.0,-156321651814000.0,4.0,234410152094.0,9.302483829449999e-14,0.00154324202011,0.111111111111,0.125002603629,0.111111111111,196
1200.0,-385.0,-14704.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,528119.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-156321976090000.0,378544.420937,-156321976000000.0,-156321975781000.0,-156321976581000.0,-156321976523000.0,-156321975784000.0,4.0,143295878623.0,9.302483829449999e-14,0.00154324202011,0.111111111111,0.125002603629,0.111111111111,247
1200.0,-285.0,-12191.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,528119.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-156322296820000.0,810616.580275,-156322296608000.0,-156322296118000.0,-156322297946000.0,-156322297782000.0,-156322296155000.0,4.0,657099240216.0,9.302483829449999e-14,0.00154324202011,0.111111111111,0.125002603629,0.111111111111,298
1200.0,-185.0,-9678.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,528119.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-156322614222000.0,919750.608782,-156322614293000.0,-156322613036000.0,-156322615264000.0,-156322615138000.0,-156322613205000.0,4.0,845941182354.0,9.302483829449999e-14,0.00154324202011,0.111111111111,0.125002603629,0.111111111111,349
1200.0,-85.0,-7165.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,528119.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-156322926713000.0,709542.292264,-156322926710000.0,-156322925848000.0,-156322927583000.0,-156322927460000.0,-156322925970000.0,4.0,503450264511.0,9.302483829449999e-14,0.000771621010057,0.0555555555556,0.125002603629,0.111111111111,400
1200.0,-785.0,-24756.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,396089.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-184056621930000.0,464061.718297,-184056621831000.0,-184056621510000.0,-184056622547000.0,-184056622467000.0,-184056621530000.0,4.0,215353278389.0,9.302483829449999e-14,0.00154324202011,0.111111111111,0.250005207258,0.0555555555556,33
1200.0,-685.0,-22243.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,396089.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-184056950238000.0,428855.851657,-184056950153000.0,-184056949857000.0,-184056950789000.0,-184056950725000.0,-184056949870000.0,4.0,183917341500.0,9.302483829449999e-14,0.00308648404023,0.111111111111,0.250005207258,0.111111111111,84
1200.0,-585.0,-19730.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,396089.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-184057277068000.0,530203.10102,-184057277007000.0,-184057276521000.0,-184057277736000.0,-184057277658000.0,-184057276562000.0,4.0,281115328331.0,9.302483829449999e-14,0.00308648404023,0.111111111111,0.250005207258,0.111111111111,135
1200.0,-485.0,-17217.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,396089.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-184057602593000.0,519756.254059,-184057602502000.0,-184057602081000.0,-184057603287000.0,-184057603193000.0,-184057602120000.0,4.0,270146563634.0,9.302483829449999e-14,0.00308648404023,0.111111111111,0.250005207258,0.111111111111,186
1200.0,-385.0,-14704.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,396089.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-184057927027000.0,722189.222872,-184057927351000.0,-184057925950000.0,-184057927456000.0,-184057927451000.0,-184057926149000.0,4.0,521557273633.0,9.302483829449999e-14,0.00308648404023,0.111111111111,0.250005207258,0.111111111111,237
1200.0,-285.0,-12191.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,396089.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-184058246635000.0,1162639.12555,-184058246652000.0,-184058245194000.0,-184058248041000.0,-184058247836000.0,-184058245409000.0,4.0,1351729736260.0,9.302483829449999e-14,0.00308648404023,0.111111111111,0.250005207258,0.111111111111,288
1200.0,-185.0,-9678.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,396089.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-184058564894000.0,941037.565651,-184058564628000.0,-184058564074000.0,-184058566246000.0,-184058566016000.0,-184058564144000.0,4.0,885551699966.0,9.302483829449999e-14,0.00308648404023,0.111111111111,0.250005207258,0.111111111111,339
1200.0,-85.0,-7165.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,396089.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-184058877374000.0,770981.925171,-184058877039000.0,-184058876892000.0,-184058878525000.0,-184058878305000.0,-184058876912000.0,4.0,594413128940.0,9.302483829449999e-14,0.00154324202011,0.0555555555556,0.250005207258,0.111111111111,390
1200.0,-785.0,-24756.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,264059.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-211792572717000.0,490837.310278,-211792572554000.0,-211792572358000.0,-211792573405000.0,-211792573305000.0,-211792572360000.0,4.0,240921265161.0,9.302483829449999e-14,0.00154323617583,0.111111111111,0.250004260484,0.0555555555556,23
1200.0,-685.0,-22243.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,264059.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-211792900710000.0,294738.951675,-211792900756000.0,-211792900330000.0,-211792900999000.0,-211792900980000.0,-211792900376000.0,4.0,86871049634.6,9.302483829449999e-14,0.00308647235166,0.111111111111,0.250004260484,0.111111111111,74
1200.0,-585.0,-19730.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,264059.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-211793227463000.0,590874.241845,-211793227371000.0,-211793226846000.0,-211793228266000.0,-211793228139000.0,-211793226917000.0,4.0,349132369676.0,9.302483829449999e-14,0.00308647235166,0.111111111111,0.250004260484,0.111111111111,125
1200.0,-485.0,-17217.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,264059.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-211793553753000.0,611651.724925,-211793553756000.0,-211793553074000.0,-211793554426000.0,-211793554374000.0,-211793553127000.0,4.0,374117832604.0,9.302483829449999e-14,0.00308647235166,0.111111111111,0.250004260484,0.111111111111,176
1200.0,-385.0,-14704.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,264059.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-211793876452000.0,245802.002766,-211793876418000.0,-211793876189000.0,-211793876781000.0,-211793876731000.0,-211793876219000.0,4.0,60418624563.9,9.302483829449999e-14,0.00308647235166,0.111111111111,0.250004260484,0.111111111111,227
1200.0,-285.0,-12191.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,264059.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-211794197172000.0,937860.118506,-211794197113000.0,-211794196095000.0,-211794198369000.0,-211794198201000.0,-211794196226000.0,4.0,879581601885.0,9.302483829449999e-14,0.00308647235166,0.111111111111,0.250004260484,0.111111111111,278
1200.0,-185.0,-9678.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,264059.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-211794514794000.0,1132938.23848,-211794514611000.0,-211794513728000.0,-211794516223000.0,-211794516064000.0,-211794513778000.0,4.0,1283549052210.0,9.302483829449999e-14,0.00308647235166,0.111111111111,0.250004260484,0.111111111111,329
1200.0,-85.0,-7165.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,264059.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-211794826439000.0,1943621.87705,-211794827098000.0,-211794823639000.0,-211794827921000.0,-211794827867000.0,-211794824088000.0,4.0,3777666000960.0,9.302483829449999e-14,0.00154323617583,0.0555555555556,0.250004260484,0.111111111111,380
1200.0,-785.0,-24756.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,132030.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-239528312992000.0,294453.616989,-239528312868000.0,-239528312804000.0,-239528313428000.0,-239528313351000.0,-239528312807000.0,4.0,86702932558.1,9.302483829449999e-14,0.00154317773297,0.111111111111,0.249994792742,0.0555555555556,13
1200.0,-685.0,-22243.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,132030.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-239528641526000.0,531091.464587,-239528641395000.0,-239528641099000.0,-239528642216000.0,-239528642134000.0,-239528641102000.0,4.0,282058143758.0,9.302483829449999e-14,0.00308635546595,0.111111111111,0.249994792742,0.111111111111,64
1200.0,-585.0,-19730.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,132030.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-239528968054000.0,580263.585479,-239528967976000.0,-239528967447000.0,-239528968816000.0,-239528968713000.0,-239528967503000.0,4.0,336705828633.0,9.302483829449999e-14,0.00308635546595,0.111111111111,0.249994792742,0.111111111111,115
1200.0,-485.0,-17217.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,132030.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-239529293743000.0,387795.231808,-239529293679000.0,-239529293396000.0,-239529294217000.0,-239529294169000.0,-239529293405000.0,4.0,150385141813.0,9.302483829449999e-14,0.00308635546595,0.111111111111,0.249994792742,0.111111111111,166
1200.0,-385.0,-14704.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,132030.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-239529617420000.0,805530.3953,-239529617452000.0,-239529616440000.0,-239529618338000.0,-239529618245000.0,-239529616552000.0,4.0,648879217752.0,9.302483829449999e-14,0.00308635546595,0.111111111111,0.249994792742,0.111111111111,217
1200.0,-285.0,-12191.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,132030.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-239529938786000.0,1250149.48174,-239529938742000.0,-239529937434000.0,-239529940225000.0,-239529940097000.0,-239529937536000.0,4.0,1562873726690.0,9.302483829449999e-14,0.00308635546595,0.111111111111,0.249994792742,0.111111111111,268
1200.0,-185.0,-9678.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,132030.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-239530255509000.0,1186093.55566,-239530255633000.0,-239530253999000.0,-239530256771000.0,-239530256660000.0,-239530254184000.0,4.0,1406817922780.0,9.302483829449999e-14,0.00308635546595,0.111111111111,0.249994792742,0.111111111111,319
1200.0,-85.0,-7165.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,132030.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-239530567801000.0,797542.962328,-239530567708000.0,-239530567033000.0,-239530568755000.0,-239530568664000.0,-239530567068000.0,4.0,636074776759.0,9.302483829449999e-14,0.00154317773297,0.0555555555556,0.249994792742,0.111111111111,370
1200.0,-785.0,-24756.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-267262162343000.0,377900.810478,-267262162305000.0,-267262161923000.0,-267262162840000.0,-267262162764000.0,-267262161976000.0,4.0,142809022560.0,9.302483829449999e-14,0.000771562567202,0.111111111111,0.124993135887,0.0555555555556,3
1200.0,-685.0,-22243.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-267262490863000.0,499327.176972,-267262490871000.0,-267262490269000.0,-267262491442000.0,-267262491382000.0,-267262490333000.0,4.0,249327629663.0,9.302483829449999e-14,0.0015431251344,0.111111111111,0.124993135887,0.111111111111,54
1200.0,-585.0,-19730.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-267262818485000.0,665792.156032,-267262818595000.0,-267262817682000.0,-267262819065000.0,-267262819055000.0,-267262817759000.0,4.0,443279195034.0,9.302483829449999e-14,0.0015431251344,0.111111111111,0.124993135887,0.111111111111,105
