smr_capacity,htse_capacity,meoh_capacity,electricity_market_capacity,naphtha_market_capacity,jet_fuel_market_capacity,diesel_market_capacity,h2_storage_capacity,h2_import_capacity,h2_export_capacity,scenario_label,location_label,fuel_region_label,co2_location_label,mean_NPV,std_NPV,med_NPV,max_NPV,min_NPV,perc_5_NPV,perc_95_NPV,samp_NPV,var_NPV,prefix,ProbabilityWeight-htse_capacity,ProbabilityWeight-meoh_capacity,ProbabilityWeight,ProbabilityWeight-h2_storage_capacity,PointProbability
720.0,-529.0,-15031.0,-1e+200,-1e+200,-1e+200,-1e+200,2503082.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-51581100884900.0,9735931.34359,-51581100884900.0,-51581094000500.0,-51581107769200.0,-51581107080800.0,-51581094689000.0,2.0,94788359127100.0,422,0.111290322581,0.111128939092,0.00137417737127,0.111111298535,1.83804491715e-14
720.0,-460.0,-13299.0,-1e+200,-1e+200,-1e+200,-1e+200,2503082.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-51717057671300.0,13636033.6457,-51717057671300.0,-51717048029200.0,-51717067313500.0,-51717066349300.0,-51717048993400.0,2.0,185941413587000.0,433,0.111290322581,0.111128939092,0.00137417737127,0.111111298535,1.83804491715e-14
720.0,-391.0,-11568.0,-1e+200,-1e+200,-1e+200,-1e+200,2503082.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-51922012272900.0,10609622.7763,-51922012272900.0,-51922004770700.0,-51922019775000.0,-51922019024800.0,-51922005520900.0,2.0,112564095455000.0,444,0.110483870968,0.111096848726,0.00136382562269,0.111111298535,1.83804491715e-14
720.0,-323.0,-9837.0,-1e+200,-1e+200,-1e+200,-1e+200,1877312.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-67455132894700.0,10897967.2546,-67455132894700.0,-67455125188700.0,-67455140600700.0,-67455139830100.0,-67455125959300.0,2.0,118765690282000.0,355,0.110483870968,0.111096848726,0.00136382562269,0.111111298535,1.83804491715e-14
720.0,-254.0,-8106.0,-1e+200,-1e+200,-1e+200,-1e+200,1877312.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-67660106419000.0,15613206.3387,-67660106419000.0,-67660095378800.0,-67660117459200.0,-67660116355200.0,-67660096482800.0,2.0,243772212173000.0,366,0.111290322581,0.111096848726,0.00137378055424,0.111111298535,1.83804491715e-14
720.0,-185.0,-6375.0,-1e+200,-1e+200,-1e+200,-1e+200,1877312.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-67865049071900.0,9361844.84818,-67865049071900.0,-67865042452100.0,-67865055691700.0,-67865055029700.0,-67865043114100.0,2.0,87644138961300.0,377,0.111290322581,0.111128939092,0.00137417737127,0.111111298535,1.83804491715e-14
720.0,-116.0,-4643.0,-1e+200,-1e+200,-1e+200,-1e+200,1877312.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-68000978171300.0,36630090.5479,-68000978171300.0,-68000952269900.0,-68001004072700.0,-68001001482500.0,-68000954860000.0,2.0,1341763533550000.0,388,0.111290322581,0.111128939092,0.00137417737127,0.111111298535,1.83804491715e-14
720.0,-47.0,-2912.0,-1e+200,-1e+200,-1e+200,-1e+200,1877312.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-68205893431400.0,4073783.03534,-68205893431400.0,-68205890550800.0,-68205896312000.0,-68205896023900.0,-68205890838800.0,2.0,16595708219100.0,399,0.0556451612903,0.111096848726,0.00068689027712,0.111111298535,1.83804491715e-14
720.0,-598.0,-16762.0,-1e+200,-1e+200,-1e+200,-1e+200,1877312.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-68437757492100.0,6541070.88375,-68437757492100.0,-68437752866900.0,-68437762117300.0,-68437761654800.0,-68437753329400.0,2.0,42785608306300.0,311,0.111290322581,0.055548424363,0.00068689027712,0.111111298535,1.83804491715e-14
720.0,-529.0,-15031.0,-1e+200,-1e+200,-1e+200,-1e+200,1877312.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-68642687147800.0,13831418.8227,-68642687147800.0,-68642677367500.0,-68642696928100.0,-68642695950100.0,-68642678345500.0,2.0,191308146649000.0,322,0.111290322581,0.111128939092,0.00137417737127,0.111111298535,1.83804491715e-14
720.0,-460.0,-13299.0,-1e+200,-1e+200,-1e+200,-1e+200,1877312.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-68778659005100.0,710613.622025,-68778659005100.0,-68778658502600.0,-68778659507600.0,-68778659457300.0,-68778658552900.0,2.0,504971719808.0,333,0.111290322581,0.111128939092,0.00137417737127,0.111111298535,1.83804491715e-14
720.0,-391.0,-11568.0,-1e+200,-1e+200,-1e+200,-1e+200,1877312.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-68983623018200.0,1232272.99331,-68983623018200.0,-68983622146900.0,-68983623889600.0,-68983623802400.0,-68983622234000.0,2.0,1518496730050.0,344,0.110483870968,0.111096848726,0.00136382562269,0.111111298535,1.83804491715e-14
720.0,-323.0,-11568.0,-1e+200,-1e+200,-1e+200,-1e+200,5631935.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-84483900808800.0,14337030.5382,-84483900808800.0,-84483890671000.0,-84483910946600.0,-84483909932800.0,-84483891684800.0,2.0,205550444653000.0,954,0.110483870968,0.111096848726,0.000681913356203,0.0555556936571,1.83804491715e-14
720.0,-323.0,-9837.0,-1e+200,-1e+200,-1e+200,-1e+200,1251541.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-84516815715800.0,29625077.3369,-84516815715800.0,-84516794767700.0,-84516836663900.0,-84516834569100.0,-84516796862500.0,2.0,877645207220000.0,255,0.110483870968,0.111096848726,0.00136382562269,0.111111298535,1.83804491715e-14
720.0,-254.0,-9837.0,-1e+200,-1e+200,-1e+200,-1e+200,5631935.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-84688804684200.0,7821071.82255,-84688804684200.0,-84688799153800.0,-84688810214500.0,-84688809661500.0,-84688799706900.0,2.0,61169164453500.0,965,0.111290322581,0.111096848726,0.000686890825956,0.0555556936571,1.83804491715e-14
720.0,-254.0,-8106.0,-1e+200,-1e+200,-1e+200,-1e+200,1251541.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-84721735689200.0,4025275.59854,-84721735689200.0,-84721732842900.0,-84721738535500.0,-84721738250900.0,-84721733127600.0,2.0,16202843644200.0,266,0.111290322581,0.111096848726,0.00137378055424,0.111111298535,1.83804491715e-14
720.0,-185.0,-8106.0,-1e+200,-1e+200,-1e+200,-1e+200,5631935.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-84893744297400.0,38600362.6741,-84893744297400.0,-84893717002800.0,-84893771591900.0,-84893768862500.0,-84893719732200.0,2.0,1489987998570000.0,976,0.111290322581,0.111096848726,0.000686890825956,0.0555556936571,1.83804491715e-14
720.0,-185.0,-6375.0,-1e+200,-1e+200,-1e+200,-1e+200,1251541.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-84926682737200.0,40091259.0169,-84926682737200.0,-84926654388400.0,-84926711086000.0,-84926708251200.0,-84926657223300.0,2.0,1607309049560000.0,277,0.111290322581,0.111128939092,0.00137417737127,0.111111298535,1.83804491715e-14
720.0,-116.0,-4643.0,-1e+200,-1e+200,-1e+200,-1e+200,1251541.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-85062629479500.0,4577798.21971,-85062629479500.0,-85062626242500.0,-85062632716500.0,-85062632392800.0,-85062626566200.0,2.0,20956236540400.0,288,0.111290322581,0.111128939092,0.00137417737127,0.111111298535,1.83804491715e-14
720.0,-116.0,-6375.0,-1e+200,-1e+200,-1e+200,-1e+200,5631935.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-85098686853000.0,11053440.4357,-85098686853000.0,-85098679037000.0,-85098694669000.0,-85098693887400.0,-85098679818600.0,2.0,122178545465000.0,987,0.111290322581,0.111128939092,0.000687089234629,0.0555556936571,1.83804491715e-14
720.0,-47.0,-4643.0,-1e+200,-1e+200,-1e+200,-1e+200,5631935.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-85234597942400.0,5411091.35484,-85234597942400.0,-85234594116200.0,-85234601768600.0,-85234601386000.0,-85234594498800.0,2.0,29279909650400.0,998,0.0556451612903,0.111128939092,0.000343544617314,0.0555556936571,1.83804491715e-14
720.0,-47.0,-2912.0,-1e+200,-1e+200,-1e+200,-1e+200,1251541.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-85267499181900.0,13158002.0944,-85267499181900.0,-85267489877700.0,-85267508486000.0,-85267507555600.0,-85267490808200.0,2.0,173133019116000.0,299,0.0556451612903,0.111096848726,0.00068689027712,0.111111298535,1.83804491715e-14
720.0,-598.0,-16762.0,-1e+200,-1e+200,-1e+200,-1e+200,1251541.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-85499385061600.0,2794119.12132,-85499385061600.0,-85499383085900.0,-85499387037300.0,-85499386839800.0,-85499383283400.0,2.0,7807101664100.0,211,0.111290322581,0.055548424363,0.00068689027712,0.111111298535,1.83804491715e-14
720.0,-529.0,-16762.0,-1e+200,-1e+200,-1e+200,-1e+200,5631935.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-85671389331200.0,1502650.08167,-85671389331200.0,-85671388268700.0,-85671390393800.0,-85671390287500.0,-85671388374900.0,2.0,2257957267950.0,921,0.111290322581,0.055548424363,0.000343445412978,0.0555556936571,1.83804491715e-14
720.0,-529.0,-15031.0,-1e+200,-1e+200,-1e+200,-1e+200,1251541.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-85704330124200.0,38844081.6103,-85704330124200.0,-85704302657300.0,-85704357591100.0,-85704354844400.0,-85704305403900.0,2.0,1508862676150000.0,222,0.111290322581,0.111128939092,0.00137417737127,0.111111298535,1.83804491715e-14
720.0,-460.0,-13299.0,-1e+200,-1e+200,-1e+200,-1e+200,1251541.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-85840317186200.0,1463959.38622,-85840317186200.0,-85840316151000.0,-85840318221400.0,-85840318117800.0,-85840316254500.0,2.0,2143177084490.0,233,0.111290322581,0.111128939092,0.00137417737127,0.111111298535,1.83804491715e-14
720.0,-460.0,-15031.0,-1e+200,-1e+200,-1e+200,-1e+200,5631935.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-85876328376400.0,3636035.88767,-85876328376400.0,-85876325805300.0,-85876330947500.0,-85876330690400.0,-85876326062500.0,2.0,13220756976500.0,932,0.111290322581,0.111128939092,0.000687089234629,0.0555556936571,1.83804491715e-14
720.0,-391.0,-13299.0,-1e+200,-1e+200,-1e+200,-1e+200,5631935.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-86012302962200.0,10890082.9366,-86012302962200.0,-86012295261700.0,-86012310662600.0,-86012309892600.0,-86012296031800.0,2.0,118593906367000.0,943,0.110483870968,0.111128939092,0.000682110327132,0.0555556936571,1.83804491715e-14
720.0,-391.0,-11568.0,-1e+200,-1e+200,-1e+200,-1e+200,1251541.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-86045225192400.0,7837075.57146,-86045225192400.0,-86045219650800.0,-86045230734100.0,-86045230179900.0,-86045220205000.0,2.0,61419753512800.0,244,0.110483870968,0.111096848726,0.00136382562269,0.111111298535,1.83804491715e-14
720.0,-323.0,-11568.0,-1e+200,-1e+200,-1e+200,-1e+200,5006164.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-101545490952000.0,10752091.6339,-101545490952000.0,-101545483349000.0,-101545498555000.0,-101545497794000.0,-101545484109000.0,2.0,115607474503000.0,854,0.110483870968,0.111096848726,0.00136382562269,0.111111298535,1.83804491715e-14
720.0,-323.0,-9837.0,-1e+200,-1e+200,-1e+200,-1e+200,625771.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-101578367142000.0,459316.401467,-101578367142000.0,-101578366817000.0,-101578367467000.0,-101578367435000.0,-101578366850000.0,2.0,210971556657.0,155,0.110483870968,0.111096848726,0.00136381472552,0.111110410739,1.83804491715e-14
720.0,-254.0,-9837.0,-1e+200,-1e+200,-1e+200,-1e+200,5006164.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-101750437014000.0,8912278.92994,-101750437014000.0,-101750430712000.0,-101750443316000.0,-101750442686000.0,-101750431342000.0,2.0,79428715725100.0,865,0.111290322581,0.111096848726,0.00137378055424,0.111111298535,1.83804491715e-14
720.0,-254.0,-8106.0,-1e+200,-1e+200,-1e+200,-1e+200,625771.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-101783313560000.0,39553333.7424,-101783313560000.0,-101783285592000.0,-101783341528000.0,-101783338732000.0,-101783288388000.0,2.0,1564466210140000.0,166,0.111290322581,0.111096848726,0.00137376957753,0.111110410739,1.83804491715e-14
720.0,-185.0,-8106.0,-1e+200,-1e+200,-1e+200,-1e+200,5006164.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-101955388401000.0,36262062.6594,-101955388401000.0,-101955362760000.0,-101955414042000.0,-101955411478000.0,-101955365324000.0,2.0,1314937188310000.0,876,0.111290322581,0.111096848726,0.00137378055424,0.111111298535,1.83804491715e-14
720.0,-185.0,-6375.0,-1e+200,-1e+200,-1e+200,-1e+200,625771.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-101988269430000.0,15397175.5495,-101988269430000.0,-101988258542000.0,-101988280317000.0,-101988279229000.0,-101988259631000.0,2.0,237073014903000.0,177,0.111290322581,0.111128939092,0.00137416639139,0.111110410739,1.83804491715e-14
720.0,-116.0,-4643.0,-1e+200,-1e+200,-1e+200,-1e+200,625771.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-102124198832000.0,51685333.4101,-102124198832000.0,-102124162285000.0,-102124235379000.0,-102124231725000.0,-102124165940000.0,2.0,2671373689720000.0,188,0.111290322581,0.111128939092,0.00137416639139,0.111110410739,1.83804491715e-14
720.0,-116.0,-6375.0,-1e+200,-1e+200,-1e+200,-1e+200,5006164.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-102160288091000.0,63573520.6488,-102160288091000.0,-102160243138000.0,-102160333044000.0,-102160328549000.0,-102160247633000.0,2.0,4041592527690000.0,887,0.111290322581,0.111128939092,0.00137417737127,0.111111298535,1.83804491715e-14
720.0,-47.0,-4643.0,-1e+200,-1e+200,-1e+200,-1e+200,5006164.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-102296223258000.0,65229956.5891,-102296223258000.0,-102296177133000.0,-102296269383000.0,-102296264770000.0,-102296181746000.0,2.0,4254947236610000.0,898,0.0556451612903,0.111128939092,0.000687088685635,0.111111298535,1.83804491715e-14
720.0,-47.0,-2912.0,-1e+200,-1e+200,-1e+200,-1e+200,625771.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-102329097805000.0,67455928.9462,-102329097805000.0,-102329050107000.0,-102329145504000.0,-102329140734000.0,-102329054877000.0,2.0,4550302349990000.0,199,0.0556451612903,0.111096848726,0.000686884788764,0.111110410739,1.83804491715e-14
720.0,-598.0,-16762.0,-1e+200,-1e+200,-1e+200,-1e+200,625771.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-102560979774000.0,5668988.2792,-102560979774000.0,-102560975766000.0,-102560983783000.0,-102560983382000.0,-102560976167000.0,2.0,32137428109700.0,111,0.111290322581,0.055548424363,0.000686884788764,0.111110410739,1.83804491715e-14
720.0,-529.0,-16762.0,-1e+200,-1e+200,-1e+200,-1e+200,5006164.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-102733012819000.0,5924656.49137,-102733012819000.0,-102733008629000.0,-102733017008000.0,-102733016589000.0,-102733009048000.0,2.0,35101554540800.0,821,0.111290322581,0.055548424363,0.00068689027712,0.111111298535,1.83804491715e-14
720.0,-529.0,-15031.0,-1e+200,-1e+200,-1e+200,-1e+200,625771.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-102765902319000.0,17173501.6655,-102765902319000.0,-102765890175000.0,-102765914462000.0,-102765913248000.0,-102765891389000.0,2.0,294929159454000.0,122,0.111290322581,0.111128939092,0.00137416639139,0.111110410739,1.83804491715e-14
720.0,-460.0,-13299.0,-1e+200,-1e+200,-1e+200,-1e+200,625771.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-102901903735000.0,16560106.9836,-102901903735000.0,-102901892025000.0,-102901915445000.0,-102901914274000.0,-102901893196000.0,2.0,274237143310000.0,133,0.111290322581,0.111128939092,0.00137416639139,0.111110410739,1.83804491715e-14
720.0,-460.0,-15031.0,-1e+200,-1e+200,-1e+200,-1e+200,5006164.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-102937961878000.0,2065860.1357,-102937961878000.0,-102937960417000.0,-102937963339000.0,-102937963193000.0,-102937960564000.0,2.0,4267778100280.0,832,0.111290322581,0.111128939092,0.00137417737127,0.111111298535,1.83804491715e-14
720.0,-391.0,-13299.0,-1e+200,-1e+200,-1e+200,-1e+200,5006164.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-103073947187000.0,8961470.92345,-103073947187000.0,-103073940850000.0,-103073953524000.0,-103073952890000.0,-103073941484000.0,2.0,80307961111800.0,843,0.110483870968,0.111128939092,0.00136421956423,0.111111298535,1.83804491715e-14
720.0,-391.0,-11568.0,-1e+200,-1e+200,-1e+200,-1e+200,625771.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-103106821700000.0,30106170.9037,-103106821700000.0,-103106800411000.0,-103106842988000.0,-103106840859000.0,-103106802540000.0,2.0,906381526482000.0,144,0.110483870968,0.111096848726,0.00136381472552,0.111110410739,1.83804491715e-14
720.0,-323.0,-11568.0,-1e+200,-1e+200,-1e+200,-1e+200,4380394.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-118607085980000.0,7526752.83331,-118607085980000.0,-118607080657000.0,-118607091302000.0,-118607090770000.0,-118607081190000.0,2.0,56652008213800.0,754,0.110483870968,0.111096848726,0.00136382562269,0.111111298535,1.83804491715e-14
720.0,-323.0,-9837.0,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-118639728776000.0,16704022.6591,-118639728776000.0,-118639716964000.0,-118639740587000.0,-118639739406000.0,-118639718146000.0,2.0,279024372994000.0,55,0.110483870968,0.111096848726,0.000681902459032,0.0555548058612,1.83804491715e-14
720.0,-254.0,-9837.0,-1e+200,-1e+200,-1e+200,-1e+200,4380394.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-118812051692000.0,10464056.0065,-118812051692000.0,-118812044292000.0,-118812059091000.0,-118812058351000.0,-118812045032000.0,2.0,109496468108000.0,765,0.111290322581,0.111096848726,0.00137378055424,0.111111298535,1.83804491715e-14
720.0,-254.0,-8106.0,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-118844655546000.0,16253430.7952,-118844655546000.0,-118844644053000.0,-118844667039000.0,-118844665889000.0,-118844645202000.0,2.0,264174012613000.0,66,0.111290322581,0.111096848726,0.000686879849244,0.0555548058612,1.83804491715e-14
720.0,-185.0,-8106.0,-1e+200,-1e+200,-1e+200,-1e+200,4380394.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-119016952571000.0,37589667.2199,-119016952571000.0,-119016925991000.0,-119016979151000.0,-119016976493000.0,-119016928649000.0,2.0,1412983081700000.0,776,0.111290322581,0.111096848726,0.00137378055424,0.111111298535,1.83804491715e-14
720.0,-185.0,-6375.0,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-119049582124000.0,6589156.52031,-119049582124000.0,-119049577465000.0,-119049586783000.0,-119049586317000.0,-119049577931000.0,2.0,43416983649200.0,77,0.111290322581,0.111128939092,0.000687078254746,0.0555548058612,1.83804491715e-14
720.0,-116.0,-4643.0,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-119185536676000.0,21451341.5647,-119185536676000.0,-119185521508000.0,-119185551845000.0,-119185550328000.0,-119185523025000.0,2.0,460160054925000.0,88,0.111290322581,0.111128939092,0.000687078254746,0.0555548058612,1.83804491715e-14
720.0,-116.0,-6375.0,-1e+200,-1e+200,-1e+200,-1e+200,4380394.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-119221864482000.0,64657008.2052,-119221864482000.0,-119221818763000.0,-119221910202000.0,-119221905630000.0,-119221823335000.0,2.0,4180528710050000.0,787,0.111290322581,0.111128939092,0.00137417737127,0.111111298535,1.83804491715e-14
720.0,-47.0,-4643.0,-1e+200,-1e+200,-1e+200,-1e+200,4380394.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-119357833381000.0,28276808.796,-119357833381000.0,-119357813387000.0,-119357853376000.0,-119357851377000.0,-119357815386000.0,2.0,799577915688000.0,798,0.0556451612903,0.111128939092,0.000687088685635,0.111111298535,1.83804491715e-14
